company_id,industry
32207,Hospitals and Health Care
14765,Manufacturing
759441,Business Consulting and Services
77145037,Law Practice
166068,Higher Education
2470835,Farming
15140813,Higher Education
1636633,Real Estate
10052935,Computer and Network Security
74762405,Computer Games
71480522,Advertising Services
73196586,Hospitals and Health Care
81963443,Construction
2092246,Insurance
6367974,Hospitals and Health Care
3094255,Farming
2842,Higher Education
2780388,Real Estate
10405985,Oil and Gas
7635,Pharmaceutical Manufacturing
165755,Software Development
136517,Government Administration
9207564,Business Consulting and Services
1287825,Accounting
46084,Banking
573243,Financial Services
2562023,Wholesale Building Materials
67213398,Staffing and Recruiting
134353,IT Services and IT Consulting
1619932,Civil Engineering
39954,Financial Services
2022857,Pharmaceutical Manufacturing
92699700,Staffing and Recruiting
77111812,Human Resources Services
43707,Hospitals and Health Care
78340,Mining
82366297,Financial Services
13365425,Manufacturing
721458,Motor Vehicle Manufacturing
86753692,Facilities Services
213873,Staffing and Recruiting
3406,Restaurants
36098936,IT Services and IT Consulting
68608967,Manufacturing
66140,Education Administration Programs
666172,Insurance
15905450,Non-profit Organizations
13178640,Automation Machinery Manufacturing
14013914,Financial Services
1515446,Software Development
96190049,Hospitals and Health Care
166860,Public Relations and Communications Services
96208097,Hospitals and Health Care
97037331,Hospitals and Health Care
12076,Software Development
165401,Financial Services
814025,Software Development
5617,Semiconductor Manufacturing
81064670,Legal Services
96480381,Hospitals and Health Care
96489572,Hospitals and Health Care
16248160,Real Estate
166130,Media Production
32052,Non-profit Organizations
12518,"Appliances, Electrical, and Electronics Manufacturing"
11501953,Professional Training and Coaching
61263397,Security and Investigations
79570409,Retail Apparel and Fashion
8411438,Financial Services
1862749,Banking
91513633,Real Estate
751575,Business Consulting and Services
26168,Retail
96234898,Hospitals and Health Care
15626530,Government Administration
71297012,Hospitality
64671674,Computer and Network Security
96243408,Hospitals and Health Care
10862921,Software Development
22167,IT Services and IT Consulting
78140238,Software Development
65003511,Banking
96183065,Hospitals and Health Care
10387822,Manufacturing
2569287,Mental Health Care
505733,Retail
90948,Truck Transportation
2329,Automation Machinery Manufacturing
331355,Civic and Social Organizations
2316373,Construction
71451871,IT Services and IT Consulting
3967388,Education Administration Programs
20280568,Environmental Services
9203219,Software Development
164775,Higher Education
101739220,Hospitals and Health Care
17884612,Business Consulting and Services
6027,Law Practice
40826373,Software Development
89918463,Medical Practices
2785,Banking
58635,Advertising Services
3726781,Facilities Services
1556180,IT Services and IT Consulting
10172550,Computer and Network Security
7584447,IT Services and IT Consulting
3937977,Industrial Machinery Manufacturing
589859,Pharmaceutical Manufacturing
11262,Machinery Manufacturing
1342100,Education Administration Programs
10049,Chemical Manufacturing
7039349,Utilities
67274,Environmental Services
20339777,Software Development
3593286,Industrial Machinery Manufacturing
16158590,Truck Transportation
40850228,Truck Transportation
11302698,Hospitals and Health Care
4587171,Industrial Machinery Manufacturing
107911,Accounting
110566,Wholesale
469720,Telecommunications
35654449,Hospitals and Health Care
28160,Medical Equipment Manufacturing
2294627,Staffing and Recruiting
1078837,Insurance
61908602,Medical Practices
33282143,Staffing and Recruiting
74753548,Mental Health Care
27412,Financial Services
138649,Staffing and Recruiting
575869,Financial Services
9344169,Pharmaceutical Manufacturing
15735,Chemical Manufacturing
439767,Pharmaceutical Manufacturing
18011725,Financial Services
2385490,Financial Services
64257477,Hospitality
228641,Education Administration Programs
71346710,Accounting
1116,Manufacturing
77765,Packaging and Containers Manufacturing
2622336,Legal Services
11627,Utilities
1196636,Hospitals and Health Care
3794478,Consumer Services
27239038,Software Development
16093,Banking
1689845,Staffing and Recruiting
3708541,Financial Services
11337201,Alternative Medicine
277990,Human Resources Services
77881781,Motor Vehicle Manufacturing
37898263,Research Services
3795851,Software Development
610608,Staffing and Recruiting
1373626,"Museums, Historical Sites, and Zoos"
12934,Food and Beverage Services
964208,Staffing and Recruiting
28423617,Retail Apparel and Fashion
56187,Think Tanks
64274945,Hospitals and Health Care
151983,Staffing and Recruiting
74735146,Design Services
59879339,Airlines and Aviation
96175629,Advertising Services
88304,Non-profit Organizations
22665,Defense and Space Manufacturing
2619947,Real Estate
114761,Truck Transportation
10363126,Dairy Product Manufacturing
89550702,Staffing and Recruiting
78459968,Personal Care Product Manufacturing
101037477,Business Consulting and Services
2590843,Hospitality
101766,Hospitals and Health Care
1075962,Staffing and Recruiting
166657,Higher Education
114938,Construction
4972,IT Services and IT Consulting
82540919,Construction
7801,Staffing and Recruiting
9381059,Computer and Network Security
68667821,Biotechnology Research
9414559,Software Development
17877157,Wholesale
27278,Non-profit Organizations
1326119,Textile Manufacturing
1059029,IT Services and IT Consulting
1928867,Construction
99266727,Law Practice
52381323,Construction
943113,Civil Engineering
1063313,Retail
28177938,Environmental Services
11129,Semiconductor Manufacturing
1006350,Utilities
18910309,Non-profit Organizations
3598972,IT Services and IT Consulting
42208,Higher Education
97403964,Higher Education
27194463,Advertising Services
14493925,Real Estate
40684054,Manufacturing
10801746,Individual and Family Services
89703985,Biotechnology Research
2092398,Mental Health Care
2500904,Hospitality
21386,Higher Education
3479953,IT Services and IT Consulting
7940386,IT Services and IT Consulting
71700526,Telecommunications
20313486,Non-profit Organizations
13029865,Wellness and Fitness Services
1149971,Staffing and Recruiting
994103,Financial Services
3484962,Security and Investigations
1975304,Oil and Gas
98691643,Software Development
1524736,Software Development
397181,Software Development
83571,Real Estate
1966918,Packaging and Containers Manufacturing
88914842,Law Practice
3812057,Security and Investigations
89725082,Human Resources Services
18200578,Professional Training and Coaching
957775,Chemical Manufacturing
2543868,Manufacturing
12924,Travel Arrangements
574859,Civil Engineering
6384942,Aviation and Aerospace Component Manufacturing
107372,Financial Services
79125001,Software Development
2246277,Manufacturing
4704513,Hospitality
1160416,Truck Transportation
10126275,Non-profit Organizations
18269463,Human Resources Services
42171530,Truck Transportation
106551,Hospitality
9313,Research Services
90766020,Government Administration
2825609,Motor Vehicle Manufacturing
79629,IT Services and IT Consulting
3648935,Software Development
18729335,Software Development
1032163,Wellness and Fitness Services
219642,IT Services and IT Consulting
343135,IT Services and IT Consulting
72293571,Manufacturing
100527740,Environmental Services
327471,Hospitality
69272067,Manufacturing
19097430,Civic and Social Organizations
56662,Higher Education
504215,Food and Beverage Manufacturing
86596306,Wholesale
77687309,Individual and Family Services
6309787,Hospitals and Health Care
98388444,Mental Health Care
81493253,Software Development
37506734,Medical Equipment Manufacturing
10703110,Non-profit Organizations
11694859,IT Services and IT Consulting
3955276,Artists and Writers
62729699,Construction
109336,Financial Services
109524,Banking
2473548,Accounting
33265090,Construction
226362,Financial Services
1478859,Online Audio and Video Media
92390,Primary and Secondary Education
28130841,IT Services and IT Consulting
77218211,Human Resources Services
28389122,Staffing and Recruiting
105096,Food and Beverage Services
29299670,Printing Services
99244000,Hospitality
15093123,Staffing and Recruiting
10517009,Facilities Services
1831634,"Transportation, Logistics, Supply Chain and Storage"
14391534,Human Resources Services
96922274,Primary and Secondary Education
10209308,Sporting Goods Manufacturing
40397,Staffing and Recruiting
76873372,Non-profit Organizations
7968027,"Transportation, Logistics, Supply Chain and Storage"
97198948,Civic and Social Organizations
62174753,Civic and Social Organizations
10608496,IT Services and IT Consulting
99043409,Hospitals and Health Care
81945980,Insurance
1718034,Retail Apparel and Fashion
3964848,Financial Services
81473718,Political Organizations
624965,Staffing and Recruiting
12227,Software Development
23741284,Non-profit Organizations
74746790,Software Development
567565,Entertainment Providers
102111928,Law Practice
2018812,Telecommunications
66713579,Individual and Family Services
101803110,Insurance
101219294,Travel Arrangements
90767310,Utilities
216929,Machinery Manufacturing
1684122,Motor Vehicle Manufacturing
36918,Software Development
1292458,Retail Apparel and Fashion
848216,Oil and Gas
445700,Facilities Services
2158668,Advertising Services
281351,Plastics Manufacturing
33283552,Construction
3580601,Environmental Services
19021877,Hospitals and Health Care
967563,Airlines and Aviation
163390,Human Resources Services
332342,Software Development
11564573,Higher Education
19785,Higher Education
1476706,Software Development
755570,Law Practice
3573957,Real Estate
71043824,Financial Services
76584435,Staffing and Recruiting
1519925,Entertainment Providers
89828953,Staffing and Recruiting
1191714,Non-profit Organizations
26244696,"Technology, Information and Internet"
15823,Financial Services
6442045,Truck Transportation
124104,Defense and Space Manufacturing
154700,Wholesale
359783,Hospitals and Health Care
778985,Financial Services
80495395,Wellness and Fitness Services
7937048,Advertising Services
80282350,Software Development
3761960,Beverage Manufacturing
89610825,Business Consulting and Services
35513655,Biotechnology Research
18764352,Gambling Facilities and Casinos
1095737,Individual and Family Services
90534645,Real Estate
3015082,Software Development
7945562,Wholesale Building Materials
1597161,Advertising Services
72505496,Industrial Machinery Manufacturing
65905790,Construction
89994560,Chemical Manufacturing
95047617,Advertising Services
13051865,Mental Health Care
78463615,Financial Services
13024544,Software Development
2881424,Non-profit Organizations
86722,Advertising Services
77677559,Financial Services
90746424,IT Services and IT Consulting
11058494,Software Development
20972,Higher Education
1372314,Restaurants
6245048,Construction
5301959,Hospitality
95724357,Mental Health Care
96659594,Software Development
538138,Non-profit Organizations
2977057,Recreational Facilities
8838,Manufacturing
80641397,"Appliances, Electrical, and Electronics Manufacturing"
92749772,Software Development
717080,Hospitals and Health Care
2263104,Civic and Social Organizations
101997037,Media Production
60404109,Non-profit Organizations
15219845,Biotechnology Research
1266312,Financial Services
14824547,Software Development
69333845,Business Consulting and Services
8421360,Research Services
54929,Hospitality
90388952,Public Relations and Communications Services
3087844,Primary and Secondary Education
528063,Accounting
97229904,Human Resources Services
64688782,Retail Apparel and Fashion
67658,Government Administration
14826366,Construction
10011408,Food and Beverage Services
404776,Advertising Services
101401,IT Services and IT Consulting
9434519,Software Development
80792727,IT Services and IT Consulting
133784,Non-profit Organizations
3595401,IT Services and IT Consulting
10297249,Staffing and Recruiting
100924904,Construction
10682189,Semiconductor Manufacturing
83642,Real Estate
14598021,Defense and Space Manufacturing
18948701,Law Practice
22681,Non-profit Organizations
5385541,Staffing and Recruiting
36018087,Hospitals and Health Care
90543303,Higher Education
1366002,Construction
96907834,Retail Apparel and Fashion
73841680,Business Consulting and Services
146752,Insurance
9395979,Banking
74066957,Mental Health Care
4193643,Mental Health Care
75765066,Hospitals and Health Care
1233366,Manufacturing
96312227,Law Practice
47662957,Financial Services
51687377,Software Development
1686785,Biotechnology Research
1140546,Banking
2937259,Facilities Services
4016419,Chemical Manufacturing
84125247,Wholesale Building Materials
40653883,Banking
2234530,Education Administration Programs
2237668,Biotechnology Research
10530800,IT Services and IT Consulting
103077531,Oil and Gas
3523887,Non-profit Organizations
1124752,Beverage Manufacturing
307886,Renewable Energy Semiconductor Manufacturing
8751016,Wholesale Building Materials
27060685,Advertising Services
3231326,IT Services and IT Consulting
391020,IT Services and IT Consulting
18774,Higher Education
29372352,Construction
276920,Information Services
12180273,Hospitals and Health Care
16166562,Construction
35952321,Business Consulting and Services
67084002,Manufacturing
997179,"Appliances, Electrical, and Electronics Manufacturing"
16162363,IT Services and IT Consulting
76989136,Industrial Machinery Manufacturing
92913518,Mental Health Care
89905025,Software Development
69239837,Government Administration
102435008,"Technology, Information and Internet"
11083884,IT Services and IT Consulting
58723587,Retail
63496570,IT Services and IT Consulting
69899993,Retail Apparel and Fashion
10469473,Staffing and Recruiting
741062,Construction
4424094,Food and Beverage Services
1648409,Advertising Services
2013243,Real Estate
30012,Public Relations and Communications Services
74359099,Industrial Machinery Manufacturing
1219436,Biotechnology Research
37213085,Advertising Services
79524326,Alternative Medicine
34901287,Medical Practices
2988330,Advertising Services
89882884,Staffing and Recruiting
5209769,Mental Health Care
9864,Food and Beverage Services
403139,Software Development
42319863,Human Resources Services
1097607,IT Services and IT Consulting
89727495,Computer Games
25702,Government Administration
74349816,Biotechnology Research
62550284,Restaurants
3588576,Furniture and Home Furnishings Manufacturing
2089,Industrial Machinery Manufacturing
166530,IT Services and IT Consulting
73263740,Computers and Electronics Manufacturing
56686719,Wellness and Fitness Services
475006,"Museums, Historical Sites, and Zoos"
58079876,Medical Practices
124612,Primary and Secondary Education
97457361,Non-profit Organizations
2800792,Software Development
19027659,Medical Practices
86694192,Software Development
1502536,Non-profit Organizations
64265083,Software Development
69669150,Renewable Energy Semiconductor Manufacturing
10878590,Real Estate
2629457,Financial Services
2980402,Food and Beverage Manufacturing
107999,Retail
3880846,Wholesale Building Materials
68994993,Motor Vehicle Manufacturing
9692,"Appliances, Electrical, and Electronics Manufacturing"
469551,Medical Equipment Manufacturing
33588,Retail
18880849,IT Services and IT Consulting
1340204,Construction
15252296,Veterinary Services
53179204,Packaging and Containers Manufacturing
2109024,IT Services and IT Consulting
15923225,Hospitals and Health Care
51664673,Government Administration
81540620,Hospitality
91385088,Business Consulting and Services
1252,Entertainment Providers
99090758,Defense and Space Manufacturing
1709292,Printing Services
69611476,Business Consulting and Services
79354413,Higher Education
10203820,Packaging and Containers Manufacturing
90957037,Medical Practices
11564116,Individual and Family Services
514815,Non-profit Organizations
18805639,Insurance
1768624,Software Development
6496065,Construction
134924,Wholesale
1059482,Utilities
68229316,IT Services and IT Consulting
75262,Translation and Localization
17755,Civil Engineering
101732510,Financial Services
1897707,Real Estate
10900001,Advertising Services
18201551,"Appliances, Electrical, and Electronics Manufacturing"
7189652,Truck Transportation
1613944,Government Relations Services
12994410,Semiconductor Manufacturing
99254787,Insurance
3994381,"Appliances, Electrical, and Electronics Manufacturing"
11769061,Non-profit Organizations
18367985,Individual and Family Services
10630764,Manufacturing
3538986,Renewable Energy Semiconductor Manufacturing
16316704,Education Administration Programs
1687419,Hospitality
2227727,Hospitals and Health Care
14440370,Computers and Electronics Manufacturing
85561,IT Services and IT Consulting
1547250,IT Services and IT Consulting
100890211,Financial Services
2551475,Renewable Energy Semiconductor Manufacturing
74891327,Software Development
18210353,Software Development
91161992,Telecommunications
60225668,Hospitals and Health Care
3513586,Software Development
79723249,Non-profit Organizations
18282687,Manufacturing
7965357,Wellness and Fitness Services
18619445,Venture Capital and Private Equity Principals
90422734,IT Services and IT Consulting
740560,Wholesale
2204102,"Appliances, Electrical, and Electronics Manufacturing"
19074477,Human Resources Services
2641,Software Development
80652,Semiconductor Manufacturing
622180,Construction
91096504,Staffing and Recruiting
18170900,Hospitals and Health Care
20894,Hospitals and Health Care
90579086,Wholesale Building Materials
447992,Artists and Writers
2720633,Real Estate
1593331,Primary and Secondary Education
336380,"Appliances, Electrical, and Electronics Manufacturing"
3734005,Musicians
30820,Philanthropic Fundraising Services
700995,Photography
45680,Pharmaceutical Manufacturing
1892859,Software Development
4027883,"Transportation, Logistics, Supply Chain and Storage"
67977704,IT Services and IT Consulting
89949459,Staffing and Recruiting
73229,Business Consulting and Services
1259256,Hospitality
70485003,Hospitality
1322244,Real Estate
3312861,Musicians
408805,Packaging and Containers Manufacturing
99897075,Hospitality
35490496,Mental Health Care
592623,Industrial Machinery Manufacturing
33306356,Primary and Secondary Education
9802,Government Administration
10267447,Telecommunications
1852109,Software Development
63719863,Hospitality
1738747,Events Services
18270814,Broadcast Media Production and Distribution
13039965,Biotechnology Research
19550,Higher Education
46122,Non-profit Organizations
101756991,Real Estate
254060,Manufacturing
402341,Non-profit Organizations
99336130,Software Development
438586,Entertainment Providers
93075306,Construction
279570,Software Development
1923930,Banking
1670794,Education Administration Programs
7376,Aviation and Aerospace Component Manufacturing
1135248,Textile Manufacturing
5724,Packaging and Containers Manufacturing
3769114,"Appliances, Electrical, and Electronics Manufacturing"
26195,Pharmaceutical Manufacturing
22877,Security and Investigations
89780291,Software Development
3337531,Environmental Services
99221579,Non-profit Organizations
1283580,"Appliances, Electrical, and Electronics Manufacturing"
3650966,Hospitals and Health Care
1453205,Banking
28660914,Software Development
2984,Insurance
28855345,Biotechnology Research
15027,Software Development
15956,Financial Services
10661,Hospitals and Health Care
4824711,Software Development
34554,E-Learning Providers
1225301,Mental Health Care
759702,Food and Beverage Manufacturing
861427,Software Development
809338,Security and Investigations
5014703,Accounting
10506761,Education Administration Programs
3663288,Design Services
31468,Banking
2014981,Research Services
33513,Retail
644959,Farming
3598625,Financial Services
5603,Defense and Space Manufacturing
89738024,Events Services
9306,Insurance
2431263,Facilities Services
2925776,Wellness and Fitness Services
68962574,Business Consulting and Services
2385691,Entertainment Providers
24608,Software Development
7956911,Public Relations and Communications Services
22295049,Financial Services
66932640,Biotechnology Research
29961,Civic and Social Organizations
9491,Architecture and Planning
38021,Software Development
76087697,Hospitals and Health Care
16237332,Financial Services
6585,Retail Luxury Goods and Jewelry
3675758,Wellness and Fitness Services
13658,Utilities
10685133,Oil and Gas
18106262,Real Estate
4752376,Construction
324276,Retail
14825201,Chemical Manufacturing
18135286,Manufacturing
1589941,Medical Equipment Manufacturing
73212,IT Services and IT Consulting
132173,Hospitals and Health Care
2620735,Truck Transportation
375335,Legal Services
19277,Higher Education
23110,"Museums, Historical Sites, and Zoos"
1642006,Industrial Machinery Manufacturing
102649762,Medical Equipment Manufacturing
36158767,Software Development
75453814,Software Development
1835869,Mental Health Care
1325694,Farming
60751,Human Resources Services
92604,Individual and Family Services
2548099,Hospitals and Health Care
40695636,Advertising Services
6516614,Hospitals and Health Care
2725336,Non-profit Organizations
65289969,Real Estate
7938295,Software Development
102859341,Staffing and Recruiting
8917706,Real Estate
28124006,Book and Periodical Publishing
57902,Financial Services
1164772,Motor Vehicle Manufacturing
2287828,Pharmaceutical Manufacturing
18586790,Software Development
11869260,Software Development
59989,Railroad Equipment Manufacturing
758581,Retail Office Equipment
80157955,IT Services and IT Consulting
9414302,Hospitals and Health Care
79455423,Hospitals and Health Care
2606109,Wellness and Fitness Services
7804394,Construction
392894,Law Practice
12577804,IT Services and IT Consulting
34688868,Business Consulting and Services
19035589,Mental Health Care
24985693,Software Development
10408914,Retail
16322,Research Services
25025748,Banking
58279583,Food and Beverage Manufacturing
74055513,Software Development
66674,IT Services and IT Consulting
12042,Hospitals and Health Care
30114,Biotechnology Research
18969426,Hospitality
1641078,Personal Care Product Manufacturing
20375825,Utilities
3688,Retail
5732,Law Practice
4783,Financial Services
18102,Packaging and Containers Manufacturing
15637586,Hospitals and Health Care
51672246,Hospitals and Health Care
79458773,Hospitals and Health Care
79764221,Law Practice
10912,Food and Beverage Manufacturing
53976,Real Estate
18546,Spectator Sports
20138539,IT Services and IT Consulting
2453129,E-Learning Providers
82319640,Hospitals and Health Care
3495811,Environmental Services
12181,Hospitality
1000636,Semiconductor Manufacturing
3633597,Advertising Services
101828315,Non-profit Organizations
1997978,Architecture and Planning
2241197,Advertising Services
74700746,Translation and Localization
25752,Non-profit Organizations
9263869,Software Development
206706,Insurance
2328049,Retail
36612,Real Estate
3064987,Software Development
45127,Financial Services
18924711,Civil Engineering
2750410,Biotechnology Research
4992099,Automation Machinery Manufacturing
2106853,Financial Services
101974235,IT Services and IT Consulting
14657,Mental Health Care
2897,Hospitals and Health Care
25296,Construction
33295996,Utilities
2388479,Higher Education
10043307,Software Development
89545053,Hospitals and Health Care
58011764,Construction
2640556,Software Development
2638267,Wellness and Fitness Services
258149,IT Services and IT Consulting
89740418,Hospitals and Health Care
74081323,Software Development
93205951,Retail
18181136,Hospitals and Health Care
95748737,Business Consulting and Services
99353909,Financial Services
1284913,IT Services and IT Consulting
89534474,Software Development
1377,Telecommunications
459293,Software Development
2100290,Hospitals and Health Care
22657,Law Practice
3125763,Hospitality
28725265,Software Development
4473718,Travel Arrangements
2935299,Utilities
81619340,Hospitals and Health Care
81964186,Government Administration
42349294,Animation and Post-production
101103596,Computer and Network Security
15177661,Political Organizations
3056912,Retail
91507537,IT Services and IT Consulting
2525169,Software Development
69295416,"Technology, Information and Internet"
77764260,IT Services and IT Consulting
94173393,Industrial Machinery Manufacturing
1465287,Chemical Manufacturing
26067,Motor Vehicle Manufacturing
1248216,Retail
69483179,E-Learning Providers
50432,Hospitals and Health Care
17987209,Construction
82538982,Human Resources Services
22338645,Hospitals and Health Care
1206052,Software Development
90663137,Food and Beverage Services
80910036,Advertising Services
78759665,"Technology, Information and Internet"
2368390,Facilities Services
79173274,IT Services and IT Consulting
222474,Research Services
2871184,Food and Beverage Manufacturing
76184891,Software Development
65513825,Manufacturing
112861,Insurance
973991,Non-profit Organizations
81943338,Real Estate
101994165,Food and Beverage Services
8453,Oil and Gas
48782552,Advertising Services
1817492,IT Services and IT Consulting
1495405,Biotechnology Research
86969238,Hospitals and Health Care
6403355,Financial Services
67531411,Retail
2200014,Higher Education
2664486,Restaurants
2245363,Banking
149825,Software Development
95064821,Software Development
818627,Financial Services
9272534,Food and Beverage Services
783421,Restaurants
2457082,Real Estate
10788836,Hospitals and Health Care
5073544,Food and Beverage Services
3474439,Mental Health Care
10372776,Staffing and Recruiting
100532895,Software Development
298669,Architecture and Planning
540477,Medical Equipment Manufacturing
688222,Non-profit Organizations
76133108,Business Consulting and Services
16203703,Non-profit Organizations
1036202,Renewable Energy Semiconductor Manufacturing
10408350,Staffing and Recruiting
3132483,Recreational Facilities
284165,Motor Vehicle Manufacturing
16154524,Business Consulting and Services
30598588,Hospitals and Health Care
10705,IT Services and IT Consulting
11076962,Mental Health Care
1120816,Airlines and Aviation
74679636,Software Development
10454704,Manufacturing
10577631,Retail
34912254,Software Development
81539213,Higher Education
328489,Higher Education
19225878,Staffing and Recruiting
84868857,Hospitals and Health Care
84321807,Staffing and Recruiting
1050934,Staffing and Recruiting
83526782,Staffing and Recruiting
137779,Staffing and Recruiting
30136608,Staffing and Recruiting
2618313,Staffing and Recruiting
74722548,Hospitals and Health Care
2912983,Staffing and Recruiting
2692884,Hospitals and Health Care
18727976,Human Resources Services
3898491,Restaurants
16363,E-Learning Providers
18493045,Truck Transportation
1258846,Hospitals and Health Care
77756703,Accounting
1185424,Food and Beverage Services
2579830,Restaurants
3738422,Software Development
35951080,Software Development
1407633,Real Estate
14853,Retail
37901267,IT Services and IT Consulting
3068622,Restaurants
13465471,IT Services and IT Consulting
355506,Non-profit Organizations
409640,Construction
81816821,Human Resources Services
46899,IT Services and IT Consulting
81415569,Renewable Energy Semiconductor Manufacturing
392739,Software Development
3735584,Software Development
51592480,IT Services and IT Consulting
29367946,Education Administration Programs
22958,Higher Education
11357247,Staffing and Recruiting
1381054,IT Services and IT Consulting
373234,Software Development
1750455,Staffing and Recruiting
1810300,IT Services and IT Consulting
5143068,Fundraising
7803563,Restaurants
42211,"Appliances, Electrical, and Electronics Manufacturing"
64870247,Consumer Services
34221236,Mental Health Care
941488,Retail
165472,Retail
124905,Hospitals and Health Care
40928644,Hospitals and Health Care
9328779,Hospitals and Health Care
89818467,IT Services and IT Consulting
530735,Staffing and Recruiting
2664556,Hospitals and Health Care
68137089,Biotechnology Research
9430135,Hospitals and Health Care
3851600,Pharmaceutical Manufacturing
1225121,Truck Transportation
1189097,Human Resources Services
15826652,IT Services and IT Consulting
469180,Telecommunications
74803946,Real Estate
2281119,Hospitals and Health Care
291954,Restaurants
27172557,Mental Health Care
1224,Armed Forces
1329898,Biotechnology Research
58430215,Hospitals and Health Care
1169849,Hospitals and Health Care
82285957,Hospitals and Health Care
298270,Business Consulting and Services
5584,Computer Networking Products
38293,Banking
89544310,Staffing and Recruiting
102659043,Business Consulting and Services
542088,Staffing and Recruiting
12620272,Software Development
251539,IT Services and IT Consulting
68262959,Staffing and Recruiting
643088,Medical Equipment Manufacturing
71186255,Staffing and Recruiting
27008813,Software Development
1903990,IT Services and IT Consulting
56419140,Staffing and Recruiting
221027,Motor Vehicle Manufacturing
54350335,Outsourcing and Offshoring Consulting
2556683,Accounting
57568,Hospitality
2630770,Human Resources Services
84299748,IT Services and IT Consulting
91116602,E-Learning Providers
99062951,IT Services and IT Consulting
18271004,Computers and Electronics Manufacturing
1732280,Staffing and Recruiting
18744547,IT Services and IT Consulting
1073013,Staffing and Recruiting
19332,Higher Education
28143637,Software Development
96687,Business Consulting and Services
5044,International Affairs
89290788,Staffing and Recruiting
101405337,IT Services and IT Consulting
95736607,IT Services and IT Consulting
3862704,Airlines and Aviation
22294659,Staffing and Recruiting
453599,Government Administration
33631,Business Consulting and Services
81814529,Advertising Services
20491162,Government Administration
22333951,Aviation and Aerospace Component Manufacturing
76521590,Retail
491462,Defense and Space Manufacturing
10842755,Financial Services
93366468,Software Development
3135599,Biotechnology Research
1092777,Financial Services
35435108,Software Development
10294984,Software Development
35692038,Retail
35449965,Staffing and Recruiting
10360760,IT Services and IT Consulting
13221092,Staffing and Recruiting
34741559,Staffing and Recruiting
4245359,Chemical Manufacturing
14804844,Staffing and Recruiting
101983943,Staffing and Recruiting
164178,Furniture and Home Furnishings Manufacturing
5039,Aviation and Aerospace Component Manufacturing
557279,Medical Equipment Manufacturing
52186828,Staffing and Recruiting
10301627,IT Services and IT Consulting
107191,Hospitals and Health Care
78996142,Staffing and Recruiting
14602356,Industrial Machinery Manufacturing
102310886,Computer Games
18558027,Software Development
15143,Truck Transportation
28874,Non-profit Organizations
101099416,Professional Training and Coaching
162683,Computers and Electronics Manufacturing
87182127,Software Development
230813,Business Consulting and Services
6096,Higher Education
28354,Hospitals and Health Care
12959267,Venture Capital and Private Equity Principals
19337,Higher Education
76607885,Software Development
33255011,Biotechnology Research
3501318,Construction
2548109,Hospitals and Health Care
13179,Software Development
672722,Software Development
77632334,IT Services and IT Consulting
676658,Telecommunications
12596773,Software Development
11279458,Staffing and Recruiting
71193275,Public Relations and Communications Services
101453276,Public Relations and Communications Services
26519,Higher Education
445579,Packaging and Containers Manufacturing
10507274,Staffing and Recruiting
1612488,Civic and Social Organizations
5509,Business Consulting and Services
16270166,Advertising Services
86207539,Staffing and Recruiting
307537,Industrial Machinery Manufacturing
72201,Political Organizations
163020,Hospitals and Health Care
89242,Medical Equipment Manufacturing
9148556,Government Administration
2289109,Software Development
84061,Medical Equipment Manufacturing
111324,Law Practice
63290331,Medical Practices
13293878,Human Resources Services
311792,Utilities
12517,Medical Equipment Manufacturing
12627190,Architecture and Planning
93109954,IT Services and IT Consulting
73895172,Furniture and Home Furnishings Manufacturing
877499,Automation Machinery Manufacturing
98081413,Staffing and Recruiting
1165758,Insurance
71273585,IT Services and IT Consulting
4001311,Biotechnology Research
905676,Civil Engineering
720051,IT Services and IT Consulting
2972806,Utilities
94813135,Software Development
65670355,Food and Beverage Services
74956728,IT Services and IT Consulting
365662,Hospitals and Health Care
45993,Mental Health Care
3797139,Education Administration Programs
81507963,Automation Machinery Manufacturing
584683,IT Services and IT Consulting
7939802,Retail Apparel and Fashion
5366082,Software Development
10503904,Consumer Services
1136,Software Development
1729930,Civic and Social Organizations
15205556,Law Practice
102291377,IT Services and IT Consulting
1126777,Hospitals and Health Care
35624918,Staffing and Recruiting
695473,Non-profit Organizations
26103,Higher Education
100231844,Manufacturing
3200679,Industrial Machinery Manufacturing
3061662,Staffing and Recruiting
292287,Staffing and Recruiting
603280,Non-profit Organizations
606862,Wholesale Building Materials
6650168,Business Consulting and Services
2092737,Truck Transportation
132688,Real Estate
365944,"Appliances, Electrical, and Electronics Manufacturing"
136573,Airlines and Aviation
5355,Security and Investigations
489607,Computer and Network Security
783215,Textile Manufacturing
215953,Hospitals and Health Care
951132,Truck Transportation
86687933,Staffing and Recruiting
91728999,Higher Education
21368,Advertising Services
22434,Insurance
15254452,Staffing and Recruiting
13780,Higher Education
1431185,"Appliances, Electrical, and Electronics Manufacturing"
102257756,Advertising Services
392486,Events Services
600339,Government Administration
65744448,Civil Engineering
90944194,Professional Training and Coaching
289513,Performing Arts
97891266,Human Resources Services
6648815,Accounting
91079912,Advertising Services
73999443,Retail Apparel and Fashion
86809924,Staffing and Recruiting
11511,Government Administration
5712977,Hospitals and Health Care
2190633,Construction
810300,Entertainment Providers
88397753,Higher Education
33280309,Automation Machinery Manufacturing
30663635,Construction
6597526,Truck Transportation
4027854,Real Estate
1271599,Defense and Space Manufacturing
25058244,Software Development
96172021,Truck Transportation
