ID,CATEGORY
384495,t
331759,t
125022,b
34197,m
158706,m
421923,e
11935,e
64266,b
29460,b
199674,m
109390,e
172220,t
379000,m
141196,e
259998,t
277268,b
345299,t
51562,t
240510,e
70865,b
220513,e
324444,e
340245,t
315613,b
415465,e
330128,b
420820,e
297742,b
414213,t
15639,m
128627,b
21967,b
411151,e
24384,b
411037,e
298448,t
405942,b
46283,e
137330,e
287379,e
158748,m
33274,e
24522,b
127279,e
371515,b
382139,t
142786,e
215360,e
117024,b
347304,e
371846,b
74588,e
410262,b
326286,m
301430,m
134671,e
58491,e
90436,m
289057,e
207508,m
336873,e
413270,t
90868,b
162024,e
348800,b
245623,b
144202,e
253796,t
61380,t
273612,t
274593,e
38090,b
350609,t
328511,e
39188,t
335022,b
421587,e
147589,e
380312,t
41414,b
327706,t
133199,t
257382,e
101729,b
133095,t
302786,b
188622,b
92426,t
190409,e
338224,m
194312,e
34864,b
262053,e
97262,t
357034,b
151987,m
101034,b
251513,e
34072,m
246708,t
24361,b
101841,b
273857,t
378068,b
36065,t
382366,m
413900,t
88432,t
227058,b
70774,t
377381,b
34767,b
71082,b
378768,t
299614,e
177528,t
121408,b
194774,e
323008,b
235913,t
215,b
346974,e
392047,t
399400,t
268906,t
85498,t
88137,t
265622,e
39731,e
121222,b
309089,t
375349,e
360204,t
245461,b
115798,e
347189,e
107033,b
307650,b
208068,b
56491,b
394077,b
87445,b
151328,e
380605,t
1276,t
378005,e
159472,b
182574,e
251325,e
175430,e
348839,b
11944,e
109765,b
46189,e
19905,e
46327,m
136478,b
21676,t
5623,e
397984,m
364839,t
244973,b
390775,b
307489,b
188984,b
330477,b
298459,e
233486,e
225395,t
113558,t
99993,b
418617,b
124509,t
304615,e
393297,b
320291,e
330096,b
289575,e
53405,e
317886,b
182703,e
306142,b
48771,t
274178,e
91951,t
165250,e
339252,b
267275,e
371185,b
412129,b
398744,b
213109,b
253992,e
110039,t
296990,m
318954,t
365270,e
215632,e
304960,m
374777,b
105959,t
83956,e
119634,e
7550,e
272692,b
391278,b
295172,b
364763,t
388938,e
300909,e
170662,m
366745,m
167018,t
340703,b
403789,e
117657,t
59974,b
113293,t
237421,m
204116,b
78780,e
308436,b
22510,e
399247,b
372282,t
197566,t
270669,e
388056,t
143460,t
112586,b
269804,e
413432,t
193686,t
1803,t
362155,t
84981,t
355669,e
304198,e
68930,t
226073,b
91516,b
419608,t
327227,b
237889,b
46299,e
367878,t
129266,t
102654,t
320425,e
347239,e
226170,b
198156,t
75871,m
406938,t
86314,e
358302,e
245845,m
169993,e
408934,e
86151,e
178670,e
154829,e
197028,b
102942,t
349604,b
119608,e
188537,b
79408,m
171418,b
159026,b
160492,b
113305,t
237898,b
151531,e
11886,e
299469,e
371281,b
173751,b
279817,e
328702,b
366094,e
159585,b
5016,b
392412,t
123361,e
389183,e
85565,e
129038,b
245144,b
383731,b
397321,e
107122,e
222200,e
409635,m
152053,m
417581,b
365198,e
29256,b
227698,e
105556,t
7259,e
382335,m
304139,e
387662,b
192683,b
249700,m
307974,b
172329,t
406329,b
99096,e
34439,m
113376,t
141193,e
103257,e
408309,e
415649,e
387712,b
34640,b
277599,t
108329,t
365791,e
269504,t
1272,t
323641,t
300581,e
214977,e
381721,e
365305,e
18208,t
151902,m
139794,t
418030,b
301196,b
78655,e
30257,b
59518,m
256257,t
3273,e
86440,e
403423,e
264046,t
10767,e
178,b
102358,t
246870,e
48534,t
230666,b
236524,e
36232,e
119079,e
327818,t
296639,e
327696,t
371837,b
238874,b
364996,t
230547,b
362514,e
273492,t
294245,b
167662,t
24776,b
387129,b
357190,b
392342,t
21733,t
394899,t
258679,e
339909,t
289247,e
412558,b
273266,b
333992,b
414207,t
384908,t
232448,e
261065,e
114049,t
172401,t
307776,b
371669,b
198813,e
206574,e
347977,m
163918,b
95001,m
408523,e
120416,m
43257,e
243892,e
120646,b
165396,e
380233,t
85988,e
356778,b
80617,b
234817,b
295665,e
18101,t
34020,m
13962,t
256333,t
256391,t
199835,m
33771,e
220983,t
357354,t
27136,e
388655,t
243105,e
353563,b
345526,t
266648,m
309519,t
418904,t
119419,e
342839,e
332492,e
291736,t
961,t
132119,b
306412,b
40655,e
201139,b
93453,e
317058,b
339786,t
120955,b
414686,t
210681,e
195945,t
200847,t
245194,b
127131,e
178972,e
112017,b
331049,b
316641,e
252523,b
347498,e
329482,e
49532,e
140155,e
69222,e
223669,b
136039,b
260821,t
387881,t
316715,e
396319,e
23643,e
399581,t
263498,b
102134,b
116955,t
351654,e
237040,e
65963,b
416908,e
358929,e
8018,b
58014,m
189189,t
266678,m
60827,b
211828,m
282378,b
252689,b
307306,t
192970,t
284985,e
29414,b
189880,e
411566,e
12078,m
60416,b
21024,b
295968,e
83420,m
224809,t
30855,t
79726,m
35044,b
100399,m
259348,b
181785,e
356297,m
421452,e
240376,e
116455,b
176172,t
282855,b
185943,t
390307,e
33786,e
34692,b
233777,m
266994,b
164110,t
46446,m
354224,t
361192,e
265195,e
322394,b
411313,e
275406,e
266774,m
272434,b
315254,b
36059,t
42624,e
119985,e
317853,b
120072,m
138689,e
296338,e
213448,t
183668,e
125573,t
358882,e
397088,e
292279,e
217098,b
236636,e
341394,t
310815,b
384486,t
91128,e
414516,t
89638,e
344213,b
275105,e
112044,b
30557,b
229880,m
123128,e
159466,b
360356,t
252296,e
40668,e
249456,e
236791,e
242425,e
5073,b
18979,e
252848,b
1193,b
72578,e
406421,b
230398,b
115510,e
220431,t
307781,b
237567,b
229710,t
340711,b
71389,t
148139,e
53681,e
161099,t
402037,t
31361,t
62829,e
404962,m
172130,t
417006,e
373380,e
274270,e
264971,t
189428,t
333339,e
171595,b
157417,e
111312,e
224603,t
286493,t
77926,t
51230,b
405759,b
48932,e
215790,e
21962,t
194338,e
356898,b
418118,b
391870,t
383151,m
368104,t
21972,t
167383,t
273143,b
396237,e
70350,b
342267,e
90144,e
10765,e
4083,e
331308,t
79010,e
278577,t
4969,b
83864,b
78215,b
60002,b
22050,t
306593,b
224077,b
289674,e
35660,b
22730,e
348718,b
28117,m
160398,t
319696,e
217280,t
85207,t
349527,b
409937,b
61605,t
393504,b
408692,e
30923,t
134164,e
179646,m
229727,m
306826,t
364528,b
99316,e
85056,t
261409,e
197245,t
380513,t
263912,b
249458,e
137142,b
39526,t
54153,e
70817,e
171551,b
255492,b
211151,e
295626,e
107776,b
38113,b
132524,b
235500,t
323064,b
62536,e
3263,e
184956,b
52377,t
314997,b
263033,t
153210,t
343105,e
379953,t
312858,e
336673,e
284564,e
330087,b
188910,b
324243,t
130672,e
76597,b
114423,e
221094,e
267836,b
253582,t
115225,e
32787,e
83637,b
256839,t
263486,b
385713,e
214887,e
117545,t
189493,t
76275,e
42979,e
378474,t
82021,e
312463,t
309377,e
65189,e
198265,t
129240,t
50877,b
192800,b
141247,b
277510,b
192426,b
366510,e
235981,t
298747,b
63676,m
408277,e
228926,e
320319,e
204606,b
238947,t
200223,b
195507,e
402535,t
320969,e
251670,e
269116,t
422259,m
271507,e
106571,e
287952,e
5822,t
332952,e
371988,b
25569,t
119100,e
347531,e
90830,b
343322,e
257807,e
367488,b
133893,t
73308,e
393830,b
216441,m
107381,e
204292,b
208906,t
227141,b
367253,b
220078,b
118722,e
244551,m
341145,e
260831,t
390602,m
350558,t
90782,b
403584,e
28429,m
28335,m
327497,t
165981,b
77117,b
90363,m
289987,b
117704,t
306026,b
350551,t
26839,e
219804,b
8468,b
397342,e
358313,e
88626,t
235914,t
84637,t
140282,e
363889,e
324073,t
269215,t
77338,t
324471,e
304432,e
383870,b
223089,m
74524,e
145727,e
186951,t
337601,e
389845,e
242415,e
382087,e
72571,e
137060,t
326248,m
238352,b
237039,e
352273,e
308858,t
155429,e
35981,t
335179,t
226608,t
160324,t
49255,e
246511,t
394444,b
92686,t
9901,t
294402,b
57376,t
308505,b
4019,e
339347,e
205792,e
158680,m
283173,b
61099,b
293449,e
17051,b
285150,e
79969,b
300986,m
60338,b
119820,e
178552,e
361968,t
220879,t
217283,t
94944,m
84756,t
144830,b
221557,e
274704,e
204925,t
186157,t
391414,b
312024,t
219887,b
416931,e
290831,b
163908,m
335635,t
164518,t
266995,b
7959,m
109962,t
221753,e
295760,e
401909,t
411229,e
78313,t
222933,m
366444,e
66052,b
407609,t
6562,e
116393,b
416359,e
235614,t
57953,t
96952,m
78659,e
75399,e
229506,m
13038,b
130378,e
409794,b
327346,b
171678,b
257222,t
250000,b
174665,t
318045,t
345386,t
104442,e
193412,t
191440,b
362851,b
164900,e
46747,b
277376,b
165047,e
250434,t
56569,b
296570,e
326869,b
375296,e
122503,b
235563,t
321203,e
334557,b
422080,e
8881,t
212719,b
382068,e
315059,b
180800,b
156456,t
71315,t
353388,b
161318,e
293459,m
419486,t
36293,e
105489,t
45756,e
89263,e
226479,t
56355,b
196200,b
346307,e
377436,m
3854,e
333063,e
337068,e
278617,t
389126,e
102870,t
190386,e
88072,b
380005,b
357266,b
39538,t
53613,e
39168,t
331528,e
233696,e
209999,e
79268,e
29352,b
270572,e
322135,b
12312,m
340179,t
216201,m
161019,t
274022,t
212322,b
253771,t
54772,e
7000,t
391474,b
405668,t
194216,e
20550,m
45515,e
339426,b
107370,e
217650,t
153114,t
365644,e
323554,t
182834,e
218497,e
299599,e
314891,b
383911,b
163146,b
38775,b
309985,b
273394,b
308433,b
91219,b
87289,t
204130,b
49563,e
417280,m
137694,e
227971,e
223482,b
152894,t
282478,b
156272,b
418125,b
96212,b
285846,m
72241,e
263294,b
273672,t
335341,t
307878,b
5301,b
279745,e
298884,t
31895,e
144855,b
119268,e
207225,m
33769,e
364037,e
213847,t
161737,e
36439,e
9020,b
227214,t
49361,e
338098,e
72574,e
107670,m
137963,e
128254,b
11489,e
364878,t
252279,e
215718,e
315276,b
134785,e
29274,b
37234,m
380816,e
27734,e
223963,b
151608,e
27816,e
400614,m
108863,e
352930,m
375754,e
89671,e
372936,e
392466,t
33918,e
201285,t
209846,t
141381,b
410535,b
372697,t
90367,m
403024,e
215317,e
125937,t
399485,t
343457,e
250888,t
334662,b
65013,t
385385,t
42830,e
353725,b
380842,e
382338,m
247787,m
236522,e
420455,e
233709,e
151444,e
418436,b
356903,e
341725,t
119688,e
61027,b
351243,e
142100,e
36008,t
280273,e
222779,e
100024,b
279616,e
227161,b
269610,t
32179,e
181348,b
361747,b
147200,t
174416,t
329580,e
239557,t
211229,e
202102,e
1539,t
162815,m
279547,e
355116,e
49222,e
240853,b
9087,b
21840,t
290491,b
305914,b
397786,m
168191,e
36176,t
137203,t
279393,e
137180,t
360494,t
92635,t
282508,b
346724,e
398111,b
269186,t
291253,t
247775,m
166015,b
239033,t
98230,t
66081,t
185934,t
42932,e
271968,b
200641,b
58034,t
364507,b
231716,t
231950,t
244578,b
306712,t
198558,e
57679,t
413548,t
370266,e
139334,e
141361,b
62144,t
83080,e
216048,e
13368,b
87898,b
192436,b
385299,t
136061,b
123182,e
118580,e
409785,b
26206,t
142468,e
152569,b
158403,m
345431,t
168591,e
182699,e
240713,e
26247,t
21225,b
401789,t
135638,e
286274,b
166070,b
374955,t
140849,e
406541,b
315000,b
316254,t
198127,t
151230,e
35651,b
128498,b
352219,e
111568,e
385435,e
129478,t
351056,b
234532,b
229785,m
159211,b
228024,e
259527,b
405577,b
130126,e
264209,t
322214,b
329436,e
306738,m
177207,t
408976,e
236343,e
132831,b
139891,t
360753,t
354983,e
296347,e
52152,t
147318,t
282121,b
83228,m
242250,t
107349,e
246678,t
244258,b
364134,b
116050,m
36543,e
142926,b
184367,b
9164,b
401257,e
36708,e
266594,m
96895,t
404275,e
30110,b
405336,b
297442,b
129334,t
9672,b
149891,b
288137,e
365391,e
174882,e
361538,e
78234,t
156478,t
210086,e
44844,t
64766,b
98853,e
345939,t
29706,b
216522,m
368289,b
26007,t
184672,b
154457,b
122047,t
307081,t
218699,e
139442,b
359744,b
256855,t
245526,b
140854,e
392056,t
330062,m
65663,e
406437,b
267191,b
529,b
416507,e
277874,t
66295,b
80795,e
294940,b
202523,e
105951,t
89101,e
206424,e
415691,e
214473,t
77953,t
121139,b
263820,b
47467,b
103906,e
132015,b
291275,b
272029,m
284474,e
265173,e
402116,t
379442,m
420375,e
143136,b
81795,t
169094,e
269052,t
304799,m
163744,e
77402,t
346227,e
152591,b
156248,b
410625,b
371608,b
275662,m
106167,t
347354,e
141754,t
67049,e
309245,t
354879,e
235510,t
302313,b
182990,e
383783,b
343810,t
40555,e
247511,e
366127,e
372498,b
97688,t
291594,t
378801,t
121180,b
41489,b
180979,m
126463,e
413640,t
282650,b
331038,b
389689,e
44498,b
382829,m
274318,e
174767,t
122800,t
414360,t
196878,b
127615,m
117615,t
166517,b
396787,e
10438,t
94990,m
396530,e
276892,b
26076,t
57464,t
415304,e
339517,b
64422,b
91931,t
155927,b
128071,b
185691,t
84597,t
311999,t
95160,m
248825,t
84545,t
334291,b
404180,e
237029,e
271468,e
189173,t
90261,e
202911,e
335930,t
195055,e
204842,b
311703,b
140645,e
197971,t
145788,e
133794,t
294855,b
72242,e
295607,e
382748,b
132954,t
385495,e
261086,e
390374,b
332811,e
69402,e
64560,t
85096,t
33405,e
286650,t
411958,e
142416,e
354676,e
400196,m
68257,b
139848,t
227130,t
24883,b
367315,b
107232,e
158156,e
6173,t
410510,b
205694,e
82284,e
256882,t
88748,b
254402,e
165789,b
50028,m
90895,b
108754,e
90640,b
114521,e
25457,t
61875,t
9738,b
170024,e
8757,b
393568,b
266589,m
201113,b
317289,t
282555,e
177940,e
395574,e
287084,t
294332,b
35270,e
201561,b
253863,t
408859,e
104054,e
333476,e
401955,t
412317,b
337469,e
335448,t
45108,t
309549,t
373446,e
59193,e
70738,b
204138,b
399073,b
79595,m
57642,t
411415,e
92323,t
207208,m
13876,t
71310,t
124342,e
139991,t
220965,t
108136,t
224550,t
66767,b
149091,m
88052,b
402898,e
401761,t
348531,b
162903,m
45090,t
112480,b
201044,t
192419,b
278530,t
132990,t
274077,t
399216,b
113897,t
59609,m
55,b
199148,e
187719,e
418200,b
96521,b
149327,b
219244,m
391477,b
406841,b
229784,m
375759,e
47332,t
3324,e
147141,t
119562,e
171797,t
164166,t
371563,b
252183,e
64911,t
111644,e
212651,b
319232,e
154877,e
212863,b
164284,t
74686,e
3869,e
413183,t
251487,e
296172,e
32080,e
378802,t
131388,e
14268,t
289472,e
402635,t
227701,e
270869,e
292403,e
301597,b
380574,t
248314,b
141429,b
12623,t
233802,m
132943,t
372782,t
248181,b
209516,t
198741,e
207904,b
167271,t
346507,e
338672,m
175927,e
285416,e
223704,b
113313,t
269860,e
313457,e
101246,b
245677,b
145616,e
337545,e
404755,m
370319,e
288246,m
129156,t
126567,e
342865,e
396545,e
185044,b
184893,b
357325,b
36920,e
357579,t
411034,e
29940,b
403049,e
148758,m
249660,m
109271,e
396963,e
398588,b
325127,e
32826,e
137901,t
254425,e
141455,b
186461,t
170964,b
286929,t
367468,b
17121,b
398798,b
180073,m
49252,e
378358,t
383162,b
68243,b
111121,e
397305,e
17919,t
277203,b
406780,b
316527,t
174833,t
195101,e
101973,b
130132,e
268879,b
161754,e
115723,e
119618,e
322231,b
126058,t
166183,b
275613,m
63001,e
260637,t
384245,t
178633,e
170245,m
250439,b
384943,t
280678,b
35314,b
294841,b
148102,e
21352,b
75454,e
359156,m
67030,e
20138,e
103091,t
131562,e
412328,b
126824,e
330292,b
358172,e
356568,t
177106,t
405280,b
421742,e
348173,m
393347,b
127887,b
246545,t
349641,e
381168,e
247105,e
198636,e
78757,e
61495,t
95880,b
34049,m
315298,b
341143,t
370989,m
379762,b
25061,b
382642,m
390706,m
204050,e
60759,b
119302,e
85907,e
120567,b
66012,m
6010,t
195474,e
350283,t
302181,b
65826,m
32247,e
230020,b
408748,e
233995,m
45591,e
46739,b
360302,t
145687,e
57089,b
8688,b
406325,b
119594,e
150376,t
238805,b
291579,t
200988,t
130120,e
70120,m
386004,e
381931,e
265580,e
295158,b
286436,t
257644,e
320550,e
310696,b
172473,b
168310,e
220174,t
237289,m
70726,b
83940,e
422934,e
148160,e
46375,m
197101,b
363297,e
414239,t
329225,e
196975,t
231225,b
272352,m
134035,t
384710,t
323487,t
282473,b
171211,t
106570,e
372137,t
56131,b
338488,e
38957,t
177796,e
408600,e
137393,e
250213,b
180847,b
373251,e
267920,b
232451,e
159556,b
82358,e
199464,e
199472,e
100849,m
338422,m
245589,b
246529,t
52983,t
3069,e
271557,e
297108,b
193299,t
270774,e
391718,t
389895,e
225108,m
41912,b
419651,t
392198,t
89652,e
82923,e
265206,e
254463,e
237558,m
327401,t
369853,e
41682,b
175751,e
223164,m
382388,m
339769,t
18191,t
381276,e
370434,m
93332,e
10435,t
245165,b
386682,m
78402,e
171397,b
89795,e
273482,t
94152,e
42360,t
3931,e
294554,b
404399,e
418260,t
186787,e
49630,e
148780,m
404744,m
254497,e
95123,m
276284,b
66738,t
418420,b
183213,e
288122,e
204564,b
163943,b
126604,t
43123,e
392776,t
335386,t
164129,t
232700,e
338828,b
122976,e
22663,e
4841,b
291451,t
367666,b
251676,e
379812,t
18261,t
1362,t
37957,b
137884,e
409714,m
252226,e
264330,b
10412,t
41261,b
194641,e
135019,e
182338,e
20989,b
417946,b
297229,b
234188,m
240878,b
128612,b
270932,e
68367,b
280720,e
54865,e
251658,e
91830,t
405916,b
166046,b
158656,m
388519,t
163949,b
69041,e
305994,b
410920,b
360276,t
187457,e
327814,t
256379,e
60133,b
71209,b
3064,e
206963,e
383051,e
192074,t
375589,e
418029,b
140963,e
115215,e
15644,m
2787,e
249785,e
77828,t
351715,e
318344,t
112227,b
88721,t
349640,b
366245,e
104420,e
214106,t
71568,t
186931,e
181357,b
228657,e
53285,e
330844,e
290481,t
349781,t
315570,b
5080,b
310253,b
421164,e
18698,e
243780,e
98036,t
394986,t
65272,e
70415,b
409032,e
294830,b
395598,e
66340,b
177341,t
371806,b
97491,t
151850,e
284416,t
322992,e
402394,t
389776,e
234418,b
394379,b
362125,t
144102,e
146203,e
415974,e
283698,t
78993,e
60335,b
193301,t
268005,b
245853,b
350504,t
337242,e
380243,t
146066,e
248504,t
87824,e
366448,e
257589,e
122359,t
28108,e
370929,m
183692,e
382340,m
55454,m
20478,m
170048,b
67319,e
180079,m
394126,b
73364,e
107348,e
175084,e
246739,e
185872,b
334249,b
225394,m
93820,e
150890,e
242137,t
203991,t
341350,b
399081,b
84323,b
365457,e
389849,e
239996,e
403929,e
391139,b
126062,t
172420,t
232696,e
409989,b
416810,e
190197,t
234604,b
219252,m
377818,b
112921,t
58455,e
395825,e
373559,e
179387,e
268556,t
214437,t
391645,t
155719,b
30465,t
48064,t
369328,e
305840,b
389283,b
327330,b
227545,e
326694,b
129658,e
156916,t
69839,e
220506,t
264274,m
12412,m
250369,b
219309,b
394610,t
181823,t
359729,b
139541,b
84346,b
288754,t
155654,b
124905,b
413708,t
363919,e
56474,b
134795,e
299557,e
134296,e
300930,e
19332,e
109983,t
297664,b
353130,b
372500,b
305721,b
88424,t
251153,e
246536,t
62418,e
183329,e
236023,t
286203,b
244288,m
251236,e
325377,t
192692,b
78176,b
196071,b
170029,m
40333,e
135334,e
148716,m
32763,e
189665,t
228312,e
110180,t
146874,t
17948,t
184798,b
71540,b
51786,b
287376,e
187766,m
211804,m
167067,t
370734,m
109079,e
61620,b
193085,t
138272,e
80867,b
411035,e
301595,t
232463,e
134522,e
391946,t
61739,t
201397,t
118120,t
296894,b
217281,t
291047,b
31986,e
14458,e
382749,b
251189,e
391616,b
415929,e
417167,m
239207,t
236204,e
215939,e
346984,e
353156,b
421526,e
330921,b
349610,b
296988,m
113697,t
295418,e
300906,e
177690,e
127485,e
209801,t
34996,b
230096,b
191542,b
402973,e
157854,e
378225,t
300172,e
405944,b
16568,b
28455,e
122428,t
410867,b
145754,e
217668,t
406527,b
233859,m
351168,e
223381,m
261873,e
14469,e
301383,m
211286,e
267361,t
78761,e
348127,m
409682,m
94253,t
343569,m
223259,m
220053,b
56545,t
74938,e
148621,m
75402,e
115333,e
327500,t
321763,b
279383,e
144445,e
157546,e
184009,m
155866,b
187654,e
368436,t
130919,e
177284,t
179306,e
7178,e
207571,b
90574,b
57093,b
281281,m
129113,e
255466,b
232058,t
278866,t
451,b
203853,b
109263,e
176499,b
197794,t
383127,b
397583,t
306538,t
235733,t
66939,e
72540,e
71422,t
275509,t
323726,t
243254,e
150203,t
354017,t
382609,m
208928,t
260739,t
75905,m
349875,t
1721,t
262622,b
261125,e
54132,e
112517,b
321214,t
419001,t
380997,e
136013,b
136586,t
418046,b
266797,m
225410,t
329569,e
132558,b
101166,b
339589,b
297558,b
136902,t
243352,e
389889,e
384857,t
134618,e
156067,b
385341,t
331307,t
318753,t
288203,m
290664,b
352307,e
32296,e
177825,e
39979,e
358408,e
88084,b
332775,e
404271,e
266965,b
314903,b
225815,t
158892,e
38433,t
405926,b
102682,t
394420,b
13628,t
186113,t
299231,t
328731,e
16090,b
246265,e
235561,t
159124,b
336334,t
319065,t
73348,e
315363,b
121251,b
98238,e
314134,e
94534,e
296107,e
50999,b
225959,b
351284,e
299129,t
373743,e
406961,b
327474,b
54888,e
16251,b
225361,m
203140,e
336822,e
75026,e
136870,t
15850,b
34134,m
282051,b
334013,m
365995,e
220237,t
341878,e
292936,e
185596,b
205896,b
416584,e
358067,e
52037,t
334284,b
224140,t
100993,m
374423,b
214731,t
284539,e
232274,t
70068,m
13882,t
179848,m
403552,e
345240,t
140931,e
83772,b
283985,t
337131,e
223665,b
312232,t
254047,e
24313,b
265791,e
376330,e
379631,m
158593,m
365405,e
79227,e
357522,t
216675,m
245576,b
41358,b
282835,b
125899,t
91648,b
349073,b
298245,t
390878,b
412314,b
74022,t
49388,e
52480,t
304738,m
153782,e
419641,t
246440,t
305316,t
153354,t
90119,e
114338,e
242665,e
173510,b
183051,e
385881,e
115511,e
340745,b
184425,b
303314,t
283325,t
358132,e
179344,e
224885,e
342777,e
125255,b
205114,t
34743,b
325512,e
305190,b
396306,e
373590,e
383643,b
388581,t
364319,b
66440,b
348505,b
59196,e
242573,e
408398,e
168300,e
117574,t
166812,b
379573,m
28019,m
408659,e
237072,e
259478,b
141165,b
161823,t
175945,e
4661,b
258836,m
201833,e
260265,t
331641,t
388944,e
96703,b
192313,b
127239,e
331047,b
63982,b
371327,b
342529,e
410548,b
145980,e
92165,t
174488,t
378164,t
49596,e
46749,b
310014,e
141409,b
125245,b
3020,e
296971,m
213518,t
49571,e
87690,b
347202,e
184968,b
37085,e
119920,e
197312,b
31921,e
114723,e
326117,m
313621,e
337303,e
219542,b
136697,t
333264,e
247594,e
19468,e
353571,b
296373,e
60690,b
243149,e
172772,t
190628,e
345004,t
227540,e
95904,b
359656,b
20904,b
145666,e
295876,e
318857,t
171615,b
381471,e
245530,b
383802,b
373096,e
61048,b
287627,e
16063,b
75566,e
87055,m
105380,b
49300,e
251711,e
360140,t
351917,b
413167,b
347369,e
21637,t
19579,e
145197,t
202786,e
58148,e
350561,t
92266,t
38622,b
392423,t
277652,t
322112,t
149150,b
20090,e
31940,e
211790,t
404363,e
340013,t
411685,e
400988,b
145047,t
206287,e
181509,t
105267,b
66785,t
337047,e
284520,e
292995,e
238329,b
167086,t
166156,m
48766,t
64697,t
139336,m
279373,e
183854,m
96087,b
37109,m
233150,e
217718,t
200844,t
127634,b
128373,b
351954,e
41753,b
318611,t
313410,e
334587,b
335680,t
118557,e
333053,e
19109,e
221832,e
165516,b
270512,e
171605,b
198701,e
10197,t
243866,e
343152,e
213612,t
39008,t
217651,t
177401,t
59478,m
7456,e
63481,m
320693,e
364200,b
210381,e
65841,b
232504,e
240720,e
81887,t
20250,m
236334,e
250861,t
142574,m
47766,b
315607,b
258647,e
192616,e
113770,t
167132,t
324554,e
150709,e
238536,b
9669,b
212511,b
377013,b
250549,t
304072,e
397400,e
216937,b
345266,t
146076,e
269811,e
371771,b
179203,e
374157,e
173903,b
267308,e
7296,e
413308,b
249403,e
183128,e
283105,b
205262,t
283730,t
274676,e
337489,e
230453,b
121116,b
231607,t
157426,e
190710,e
328653,e
177336,t
410960,b
186325,t
133946,t
30078,b
89968,e
115686,e
67488,e
371208,b
397464,e
153339,t
225267,m
156534,t
53674,e
213011,b
170919,b
110832,e
70894,b
369879,e
333025,e
382063,e
252732,b
134325,e
336067,t
199994,b
15221,e
263517,b
372622,t
374540,b
192491,b
181108,b
3427,e
4261,t
146750,b
408350,e
255854,b
218628,e
165576,b
18347,t
105098,b
29040,b
240681,e
360948,e
390052,e
72221,e
65972,m
128185,b
48523,t
89878,e
184061,e
325302,e
204283,b
277224,b
404647,m
295826,e
311484,t
231507,t
353095,b
392142,t
70475,b
59377,e
225470,b
259545,b
153901,e
13772,t
82122,e
68280,b
264460,t
49030,e
195872,t
390134,e
206643,e
406711,t
270341,e
215737,e
343207,e
421672,e
324764,e
145361,t
9693,b
68671,t
396415,e
243451,e
370554,m
34328,e
247686,e
288223,m
381053,e
270137,e
336280,t
43512,m
338231,m
289620,e
411841,e
83115,e
59578,m
127739,m
40065,e
146051,e
316610,t
43640,m
276452,b
315779,t
385272,b
251541,e
46454,e
159076,b
411882,e
312788,t
177405,t
362630,e
296640,e
391597,t
213266,e
347901,e
266206,e
223133,m
23714,m
69060,e
106874,e
244483,m
201863,e
160528,t
315919,t
178215,e
245090,b
346904,e
293277,e
381936,e
291290,t
316335,t
229274,e
261776,e
18605,e
124434,b
28170,m
253153,t
310760,b
230862,b
355330,e
390727,b
220966,t
258062,e
312848,e
185306,b
129962,e
185880,t
373433,e
214850,e
190983,m
388119,t
164164,t
11300,e
106168,t
186443,t
259155,m
278981,e
66681,t
115265,e
421149,e
26088,t
26809,e
293239,e
101074,b
335133,t
381176,e
232461,e
210044,e
229603,m
81327,t
115292,e
303411,t
281821,m
281978,b
163562,b
109758,b
344103,b
114675,e
299153,t
33382,e
339583,b
305974,t
210227,e
147391,t
387732,b
254655,e
275862,b
364225,b
307801,b
308091,b
183490,e
270124,m
189492,t
37039,e
166412,b
146858,b
337765,e
371038,b
233958,m
10014,t
269882,e
384283,t
260736,t
34877,b
64582,t
49533,e
58559,e
189507,t
382910,e
19515,e
23771,m
330405,b
211462,m
373780,e
28712,b
363435,e
117292,b
80770,b
12918,b
128857,b
37958,b
185051,b
191017,m
275909,b
246159,t
131246,e
229771,m
386122,e
63427,m
393972,b
212293,b
30523,t
174180,t
143685,t
72962,e
290669,b
400186,m
23538,e
244900,m
336502,e
183946,m
163985,b
37334,m
62530,e
37615,b
389270,e
202824,e
76281,b
336925,e
264555,t
93302,e
374260,e
288149,e
310632,b
49809,m
255776,b
1791,t
388290,t
373535,e
135443,e
63951,b
25869,t
129919,e
58209,e
226318,b
281942,b
240399,e
295033,t
322461,b
120907,b
87738,b
40818,m
392503,t
380813,e
307702,b
415873,e
142767,b
228288,e
76429,b
209163,t
261105,e
382209,e
371603,b
414831,e
35424,b
21339,b
197997,t
269775,t
80906,b
7182,e
281239,e
266291,t
284093,t
166361,b
412957,b
49129,e
397927,m
288920,t
219216,m
152575,b
21875,t
313345,e
237860,b
380508,b
216567,m
332582,e
329036,e
127666,m
374914,b
287368,e
88279,t
231237,b
71815,t
247405,e
283177,b
5095,b
145704,e
370666,m
102336,t
166417,b
410925,b
63564,m
280422,e
246102,t
68391,t
77216,b
128418,b
231617,t
269944,e
199106,e
340744,b
191528,b
153552,t
109097,e
225033,m
61192,b
70720,b
247697,m
243936,e
199380,e
202853,b
337800,e
225445,b
161896,t
231928,t
153206,t
263073,b
223074,m
18126,t
47681,b
188911,b
21889,b
119778,e
215826,e
319297,e
114323,e
381310,e
117026,b
196583,t
3677,e
332371,e
308985,t
232187,t
111801,b
305547,b
386892,m
245802,t
145450,t
130442,e
