district,stop_time,is_arrested,fine_grained_location,stop_date,county_name,out_of_state,search_type,id,driver_race_raw,driver_race,police_department,stop_outcome,driver_age,stop_duration,search_conducted,state,county_fips,search_type_raw,driver_age_raw,contraband_found,driver_gender,violation_raw,violation,drugs_related_stop,location_raw
Zone X3,09:57,False,,2006-04-16,,False,,RI-2006-17510,W,White,200,Citation,33.0,0-15 Min,False,RI,,,1973.0,False,M,Speeding,Speeding,False,Zone X3
Zone X4,00:00,True,,2005-10-20,,False,Incident to Arrest,RI-2005-02712,B,Black,500,Arrest Driver,19.0,16-30 Min,True,RI,,Incident to Arrest,1986.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone X4,23:40,False,,2006-06-08,,True,,RI-2006-26187,W,White,500,Citation,18.0,0-15 Min,False,RI,,,1988.0,False,M,Speeding,Speeding,False,Zone X4
Zone X4,22:40,False,,2006-06-06,,True,,RI-2006-25940,B,Black,500,Citation,33.0,0-15 Min,False,RI,,,1973.0,False,M,Speeding,Speeding,False,Zone X4
Zone X1,12:00,False,,2006-04-16,,False,,RI-2006-17515,W,White,0,Citation,25.0,0-15 Min,False,RI,,,1981.0,False,F,Speeding,Speeding,False,Zone X1
Zone X4,13:30,False,,2005-11-07,,True,,RI-2005-06069,W,White,500,Citation,18.0,0-15 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,20:15,False,,2005-10-08,,True,,RI-2005-01375,W,White,300,Citation,30.0,0-15 Min,False,RI,,,1975.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,16:00,False,,2005-10-29,,False,,RI-2005-04326,W,White,900,Citation,18.0,0-15 Min,False,RI,,,1987.0,False,F,Speeding,Speeding,False,Zone K2
Zone X4,11:15,False,,2006-01-11,,False,,RI-2006-01866,W,White,500,Citation,28.0,0-15 Min,False,RI,,,1978.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,22:30,False,,2005-10-17,,True,,RI-2005-02371,W,White,300,Citation,24.0,0-15 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone K3
Zone X3,08:40,False,,2006-01-07,,False,,RI-2006-00916,W,White,200,Citation,45.0,0-15 Min,False,RI,,,1961.0,False,M,Speeding,Speeding,False,Zone X3
Zone X3,15:55,False,,2006-04-02,,False,,RI-2006-15102,I,Asian,200,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone X3
Zone K2,21:37,True,,2005-11-06,,False,,RI-2005-05960,W,White,900,Arrest Driver,21.0,16-30 Min,False,RI,,,1984.0,False,F,Speeding,Speeding,False,Zone K2
Zone X4,00:05,False,,2006-04-30,,False,,RI-2006-19787,W,White,500,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,17:40,False,,2006-04-18,,True,,RI-2006-17793,I,Asian,300,Citation,32.0,0-15 Min,False,RI,,,1974.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,10:10,False,,2006-01-08,,False,,RI-2006-01131,I,Asian,300,Citation,29.0,0-15 Min,False,RI,,,1977.0,False,M,Speeding,Speeding,False,Zone K3
Zone X4,16:35,,,2006-05-25,,,,RI-2006-23552,,,500,,,,False,RI,,,,False,,,,False,Zone X4
Zone K3,00:33,False,,2006-05-18,,False,,RI-2006-22163,W,White,300,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,08:30,False,,2005-10-07,,False,,RI-2005-01096,W,White,300,Citation,20.0,0-15 Min,False,RI,,,1985.0,False,F,Speeding,Speeding,False,Zone K3
Zone K1,13:45,False,,2006-05-15,,False,,RI-2006-21857,W,White,600,N/D,33.0,0-15 Min,False,RI,,,1973.0,False,F,Equipment/Inspection Violation,Equipment,False,Zone K1
Zone K1,14:00,False,,2006-01-20,,False,,RI-2006-03537,B,Black,600,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,F,Speeding,Speeding,False,Zone K1
Zone K3,13:11,False,,2005-10-05,,True,,RI-2005-00828,W,White,300,Citation,18.0,0-15 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,22:45,False,,2005-11-29,,False,,RI-2005-09741,W,White,300,Citation,31.0,0-15 Min,False,RI,,,1974.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K3
Zone K3,01:35,False,,2006-05-06,,False,Probable Cause,RI-2006-20710,W,White,300,Citation,19.0,0-15 Min,True,RI,,Probable Cause,1987.0,True,M,Speeding,Speeding,False,Zone K3
Zone K3,15:20,False,,2006-01-03,,False,,RI-2006-00346,B,Black,300,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,F,Speeding,Speeding,False,Zone K3
Zone K2,01:20,False,,2005-11-06,,False,,RI-2005-05793,W,White,900,Citation,40.0,0-15 Min,False,RI,,,1965.0,False,M,Speeding,Speeding,False,Zone K2
Zone X3,00:03,,,2006-03-27,,,,RI-2006-14104,,,200,,,,False,RI,,,,False,,,,False,Zone X3
Zone X3,00:01,False,,2006-03-29,,True,,RI-2006-14396,W,White,200,Citation,22.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone X3
Zone K3,09:50,False,,2006-04-11,,True,,RI-2006-16744,W,White,300,Citation,43.0,0-15 Min,False,RI,,,1963.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,10:50,False,,2005-11-03,,False,,RI-2005-05097,W,White,900,N/D,19.0,16-30 Min,False,RI,,,1986.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,23:15,False,,2006-01-08,,True,,RI-2006-01259,W,White,300,Citation,22.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,15:00,False,,2006-01-03,,False,,RI-2006-00344,W,White,600,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,M,Other Traffic Violation,Moving violation,False,Zone K1
Zone X3,20:40,False,,2006-02-07,,False,,RI-2006-06665,W,White,200,Citation,27.0,0-15 Min,False,RI,,,1979.0,False,M,Speeding,Speeding,False,Zone X3
Zone X1,16:48,False,,2006-01-24,,True,,RI-2006-04297,B,Black,0,Citation,38.0,16-30 Min,False,RI,,,1968.0,False,M,Other Traffic Violation,Moving violation,False,Zone X1
Zone K2,09:00,False,,2006-02-08,,False,,RI-2006-06725,W,White,900,Citation,27.0,30+ Min,False,RI,,,1979.0,False,M,Call for Service,Other,False,Zone K2
Zone X4,02:20,False,,2006-01-22,,True,,RI-2006-03889,W,White,500,Citation,26.0,0-15 Min,False,RI,,,1980.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone X4,06:45,False,,2006-02-18,,False,,RI-2006-08177,W,White,500,Citation,38.0,0-15 Min,False,RI,,,1968.0,False,M,Speeding,Speeding,False,Zone X4
Zone X1,13:20,,,2006-05-31,,,,RI-2006-24876,,,000,,,,False,RI,,,,False,,,,False,Zone X1
Zone K3,09:55,False,,2006-06-12,,True,,RI-2006-26848,W,White,300,Citation,41.0,0-15 Min,False,RI,,,1965.0,False,F,Speeding,Speeding,False,Zone K3
Zone K2,09:05,,,2006-03-19,,,,RI-2006-12704,,,900,,,,False,RI,,,,False,,,,False,Zone K2
Zone K1,23:30,True,,2005-11-26,,True,Probable Cause,RI-2005-09152,W,White,600,Arrest Driver,26.0,16-30 Min,True,RI,,Probable Cause,1979.0,True,M,Speeding,Speeding,True,Zone K1
Zone K1,03:05,False,,2006-01-14,,False,,RI-2006-02379,W,White,600,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,F,Other Traffic Violation,Moving violation,False,Zone K1
Zone X4,15:00,False,,2006-02-02,,False,,RI-2006-05917,W,White,500,Citation,75.0,0-15 Min,False,RI,,,1931.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone X3,14:15,False,,2006-06-06,,True,,RI-2006-25877,W,White,200,Citation,41.0,0-15 Min,False,RI,,,1965.0,False,F,Speeding,Speeding,False,Zone X3
Zone X4,00:55,False,,2006-02-25,,False,,RI-2006-09202,W,White,500,Citation,26.0,0-15 Min,False,RI,,,1980.0,False,F,Speeding,Speeding,False,Zone X4
Zone K3,14:43,False,,2006-03-24,,False,,RI-2006-13789,W,White,900,Citation,42.0,0-15 Min,False,RI,,,1964.0,False,F,Speeding,Speeding,False,Zone K3
Zone K2,01:35,False,,2006-02-15,,True,,RI-2006-07628,W,White,900,Citation,70.0,0-15 Min,False,RI,,,1936.0,False,F,Speeding,Speeding,False,Zone K2
Zone K1,22:30,False,,2006-05-28,,False,,RI-2006-24291,W,White,600,Citation,48.0,16-30 Min,False,RI,,,1958.0,False,F,Speeding,Speeding,False,Zone K1
Zone K3,15:35,False,,2006-06-04,,True,,RI-2006-25465,W,White,300,Citation,25.0,0-15 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,00:30,,,2006-02-22,,,,RI-2006-08807,,,600,,,,False,RI,,,,False,,,,False,Zone K1
Zone X3,20:50,False,,2006-03-21,,True,,RI-2006-13179,W,White,200,Citation,22.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone X3
Zone K2,18:45,False,,2005-11-08,,False,,RI-2005-06325,W,White,900,Citation,28.0,0-15 Min,False,RI,,,1977.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,00:45,False,,2006-01-29,,False,,RI-2006-05119,W,White,300,Citation,49.0,0-15 Min,False,RI,,,1957.0,False,M,Speeding,Speeding,False,Zone K3
Zone X4,10:05,False,,2006-01-16,,True,,RI-2006-02795,W,White,500,Citation,37.0,0-15 Min,False,RI,,,1969.0,False,M,Speeding,Speeding,False,Zone X4
Zone K2,15:30,False,,2006-05-02,,False,,RI-2006-20152,W,White,900,Citation,28.0,0-15 Min,False,RI,,,1978.0,False,M,Registration Violation,Registration/plates,False,Zone K2
Zone X4,00:30,,,2006-06-10,,,,RI-2006-26380,,,500,,,,False,RI,,,,False,,,,False,Zone X4
Zone X4,00:45,False,,2005-12-23,,False,,RI-2005-13002,W,White,500,Citation,27.0,0-15 Min,False,RI,,,1978.0,False,M,Speeding,Speeding,False,Zone X4
Zone X4,09:40,False,,2006-04-17,,False,,RI-2006-17606,W,White,500,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,M,Speeding,Speeding,False,Zone X4
Zone X4,16:04,False,,2006-03-11,,True,,RI-2006-11492,W,White,500,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone X4
Zone X3,15:47,False,,2005-12-12,,False,,RI-2005-11519,W,White,200,Citation,26.0,0-15 Min,False,RI,,,1979.0,False,F,Speeding,Speeding,False,Zone X3
Zone K3,14:45,False,,2006-05-18,,True,,RI-2006-22246,W,White,300,Citation,59.0,0-15 Min,False,RI,,,1947.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,12:25,False,,2005-10-28,,True,,RI-2005-04058,W,White,600,Citation,22.0,0-15 Min,False,RI,,,1983.0,False,F,Speeding,Speeding,False,Zone K1
Zone X4,21:40,False,,2006-03-11,,False,,RI-2006-11529,B,Black,500,Citation,18.0,0-15 Min,False,RI,,,1988.0,False,F,Speeding,Speeding,False,Zone X4
Zone K3,10:04,False,,2006-03-13,,True,,RI-2006-11747,W,White,300,Citation,32.0,16-30 Min,False,RI,,,1974.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone K3,08:00,False,,2005-12-26,,False,,RI-2005-13235,W,White,300,Citation,35.0,0-15 Min,False,RI,,,1970.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,23:53,False,,2005-10-07,,True,,RI-2005-01209,W,White,300,Citation,42.0,0-15 Min,False,RI,,,1963.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,10:20,False,,2006-04-29,,False,,RI-2006-19672,W,White,900,Citation,57.0,0-15 Min,False,RI,,,1949.0,False,M,Speeding,Speeding,False,Zone K2
Zone K1,10:36,False,,2006-01-24,,False,,RI-2006-04224,W,White,600,Citation,31.0,0-15 Min,False,RI,,,1975.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,12:50,False,,2006-05-13,,True,,RI-2006-21642,B,Black,300,Citation,43.0,0-15 Min,False,RI,,,1963.0,False,F,Speeding,Speeding,False,Zone K3
Zone K3,09:45,False,,2006-05-28,,True,,RI-2006-24168,I,Asian,300,Citation,41.0,0-15 Min,False,RI,,,1965.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,09:10,False,,2005-12-26,,False,,RI-2005-13254,B,Black,300,Citation,23.0,16-30 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,02:20,False,,2006-05-26,,True,,RI-2006-23632,W,White,200,Citation,34.0,0-15 Min,False,RI,,,1972.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,17:12,False,,2006-04-28,,False,,RI-2006-19569,B,Black,203,Citation,25.0,0-15 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,16:00,False,,2005-12-11,,False,,RI-2005-11373,B,Black,500,Citation,25.0,16-30 Min,False,RI,,,1980.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone X4
Zone K2,01:45,False,,2005-11-22,,False,,RI-2005-08363,W,White,900,Citation,24.0,0-15 Min,False,RI,,,1981.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K2
Zone K2,17:14,False,,2005-10-04,,False,,RI-2005-00707,W,White,202,Citation,26.0,0-15 Min,False,RI,,,1979.0,False,F,Speeding,Speeding,False,Zone K2
Zone X4,16:30,False,,2006-02-17,,False,,RI-2006-08099,W,White,500,Citation,18.0,0-15 Min,False,RI,,,1988.0,False,M,Call for Service,Other,False,Zone X4
Zone X4,00:10,False,,2006-04-06,,False,,RI-2006-15795,W,White,500,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone X4
Zone X1,21:55,False,,2005-12-16,,False,,RI-2005-12062,I,Asian,0,Citation,30.0,0-15 Min,False,RI,,,1975.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone X1
Zone K3,03:10,False,,2005-11-30,,True,,RI-2005-09771,W,White,300,Citation,60.0,0-15 Min,False,RI,,,1945.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone K3,09:10,False,,2006-06-11,,True,,RI-2006-26613,B,Black,300,Citation,47.0,0-15 Min,False,RI,,,1959.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,23:04,False,,2006-03-18,,False,,RI-2006-12631,W,White,300,Citation,18.0,0-15 Min,False,RI,,,1988.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,02:15,False,,2006-04-16,,False,,RI-2006-17501,W,White,300,Citation,27.0,0-15 Min,False,RI,,,1979.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,16:00,False,,2006-05-30,,False,,RI-2006-24681,W,White,600,Citation,40.0,0-15 Min,False,RI,,,1966.0,False,F,Speeding,Speeding,False,Zone K1
Zone X4,09:41,False,,2006-02-14,,True,,RI-2006-07523,W,White,500,Citation,35.0,0-15 Min,False,RI,,,1971.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone X4,11:02,False,,2006-05-25,,False,,RI-2006-23490,W,White,500,Citation,44.0,0-15 Min,False,RI,,,1962.0,False,M,Speeding,Speeding,False,Zone X4
Zone K2,16:56,False,,2006-02-23,,False,Protective Frisk,RI-2006-09025,B,Black,900,Warning,39.0,16-30 Min,True,RI,,Terry Frisk,1967.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K2
Zone K2,20:25,False,,2006-03-01,,False,,RI-2006-09901,W,White,900,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,F,Speeding,Speeding,False,Zone K2
Zone K2,07:10,False,,2006-04-14,,True,,RI-2006-17108,B,Black,900,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,05:25,False,,2005-12-17,,True,,RI-2005-12117,I,Asian,300,Citation,24.0,0-15 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,18:25,False,,2006-01-17,,False,,RI-2006-03097,I,Asian,900,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,22:14,False,,2006-02-17,,False,,RI-2006-08123,W,White,500,Citation,37.0,0-15 Min,False,RI,,,1969.0,False,F,Speeding,Speeding,False,Zone X4
Zone X4,00:10,False,,2006-04-14,,True,,RI-2006-17068,W,White,500,Citation,24.0,0-15 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone X4
Zone X3,23:55,False,,2006-04-30,,False,,RI-2006-19928,W,White,200,Citation,22.0,0-15 Min,False,RI,,,1984.0,False,F,Speeding,Speeding,False,Zone X3
Zone K1,15:13,True,,2006-04-02,,False,Incident to Arrest,RI-2006-15096,W,White,600,Arrest Driver,20.0,30+ Min,True,RI,,Incident to Arrest,1986.0,False,M,Other Traffic Violation,Moving violation,False,Zone K1
Zone K1,14:10,False,,2006-06-05,,False,,RI-2006-25648,W,White,600,Citation,29.0,0-15 Min,False,RI,,,1977.0,False,M,Speeding,Speeding,False,Zone K1
Zone K2,16:30,False,,2006-06-11,,False,,RI-2006-26735,W,White,900,Citation,41.0,0-15 Min,False,RI,,,1965.0,False,F,Speeding,Speeding,False,Zone K2
Zone K2,18:23,False,,2005-11-08,,False,,RI-2005-06319,W,White,900,Citation,20.0,0-15 Min,False,RI,,,1985.0,False,F,Speeding,Speeding,False,Zone K2
Zone K2,01:45,False,,2006-03-01,,False,,RI-2006-09806,W,White,900,Citation,36.0,16-30 Min,False,RI,,,1970.0,False,F,Speeding,Speeding,False,Zone K2
Zone K3,21:53,False,,2006-03-20,,True,,RI-2006-12972,W,White,300,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,F,Speeding,Speeding,False,Zone K3
Zone X4,22:45,False,,2006-02-19,,False,,RI-2006-08411,W,White,500,Citation,38.0,16-30 Min,False,RI,,,1968.0,False,M,Speeding,Speeding,False,Zone X4
Zone K2,14:05,False,,2006-05-05,,True,,RI-2006-20643,W,White,900,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,M,Other Traffic Violation,Moving violation,False,Zone K2
Zone K2,07:50,False,,2005-12-14,,False,Protective Frisk,RI-2005-11763,W,White,900,Citation,31.0,16-30 Min,True,RI,,Terry Frisk,1974.0,False,M,Registration Violation,Registration/plates,False,Zone K2
Zone K3,07:00,False,,2006-04-28,,True,,RI-2006-19422,W,White,300,Citation,38.0,0-15 Min,False,RI,,,1968.0,False,F,Speeding,Speeding,False,Zone K3
Zone X4,02:30,False,,2005-11-24,,False,,RI-2005-08702,W,White,500,Citation,23.0,0-15 Min,False,RI,,,1982.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone X4
Zone K2,14:30,False,,2005-11-08,,True,,RI-2005-06263,W,White,900,Citation,52.0,0-15 Min,False,RI,,,1953.0,False,F,Speeding,Speeding,False,Zone K2
Zone K3,15:35,False,,2006-05-28,,False,,RI-2006-24233,W,White,300,Citation,36.0,0-15 Min,False,RI,,,1970.0,False,F,Speeding,Speeding,False,Zone K3
Zone X4,23:00,,,2006-01-19,,,,RI-2006-03415,,,500,,,,False,RI,,,,False,,,,False,Zone X4
Zone K3,23:20,False,,2006-04-27,,False,,RI-2006-19372,W,White,300,Citation,32.0,0-15 Min,False,RI,,,1974.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K3
Zone X4,09:50,False,,2006-03-17,,False,,RI-2006-12409,W,White,500,Citation,22.0,0-15 Min,False,RI,,,1984.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone X4
Zone X3,18:10,True,,2006-05-30,,False,Incident to Arrest,RI-2006-24696,W,White,200,Arrest Driver,57.0,30+ Min,True,RI,,Incident to Arrest,1949.0,False,F,Equipment/Inspection Violation,Equipment,False,Zone X3
Zone K2,14:00,False,,2006-04-27,,True,,RI-2006-19286,W,White,900,Citation,58.0,0-15 Min,False,RI,,,1948.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,10:25,False,,2006-03-23,,False,,RI-2006-13578,W,White,300,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,09:00,False,,2006-02-26,,False,,RI-2006-09363,W,White,300,Citation,32.0,0-15 Min,False,RI,,,1974.0,False,F,Speeding,Speeding,False,Zone K1
Zone K3,11:15,False,,2005-12-05,,False,,RI-2005-10514,W,White,300,Citation,60.0,0-15 Min,False,RI,,,1945.0,False,M,Speeding,Speeding,False,Zone K3
Zone X4,23:50,True,,2005-12-02,,False,Incident to Arrest,RI-2005-10178,W,White,500,Arrest Driver,35.0,16-30 Min,True,RI,,Incident to Arrest,1970.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone K1,23:00,False,,2006-05-03,,False,,RI-2006-20315,W,White,600,Citation,44.0,0-15 Min,False,RI,,,1962.0,False,M,Speeding,Speeding,False,Zone K1
Zone X3,08:45,False,,2005-10-19,,False,,RI-2005-02612,W,White,200,Citation,29.0,0-15 Min,False,RI,,,1976.0,False,M,Other Traffic Violation,Moving violation,False,Zone X3
Zone K3,09:30,False,,2006-04-04,,False,,RI-2006-15456,W,White,300,Citation,62.0,0-15 Min,False,RI,,,1944.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,19:00,False,,2006-05-21,,False,,RI-2006-22923,B,Black,300,Citation,27.0,30+ Min,False,RI,,,1979.0,False,M,APB,Other,False,Zone K3
Zone K1,01:55,False,,2005-01-02,,False,,RI-2005-00001,W,White,600,Citation,20.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone K1
Zone X3,00:30,True,,2005-12-03,,False,,RI-2005-10190,I,Asian,200,Arrest Driver,27.0,0-15 Min,False,RI,,,1978.0,False,M,Other Traffic Violation,Moving violation,False,Zone X3
Zone X4,23:10,False,,2005-10-06,,False,,RI-2005-01044,B,Black,500,Citation,39.0,0-15 Min,False,RI,,,1966.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone K2,10:55,False,,2006-01-16,,True,,RI-2006-02812,W,White,900,Citation,62.0,0-15 Min,False,RI,,,1944.0,False,M,Speeding,Speeding,False,Zone K2
Zone K1,12:21,False,,2005-10-23,,False,,RI-2005-03340,W,White,600,Citation,48.0,0-15 Min,False,RI,,,1957.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,08:18,False,,2005-12-26,,True,,RI-2005-13241,W,White,300,Citation,41.0,0-15 Min,False,RI,,,1964.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,13:20,False,,2005-10-27,,True,,RI-2005-03907,W,White,600,Citation,38.0,0-15 Min,False,RI,,,1967.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,00:00,False,,2006-04-21,,False,,RI-2006-18139,W,White,300,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,F,Speeding,Speeding,False,Zone K3
Zone K1,06:20,False,,2005-10-27,,False,,RI-2005-03843,B,Black,600,Citation,28.0,0-15 Min,False,RI,,,1977.0,False,F,Speeding,Speeding,False,Zone K1
Zone K1,07:48,False,,2006-03-01,,True,,RI-2006-09828,W,White,600,Citation,41.0,0-15 Min,False,RI,,,1965.0,False,M,Speeding,Speeding,False,Zone K1
Zone K2,13:35,False,,2006-02-24,,False,,RI-2006-09152,W,White,900,Warning,,0-15 Min,False,RI,,,0.0,False,F,Speeding,Speeding,False,Zone K2
Zone X1,10:40,False,,2005-11-05,,False,,RI-2005-05633,W,White,0,Citation,53.0,0-15 Min,False,RI,,,1952.0,False,F,Speeding,Speeding,False,Zone X1
Zone K1,08:25,False,,2005-11-11,,False,,RI-2005-06699,W,White,600,Citation,47.0,0-15 Min,False,RI,,,1958.0,False,F,Speeding,Speeding,False,Zone K1
Zone K3,09:50,False,,2005-10-27,,False,,RI-2005-03880,W,White,300,Citation,30.0,16-30 Min,False,RI,,,1975.0,False,M,Registration Violation,Registration/plates,False,Zone K3
Zone K1,07:38,False,,2005-10-05,,False,,RI-2005-00783,W,White,600,Citation,63.0,0-15 Min,False,RI,,,1942.0,False,F,Speeding,Speeding,False,Zone K1
Zone K2,12:00,False,,2005-12-03,,False,,RI-2005-10268,H,Hispanic,900,Citation,23.0,0-15 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,07:05,False,,2006-01-19,,False,,RI-2006-03301,W,White,900,Citation,24.0,0-15 Min,False,RI,,,1982.0,False,F,Speeding,Speeding,False,Zone K2
Zone K1,13:55,False,,2006-04-12,,True,,RI-2006-16914,W,White,600,Citation,47.0,0-15 Min,False,RI,,,1959.0,False,M,Speeding,Speeding,False,Zone K1
Zone X3,15:00,False,,2005-11-27,,True,,RI-2005-09340,W,White,200,Citation,25.0,0-15 Min,False,RI,,,1980.0,False,M,Speeding,Speeding,False,Zone X3
Zone K3,19:45,False,,2006-05-26,,False,,RI-2006-23762,W,White,300,N/D,33.0,0-15 Min,False,RI,,,1973.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K3
Zone X4,08:55,False,,2005-11-03,,False,,RI-2005-05071,W,White,500,Citation,49.0,0-15 Min,False,RI,,,1956.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,20:25,False,,2006-01-10,,False,,RI-2006-01737,W,White,300,Citation,27.0,0-15 Min,False,RI,,,1979.0,False,M,Registration Violation,Registration/plates,False,Zone K3
Zone K2,12:43,False,,2006-05-21,,True,,RI-2006-22856,W,White,900,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,F,Speeding,Speeding,False,Zone K2
Zone X4,09:23,False,,2006-03-27,,True,,RI-2006-14144,W,White,500,Citation,35.0,0-15 Min,False,RI,,,1971.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone X4,02:15,,,2006-06-04,,,,RI-2006-25368,,,500,,,,False,RI,,,,False,,,,False,Zone X4
Zone K1,00:30,False,,2006-03-11,,False,,RI-2006-11343,I,Asian,600,Citation,60.0,0-15 Min,False,RI,,,1946.0,False,M,Speeding,Speeding,False,Zone K1
Zone X4,23:30,False,,2006-04-06,,False,,RI-2006-15945,B,Black,500,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,F,Registration Violation,Registration/plates,False,Zone X4
Zone K1,08:27,False,,2006-01-09,,False,,RI-2006-01324,W,White,600,Citation,64.0,0-15 Min,False,RI,,,1942.0,False,M,Speeding,Speeding,False,Zone K1
Zone X4,02:20,False,,2005-10-03,,True,,RI-2005-00472,I,Asian,500,Citation,55.0,0-15 Min,False,RI,,,1950.0,False,F,Speeding,Speeding,False,Zone X4
Zone K1,19:47,False,,2006-01-10,,False,,RI-2006-01731,W,White,600,Citation,44.0,0-15 Min,False,RI,,,1962.0,False,M,Other Traffic Violation,Moving violation,False,Zone K1
Zone K3,13:48,False,,2006-03-03,,False,,RI-2006-10094,W,White,300,Citation,57.0,0-15 Min,False,RI,,,1949.0,False,F,Speeding,Speeding,False,Zone K3
Zone K2,09:40,False,,2006-03-21,,False,,RI-2006-13046,B,Black,900,Citation,30.0,0-15 Min,False,RI,,,1976.0,False,F,Speeding,Speeding,False,Zone K2
Zone K3,08:40,False,,2006-04-03,,False,,RI-2006-15215,W,White,300,Citation,46.0,0-15 Min,False,RI,,,1960.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K3
Zone K3,14:50,False,,2005-12-27,,False,,RI-2005-13405,W,White,300,N/D,25.0,0-15 Min,False,RI,,,1980.0,False,F,Equipment/Inspection Violation,Equipment,False,Zone K3
Zone X3,14:06,False,,2006-03-19,,False,,RI-2006-12753,W,White,200,Citation,24.0,0-15 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone X3
