is_arrested,search_type,stop_date,driver_race_raw,stop_time,fine_grained_location,driver_age_raw,state,stop_duration,stop_outcome,county_name,search_type_raw,county_fips,out_of_state,drugs_related_stop,contraband_found,driver_gender,location_raw,violation_raw,search_conducted,driver_race,district,violation,driver_age,id,police_department
False,,2006-03-16,N,18:15,,1958.0,RI,16-30 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,Other,Zone K1,Speeding,48.0,RI-2006-12318,600
False,,2005-11-13,W,16:05,,1971.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,34.0,RI-2005-07160,300
False,,2005-11-03,W,12:10,,1968.0,RI,16-30 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,37.0,RI-2005-05114,300
False,,2005-10-26,W,13:31,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,26.0,RI-2005-03761,300
False,,2005-10-18,W,15:35,,1976.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,29.0,RI-2005-02503,300
False,,2006-02-26,W,06:00,,1963.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,43.0,RI-2006-09349,300
False,,2006-03-01,W,02:00,,1986.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,20.0,RI-2006-09808,900
False,,2006-05-31,B,01:23,,1982.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,24.0,RI-2006-24735,300
False,,2006-04-15,W,10:35,,1972.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,34.0,RI-2006-17357,900
False,,2006-01-28,W,13:10,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,25.0,RI-2006-05012,300
False,,2005-10-15,W,22:15,,1963.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,42.0,RI-2005-02062,300
False,,2005-12-02,W,20:20,,1967.0,RI,16-30 Min,Citation,,,,True,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,38.0,RI-2005-10142,200
False,,2005-10-06,W,11:13,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,23.0,RI-2005-00965,200
False,,2006-01-30,W,08:30,,1974.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,32.0,RI-2006-05360,300
False,,2005-11-04,W,22:30,,1962.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,43.0,RI-2005-05463,300
False,,2006-03-21,W,17:30,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,21.0,RI-2006-13167,500
False,,2006-06-03,W,01:30,,1971.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X1,Other Traffic Violation,False,White,Zone X1,Moving violation,35.0,RI-2006-25251,000
False,,2006-03-13,I,02:20,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Asian,Zone K3,Speeding,25.0,RI-2006-11696,300
False,,2006-04-27,W,23:15,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,27.0,RI-2006-19371,500
,,2006-06-01,,13:55,,,RI,,,,,,,False,False,,Zone K3,,False,,Zone K3,,,RI-2006-25040,300
False,,2006-02-25,W,10:36,,1958.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,48.0,RI-2006-09242,200
False,,2005-10-21,W,11:20,,1957.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,48.0,RI-2005-02938,900
,,2006-03-31,,23:15,,,RI,,,,,,,False,False,,Zone K2,,False,,Zone K2,,,RI-2006-14852,900
False,,2006-06-01,W,07:10,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,24.0,RI-2006-24994,900
False,,2006-01-29,H,10:40,,1962.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,Hispanic,Zone X4,Speeding,44.0,RI-2006-05204,500
False,Incident to Arrest,2006-03-17,W,10:45,,1962.0,RI,30+ Min,Citation,,Incident to Arrest,,False,False,False,M,Zone K2,Equipment/Inspection Violation,True,White,Zone K2,Equipment,44.0,RI-2006-12421,900
False,,2006-03-10,W,22:20,,1973.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,33.0,RI-2006-11309,200
True,"Probable Cause,Protective Frisk",2006-01-08,W,14:15,,1986.0,RI,16-30 Min,Arrest Driver,,"Odor of Drugs/Alcohol,Plain View,Terry Frisk",,True,True,True,M,Zone K3,Speeding,True,White,Zone K3,Speeding,20.0,RI-2006-01184,300
False,,2006-02-21,W,11:50,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,24.0,RI-2006-08724,500
False,,2005-11-15,W,14:40,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,25.0,RI-2005-07431,600
False,,2005-11-28,W,09:19,,1931.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,74.0,RI-2005-09465,300
False,,2006-02-16,W,14:38,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Equipment/Inspection Violation,False,White,Zone X3,Equipment,20.0,RI-2006-07903,200
False,,2005-10-09,W,22:50,,1965.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,40.0,RI-2005-01499,500
False,,2006-03-07,W,08:45,,1966.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,40.0,RI-2006-10649,300
False,,2006-01-08,W,09:05,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,23.0,RI-2006-01116,900
False,,2005-12-23,W,12:30,,1983.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,22.0,RI-2005-13062,900
False,,2006-01-09,B,10:40,,1973.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Other Traffic Violation,False,Black,Zone X3,Moving violation,33.0,RI-2006-01382,200
True,Protective Frisk,2005-11-20,W,00:29,,1958.0,RI,16-30 Min,Arrest Driver,,Terry Frisk,,False,False,False,M,Zone X4,Other Traffic Violation,True,White,Zone X4,Moving violation,47.0,RI-2005-08133,500
False,,2006-02-22,W,10:06,,1961.0,RI,16-30 Min,Citation,,,,True,False,False,F,Zone K2,Other Traffic Violation,False,White,Zone K2,Moving violation,45.0,RI-2006-08852,203
False,,2005-11-27,W,14:30,,1968.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,37.0,RI-2005-09334,300
False,,2006-03-06,W,19:30,,1974.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X1,Speeding,False,White,Zone X1,Speeding,32.0,RI-2006-10547,0
False,,2006-01-10,W,09:15,,1965.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,41.0,RI-2006-01588,900
False,,2006-03-21,W,07:55,,1960.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,46.0,RI-2006-13018,900
False,,2006-01-25,W,20:45,,1960.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,46.0,RI-2006-04461,600
False,,2005-12-04,W,09:05,,1959.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X1,Other Traffic Violation,False,White,Zone X1,Moving violation,46.0,RI-2005-10420,0
False,,2005-12-20,W,10:00,,1972.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,33.0,RI-2005-12623,900
False,,2005-10-11,W,10:26,,1986.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,19.0,RI-2005-01740,600
False,,2005-10-06,W,10:05,,1978.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,27.0,RI-2005-00953,200
False,,2006-01-10,W,10:10,,1972.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,34.0,RI-2006-01609,900
False,,2006-03-25,W,01:12,,1985.0,RI,0-15 Min,Warning,,,,False,False,False,M,Zone X3,Equipment/Inspection Violation,False,White,Zone X3,Equipment,21.0,RI-2006-13863,0
False,,2006-02-04,W,08:20,,1957.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X1,Speeding,False,White,Zone X1,Speeding,49.0,RI-2006-06132,0
False,,2006-02-04,W,21:00,,1970.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,36.0,RI-2006-06252,500
False,,2005-11-07,W,11:15,,1976.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,29.0,RI-2005-06047,600
False,,2006-03-22,W,12:05,,1957.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,49.0,RI-2006-13358,200
False,,2006-06-09,W,00:00,,1978.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,28.0,RI-2006-26191,600
False,,2006-01-10,B,15:40,,1974.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Equipment/Inspection Violation,False,Black,Zone K2,Equipment,32.0,RI-2006-01699,900
False,,2006-05-31,B,06:03,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Other Traffic Violation,False,Black,Zone K3,Moving violation,22.0,RI-2006-24749,300
False,,2005-10-01,W,20:25,,1986.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,19.0,RI-2005-00285,300
False,,2006-03-02,W,15:30,,1960.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,46.0,RI-2006-10010,300
False,,2005-11-02,W,07:04,,1977.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,28.0,RI-2005-04946,300
False,,2005-10-21,H,11:55,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,Hispanic,Zone X4,Speeding,25.0,RI-2005-02949,500
False,,2006-01-15,B,14:40,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,Black,Zone X4,Moving violation,21.0,RI-2006-02617,500
,,2006-05-25,,11:00,,,RI,,,,,,,False,False,,Zone X4,,False,,Zone X4,,,RI-2006-23489,500
False,,2006-01-11,W,12:25,,1977.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,29.0,RI-2006-01883,500
False,,2005-10-27,B,08:43,,1952.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Other Traffic Violation,False,Black,Zone K3,Moving violation,53.0,RI-2005-03872,300
False,,2005-10-29,W,09:50,,1965.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,40.0,RI-2005-04211,900
False,,2006-02-02,B,18:00,,1977.0,RI,16-30 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,Black,Zone K3,Speeding,29.0,RI-2006-05943,300
False,,2006-04-28,B,15:30,,1967.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Equipment/Inspection Violation,False,Black,Zone X3,Equipment,39.0,RI-2006-19550,200
False,,2006-02-04,W,08:45,,1968.0,RI,16-30 Min,No Action,,,,False,False,False,F,Zone K2,Motorist Assist/Courtesy,False,White,Zone K2,Other,38.0,RI-2006-06143,900
False,,2006-03-16,W,14:35,,1985.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,21.0,RI-2006-12281,200
False,,2006-02-23,W,18:50,,1968.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,38.0,RI-2006-09034,300
False,,2006-05-04,W,15:50,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,23.0,RI-2006-20500,300
False,,2005-10-10,W,16:50,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,22.0,RI-2005-01641,900
False,,2006-04-13,W,22:31,,1971.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,35.0,RI-2006-17054,500
False,,2006-04-22,W,17:25,,1970.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,36.0,RI-2006-18450,300
False,,2006-05-09,W,16:45,,1985.0,RI,16-30 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,21.0,RI-2006-21178,300
False,,2006-01-16,B,11:40,,1981.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,25.0,RI-2006-02825,300
False,,2006-03-22,B,01:50,,1973.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Registration Violation,False,Black,Zone X4,Registration/plates,33.0,RI-2006-13235,500
False,,2006-05-28,W,14:35,,1983.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,23.0,RI-2006-24223,300
False,,2005-10-22,W,00:10,,1964.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,41.0,RI-2005-03037,500
False,,2006-02-02,B,23:50,,1980.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,Black,Zone K2,Speeding,26.0,RI-2006-05979,900
False,,2005-12-18,W,20:20,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,23.0,RI-2005-12396,900
False,,2006-06-12,W,11:20,,1930.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Other Traffic Violation,False,White,Zone K1,Moving violation,76.0,RI-2006-26867,600
False,,2006-02-15,W,16:30,,1959.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,47.0,RI-2006-07817,300
False,,2005-12-08,W,07:30,,1969.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,36.0,RI-2005-10922,200
False,,2005-10-10,B,23:05,,1958.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,Black,Zone X3,Speeding,47.0,RI-2005-01676,200
False,,2006-02-09,W,00:00,,1984.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone K2,Other Traffic Violation,False,White,Zone K2,Moving violation,22.0,RI-2006-06803,900
False,,2006-01-06,W,14:10,,1970.0,RI,16-30 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,36.0,RI-2006-00805,600
False,,2006-02-21,W,07:00,,1944.0,RI,16-30 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,62.0,RI-2006-08653,300
False,,2005-12-13,W,17:10,,1974.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,31.0,RI-2005-11705,500
False,,2006-01-07,W,17:15,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,21.0,RI-2006-01037,600
False,,2006-02-09,B,11:25,,1961.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,45.0,RI-2006-06921,300
True,Probable Cause,2005-10-27,W,17:37,,1962.0,RI,16-30 Min,Arrest Passenger,,Probable Cause,,False,True,True,F,Zone K1,Equipment/Inspection Violation,True,White,Zone K1,Equipment,43.0,RI-2005-03949,600
False,,2006-04-03,W,09:45,,1975.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,31.0,RI-2006-15239,200
False,,2006-01-18,B,12:40,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Equipment/Inspection Violation,False,Black,Zone X4,Equipment,22.0,RI-2006-03209,500
False,,2005-03-16,W,12:05,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X1,Speeding,False,White,Zone X1,Speeding,25.0,RI-2005-00020,0
,,2006-05-25,,09:06,,,RI,,,,,,,False,False,,Zone K1,,False,,Zone K1,,,RI-2006-23452,600
False,,2005-10-22,W,09:45,,1975.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,30.0,RI-2005-03109,300
False,,2005-12-02,W,20:20,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,26.0,RI-2005-10143,500
False,,2005-12-01,W,22:15,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,24.0,RI-2005-09974,500
False,,2006-01-13,W,13:39,,1932.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,74.0,RI-2006-02297,600
False,,2006-05-08,W,08:35,,1960.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Other Traffic Violation,False,White,Zone X3,Moving violation,46.0,RI-2006-21013,200
False,,2006-05-29,W,00:00,,1967.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,39.0,RI-2006-24314,300
False,,2005-10-16,B,02:20,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,Black,Zone X3,Speeding,21.0,RI-2005-02090,200
False,,2005-11-11,W,14:25,,1986.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,19.0,RI-2005-06783,500
False,,2006-01-18,B,18:40,,1974.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,32.0,RI-2006-03244,300
False,,2006-05-02,L,05:50,,1982.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Other Traffic Violation,False,Hispanic,Zone K2,Moving violation,24.0,RI-2006-20049,900
False,,2005-12-17,W,08:56,,1946.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,59.0,RI-2005-12140,200
False,,2006-02-17,W,03:45,,1976.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,30.0,RI-2006-07993,900
False,,2005-12-12,B,14:10,,1977.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,Black,Zone K1,Speeding,28.0,RI-2005-11494,600
False,,2005-11-08,W,11:40,,1984.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,21.0,RI-2005-06237,500
,,2005-10-05,,09:50,,,RI,,,,,,,False,False,,Zone X4,,False,,Zone X4,,,RI-2005-00802,500
,,2005-11-04,,23:30,,,RI,,,,,,,False,False,,Zone X3,,False,,Zone X3,,,RI-2005-05483,200
False,,2005-11-27,W,00:27,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,19.0,RI-2005-09167,900
False,,2006-05-28,W,09:16,,1951.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,55.0,RI-2006-24153,200
False,,2006-01-19,W,17:23,,1963.0,RI,0-15 Min,Citation,,,,,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,43.0,RI-2006-03384,900
False,,2005-12-07,W,23:55,,1966.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,39.0,RI-2005-10898,500
False,,2005-12-31,W,13:15,,1982.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,23.0,RI-2005-14012,200
False,,2006-01-04,B,22:40,,1977.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,Black,Zone K3,Speeding,29.0,RI-2006-00550,300
False,,2006-01-06,W,02:17,,1981.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,25.0,RI-2006-00710,300
False,,2005-12-26,B,19:24,,1957.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,Black,Zone X4,Speeding,48.0,RI-2005-13292,500
True,"Incident to Arrest,Probable Cause",2005-10-24,W,22:50,,1962.0,RI,16-30 Min,Arrest Passenger,,"Incident to Arrest,Plain View",,False,False,True,M,Zone X4,Registration Violation,True,White,Zone X4,Registration/plates,43.0,RI-2005-03636,500
False,,2006-02-20,B,15:15,,1961.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,Black,Zone X3,Speeding,45.0,RI-2006-08557,200
True,,2005-11-03,W,00:26,,1976.0,RI,30+ Min,Arrest Driver,,,,False,False,False,F,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,29.0,RI-2005-05030,500
False,,2006-04-28,W,15:04,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,19.0,RI-2006-19541,402
False,,2006-01-15,W,20:30,,1958.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,48.0,RI-2006-02677,300
False,,2006-02-24,W,08:12,,1985.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,21.0,RI-2006-09106,600
False,,2006-02-22,W,09:55,,1976.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,30.0,RI-2006-08849,900
False,,2005-10-17,B,11:08,,1976.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,Black,Zone K1,Speeding,29.0,RI-2005-02311,600
False,,2006-02-15,W,08:40,,1984.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,22.0,RI-2006-07669,200
False,,2006-01-08,W,08:55,,1968.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,38.0,RI-2006-01112,900
False,,2006-06-11,W,13:20,,1973.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Equipment/Inspection Violation,False,White,Zone X4,Equipment,33.0,RI-2006-26667,500
False,,2005-12-31,B,07:02,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,25.0,RI-2005-13909,500
False,,2005-12-10,W,11:20,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Motorist Assist/Courtesy,False,White,Zone K1,Other,20.0,RI-2005-11153,600
False,,2006-06-09,W,00:44,,1960.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,46.0,RI-2006-26201,300
False,,2006-05-21,W,15:00,,1960.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,46.0,RI-2006-22893,300
False,,2006-05-21,W,11:05,,1946.0,RI,16-30 Min,Citation,,,,True,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,60.0,RI-2006-22821,500
False,,2006-01-31,W,10:20,,1963.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,43.0,RI-2006-05588,600
False,,2006-03-08,I,00:53,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Asian,Zone K3,Speeding,25.0,RI-2006-10812,200
,,2006-05-04,,23:54,,,RI,,,,,,,False,False,,Zone X4,,False,,Zone X4,,,RI-2006-20564,500
False,,2006-04-18,W,01:55,,1980.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,26.0,RI-2006-17699,600
True,,2006-05-15,W,02:30,,1979.0,RI,0-15 Min,Arrest Driver,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,27.0,RI-2006-21787,900
False,,2005-11-26,W,10:00,,1983.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,22.0,RI-2005-09037,600
False,,2005-12-27,W,22:20,,1980.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,25.0,RI-2005-13449,300
False,,2006-04-14,W,11:50,,1953.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,53.0,RI-2006-17198,900
False,,2005-11-22,W,20:35,,1986.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,19.0,RI-2005-08429,200
,,2006-06-03,,15:50,,,RI,,,,,,,False,False,,Zone K1,,False,,Zone K1,,,RI-2006-25313,600
False,,2006-04-21,W,02:20,,1977.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,29.0,RI-2006-18161,500
False,,2005-11-15,W,11:10,,1959.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Other Traffic Violation,False,White,Zone X3,Moving violation,46.0,RI-2005-07396,200
False,,2006-05-21,W,08:45,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,26.0,RI-2006-22733,900
False,,2006-05-27,W,20:55,,1972.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Other Traffic Violation,False,White,Zone K3,Moving violation,34.0,RI-2006-24035,300
False,,2006-05-15,W,11:00,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,24.0,RI-2006-21827,900
False,,2006-03-25,W,18:00,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,23.0,RI-2006-13955,500
False,,2006-06-09,B,23:45,,1961.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,Black,Zone K1,Speeding,45.0,RI-2006-26370,600
False,,2006-01-13,W,14:45,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,19.0,RI-2006-02316,900
,,2006-03-03,,09:49,,,RI,,,,,,,False,False,,Zone X4,,False,,Zone X4,,,RI-2006-10058,500
