GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore
2020R1007,2020,R10,2020-08-07,23.7,16.1,1.0,Carrara,7:50 PM,"1,178",Essendon,0.2,6.3,7.5,8.7,55,Greater Western Sydney,0.2,2.5,4.7,8.11,59
2020R1101,2020,R11,2020-08-08,14.0,7.7,1.4,Adelaide Oval,4:05 PM,"10,256",Port Adelaide,4.4,8.6,10.11,13.15,93,Richmond,3.3,7.3,11.6,11.6,72
2020R1102,2020,R11,2020-08-08,24.1,14.7,11.6,Gabba,7:40 PM,"11,061",Brisbane Lions,3.4,9.8,13.10,14.12,96,Western Bulldogs,3.1,5.2,8.2,11.6,72
2020R1103,2020,R11,2020-08-09,16.8,12.6,4.4,Perth Stadium,1:35 PM,"19,092",West Coast,2.2,3.3,8.4,11.6,72,Carlton,2.0,5.4,6.5,7.8,50
2020R1104,2020,R11,2020-08-09,15.3,6.3,0.0,Adelaide Oval,5:40 PM,"2,172",Melbourne,1.4,4.7,7.8,13.14,92,North Melbourne,3.2,4.2,5.4,5.5,35
2020R1105,2020,R11,2020-08-10,18.8,9.8,0.0,Gabba,6:10 PM,"3,903",St Kilda,2.1,4.6,4.8,4.10,34,Geelong,2.4,7.5,11.7,14.9,93
2020R1106,2020,R11,2020-08-10,19.1,11.3,31.0,Perth Stadium,6:40 PM,"18,512",Fremantle,3.1,4.4,7.4,7.6,48,Hawthorn,1.1,2.4,2.6,4.8,32
2020R1107,2020,R11,2020-08-11,15.0,11.9,0.2,Adelaide Oval,6:05 PM,"8,577",Adelaide,2.1,3.4,3.8,5.8,38,Collingwood,1.0,2.1,7.1,10.2,62
2020R1108,2020,R11,2020-08-12,23.0,13.2,0.0,Carrara,7:10 PM,"4,303",Gold Coast,3.1,7.4,9.5,11.7,73,Essendon,1.3,4.3,7.5,11.7,73
2020R1201,2020,R12,2020-08-13,17.1,9.4,0.0,Perth Stadium,6:10 PM,"6,464",Sydney,3.1,5.2,6.5,10.6,66,Greater Western Sydney,0.1,1.3,2.6,3.7,25
2020R1202,2020,R12,2020-08-14,22.9,13.9,0.0,Carrara,7:50 PM,"3,378",Geelong,2.3,4.3,7.7,14.7,91,Port Adelaide,0.1,1.6,3.7,4.7,31
2020R1203,2020,R12,2020-08-15,23.0,16.6,2.0,Carrara,2:35 PM,"2,722",North Melbourne,1.3,3.3,4.3,8.4,52,Brisbane Lions,1.5,3.6,5.9,7.11,53
2020R1204,2020,R12,2020-08-15,24.3,16.9,1.4,Gabba,5:10 PM,"5,338",Melbourne,3.3,10.4,12.4,16.4,100,Collingwood,1.1,5.2,6.6,6.8,44
2020R1205,2020,R12,2020-08-15,21.8,10.0,0.6,Perth Stadium,6:10 PM,"24,114",Fremantle,3.2,4.3,5.4,5.6,36,Carlton,0.1,2.3,4.8,5.10,40
2020R1206,2020,R12,2020-08-16,23.0,11.9,0.2,Carrara,1:05 PM,613,Western Bulldogs,6.3,8.8,12.12,16.15,111,Adelaide,4.1,5.3,5.5,8.6,54
2020R1207,2020,R12,2020-08-16,22.6,12.1,6.4,Gabba,3:35 PM,"4,686",St Kilda,4.4,7.5,9.5,10.8,68,Essendon,1.0,2.0,4.1,5.3,33
2020R1208,2020,R12,2020-08-16,15.7,11.0,19.2,Perth Stadium,4:10 PM,"22,870",West Coast,3.4,6.5,11.7,12.9,81,Hawthorn,0.0,2.3,5.6,7.7,49
2020R1209,2020,R12,2020-08-17,22.1,10.3,0.0,Gabba,7:10 PM,"4,062",Richmond,2.1,2.2,5.2,8.5,53,Gold Coast,2.1,3.6,3.8,4.8,32
2020R1301,2020,R13,2020-08-21,32.5,23.1,0.0,Marrara Oval,7:20 PM,"5,172",Gold Coast,0.0,2.0,3.2,4.3,27,Carlton,1.4,5.7,6.11,7.18,60
2020R1302,2020,R13,2020-08-22,22.2,10.8,0.0,Carrara,1:45 PM,"1,765",Western Bulldogs,2.4,4.4,10.5,12.8,80,Melbourne,1.3,5.5,5.8,7.10,52
2020R1303,2020,R13,2020-08-22,13.7,8.2,3.8,Adelaide Oval,4:05 PM,"11,740",Port Adelaide,2.3,6.5,7.10,9.14,68,Hawthorn,4.1,5.2,8.4,9.4,58
2020R1304,2020,R13,2020-08-22,32.2,22.4,0.0,Marrara Oval,7:15 PM,"5,401",Essendon,1.1,3.1,6.1,10.1,61,Richmond,1.5,3.8,7.10,10.13,73
2020R1305,2020,R13,2020-08-22,22.2,10.5,0.0,Perth Stadium,6:10 PM,"24,714",Fremantle,1.1,4.4,5.7,7.8,50,Sydney,1.2,1.4,1.4,2.7,19
2020R1306,2020,R13,2020-08-23,13.2,9.2,0.4,Adelaide Oval,12:35 PM,"10,431",Adelaide,1.3,3.4,5.6,5.7,37,Geelong,3.2,4.5,6.9,9.11,65
2020R1307,2020,R13,2020-08-23,21.2,10.5,0.0,Gabba,3:35 PM,"13,750",Brisbane Lions,2.5,3.6,6.13,6.14,50,St Kilda,1.0,3.2,6.3,7.6,48
2020R1308,2020,R13,2020-08-23,19.5,12.6,1.0,Perth Stadium,4:10 PM,"27,339",West Coast,4.3,5.4,8.7,9.7,61,Greater Western Sydney,0.1,1.6,3.6,7.7,49
2020R1309,2020,R13,2020-08-24,23.1,9.1,0.0,Gabba,7:10 PM,"2,443",Collingwood,1.2,4.3,8.3,10.5,65,North Melbourne,2.1,3.4,5.5,5.5,35
2020R1401,2020,R14,2020-08-27,17.7,9.3,0.0,Adelaide Oval,4:10 PM,"4,973",Hawthorn,3.4,7.10,8.10,10.11,71,Essendon,1.3,2.4,7.7,13.9,87
2020R1402,2020,R14,2020-08-27,21.0,11.5,0.0,Carrara,7:10 PM,"3,628",Richmond,1.1,5.2,11.2,14.4,88,West Coast,1.0,4.2,8.6,9.7,61
2020R1403,2020,R14,2020-08-28,26.2,9.8,0.0,Carrara,7:50 PM,"2,156",Western Bulldogs,6.3,6.6,7.7,9.7,61,Geelong,0.3,3.6,5.9,10.12,72
2020R1404,2020,R14,2020-08-29,24.9,8.0,0.0,Adelaide Oval,1:15 PM,"11,801",Port Adelaide,4.3,8.3,8.4,11.7,73,Sydney,3.1,3.1,5.4,7.5,47
2020R1405,2020,R14,2020-08-29,17.8,11.7,2.8,Perth Stadium,2:35 PM,"24,406",Fremantle,1.1,2.3,5.3,8.5,53,Greater Western Sydney,4.2,6.4,11.7,14.7,91
2020R1406,2020,R14,2020-08-29,28.4,4.8,0.0,Traeger Park,7:10 PM,"1,917",Melbourne,4.0,5.1,7.3,8.4,52,St Kilda,1.3,4.5,6.6,7.7,49
2020R1407,2020,R14,2020-08-30,23.4,13.1,0.0,Gabba,3:35 PM,"9,033",Carlton,2.0,7.2,7.4,7.6,48,Collingwood,2.2,5.6,6.8,10.12,72
2020R1408,2020,R14,2020-08-30,22.3,14.9,1.2,Carrara,6:10 PM,"3,353",Gold Coast,3.4,7.8,8.14,12.19,91,North Melbourne,2.1,4.1,4.4,4.4,28
2020R1501,2020,R15,2020-09-01,19.5,4.9,0.0,Adelaide Oval,5:10 PM,"6,191",Hawthorn,1.3,4.3,6.5,7.6,48,Adelaide,2.4,6.6,9.9,12.11,83
2020R1502,2020,R15,2020-09-01,26.4,12.8,0.0,Gabba,8:10 PM,"1,932",West Coast,4.1,7.3,9.5,9.6,60,Essendon,1.4,4.5,5.8,6.9,45
2020R1503,2020,R15,2020-09-02,24.3,18.7,0.0,Carrara,7:10 PM,"1,818",Richmond,2.2,4.3,4.4,8.8,56,Fremantle,1.0,1.2,3.4,4.5,29
2020R1504,2020,R15,2020-09-03,30.2,19.2,0.0,Cazaly's Stadium,4:40 PM,"3,199",Sydney,2.0,7.2,7.4,10.7,67,Melbourne,2.3,2.4,3.7,6.10,46
2020R1505,2020,R15,2020-09-03,26.2,15.7,0.0,Carrara,7:10 PM,"1,469",Greater Western Sydney,1.5,1.9,2.11,6.12,48,Carlton,4.0,4.3,5.8,5.9,39
2020R1506,2020,R15,2020-09-04,25.7,15.7,0.0,Gabba,7:50 PM,"15,036",Brisbane Lions,0.2,5.3,6.5,6.6,42,Collingwood,1.1,2.3,3.3,5.4,34
2020R1601,2020,R16,2020-09-05,25.9,15.9,0.0,Carrara,7:40 PM,592,North Melbourne,1.2,2.2,4.4,6.6,42,Port Adelaide,4.2,4.5,10.8,11.12,78
2020R1602,2020,R16,2020-09-06,22.7,17.4,0.0,Carrara,1:05 PM,"2,740",St Kilda,4.4,5.8,7.13,11.14,80,Hawthorn,5.1,5.5,6.6,9.12,66
2020R1603,2020,R16,2020-09-06,25.6,16.4,0.0,Gabba,3:35 PM,"5,011",Geelong,6.2,12.3,14.4,17.6,108,Essendon,1.2,2.4,3.8,5.12,42
2020R1604,2020,R16,2020-09-06,22.7,17.4,0.0,Carrara,6:10 PM,532,Western Bulldogs,0.3,3.8,4.10,6.13,49,West Coast,4.1,4.2,5.3,7.5,47
2020R1605,2020,R16,2020-09-07,28.6,20.7,6.0,Cazaly's Stadium,7:10 PM,"3,279",Melbourne,0.1,1.3,2.4,4.9,33,Fremantle,1.6,1.9,4.9,6.11,47
2020R1606,2020,R16,2020-09-08,16.8,15.0,0.0,Adelaide Oval,5:10 PM,"12,436",Adelaide,3.3,3.7,8.7,8.11,59,Greater Western Sydney,1.1,3.3,6.3,7.5,47
2020R1607,2020,R16,2020-09-08,23.3,16.0,0.0,Carrara,8:10 PM,"1,580",Carlton,0.4,4.4,6.9,8.9,57,Sydney,3.0,7.2,8.3,8.4,52
2020R1608,2020,R16,2020-09-09,24.9,14.1,0.0,Gabba,7:10 PM,"11,292",Brisbane Lions,5.4,8.6,11.10,13.10,88,Gold Coast,1.0,4.3,5.5,6.7,43
2020R1701,2020,R17,2020-09-10,20.9,13.4,0.0,Gabba,7:10 PM,"1,925",St Kilda,3.5,3.5,3.9,6.14,50,West Coast,2.1,5.6,5.9,9.11,65
2020R1702,2020,R17,2020-09-11,21.4,14.7,12.0,Carrara,7:50 PM,"7,061",Geelong,0.3,1.4,1.5,4.7,31,Richmond,2.5,3.5,5.13,7.15,57
2020R1703,2020,R17,2020-09-12,22.5,15.5,0.2,Carrara,2:10 PM,308,North Melbourne,1.0,2.2,3.4,5.5,35,Fremantle,3.3,7.4,11.6,15.9,99
2020R1704,2020,R17,2020-09-12,23.7,16.1,0.0,Adelaide Oval,4:35 PM,"17,482",Port Adelaide,1.2,6.7,7.13,11.13,79,Essendon,2.1,2.3,3.3,4.5,29
2020R1705,2020,R17,2020-09-12,24.3,12.6,0.2,Gabba,7:40 PM,"1,204",Greater Western Sydney,2.3,7.5,10.7,11.8,74,Melbourne,5.2,7.5,9.6,12.7,79
2020R1706,2020,R17,2020-09-13,22.4,15.0,7.8,Carrara,1:05 PM,"2,735",Carlton,0.2,1.3,4.5,8.8,56,Adelaide,5.3,8.5,8.8,10.12,72
2020R1707,2020,R17,2020-09-13,15.4,9.7,9.2,Adelaide Oval,3:05 PM,"2,625",Hawthorn,1.1,1.2,5.3,6.4,40,Western Bulldogs,4.1,7.6,9.7,11.10,76
2020R1708,2020,R17,2020-09-13,26.1,19.4,1.6,Cazaly's Stadium,6:10 PM,"3,700",Sydney,2.0,2.0,3.3,6.5,41,Brisbane Lions,1.1,3.3,5.4,11.7,73
2020R1709,2020,R17,2020-09-14,28.1,14.0,0.8,Gabba,7:10 PM,"2,896",Collingwood,2.2,4.5,7.5,10.8,68,Gold Coast,3.1,3.5,5.6,6.10,46
2020R1801,2020,R18,2020-09-17,23.4,14.9,0.0,Carrara,7:10 PM,724,North Melbourne,2.4,2.6,3.10,4.10,34,West Coast,0.0,3.1,4.4,7.7,49
2020R1802,2020,R18,2020-09-18,26.3,16.1,0.0,Gabba,7:50 PM,"1,528",St Kilda,3.3,5.5,8.9,12.10,82,Greater Western Sydney,1.5,3.8,3.10,3.12,30
2020R1803,2020,R18,2020-09-19,23.4,17.3,18.4,Carrara,2:10 PM,"2,175",Essendon,2.0,2.2,3.3,7.7,49,Melbourne,1.4,6.6,7.7,10.8,68
2020R1804,2020,R18,2020-09-19,25.1,17.6,0.0,Adelaide Oval,4:40 PM,"17,710",Adelaide,2.2,2.4,3.5,4.9,33,Richmond,3.0,5.0,9.5,12.5,77
2020R1805,2020,R18,2020-09-19,25.6,16.4,0.4,Gabba,7:40 PM,"14,563",Brisbane Lions,3.2,8.5,9.7,11.12,78,Carlton,4.0,4.1,6.1,10.1,61
2020R1806,2020,R18,2020-09-20,27.5,14.0,0.0,Adelaide Oval,12:35 PM,"2,136",Hawthorn,7.1,9.3,13.6,17.6,108,Gold Coast,1.1,3.5,5.5,8.9,57
2020R1807,2020,R18,2020-09-20,24.8,18.5,0.0,Carrara,3:35 PM,"2,798",Sydney,5.4,5.8,7.9,9.9,63,Geelong,4.1,4.3,7.7,10.9,69
2020R1808,2020,R18,2020-09-20,29.6,21.1,0.2,Cazaly's Stadium,6:10 PM,"3,114",Fremantle,2.2,5.4,6.5,6.8,44,Western Bulldogs,2.3,7.4,8.8,11.8,74
2020R1809,2020,R18,2020-09-21,29.7,17.0,0.0,Gabba,7:15 PM,"5,424",Collingwood,2.0,4.0,6.1,7.3,45,Port Adelaide,2.2,5.3,8.7,9.7,61
2020QF01,2020,QF,2020-10-01,24.6,6.3,1.6,Adelaide Oval,7:10 PM,"22,755",Port Adelaide,2.1,4.2,7.4,9.4,58,Geelong,1.4,3.7,4.8,5.12,42
2020QF02,2020,QF,2020-10-02,29.0,15.5,0.0,Gabba,7:50 PM,"22,104",Brisbane Lions,3.1,7.2,9.6,10.9,69,Richmond,4.1,5.1,6.3,8.6,54
2020EF01,2020,EF,2020-10-03,27.6,16.6,0.0,Gabba,4:40 PM,"10,561",St Kilda,2.2,5.4,9.6,10.7,67,Western Bulldogs,3.1,4.3,5.6,9.10,64
2020EF02,2020,EF,2020-10-03,17.6,6.6,2.8,Perth Stadium,6:10 PM,"32,865",West Coast,1.2,5.4,7.6,11.9,75,Collingwood,4.0,6.1,9.4,12.4,76
2020SF01,2020,SF,2020-10-09,28.3,16.7,0.0,Carrara,6:50 PM,"13,778",Richmond,5.1,9.1,10.4,12.8,80,St Kilda,2.2,3.6,5.11,6.13,49
2020SF02,2020,SF,2020-10-10,28.2,14.7,0.0,Gabba,6:40 PM,"21,396",Geelong,4.4,9.6,9.8,15.10,100,Collingwood,1.0,1.0,1.1,5.2,32
2020PF01,2020,PF,2020-10-16,20.4,14.6,0.2,Adelaide Oval,7:20 PM,"24,292",Port Adelaide,2.3,3.3,4.4,6.4,40,Richmond,2.1,3.3,4.6,6.10,46
2020PF02,2020,PF,2020-10-17,28.1,16.9,0.0,Gabba,6:40 PM,"29,121",Brisbane Lions,2.0,4.3,5.5,6.6,42,Geelong,2.5,4.8,7.11,11.16,82
2020GF01,2020,GF,2020-10-24,26.8,21.6,0.4,Gabba,6:30 PM,"29,707",Richmond,2.1,3.2,7.4,12.9,81,Geelong,2.2,5.5,6.8,7.8,50
2021R0101,2021,R1,2021-03-18,26.3,13.1,0.0,M.C.G.,7:25 PM,"49,218",Richmond,3.3,8.5,10.8,15.15,105,Carlton,3.2,6.6,8.12,11.14,80
2021R0102,2021,R1,2021-03-19,26.9,13.1,0.0,M.C.G.,7:50 PM,"46,051",Collingwood,1.2,4.6,5.7,7.11,53,Western Bulldogs,3.2,6.5,9.7,10.9,69
2021R0103,2021,R1,2021-03-20,25.2,14.4,0.0,M.C.G.,1:45 PM,"21,365",Melbourne,4.4,7.6,9.8,11.14,80,Fremantle,0.4,3.8,6.9,8.10,58
2021R0104,2021,R1,2021-03-20,32.5,19.4,0.0,Adelaide Oval,4:05 PM,"26,985",Adelaide,4.4,11.7,13.9,15.13,103,Geelong,2.3,5.5,10.8,13.13,91
2021R0105,2021,R1,2021-03-20,25.2,14.4,0.0,Docklands,7:25 PM,"25,128",Essendon,2.4,10.6,11.10,13.13,91,Hawthorn,3.1,4.3,12.3,14.8,92
2021R0106,2021,R1,2021-03-20,28.6,21.9,20.8,Gabba,6:45 PM,"22,762",Brisbane Lions,3.3,8.4,10.7,14.10,94,Sydney,2.4,8.4,17.6,19.11,125
2021R0107,2021,R1,2021-03-21,20.5,16.4,3.2,Docklands,1:10 PM,"13,050",North Melbourne,2.4,3.6,5.8,9.11,65,Port Adelaide,2.2,10.4,14.8,17.15,117
2021R0108,2021,R1,2021-03-21,20.4,19.2,114.4,Sydney Showground,3:20 PM,"5,014",Greater Western Sydney,2.3,4.5,8.9,11.12,78,St Kilda,1.2,5.6,9.6,13.8,86
2021R0109,2021,R1,2021-03-21,37.6,16.2,0.0,Perth Stadium,3:10 PM,"38,493",West Coast,3.3,5.4,7.7,12.11,83,Gold Coast,2.4,4.5,7.8,8.10,58
2021R0201,2021,R2,2021-03-25,20.5,14.7,3.8,M.C.G.,7:20 PM,"51,723",Carlton,3.2,8.3,12.4,13.7,85,Collingwood,6.2,11.5,13.7,16.10,106
2021R0202,2021,R2,2021-03-26,22.3,11.2,0.4,Kardinia Park,7:50 PM,"20,070",Geelong,5.3,8.5,11.8,12.9,81,Brisbane Lions,2.5,4.9,7.11,11.14,80
2021R0203,2021,R2,2021-03-27,27.8,17.2,0.0,S.C.G.,1:45 PM,"23,946",Sydney,4.1,9.6,15.11,18.13,121,Adelaide,3.2,4.6,6.14,11.22,88
2021R0204,2021,R2,2021-03-27,20.8,15.9,3.8,Adelaide Oval,4:05 PM,"29,978",Port Adelaide,6.1,11.6,15.10,18.11,119,Essendon,1.4,4.7,6.8,9.11,65
2021R0205,2021,R2,2021-03-27,21.7,13.5,4.2,Docklands,7:25 PM,"25,903",St Kilda,3.2,6.3,8.4,11.7,73,Melbourne,3.4,6.7,9.13,12.19,91
2021R0206,2021,R2,2021-03-27,29.8,20.0,0.0,Carrara,7:10 PM,"6,661",Gold Coast,3.4,9.6,11.10,14.14,98,North Melbourne,1.2,2.4,5.5,5.9,39
2021R0207,2021,R2,2021-03-28,19.7,11.5,0.1,M.C.G.,1:10 PM,"41,051",Hawthorn,1.1,5.2,6.3,7.7,49,Richmond,4.4,8.7,9.8,11.12,78
2021R0208,2021,R2,2021-03-28,19.7,11.5,0.1,Docklands,3:20 PM,"21,391",Western Bulldogs,3.3,6.10,9.12,14.16,100,West Coast,3.2,6.3,12.6,14.9,93
2021R0209,2021,R2,2021-03-28,33.2,12.7,0.0,Perth Stadium,3:10 PM,"27,625",Fremantle,4.6,5.12,9.16,11.21,87,Greater Western Sydney,1.5,1.9,3.12,7.14,56
2021R0301,2021,R3,2021-04-01,29.6,10.0,0.0,Docklands,7:40 PM,"28,057",Collingwood,4.2,7.3,9.5,11.6,72,Brisbane Lions,2.1,6.1,8.3,11.7,73
2021R0302,2021,R3,2021-04-02,30.9,11.2,0.0,Docklands,4:20 PM,"28,483",North Melbourne,2.2,3.4,3.8,5.9,39,Western Bulldogs,4.2,9.6,15.10,25.17,167
2021R0303,2021,R3,2021-04-02,32.3,12.8,0.0,Adelaide Oval,7:20 PM,"30,175",Adelaide,5.0,8.2,11.6,14.11,95,Gold Coast,5.6,5.9,9.11,12.13,85
2021R0304,2021,R3,2021-04-03,31.7,15.3,0.0,M.C.G.,1:45 PM,"43,637",Richmond,1.3,4.6,7.9,10.12,72,Sydney,2.5,10.10,15.12,17.15,117
2021R0305,2021,R3,2021-04-03,31.7,15.3,0.0,Docklands,4:35 PM,"29,234",Essendon,6.4,12.6,16.10,22.11,143,St Kilda,3.3,4.5,6.9,9.14,68
2021R0306,2021,R3,2021-04-03,31.0,17.9,0.0,Perth Stadium,5:10 PM,"42,090",West Coast,5.4,10.7,13.8,16.12,108,Port Adelaide,1.1,2.3,6.3,11.5,71
2021R0307,2021,R3,2021-04-04,25.2,16.2,0.0,Docklands,3:20 PM,"24,551",Carlton,3.5,9.9,13.11,16.13,109,Fremantle,3.1,4.4,6.7,9.10,64
2021R0308,2021,R3,2021-04-04,28.1,5.8,0.0,Manuka Oval,6:10 PM,"9,563",Greater Western Sydney,5.1,7.1,8.1,11.2,68,Melbourne,2.3,6.5,10.7,15.12,102
2021R0309,2021,R3,2021-04-05,19.6,15.1,0.0,M.C.G.,3:20 PM,"50,030",Geelong,3.3,6.4,9.7,10.9,69,Hawthorn,2.1,3.5,5.7,9.10,64
2021R0401,2021,R4,2021-04-08,25.5,18.4,5.2,S.C.G.,7:20 PM,"28,039",Sydney,2.5,7.9,9.11,11.17,83,Essendon,4.1,7.4,10.6,12.8,80
2021R0402,2021,R4,2021-04-09,20.7,14.4,0.8,Adelaide Oval,7:20 PM,"33,742",Port Adelaide,3.3,6.10,9.12,11.13,79,Richmond,4.2,6.3,8.7,11.11,77
2021R0403,2021,R4,2021-04-10,14.8,8.1,0.6,Eureka Stadium,1:35 PM,"7,387",Western Bulldogs,3.3,7.6,9.10,10.13,73,Brisbane Lions,2.1,3.4,6.6,8.6,54
2021R0404,2021,R4,2021-04-10,18.2,11.6,0.4,Docklands,4:35 PM,"16,710",St Kilda,4.2,5.5,10.11,15.12,102,West Coast,6.2,10.3,13.3,13.4,82
2021R0405,2021,R4,2021-04-10,32.9,18.3,0.0,Carrara,7:25 PM,"11,618",Gold Coast,1.2,4.4,8.8,8.11,59,Carlton,2.4,6.6,8.9,9.16,70
2021R0406,2021,R4,2021-04-10,18.2,11.6,0.4,M.C.G.,7:25 PM,"29,866",Collingwood,1.2,4.5,7.6,9.6,60,Greater Western Sydney,2.2,6.3,10.3,14.6,90
2021R0407,2021,R4,2021-04-11,15.0,7.0,4.2,Docklands,1:10 PM,"13,479",North Melbourne,2.2,6.3,9.7,10.8,68,Adelaide,5.2,8.6,8.9,16.13,109
2021R0408,2021,R4,2021-04-11,15.0,7.0,4.2,M.C.G.,3:20 PM,"33,728",Melbourne,2.4,6.8,9.9,12.13,85,Geelong,1.1,3.3,8.3,9.6,60
2021R0409,2021,R4,2021-04-11,22.7,16.3,4.4,Perth Stadium,2:40 PM,"29,490",Fremantle,5.6,6.11,10.12,13.18,96,Hawthorn,0.2,5.4,8.8,12.9,81
2021R0501,2021,R5,2021-04-15,20.4,10.4,0.1,Docklands,7:20 PM,"32,056",St Kilda,3.4,4.5,6.6,7.6,48,Richmond,3.3,8.6,15.12,20.14,134
2021R0502,2021,R5,2021-04-16,26.0,10.6,0.0,Perth Stadium,6:10 PM,"54,159",West Coast,3.1,9.5,14.6,16.7,103,Collingwood,5.4,7.5,7.7,11.10,76
2021R0503,2021,R5,2021-04-17,17.4,11.2,0.0,Docklands,4:35 PM,"18,920",Western Bulldogs,4.1,11.4,13.9,17.16,118,Gold Coast,0.2,1.3,7.4,8.8,56
2021R0504,2021,R5,2021-04-17,19.7,14.7,0.0,S.C.G.,4:35 PM,"33,541",Sydney,3.3,6.4,8.8,10.9,69,Greater Western Sydney,1.4,3.7,5.11,9.17,71
2021R0505,2021,R5,2021-04-17,17.4,11.2,0.0,M.C.G.,7:25 PM,"32,893",Carlton,3.3,4.5,6.10,9.14,68,Port Adelaide,4.2,8.4,14.5,15.6,96
2021R0506,2021,R5,2021-04-17,24.7,19.5,0.0,Gabba,7:25 PM,"23,544",Brisbane Lions,4.2,7.5,12.6,15.12,102,Essendon,0.3,1.5,4.6,6.9,45
2021R0507,2021,R5,2021-04-18,19.7,14.2,0.0,Adelaide Oval,12:40 PM,"31,454",Adelaide,2.1,5.5,8.6,11.6,72,Fremantle,2.1,3.5,8.7,12.12,84
2021R0508,2021,R5,2021-04-18,18.5,12.1,0.0,M.C.G.,3:20 PM,"36,337",Hawthorn,4.3,5.3,6.6,8.6,54,Melbourne,2.5,4.7,7.10,15.14,104
2021R0509,2021,R5,2021-04-18,18.8,11.5,0.0,Kardinia Park,4:40 PM,"21,282",Geelong,1.3,3.9,7.12,10.17,77,North Melbourne,3.1,3.3,5.4,7.5,47
2021R0601,2021,R6,2021-04-23,18.3,0.5,0.0,Manuka Oval,7:50 PM,"10,064",Greater Western Sydney,1.1,4.5,6.8,9.11,65,Western Bulldogs,2.3,5.7,6.11,15.14,104
2021R0602,2021,R6,2021-04-24,18.7,11.8,0.0,Kardinia Park,1:45 PM,"21,282",Geelong,2.3,12.4,18.7,21.10,136,West Coast,3.2,3.3,4.4,5.9,39
2021R0603,2021,R6,2021-04-24,23.8,15.1,0.0,Carrara,1:45 PM,"9,819",Gold Coast,4.2,8.2,13.6,15.10,100,Sydney,3.1,4.4,5.5,9.6,60
2021R0604,2021,R6,2021-04-24,17.6,11.8,0.0,Docklands,4:35 PM,"29,576",Carlton,3.5,5.7,9.11,12.13,85,Brisbane Lions,2.3,9.9,13.12,15.13,103
2021R0605,2021,R6,2021-04-24,17.6,11.8,0.0,M.C.G.,7:25 PM,"56,418",Melbourne,2.2,6.6,10.8,12.10,82,Richmond,3.3,3.7,5.8,6.12,48
2021R0606,2021,R6,2021-04-24,31.2,12.8,0.0,Perth Stadium,6:15 PM,0,Fremantle,3.4,7.9,11.13,14.15,99,North Melbourne,2.2,3.5,5.9,6.12,48
2021R0607,2021,R6,2021-04-25,19.0,1.3,0.0,York Park,12:30 PM,"9,007",Hawthorn,5.2,9.5,13.6,15.12,102,Adelaide,4.0,14.0,16.1,16.3,99
2021R0608,2021,R6,2021-04-25,17.0,7.3,2.8,M.C.G.,3:20 PM,"78,113",Collingwood,4.1,8.1,11.5,13.7,85,Essendon,4.4,8.7,11.10,16.13,109
2021R0609,2021,R6,2021-04-25,19.8,8.0,0.0,Adelaide Oval,6:10 PM,"33,125",Port Adelaide,4.1,8.3,11.8,14.9,93,St Kilda,1.4,2.5,3.7,5.9,39
2021R0701,2021,R7,2021-04-30,24.4,6.6,0.0,M.C.G.,7:50 PM,"52,402",Richmond,1.4,2.8,7.10,11.11,77,Western Bulldogs,3.6,5.9,6.10,7.13,55
2021R0702,2021,R7,2021-05-01,25.2,9.1,0.0,M.C.G.,1:45 PM,"24,397",Collingwood,2.3,2.8,5.11,7.13,55,Gold Coast,2.2,6.3,9.3,12.7,79
2021R0703,2021,R7,2021-05-01,28.9,14.8,0.0,Adelaide Oval,1:40 PM,"28,853",Adelaide,1.1,2.4,3.9,4.15,39,Greater Western Sydney,1.8,6.12,10.14,15.16,106
2021R0704,2021,R7,2021-05-01,25.2,9.1,0.0,Docklands,4:35 PM,"26,433",St Kilda,5.4,10.9,14.11,19.14,128,Hawthorn,0.0,4.2,6.3,9.5,59
2021R0705,2021,R7,2021-05-01,23.9,14.2,0.0,S.C.G.,7:25 PM,"29,123",Sydney,2.1,7.2,10.6,14.6,90,Geelong,6.5,7.8,10.10,12.16,88
2021R0706,2021,R7,2021-05-01,22.3,16.7,6.2,Gabba,7:25 PM,"20,007",Brisbane Lions,4.5,8.8,11.15,13.15,93,Port Adelaide,1.2,2.6,3.9,5.14,44
2021R0707,2021,R7,2021-05-02,,,,Bellerive Oval,1:10 PM,"6,009",North Melbourne,4.1,9.5,10.6,11.7,73,Melbourne,3.2,6.4,12.7,16.7,103
2021R0708,2021,R7,2021-05-02,25.8,13.1,0.0,M.C.G.,3:20 PM,"57,447",Essendon,6.4,8.7,12.8,16.11,107,Carlton,4.2,8.5,14.7,19.9,123
2021R0709,2021,R7,2021-05-02,23.4,7.2,0.0,Perth Stadium,2:40 PM,0,West Coast,4.2,11.4,17.8,20.12,132,Fremantle,4.0,9.3,11.5,11.7,73
2021R0801,2021,R8,2021-05-07,22.0,8.3,0.0,M.C.G.,7:50 PM,"54,857",Richmond,4.3,7.7,8.9,9.9,63,Geelong,1.3,6.4,14.8,19.12,126
