salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
36611,3906076172,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36612,3855897428,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
36613,3904561971,211600.0,,113000.0,YEARLY,USD,BASE_SALARY
36614,3906081686,70000.0,,62000.0,YEARLY,USD,BASE_SALARY
36615,3906083123,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
36616,3906077124,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
36617,3906076168,,165000.0,,YEARLY,USD,BASE_SALARY
36618,3906078885,,100000.0,,YEARLY,USD,BASE_SALARY
36619,3906074374,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36620,3906072913,,26.5,,YEARLY,USD,BASE_SALARY
36621,3902811580,90000.0,,75000.0,YEARLY,USD,BASE_SALARY
36622,3902805517,35.0,,30.0,HOURLY,USD,BASE_SALARY
36623,3902812759,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
36624,3906081195,25.0,,23.0,HOURLY,USD,BASE_SALARY
36625,3904569101,185000.0,,92500.0,YEARLY,USD,BASE_SALARY
36626,3904571137,,22.28,,HOURLY,USD,BASE_SALARY
36627,3904576085,66.0,,60.0,HOURLY,USD,BASE_SALARY
36628,3906083627,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
36629,3902806960,196670.0,,164201.0,YEARLY,USD,BASE_SALARY
36630,3906074937,70000.0,,65000.0,YEARLY,USD,BASE_SALARY
36631,3902806485,198072.0,,129690.0,YEARLY,USD,BASE_SALARY
36632,3904567252,179500.0,,81100.0,YEARLY,USD,BASE_SALARY
36633,3906071629,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36634,3902811243,45000.0,,42000.0,YEARLY,USD,BASE_SALARY
36635,3904573229,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
36636,3906074376,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36637,3904572409,70.0,,60.0,HOURLY,USD,BASE_SALARY
36638,3906085831,26.0,,24.0,HOURLY,USD,BASE_SALARY
36639,3906081196,55.0,,52.0,HOURLY,USD,BASE_SALARY
36640,3906076816,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
36641,3906076176,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36642,3906065391,,50000.0,,YEARLY,USD,BASE_SALARY
36643,3902811659,33.0,,25.0,HOURLY,USD,BASE_SALARY
36644,3902805918,50000.0,,40000.0,YEARLY,USD,BASE_SALARY
36645,3904571844,125000.0,,110000.0,YEARLY,USD,BASE_SALARY
36646,3902813407,65000.0,,41000.0,YEARLY,USD,BASE_SALARY
36647,3906079132,80.0,,75.0,HOURLY,USD,BASE_SALARY
36648,3902812744,122000.0,,90000.0,YEARLY,USD,BASE_SALARY
36649,3906076184,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36650,3902818546,180000.0,,140000.0,YEARLY,USD,BASE_SALARY
36651,3906071645,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
36652,3906091076,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
36653,3906076180,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36654,3906077724,110000.0,,75000.0,YEARLY,USD,BASE_SALARY
36655,3902805879,55000.0,,50000.0,YEARLY,USD,BASE_SALARY
36656,3906076175,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36657,3902810211,105000.0,,95000.0,YEARLY,USD,BASE_SALARY
36658,3906075906,,22.0,,HOURLY,USD,BASE_SALARY
36659,3902814044,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
36660,3906078751,80.0,,70.0,HOURLY,USD,BASE_SALARY
36661,3906073522,,165000.0,,YEARLY,USD,BASE_SALARY
36662,3906077431,49.04,,32.69,HOURLY,USD,BASE_SALARY
36663,3906083922,93600.0,,70200.0,YEARLY,USD,BASE_SALARY
36664,3906081435,35.0,,25.0,HOURLY,USD,BASE_SALARY
36665,3906077758,88000.0,,48200.0,YEARLY,USD,BASE_SALARY
36666,3904569002,240500.0,,123700.0,YEARLY,USD,BASE_SALARY
36667,3906069843,,165000.0,,YEARLY,USD,BASE_SALARY
36668,3904574241,55.0,,50.0,HOURLY,USD,BASE_SALARY
36669,3906074380,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36670,3902827038,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
36671,3906075306,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36672,3902805240,75000.0,,45000.0,YEARLY,USD,BASE_SALARY
36673,3904571434,60.0,,36.0,HOURLY,USD,BASE_SALARY
36674,3906082221,20.0,,18.0,HOURLY,USD,BASE_SALARY
36675,3906073437,52000.0,,48000.0,YEARLY,USD,BASE_SALARY
36676,3902810573,31.0,,27.0,HOURLY,USD,BASE_SALARY
36677,3906079359,21.0,,18.0,HOURLY,USD,BASE_SALARY
36678,3906088327,70.0,,65.0,HOURLY,USD,BASE_SALARY
36679,3906074384,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36680,3906082164,20.0,,18.0,HOURLY,USD,BASE_SALARY
36681,3902398805,170000.0,,120000.0,YEARLY,USD,BASE_SALARY
36682,3906079028,49.04,,32.69,HOURLY,USD,BASE_SALARY
36683,3906080278,,18.0,,HOURLY,USD,BASE_SALARY
36684,3906073530,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36685,3906074368,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36686,3904575062,125000.0,,50000.0,YEARLY,USD,BASE_SALARY
36687,3906086887,19.0,,19.0,HOURLY,USD,BASE_SALARY
36688,3906080933,62.0,,58.0,HOURLY,USD,BASE_SALARY
36689,3902811232,330000.0,,260000.0,YEARLY,USD,BASE_SALARY
36690,3906074367,100000.0,,100000.0,YEARLY,USD,BASE_SALARY
36691,3906075662,115000.0,,95.0,YEARLY,USD,BASE_SALARY
36692,3906088824,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
36693,3906094093,57749.0,,52000.0,YEARLY,USD,BASE_SALARY
36694,3902808866,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
36695,3906073528,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36696,3902810602,104100.0,,59600.0,YEARLY,USD,BASE_SALARY
36697,3902826114,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
36698,3902808532,75.0,,65.0,HOURLY,USD,BASE_SALARY
36699,3906081948,170000.0,,130000.0,YEARLY,USD,BASE_SALARY
36700,3902820771,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
36701,3906076453,24.42,,17.19,HOURLY,USD,BASE_SALARY
36702,3906082337,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
36703,3902807894,,150000.0,,YEARLY,USD,BASE_SALARY
36704,3906076809,19.0,,17.0,HOURLY,USD,BASE_SALARY
36705,3906088220,50.0,,45.0,HOURLY,USD,BASE_SALARY
36706,3902822148,62000.0,,41000.0,YEARLY,USD,BASE_SALARY
36707,3902827499,210600.0,,110600.0,YEARLY,USD,BASE_SALARY
36708,3906071622,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36709,3902393525,125000.0,,75000.0,YEARLY,USD,BASE_SALARY
36710,3904572882,135000.0,,100000.0,YEARLY,USD,BASE_SALARY
36711,3902816066,17.5,,16.0,HOURLY,USD,BASE_SALARY
36712,3904576002,,3075.0,,YEARLY,USD,BASE_SALARY
36713,3902815273,146000.0,,121000.0,YEARLY,USD,BASE_SALARY
36714,3906069839,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36715,3906069849,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36716,3904572570,200000.0,,160000.0,YEARLY,USD,BASE_SALARY
36717,3902812861,31.0,,24.0,HOURLY,USD,BASE_SALARY
36718,3902818320,70000.0,,65000.0,YEARLY,USD,BASE_SALARY
36719,3902832176,65000.0,,50000.0,YEARLY,USD,BASE_SALARY
36720,3902810250,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
36721,3902821908,54.0,,37.0,HOURLY,USD,BASE_SALARY
36722,3906074383,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36723,3902820277,20.0,,16.0,HOURLY,USD,BASE_SALARY
36724,3906085765,23.0,,18.0,HOURLY,USD,BASE_SALARY
36725,3906072666,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36726,3906074703,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
36727,3902825304,60000.0,,45000.0,YEARLY,USD,BASE_SALARY
36728,3902813076,210000.0,,170000.0,YEARLY,USD,BASE_SALARY
36729,3906079619,19.03,,17.99,HOURLY,USD,BASE_SALARY
36730,3906069847,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36731,3906091252,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
36732,3906076182,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36733,3904566348,181400.0,,92300.0,YEARLY,USD,BASE_SALARY
36734,3902807834,49190.0,,41600.0,YEARLY,USD,BASE_SALARY
36735,3902820941,28.0,,20.0,HOURLY,USD,BASE_SALARY
36736,3906079870,100000.0,,60000.0,YEARLY,USD,BASE_SALARY
36737,3906076728,37.76,,22.08,HOURLY,USD,BASE_SALARY
36738,3906073532,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36739,3906092440,65000.0,,60000.0,YEARLY,USD,BASE_SALARY
36740,3906074999,,22.0,,HOURLY,USD,BASE_SALARY
36741,3902830303,100000.0,,95000.0,YEARLY,USD,BASE_SALARY
36742,3904571577,200000.0,,170000.0,YEARLY,USD,BASE_SALARY
36743,3902827546,20.0,,17.0,HOURLY,USD,BASE_SALARY
36744,3904572488,135000.0,,125000.0,YEARLY,USD,BASE_SALARY
36745,3906077911,41.0,,28.0,HOURLY,USD,BASE_SALARY
36746,3902824835,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
36747,3902811257,235000.0,,200000.0,YEARLY,USD,BASE_SALARY
36748,3906095351,,50000.0,,YEARLY,USD,BASE_SALARY
36749,3904569543,240000.0,,175000.0,YEARLY,USD,BASE_SALARY
36750,3902832246,83000.0,,72000.0,YEARLY,USD,BASE_SALARY
36751,3904568193,220200.0,,118400.0,YEARLY,USD,BASE_SALARY
36752,3902827009,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
36753,3902803203,210000.0,,170000.0,YEARLY,USD,BASE_SALARY
36754,3902806481,191520.0,,125400.0,YEARLY,USD,BASE_SALARY
36755,3902806579,85000.0,,80000.0,YEARLY,USD,BASE_SALARY
36756,3904568870,135000.0,,125000.0,YEARLY,USD,BASE_SALARY
36757,3902810615,58240.0,,45760.0,YEARLY,USD,BASE_SALARY
36758,3906090695,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
36759,3906076167,,165000.0,,YEARLY,USD,BASE_SALARY
36760,3902812476,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
36761,3904573599,200000.0,,175000.0,YEARLY,USD,BASE_SALARY
36762,3906085115,19.93,,18.78,HOURLY,USD,BASE_SALARY
36763,3902802790,180000.0,,120000.0,YEARLY,USD,BASE_SALARY
36764,3902806302,18.0,,17.0,HOURLY,USD,BASE_SALARY
36765,3902813825,,12.0,,HOURLY,USD,BASE_SALARY
36766,3906092558,57749.0,,52000.0,YEARLY,USD,BASE_SALARY
36767,3902824210,22.0,,21.0,YEARLY,USD,BASE_SALARY
36768,3906087525,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
36769,3902805155,190000.0,,140000.0,YEARLY,USD,BASE_SALARY
36770,3902835115,100.0,,75.0,HOURLY,USD,BASE_SALARY
36771,3902805906,78000.0,,68000.0,YEARLY,USD,BASE_SALARY
36772,3902805482,108000.0,,72000.0,YEARLY,USD,BASE_SALARY
36773,3902810849,,100000.0,,YEARLY,USD,BASE_SALARY
36774,3906081696,35.0,,25.0,HOURLY,USD,BASE_SALARY
36775,3904566535,,23.0,,HOURLY,USD,BASE_SALARY
36776,3906095371,,41000.0,,YEARLY,USD,BASE_SALARY
36777,3906093510,,46000.0,,YEARLY,USD,BASE_SALARY
36778,3906094332,57.0,,50.0,HOURLY,USD,BASE_SALARY
36779,3902813809,19.0,,13.5,HOURLY,USD,BASE_SALARY
36780,3902821819,,18.0,,HOURLY,USD,BASE_SALARY
36781,3906092428,67000.0,,62000.0,YEARLY,USD,BASE_SALARY
36782,3904570536,78000.0,,72000.0,YEARLY,USD,BASE_SALARY
36783,3902812054,28.47,,16.0,HOURLY,USD,BASE_SALARY
36784,3904566378,154600.0,,64200.0,YEARLY,USD,BASE_SALARY
36785,3906088411,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
36786,3906075814,60.0,,55.0,HOURLY,USD,BASE_SALARY
36787,3906074371,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36788,3902834182,,25.0,,HOURLY,USD,BASE_SALARY
36789,3902825073,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
36790,3906086115,,60000.0,,YEARLY,USD,BASE_SALARY
36791,3906080269,23.0,,20.0,HOURLY,USD,BASE_SALARY
36792,3189117072,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
36793,3902814864,,33.0,,YEARLY,USD,BASE_SALARY
36794,3904578176,170000.0,,150000.0,YEARLY,USD,BASE_SALARY
36795,3906077141,,165000.0,,YEARLY,USD,BASE_SALARY
36796,3906076447,24.42,,17.19,HOURLY,USD,BASE_SALARY
36797,3902812053,28.47,,16.0,HOURLY,USD,BASE_SALARY
36798,3904561959,185000.0,,92500.0,YEARLY,USD,BASE_SALARY
36799,3906091823,50.0,,48.0,HOURLY,USD,BASE_SALARY
36800,3902827033,26.0,,22.0,HOURLY,USD,BASE_SALARY
36801,3902835105,,22.5,,HOURLY,USD,BASE_SALARY
36802,3902817674,,20.0,,HOURLY,USD,BASE_SALARY
36803,3906084163,,21.0,,HOURLY,USD,BASE_SALARY
36804,3902834189,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
36805,3902818768,160000.0,,135000.0,YEARLY,USD,BASE_SALARY
36806,3902801415,135.0,,100.0,HOURLY,USD,BASE_SALARY
36807,3904577246,124800.0,,101920.0,YEARLY,USD,BASE_SALARY
36808,3904571997,,26.0,,HOURLY,USD,BASE_SALARY
36809,3904570926,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
36810,3904573454,130000.0,,115000.0,YEARLY,USD,BASE_SALARY
36811,3904573992,285000.0,,276000.0,YEARLY,USD,BASE_SALARY
36812,3906095355,35.2,,22.0,HOURLY,USD,BASE_SALARY
36813,3906094307,130945.2,,79364.78,YEARLY,USD,BASE_SALARY
36814,3906071870,40.53,,26.13,HOURLY,USD,BASE_SALARY
36815,3902834180,75000.0,,68000.0,YEARLY,USD,BASE_SALARY
36816,3902834185,35.0,,25.0,HOURLY,USD,BASE_SALARY
36817,3902827053,85.0,,80.0,HOURLY,USD,BASE_SALARY
36818,3906071905,49.0,,47.0,HOURLY,USD,BASE_SALARY
36819,3906086023,31.0,,28.0,HOURLY,USD,BASE_SALARY
36820,3906096083,,27.14,,HOURLY,USD,BASE_SALARY
36821,3902830394,,30.0,,HOURLY,USD,BASE_SALARY
36822,3902817012,180000.0,,40000.0,YEARLY,USD,BASE_SALARY
36823,3902832090,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
36824,3906093480,37.0,,34.0,HOURLY,USD,BASE_SALARY
36825,3902818417,36.0,,32.0,HOURLY,USD,BASE_SALARY
36826,3902832404,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
36827,3902831401,55000.0,,45000.0,YEARLY,USD,BASE_SALARY
36828,3904573983,30.0,,25.0,HOURLY,USD,BASE_SALARY
36829,3906095231,25.0,,21.93,HOURLY,USD,BASE_SALARY
36830,3906085025,70.0,,55.0,HOURLY,USD,BASE_SALARY
36831,3906093642,237554.0,,190043.0,YEARLY,USD,BASE_SALARY
36832,3904577098,55.0,,50.0,HOURLY,USD,BASE_SALARY
36833,3906093552,80000.0,,60000.0,YEARLY,USD,BASE_SALARY
36834,3902835129,20.0,,20.0,HOURLY,USD,BASE_SALARY
36835,3904570529,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
36836,3906074375,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36837,3902818474,,28.01,,HOURLY,USD,BASE_SALARY
36838,3906077760,15.0,,12.5,HOURLY,USD,BASE_SALARY
36839,3906081342,35.0,,25.0,HOURLY,USD,BASE_SALARY
36840,3906085385,200000.0,,100000.0,YEARLY,USD,BASE_SALARY
36841,3902827488,140000.0,,115000.0,YEARLY,USD,BASE_SALARY
36842,3906093577,,45000.0,,YEARLY,USD,BASE_SALARY
36843,3906079348,34.0,,30.0,HOURLY,USD,BASE_SALARY
36844,3904561977,195200.0,,100400.0,YEARLY,USD,BASE_SALARY
36845,3906079418,,28.0,,HOURLY,USD,BASE_SALARY
36846,3902821415,325000.0,,250000.0,YEARLY,USD,BASE_SALARY
36847,3906069845,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36848,3902812043,150000.0,,80000.0,YEARLY,USD,BASE_SALARY
36849,3906090992,24.0,,20.0,HOURLY,USD,BASE_SALARY
36850,3902821296,,23.0,,HOURLY,USD,BASE_SALARY
36851,3904573892,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
36852,3906089971,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
36853,3906081256,130000.0,,130000.0,YEARLY,USD,BASE_SALARY
36854,3902835142,95000.0,,80000.0,YEARLY,USD,BASE_SALARY
36855,3906090261,175000.0,,150000.0,YEARLY,USD,BASE_SALARY
36856,3902810060,55000.0,,55000.0,YEARLY,USD,BASE_SALARY
36857,3906089989,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
36858,3902831458,150000.0,,135000.0,YEARLY,USD,BASE_SALARY
36859,3906089954,180000.0,,140000.0,YEARLY,USD,BASE_SALARY
36860,3906079513,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
36861,3906074933,33.0,,30.0,HOURLY,USD,BASE_SALARY
36862,3902819066,80.0,,70.0,HOURLY,USD,BASE_SALARY
36863,3902832409,80000.0,,60000.0,YEARLY,USD,BASE_SALARY
36864,3906087811,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
36865,3906091745,146400.0,,91600.0,YEARLY,USD,BASE_SALARY
36866,3904569911,66.0,,60.0,HOURLY,USD,BASE_SALARY
36867,3904572824,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
36868,3906090968,90000.0,,60000.0,YEARLY,USD,BASE_SALARY
36869,3902822276,,55000.0,,YEARLY,USD,BASE_SALARY
36870,3902832390,28.0,,25.0,HOURLY,USD,BASE_SALARY
36871,3902813743,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
36872,3902824228,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
36873,3902834178,29.0,,26.0,HOURLY,USD,BASE_SALARY
36874,3906091325,70000.0,,40000.0,YEARLY,USD,BASE_SALARY
36875,3906095506,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
36876,3902806964,127764.0,,97344.0,YEARLY,USD,BASE_SALARY
36877,3906091783,110000.0,,88810.0,YEARLY,USD,BASE_SALARY
36878,3902831425,165000.0,,150000.0,YEARLY,USD,BASE_SALARY
36879,3906091583,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
36880,3902808927,58.0,,48.0,HOURLY,USD,BASE_SALARY
36881,3906095022,15.05,,14.0,HOURLY,USD,BASE_SALARY
36882,3906085089,19.67,,18.59,HOURLY,USD,BASE_SALARY
36883,3902825124,35.0,,35.0,HOURLY,USD,BASE_SALARY
36884,3906088927,225000.0,,180000.0,YEARLY,USD,BASE_SALARY
36885,3902833373,175000.0,,125000.0,YEARLY,USD,BASE_SALARY
36886,3906094260,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
36887,3906078217,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
36888,3902805610,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
36889,3906095046,145000.0,,90000.0,YEARLY,USD,BASE_SALARY
36890,3906094556,,41.95,,HOURLY,USD,BASE_SALARY
36891,3906094144,53.0,,50.0,HOURLY,USD,BASE_SALARY
36892,3902832401,46.0,,41.0,HOURLY,USD,BASE_SALARY
36893,3902824345,120.0,,80.0,HOURLY,USD,BASE_SALARY
36894,3906080556,87900.0,,52700.0,YEARLY,USD,BASE_SALARY
36895,3902833340,54.0,,42.5,YEARLY,USD,BASE_SALARY
36896,3906097089,25.0,,23.0,HOURLY,USD,BASE_SALARY
36897,3902802648,80000.0,,65000.0,YEARLY,USD,BASE_SALARY
36898,3904574582,26.0,,20.0,HOURLY,USD,BASE_SALARY
36899,3906079362,,17.31,,HOURLY,USD,BASE_SALARY
36900,3902831467,165000.0,,130000.0,YEARLY,USD,BASE_SALARY
36901,3902821988,,20.0,,HOURLY,USD,BASE_SALARY
36902,3904581048,65.0,,60.0,HOURLY,USD,BASE_SALARY
36903,3904575356,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
36904,3906082919,,100000.0,,YEARLY,USD,BASE_SALARY
36905,3902806160,45.0,,40.0,HOURLY,USD,BASE_SALARY
36906,3902809898,115000.0,,95000.0,YEARLY,USD,BASE_SALARY
36907,3902805475,170000.0,,120000.0,YEARLY,USD,BASE_SALARY
36908,3902818250,76570.0,,41230.0,YEARLY,USD,BASE_SALARY
36909,3902819252,30.0,,25.0,HOURLY,USD,BASE_SALARY
36910,3902828476,,60.0,,HOURLY,USD,BASE_SALARY
36911,3902820590,89795.0,,79000.0,YEARLY,USD,BASE_SALARY
36912,3906074372,,165000.0,,YEARLY,USD,BASE_SALARY
36913,3906095075,26.0,,24.0,HOURLY,USD,BASE_SALARY
36914,3906091878,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
36915,3904580007,,80.0,,HOURLY,USD,BASE_SALARY
36916,3906088013,,16.0,,HOURLY,USD,BASE_SALARY
36917,3904578034,85000.0,,80000.0,YEARLY,USD,BASE_SALARY
36918,3906089955,90.0,,80.0,HOURLY,USD,BASE_SALARY
36919,3902832408,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
36920,3902832509,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
36921,3902828430,44.0,,40.0,HOURLY,USD,BASE_SALARY
36922,3906076188,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36923,3906079626,49.0,,45.0,HOURLY,USD,BASE_SALARY
36924,3902813067,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
36925,3906098048,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
36926,3902809396,84000.0,,78000.0,YEARLY,USD,BASE_SALARY
36927,3906094128,20.0,,17.0,HOURLY,USD,BASE_SALARY
36928,3902826405,70000.0,,50000.0,YEARLY,USD,BASE_SALARY
36929,3906097137,,42000.0,,YEARLY,USD,BASE_SALARY
36930,3904579222,25.0,,20.0,HOURLY,USD,BASE_SALARY
36931,3906092552,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
36932,3906095186,37.0,,35.0,HOURLY,USD,BASE_SALARY
36933,3906092754,166000.0,,117000.0,YEARLY,USD,BASE_SALARY
36934,3906073609,36.0,,30.0,HOURLY,USD,BASE_SALARY
36935,3902805936,28.47,,16.0,HOURLY,USD,BASE_SALARY
36936,3902835114,95.0,,85.0,HOURLY,USD,BASE_SALARY
36937,3906093568,38.0,,35.0,YEARLY,USD,BASE_SALARY
36938,3906091983,35.0,,30.0,HOURLY,USD,BASE_SALARY
36939,3904578466,350000.0,,200000.0,YEARLY,USD,BASE_SALARY
36940,3902830443,250000.0,,150000.0,YEARLY,USD,BASE_SALARY
36941,3906091479,,130000.0,,YEARLY,USD,BASE_SALARY
36942,3902830396,150000.0,,115000.0,YEARLY,USD,BASE_SALARY
36943,3906094611,60.0,,55.0,HOURLY,USD,BASE_SALARY
36944,3906064342,90.0,,50.0,HOURLY,USD,BASE_SALARY
36945,3902806501,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
36946,3906093658,90.0,,80.0,HOURLY,USD,BASE_SALARY
36947,3906096199,180000.0,,140000.0,YEARLY,USD,BASE_SALARY
36948,3902829615,28.0,,25.0,YEARLY,USD,BASE_SALARY
36949,3904578079,,70.0,,HOURLY,USD,BASE_SALARY
36950,3906094630,25.0,,20.0,HOURLY,USD,BASE_SALARY
36951,3904575426,20.0,,15.0,HOURLY,USD,BASE_SALARY
36952,3902828046,33.0,,18.0,HOURLY,USD,BASE_SALARY
36953,3904568998,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
36954,3904580438,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
36955,3902832460,18.0,,15.0,HOURLY,USD,BASE_SALARY
36956,3902808546,64.0,,60.0,HOURLY,USD,BASE_SALARY
36957,3906097016,95000.0,,90000.0,YEARLY,USD,BASE_SALARY
36958,3902807518,54.53,,54.53,HOURLY,USD,BASE_SALARY
36959,3904570872,114000.0,,100000.0,YEARLY,USD,BASE_SALARY
36960,3906095136,21.0,,20.0,HOURLY,USD,BASE_SALARY
36961,3906090836,230000.0,,200000.0,YEARLY,USD,BASE_SALARY
36962,3902828616,300000.0,,210000.0,YEARLY,USD,BASE_SALARY
36963,3902830482,,20.0,,HOURLY,USD,BASE_SALARY
36964,3902820199,100.0,,85.0,YEARLY,USD,BASE_SALARY
36965,3904580161,22.0,,18.0,HOURLY,USD,BASE_SALARY
36966,3902829628,155000.0,,145000.0,YEARLY,USD,BASE_SALARY
36967,3906074644,24.42,,17.19,HOURLY,USD,BASE_SALARY
36968,3906079852,25.0,,25.0,HOURLY,USD,BASE_SALARY
36969,3902826173,40.0,,40.0,YEARLY,USD,BASE_SALARY
36970,3902833348,150000.0,,90000.0,YEARLY,USD,BASE_SALARY
36971,3902802881,50000.0,,45000.0,YEARLY,USD,BASE_SALARY
36972,3906097166,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
36973,3904576460,260000.0,,230000.0,YEARLY,USD,BASE_SALARY
36974,3906073525,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
36975,3906087912,115000.0,,100000.0,YEARLY,USD,BASE_SALARY
36976,3902830446,60000.0,,45000.0,YEARLY,USD,BASE_SALARY
36977,3906093678,33.0,,30.0,HOURLY,USD,BASE_SALARY
36978,3904579210,,25.0,,HOURLY,USD,BASE_SALARY
36979,3887680264,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
36980,3906097140,180000.0,,120000.0,YEARLY,USD,BASE_SALARY
36981,3902829581,160000.0,,110000.0,YEARLY,USD,BASE_SALARY
36982,3906095500,97000.0,,70000.0,YEARLY,USD,BASE_SALARY
36983,3902832535,,16.0,,HOURLY,USD,BASE_SALARY
36984,445337908,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
36985,3904577526,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
36986,3906091021,170000.0,,150000.0,YEARLY,USD,BASE_SALARY
36987,3906074998,105000.0,,105000.0,YEARLY,USD,BASE_SALARY
36988,3902835143,110000.0,,60000.0,YEARLY,USD,BASE_SALARY
36989,3906097013,,23.0,,HOURLY,USD,BASE_SALARY
36990,3904574866,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
36991,3904579138,,20.0,,HOURLY,USD,BASE_SALARY
36992,3906085286,85.0,,50.0,HOURLY,USD,BASE_SALARY
36993,3902835146,105000.0,,95000.0,YEARLY,USD,BASE_SALARY
36994,3902828561,148000.0,,109000.0,YEARLY,USD,BASE_SALARY
36995,3906094656,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
36996,3902394453,9493.47,,5550.13,MONTHLY,USD,BASE_SALARY
36997,3902828540,130000.0,,90000.0,YEARLY,USD,BASE_SALARY
36998,3906093036,65000.0,,51000.0,YEARLY,USD,BASE_SALARY
36999,3902830478,4904.0,,3385.0,MONTHLY,USD,BASE_SALARY
