"assignment_id","assignment_name","start_date","end_date","budget","region","impact_score"
4245,"Assignment_4245","2021-11-24T00:00:00.000","2022-08-24T00:00:00.000",70243.14,"South",7.21
4246,"Assignment_4246","2020-02-15T00:00:00.000","2020-09-18T00:00:00.000",-27224.26,"East",9.94
4247,"Assignment_4247","2020-09-16T00:00:00.000","2021-07-12T00:00:00.000",76188.11,"West",3.32
4248,"Assignment_4248","2020-05-04T00:00:00.000","2020-07-09T00:00:00.000",58241.43,"East",4.25
4249,"Assignment_4249","2021-08-15T00:00:00.000","2022-05-16T00:00:00.000",-44761.99,"East",4.24
4250,"Assignment_4250","2020-07-25T00:00:00.000","2020-11-12T00:00:00.000",35037.28,"North",5.19
4251,"Assignment_4251","2021-04-22T00:00:00.000","2022-01-06T00:00:00.000",-45794.93,"West",3.36
4252,"Assignment_4252","2021-07-13T00:00:00.000","2021-08-24T00:00:00.000",24465.99,"East",6.03
4253,"Assignment_4253","2021-10-03T00:00:00.000","2021-04-15T00:00:00.000",39911.97,"South",8.48
4254,"Assignment_4254","2020-06-12T00:00:00.000","2021-04-20T00:00:00.000",45231.96,"South",4.6
4255,"Assignment_4255","2020-08-27T00:00:00.000","2021-04-16T00:00:00.000",89031.8,"West",3.52
4256,"Assignment_4256","2021-01-03T00:00:00.000","2021-11-06T00:00:00.000",-5441.45,"South",9.41
4257,"Assignment_4257","2021-11-29T00:00:00.000","2022-05-27T00:00:00.000",76684.88,"North",5.95
4258,"Assignment_4258","2020-11-18T00:00:00.000","2021-01-06T00:00:00.000",17833.18,"West",3.09
4259,"Assignment_4259","2021-10-24T00:00:00.000","2022-05-07T00:00:00.000",50040.98,"East",4.12
4260,"Assignment_4260","2021-12-12T00:00:00.000","2022-04-26T00:00:00.000",71191.51,"North",5.51
4261,"Assignment_4261","2021-01-09T00:00:00.000","2021-02-12T00:00:00.000",58606.17,"North",1.8
4262,"Assignment_4262","2020-10-18T00:00:00.000","2021-10-01T00:00:00.000",69325.09,"East",1.3
4263,"Assignment_4263","2020-06-20T00:00:00.000","2021-01-15T00:00:00.000",45410.43,"North",7.4
4264,"Assignment_4264","2021-09-06T00:00:00.000","2022-04-08T00:00:00.000",70117.09,"East",7.68
4265,"Assignment_4265","2020-10-03T00:00:00.000","2020-08-01T00:00:00.000",86352.02,"South",5.23
4266,"Assignment_4266","2021-07-18T00:00:00.000","2022-06-17T00:00:00.000",85662.83,"South",8.78
4267,"Assignment_4267","2020-03-03T00:00:00.000","2021-02-08T00:00:00.000",-816.77,"North",6.3
4268,"Assignment_4268","2021-05-09T00:00:00.000","2021-12-23T00:00:00.000",95795.92,"South",7.82
4269,"Assignment_4269","2021-05-02T00:00:00.000","2022-04-15T00:00:00.000",-41349.95,"West",9.42
4270,"Assignment_4270","2020-11-03T00:00:00.000","2020-11-27T00:00:00.000",42460.4,"East",8.11
4271,"Assignment_4271","2021-01-28T00:00:00.000","2021-09-04T00:00:00.000",24283.68,"South",3.79
4272,"Assignment_4272","2020-01-14T00:00:00.000","2021-08-01T00:00:00.000",-15428.59,"East",2.07
4273,"Assignment_4273","2021-10-25T00:00:00.000","2022-03-22T00:00:00.000",30272.21,"South",1.36
4274,"Assignment_4274","2021-05-27T00:00:00.000","2021-12-15T00:00:00.000",-40106.8,"South",4.51
4275,"Assignment_4275","2021-03-28T00:00:00.000","2022-03-01T00:00:00.000",33057.12,"South",1.07
4276,"Assignment_4276","2021-02-02T00:00:00.000","2021-05-20T00:00:00.000",78169.82,"West",7.64
4277,"Assignment_4277","2020-09-14T00:00:00.000","2021-04-25T00:00:00.000",-28854.14,"East",5.07
4278,"Assignment_4278","2021-07-23T00:00:00.000","2022-04-16T00:00:00.000",-1197.17,"South",7.59
4279,"Assignment_4279","2021-09-26T00:00:00.000","2022-06-23T00:00:00.000",44668.49,"North",5.48
4280,"Assignment_4280","2021-04-08T00:00:00.000","2021-06-23T00:00:00.000",3895.19,"South",1.13
4281,"Assignment_4281","2020-03-15T00:00:00.000","2020-06-07T00:00:00.000",12250.45,"North",8.85
4282,"Assignment_4282","2021-11-30T00:00:00.000","2022-07-01T00:00:00.000",767.63,"North",9.28
4283,"Assignment_4283","2021-03-13T00:00:00.000","2021-07-12T00:00:00.000",22400.48,"North",6.41
4284,"Assignment_4284","2020-07-01T00:00:00.000","2021-06-07T00:00:00.000",5979.39,"South",7.29
4285,"Assignment_4285","2020-01-16T00:00:00.000","2020-03-14T00:00:00.000",-28362.75,"West",1.55
4286,"Assignment_4286","2020-02-02T00:00:00.000","2020-03-10T00:00:00.000",-20178.08,"South",7.26
4287,"Assignment_4287","2021-09-04T00:00:00.000","2021-12-12T00:00:00.000",-38113.01,"East",1.76
4288,"Assignment_4288","2020-03-15T00:00:00.000","2020-08-17T00:00:00.000",20148.56,"West",3.89
4289,"Assignment_4289","2021-01-10T00:00:00.000","2021-11-10T00:00:00.000",76810.59,"East",3.69
4290,"Assignment_4290","2021-12-25T00:00:00.000","2022-10-23T00:00:00.000",-36417.34,"North",8.57
4291,"Assignment_4291","2021-07-21T00:00:00.000","2022-07-11T00:00:00.000",48808.82,"North",5.17
4292,"Assignment_4292","2020-08-30T00:00:00.000","2021-07-08T00:00:00.000",13033.47,"West",1.56
4293,"Assignment_4293","2020-03-12T00:00:00.000","2020-08-11T00:00:00.000",80707.15,"South",3.18
4294,"Assignment_4294","2021-09-25T00:00:00.000","2022-10-08T00:00:00.000",4497.03,"North",5
4295,"Assignment_4295","2021-04-01T00:00:00.000","2021-07-18T00:00:00.000",54166.51,"East",9.53
4296,"Assignment_4296","2021-11-06T00:00:00.000","2022-10-17T00:00:00.000",9866.83,"North",3.17
4297,"Assignment_4297","2020-10-31T00:00:00.000","2021-07-30T00:00:00.000",31292.27,"North",7.98
4298,"Assignment_4298","2021-07-05T00:00:00.000","2021-08-29T00:00:00.000",66241.85,"West",2.57
4299,"Assignment_4299","2020-09-04T00:00:00.000","2021-03-31T00:00:00.000",95178.56,"South",6.78
4300,"Assignment_4300","2021-08-22T00:00:00.000","2021-12-04T00:00:00.000",-29766.88,"West",3.03
4301,"Assignment_4301","2021-11-23T00:00:00.000","2022-07-29T00:00:00.000",29364.56,"North",7.95
4302,"Assignment_4302","2021-03-23T00:00:00.000","2021-05-19T00:00:00.000",-30159.7,"South",5.88
4303,"Assignment_4303","2021-12-21T00:00:00.000","2022-02-28T00:00:00.000",-45424.44,"East",9.03
4304,"Assignment_4304","2021-12-17T00:00:00.000","2022-04-29T00:00:00.000",62192.59,"West",1.96
4305,"Assignment_4305","2021-04-19T00:00:00.000","2021-07-25T00:00:00.000",97490.7,"North",2.7
4306,"Assignment_4306","2021-02-16T00:00:00.000","2021-12-01T00:00:00.000",39310.49,"West",7.9
4307,"Assignment_4307","2021-02-11T00:00:00.000","2022-05-20T00:00:00.000",-39135.1,"East",4.02
4308,"Assignment_4308","2021-11-15T00:00:00.000","2022-08-03T00:00:00.000",-40740.8,"West",1.63
4309,"Assignment_4309","2020-06-02T00:00:00.000","2020-09-14T00:00:00.000",-2817.9,"West",7.33
4310,"Assignment_4310","2020-03-08T00:00:00.000","2021-01-29T00:00:00.000",7132.61,"South",2.22
4311,"Assignment_4311","2020-08-17T00:00:00.000","2021-03-08T00:00:00.000",-49420.03,"East",2.07
4312,"Assignment_4312","2020-05-03T00:00:00.000","2020-10-20T00:00:00.000",76402.44,"North",5.53
4313,"Assignment_4313","2021-06-12T00:00:00.000","2022-02-20T00:00:00.000",20286.96,"South",4.71
4314,"Assignment_4314","2020-05-22T00:00:00.000","2021-01-10T00:00:00.000",99356.15,"North",2.57
4315,"Assignment_4315","2021-04-03T00:00:00.000","2022-05-02T00:00:00.000",82622.04,"East",7.04
4316,"Assignment_4316","2020-06-24T00:00:00.000","2021-03-16T00:00:00.000",25116.45,"South",4.74
4317,"Assignment_4317","2020-04-16T00:00:00.000","2020-08-25T00:00:00.000",44058.72,"North",7.17
4318,"Assignment_4318","2020-04-11T00:00:00.000","2020-06-18T00:00:00.000",-2817.2,"East",4.45
4319,"Assignment_4319","2021-11-11T00:00:00.000","2022-02-11T00:00:00.000",-4496.58,"East",8.43
4320,"Assignment_4320","2020-06-26T00:00:00.000","2020-07-12T00:00:00.000",-30469.26,"South",6.17
4321,"Assignment_4321","2020-07-19T00:00:00.000","2021-06-21T00:00:00.000",31810.03,"South",8.31
4322,"Assignment_4322","2021-01-20T00:00:00.000","2021-12-28T00:00:00.000",-37749.31,"West",6.63
4323,"Assignment_4323","2021-09-04T00:00:00.000","2022-07-15T00:00:00.000",17028.95,"North",4.26
4324,"Assignment_4324","2020-08-23T00:00:00.000","2021-04-16T00:00:00.000",-1741.34,"North",4.49
4325,"Assignment_4325","2020-04-22T00:00:00.000","2021-02-28T00:00:00.000",68580,"West",8.27
4326,"Assignment_4326","2021-07-24T00:00:00.000","2021-09-13T00:00:00.000",7216.84,"South",1.26
4327,"Assignment_4327","2021-04-23T00:00:00.000","2021-11-07T00:00:00.000",85224.3,"South",2.56
4328,"Assignment_4328","2020-07-29T00:00:00.000","2021-05-19T00:00:00.000",-21570.44,"South",6.67
4329,"Assignment_4329","2020-07-06T00:00:00.000","2020-10-04T00:00:00.000",89581.99,"North",7.69
4330,"Assignment_4330","2020-01-03T00:00:00.000","2020-05-09T00:00:00.000",38993,"East",8.67
4331,"Assignment_4331","2020-04-15T00:00:00.000","2020-09-09T00:00:00.000",-31963.76,"South",7.94
4332,"Assignment_4332","2021-11-28T00:00:00.000","2022-10-03T00:00:00.000",25322.53,"South",9.83
4333,"Assignment_4333","2021-10-17T00:00:00.000","2022-08-20T00:00:00.000",-9812.27,"South",9.28
4334,"Assignment_4334","2021-05-30T00:00:00.000","2022-03-05T00:00:00.000",62355.47,"East",4.79
4335,"Assignment_4335","2020-11-12T00:00:00.000","2021-01-02T00:00:00.000",47696.42,"East",8.1
4336,"Assignment_4336","2020-05-21T00:00:00.000","2020-09-08T00:00:00.000",-40589.52,"East",3.66
4337,"Assignment_4337","2020-06-03T00:00:00.000","2020-10-13T00:00:00.000",12631.93,"West",9.36
4338,"Assignment_4338","2021-11-07T00:00:00.000","2022-01-22T00:00:00.000",83070.43,"North",9.97
4339,"Assignment_4339","2021-02-04T00:00:00.000","2021-07-02T00:00:00.000",11174.05,"North",7.61
4340,"Assignment_4340","2020-01-14T00:00:00.000","2020-10-15T00:00:00.000",61544.58,"East",4.01
4341,"Assignment_4341","2020-09-29T00:00:00.000","2021-11-01T00:00:00.000",-32992.61,"East",9.67
4342,"Assignment_4342","2021-02-21T00:00:00.000","2021-08-21T00:00:00.000",80037.49,"West",1.37
4343,"Assignment_4343","2021-05-26T00:00:00.000","2022-02-11T00:00:00.000",25364.76,"South",4.69
4344,"Assignment_4344","2021-01-07T00:00:00.000","2021-12-12T00:00:00.000",92135.83,"North",5.59
4345,"Assignment_4345","2021-10-06T00:00:00.000","2021-11-20T00:00:00.000",30598.18,"South",5.63
4346,"Assignment_4346","2020-08-04T00:00:00.000","2020-07-14T00:00:00.000",65383.85,"South",3.02
4347,"Assignment_4347","2021-08-09T00:00:00.000","2022-07-07T00:00:00.000",95817.08,"South",4.62
4348,"Assignment_4348","2021-09-25T00:00:00.000","2021-12-01T00:00:00.000",59402.05,"North",7.4
4349,"Assignment_4349","2021-07-29T00:00:00.000","2022-07-14T00:00:00.000",36591,"East",8
4350,"Assignment_4350","2020-07-29T00:00:00.000","2021-02-02T00:00:00.000",5006.22,"North",7.46
4351,"Assignment_4351","2020-03-04T00:00:00.000","2020-12-05T00:00:00.000",-43621.24,"West",1.15
4352,"Assignment_4352","2021-11-28T00:00:00.000","2022-08-17T00:00:00.000",14881.86,"East",7.08
4353,"Assignment_4353","2021-07-13T00:00:00.000","2022-06-26T00:00:00.000",11872.07,"South",3.17
4354,"Assignment_4354","2021-06-27T00:00:00.000","2022-01-29T00:00:00.000",73459.34,"West",6.81
4355,"Assignment_4355","2021-04-24T00:00:00.000","2021-12-04T00:00:00.000",-21612.09,"North",4.42
4356,"Assignment_4356","2021-10-24T00:00:00.000","2022-06-29T00:00:00.000",61396.73,"South",6.16
4357,"Assignment_4357","2021-06-20T00:00:00.000","2022-05-23T00:00:00.000",-44365.46,"East",3.02
4358,"Assignment_4358","2021-04-11T00:00:00.000","2022-01-10T00:00:00.000",82954.8,"West",7.1
4359,"Assignment_4359","2020-08-04T00:00:00.000","2020-12-30T00:00:00.000",50191.39,"East",9.12
4360,"Assignment_4360","2021-09-06T00:00:00.000","2022-11-05T00:00:00.000",13366.57,"South",4.01
4361,"Assignment_4361","2021-04-10T00:00:00.000","2021-08-23T00:00:00.000",-10173.84,"South",1.57
4362,"Assignment_4362","2021-07-26T00:00:00.000","2021-11-08T00:00:00.000",-22339.84,"South",9.45
4363,"Assignment_4363","2020-06-20T00:00:00.000","2020-07-12T00:00:00.000",37846.77,"East",5.94
4364,"Assignment_4364","2020-01-04T00:00:00.000","2020-03-28T00:00:00.000",11535.8,"East",8.49
4365,"Assignment_4365","2021-11-25T00:00:00.000","2022-07-01T00:00:00.000",61453.43,"West",9.52
4366,"Assignment_4366","2020-04-21T00:00:00.000","2021-02-26T00:00:00.000",86016.18,"East",8.87
4367,"Assignment_4367","2021-10-01T00:00:00.000","2021-12-27T00:00:00.000",-5652.27,"West",5.68
4368,"Assignment_4368","2020-06-09T00:00:00.000","2021-10-01T00:00:00.000",47485.05,"South",9.8
4369,"Assignment_4369","2021-07-29T00:00:00.000","2021-12-01T00:00:00.000",13408.33,"East",4.94
4370,"Assignment_4370","2021-03-24T00:00:00.000","2021-11-13T00:00:00.000",-43589.15,"North",3.25
4371,"Assignment_4371","2021-06-08T00:00:00.000","2022-05-21T00:00:00.000",42314.9,"North",8.81
4372,"Assignment_4372","2020-03-01T00:00:00.000","2020-04-18T00:00:00.000",4555.38,"West",8.94
4373,"Assignment_4373","2020-11-20T00:00:00.000","2021-06-22T00:00:00.000",-47941.09,"South",1.53
4374,"Assignment_4374","2020-08-04T00:00:00.000","2020-05-20T00:00:00.000",20842,"North",7.63
4375,"Assignment_4375","2020-04-22T00:00:00.000","2021-01-18T00:00:00.000",-36249.66,"West",4.02
4376,"Assignment_4376","2021-11-01T00:00:00.000","2021-12-13T00:00:00.000",44225.45,"East",8.74
4377,"Assignment_4377","2021-02-22T00:00:00.000","2022-02-01T00:00:00.000",28974.45,"North",3.19
4378,"Assignment_4378","2020-01-02T00:00:00.000","2020-04-05T00:00:00.000",25052.31,"East",6.22
4379,"Assignment_4379","2021-01-25T00:00:00.000","2021-03-27T00:00:00.000",90531.88,"South",2.17
4380,"Assignment_4380","2020-04-09T00:00:00.000","2020-10-16T00:00:00.000",82064.11,"South",8.95
4381,"Assignment_4381","2020-06-19T00:00:00.000","2021-05-20T00:00:00.000",57090.09,"West",2.22
4382,"Assignment_4382","2021-06-04T00:00:00.000","2022-01-21T00:00:00.000",36631.11,"North",6.83
4383,"Assignment_4383","2020-05-15T00:00:00.000","2020-07-17T00:00:00.000",-12144.6,"South",3.03
4384,"Assignment_4384","2020-12-20T00:00:00.000","2021-03-13T00:00:00.000",-48775.58,"South",7.81
4385,"Assignment_4385","2020-02-09T00:00:00.000","2021-01-30T00:00:00.000",-32054.79,"West",2.66
4386,"Assignment_4386","2021-05-30T00:00:00.000","2021-10-28T00:00:00.000",-1955.87,"West",7.82
4387,"Assignment_4387","2021-11-15T00:00:00.000","2022-04-03T00:00:00.000",-20490.82,"North",5.55
4388,"Assignment_4388","2020-12-09T00:00:00.000","2021-09-01T00:00:00.000",35500.57,"North",7.38
4389,"Assignment_4389","2020-06-28T00:00:00.000","2020-08-01T00:00:00.000",30242.47,"West",5.69
4390,"Assignment_4390","2021-12-31T00:00:00.000","2022-12-27T00:00:00.000",8468.72,"North",6.01
4391,"Assignment_4391","2021-05-19T00:00:00.000","2021-06-24T00:00:00.000",70081.68,"South",6.44
4392,"Assignment_4392","2021-05-10T00:00:00.000","2021-08-31T00:00:00.000",59673.57,"West",3.06
4393,"Assignment_4393","2021-07-24T00:00:00.000","2022-05-06T00:00:00.000",53182.43,"West",6.18
4394,"Assignment_4394","2020-08-01T00:00:00.000","2021-04-08T00:00:00.000",25401.29,"East",3.37
4395,"Assignment_4395","2021-06-08T00:00:00.000","2022-09-01T00:00:00.000",-43483.22,"East",3.7
4396,"Assignment_4396","2021-03-07T00:00:00.000","2021-09-08T00:00:00.000",14204.16,"East",5.49
4397,"Assignment_4397","2020-05-26T00:00:00.000","2021-01-19T00:00:00.000",24877.28,"South",3.05
4398,"Assignment_4398","2020-03-18T00:00:00.000","2020-09-29T00:00:00.000",17177.14,"North",6.57
4399,"Assignment_4399","2020-09-28T00:00:00.000","2021-02-06T00:00:00.000",-49328.81,"West",3.7
4400,"Assignment_4400","2021-01-15T00:00:00.000","2021-08-16T00:00:00.000",47864.33,"North",2.67
4401,"Assignment_4401","2020-07-30T00:00:00.000","2021-02-19T00:00:00.000",-11391.08,"East",9.09
4402,"Assignment_4402","2020-09-30T00:00:00.000","2021-07-16T00:00:00.000",-43301.18,"South",4.92
4403,"Assignment_4403","2021-02-22T00:00:00.000","2021-12-26T00:00:00.000",25520.29,"North",9.49
4404,"Assignment_4404","2021-02-04T00:00:00.000","2022-03-13T00:00:00.000",88082.11,"South",4.73
4405,"Assignment_4405","2020-08-07T00:00:00.000","2021-10-06T00:00:00.000",-45583.96,"West",1.1
4406,"Assignment_4406","2020-06-18T00:00:00.000","2021-06-08T00:00:00.000",-47938.76,"North",2.79
4407,"Assignment_4407","2020-08-09T00:00:00.000","2021-01-07T00:00:00.000",38162.21,"East",8.52
4408,"Assignment_4408","2021-03-05T00:00:00.000","2021-09-07T00:00:00.000",31447.94,"South",4.24
4409,"Assignment_4409","2020-10-31T00:00:00.000","2021-08-04T00:00:00.000",-47644.05,"West",8.62
4410,"Assignment_4410","2020-02-20T00:00:00.000","2020-06-26T00:00:00.000",-34539.69,"East",4.49
4411,"Assignment_4411","2020-05-16T00:00:00.000","2021-04-07T00:00:00.000",75459.2,"West",3.67
4412,"Assignment_4412","2020-10-18T00:00:00.000","2021-04-09T00:00:00.000",17895.77,"East",8.21
4413,"Assignment_4413","2020-03-29T00:00:00.000","2021-02-13T00:00:00.000",-31341.91,"North",1.65
4414,"Assignment_4414","2021-03-04T00:00:00.000","2021-10-06T00:00:00.000",-26611.93,"North",8.88
4415,"Assignment_4415","2021-06-12T00:00:00.000","2022-10-12T00:00:00.000",41713.41,"South",4.78
4416,"Assignment_4416","2021-05-21T00:00:00.000","2021-08-07T00:00:00.000",-700.1,"East",3.96
4417,"Assignment_4417","2020-03-14T00:00:00.000","2020-09-14T00:00:00.000",-46144.22,"North",2.98
4418,"Assignment_4418","2021-05-02T00:00:00.000","2021-06-13T00:00:00.000",45402.77,"North",6.35
4419,"Assignment_4419","2021-10-24T00:00:00.000","2022-03-27T00:00:00.000",-45147.06,"North",9.53
4420,"Assignment_4420","2020-04-17T00:00:00.000","2020-10-29T00:00:00.000",-33458.01,"East",4.17
4421,"Assignment_4421","2021-09-07T00:00:00.000","2022-06-28T00:00:00.000",-26184.76,"South",3.08
4422,"Assignment_4422","2021-11-06T00:00:00.000","2022-03-20T00:00:00.000",-28508.31,"North",3.23
4423,"Assignment_4423","2021-12-13T00:00:00.000","2022-03-05T00:00:00.000",64234.44,"West",1.82
4424,"Assignment_4424","2021-12-11T00:00:00.000","2022-12-05T00:00:00.000",-35983.18,"West",3.13
4425,"Assignment_4425","2020-12-23T00:00:00.000","2021-09-09T00:00:00.000",-27703.76,"North",6.8
4426,"Assignment_4426","2020-04-21T00:00:00.000","2020-11-22T00:00:00.000",17052.34,"East",7.42
4427,"Assignment_4427","2020-11-24T00:00:00.000","2021-07-24T00:00:00.000",-28987.45,"North",4.75
4428,"Assignment_4428","2020-07-22T00:00:00.000","2021-07-03T00:00:00.000",62040.4,"West",9.49
4429,"Assignment_4429","2021-11-27T00:00:00.000","2022-02-18T00:00:00.000",23161.88,"East",2.5
4430,"Assignment_4430","2021-07-23T00:00:00.000","2021-12-23T00:00:00.000",81946.51,"West",7.44
4431,"Assignment_4431","2021-02-20T00:00:00.000","2021-09-04T00:00:00.000",-44282.62,"South",4.65
4432,"Assignment_4432","2020-05-31T00:00:00.000","2020-11-23T00:00:00.000",78279.76,"East",3.15
4433,"Assignment_4433","2021-08-14T00:00:00.000","2022-05-18T00:00:00.000",-26928.36,"West",2.75
4434,"Assignment_4434","2021-09-06T00:00:00.000","2021-10-14T00:00:00.000",88845.21,"East",2.51
4435,"Assignment_4435","2020-05-17T00:00:00.000","2021-04-02T00:00:00.000",-1093.83,"East",9.8
4436,"Assignment_4436","2021-07-28T00:00:00.000","2021-12-26T00:00:00.000",26617.46,"North",4.5
4437,"Assignment_4437","2020-02-23T00:00:00.000","2020-09-08T00:00:00.000",-46445.89,"East",6.47
4438,"Assignment_4438","2020-07-24T00:00:00.000","2020-09-11T00:00:00.000",59370.84,"North",4.89
4439,"Assignment_4439","2020-12-08T00:00:00.000","2021-09-05T00:00:00.000",-17934.31,"East",8.3
4440,"Assignment_4440","2020-09-11T00:00:00.000","2020-10-12T00:00:00.000",87492.51,"West",7.83
4441,"Assignment_4441","2020-10-19T00:00:00.000","2021-04-08T00:00:00.000",49268.06,"North",1.42
4442,"Assignment_4442","2021-02-01T00:00:00.000","2021-03-15T00:00:00.000",-7457.13,"North",6.77
4443,"Assignment_4443","2020-02-09T00:00:00.000","2020-12-17T00:00:00.000",-10863.71,"North",9.72
4444,"Assignment_4444","2020-09-24T00:00:00.000","2020-03-12T00:00:00.000",-24428.12,"East",8.65
4445,"Assignment_4445","2021-10-09T00:00:00.000","2022-10-05T00:00:00.000",70280.58,"East",3.66
4446,"Assignment_4446","2021-10-31T00:00:00.000","2022-01-07T00:00:00.000",15771.51,"North",6.5
4447,"Assignment_4447","2020-10-29T00:00:00.000","2021-06-23T00:00:00.000",-8458.16,"North",5.05
4448,"Assignment_4448","2021-07-25T00:00:00.000","2021-12-27T00:00:00.000",92922.93,"East",6.26
4449,"Assignment_4449","2021-07-14T00:00:00.000","2021-09-24T00:00:00.000",70336.12,"North",6.06
4450,"Assignment_4450","2020-10-25T00:00:00.000","2021-04-16T00:00:00.000",37945.45,"South",7.6
4451,"Assignment_4451","2021-02-03T00:00:00.000","2021-06-22T00:00:00.000",70367.3,"West",3.89
4452,"Assignment_4452","2020-07-04T00:00:00.000","2020-07-13T00:00:00.000",-31980.99,"East",4.89
4453,"Assignment_4453","2021-08-22T00:00:00.000","2022-07-18T00:00:00.000",50824.57,"West",6.21
4454,"Assignment_4454","2021-07-05T00:00:00.000","2021-12-10T00:00:00.000",-1377.26,"North",1.07
4455,"Assignment_4455","2021-07-07T00:00:00.000","2021-12-20T00:00:00.000",53126.35,"East",3.44
4456,"Assignment_4456","2021-02-24T00:00:00.000","2021-08-09T00:00:00.000",94248.57,"East",5.38
4457,"Assignment_4457","2021-03-18T00:00:00.000","2021-09-20T00:00:00.000",67053.94,"West",2.62
4458,"Assignment_4458","2020-04-28T00:00:00.000","2020-07-21T00:00:00.000",34833.83,"South",7.47
4459,"Assignment_4459","2021-05-24T00:00:00.000","2022-02-17T00:00:00.000",61829.98,"South",1.95
4460,"Assignment_4460","2020-01-28T00:00:00.000","2020-04-05T00:00:00.000",20249.75,"East",7.51
4461,"Assignment_4461","2020-08-25T00:00:00.000","2021-05-22T00:00:00.000",-8008.22,"West",8.4
4462,"Assignment_4462","2021-04-24T00:00:00.000","2021-09-28T00:00:00.000",-43904.89,"West",7.17
4463,"Assignment_4463","2020-12-10T00:00:00.000","2021-06-04T00:00:00.000",51580.46,"South",9.26
4464,"Assignment_4464","2021-02-04T00:00:00.000","2021-06-04T00:00:00.000",-28611.28,"South",7.41
4465,"Assignment_4465","2021-08-14T00:00:00.000","2022-02-23T00:00:00.000",18902.19,"North",2.99
4466,"Assignment_4466","2021-03-22T00:00:00.000","2021-08-17T00:00:00.000",50013.18,"West",8.4
4467,"Assignment_4467","2020-11-19T00:00:00.000","2021-03-22T00:00:00.000",83694.1,"South",3.19
4468,"Assignment_4468","2020-06-12T00:00:00.000","2021-03-12T00:00:00.000",41404.55,"South",8.48
4469,"Assignment_4469","2020-12-30T00:00:00.000","2021-12-23T00:00:00.000",-17341.3,"South",6.3
4470,"Assignment_4470","2020-07-06T00:00:00.000","2021-11-04T00:00:00.000",21108.35,"East",5.61
4471,"Assignment_4471","2020-10-31T00:00:00.000","2021-04-04T00:00:00.000",50143.01,"North",6.21
4472,"Assignment_4472","2020-09-03T00:00:00.000","2020-05-22T00:00:00.000",-20702.37,"South",4.54
4473,"Assignment_4473","2020-03-16T00:00:00.000","2020-06-08T00:00:00.000",59825.77,"North",3.43
4474,"Assignment_4474","2021-02-19T00:00:00.000","2021-08-17T00:00:00.000",64573.64,"South",5.14
4475,"Assignment_4475","2020-11-08T00:00:00.000","2021-02-24T00:00:00.000",28379.4,"North",2.24
4476,"Assignment_4476","2020-04-04T00:00:00.000","2021-03-10T00:00:00.000",78820.19,"East",6.58
4477,"Assignment_4477","2021-01-28T00:00:00.000","2021-12-23T00:00:00.000",-16289.02,"West",5.92
4478,"Assignment_4478","2021-07-06T00:00:00.000","2022-03-15T00:00:00.000",30660.62,"West",7.06
4479,"Assignment_4479","2020-12-28T00:00:00.000","2021-03-10T00:00:00.000",84124.63,"South",6.74
4480,"Assignment_4480","2021-08-05T00:00:00.000","2022-01-08T00:00:00.000",55622.73,"West",9.32
4481,"Assignment_4481","2021-05-22T00:00:00.000","2022-05-12T00:00:00.000",71031.15,"East",5.65
4482,"Assignment_4482","2020-05-10T00:00:00.000","2020-10-09T00:00:00.000",-16686.05,"West",1.11
4483,"Assignment_4483","2020-01-26T00:00:00.000","2020-05-24T00:00:00.000",35917.09,"South",8.92
4484,"Assignment_4484","2020-05-06T00:00:00.000","2020-07-15T00:00:00.000",-1393.59,"North",2.09
4485,"Assignment_4485","2020-06-29T00:00:00.000","2021-06-22T00:00:00.000",48837.46,"North",7.56
4486,"Assignment_4486","2020-07-05T00:00:00.000","2020-08-12T00:00:00.000",28391.45,"East",2.78
4487,"Assignment_4487","2020-03-14T00:00:00.000","2020-10-26T00:00:00.000",43823.32,"West",2.11
4488,"Assignment_4488","2021-04-09T00:00:00.000","2022-03-15T00:00:00.000",42650.5,"South",9.59
4489,"Assignment_4489","2020-10-20T00:00:00.000","2021-07-30T00:00:00.000",60465.37,"North",1.32
4490,"Assignment_4490","2020-11-11T00:00:00.000","2021-08-29T00:00:00.000",69832.34,"East",1.27
4491,"Assignment_4491","2020-02-24T00:00:00.000","2020-06-12T00:00:00.000",-40718.33,"East",5.04
4492,"Assignment_4492","2021-11-20T00:00:00.000","2022-02-10T00:00:00.000",92256.53,"South",6.27
4493,"Assignment_4493","2021-05-10T00:00:00.000","2022-06-30T00:00:00.000",10966.74,"South",2.59
4494,"Assignment_4494","2021-01-03T00:00:00.000","2021-04-09T00:00:00.000",-24485.45,"East",7.52
4495,"Assignment_4495","2020-06-14T00:00:00.000","2021-03-03T00:00:00.000",88297.02,"North",9.45
4496,"Assignment_4496","2021-12-02T00:00:00.000","2021-05-28T00:00:00.000",67598.71,"West",5.49
4497,"Assignment_4497","2020-03-06T00:00:00.000","2020-10-15T00:00:00.000",13053.07,"West",2.1
4498,"Assignment_4498","2020-06-18T00:00:00.000","2020-09-23T00:00:00.000",39987.18,"South",8.59
4499,"Assignment_4499","2021-01-16T00:00:00.000","2021-12-28T00:00:00.000",-16070.41,"North",9.49
4500,"Assignment_4500","2020-11-03T00:00:00.000","2020-12-29T00:00:00.000",11969.55,"East",8.5
4501,"Assignment_4501","2020-05-28T00:00:00.000","2020-09-23T00:00:00.000",-10140.99,"North",6.08
