"donor_id","donor_name","donor_type"
2690,"Donor_2690","Corporate"
2691,"Donor_2691","Individual"
2692,"Donor_2692","Corporate"
2693,"Donor_2693","Corporate"
2694,"Donor_2694","Organization"
2695,"Donor_2695","Corporate"
2696,"Donor_2696","Corporate"
2697,"Donor_2697","Organization"
2698,"Donor_2698","Organization"
2699,"Donor_2699","Organization"
2700,"Donor_2700","Corporate"
2701,"Donor_2701","Corporate"
2702,"Donor_2702","Corporate"
2703,"Donor_2703","Corporate"
2704,"Donor_2704","Corporate"
2705,"Donor_2705","Corporate"
2706,"Donor_2706","Organization"
2707,"Donor_2707","Organization"
2708,"Donor_2708","Corporate"
2709,"Donor_2709","Individual"
2710,"Donor_2710","Organization"
2711,"Donor_2711","Corporate"
2712,"Donor_2712","Organization"
2713,"Donor_2713","Individual"
2714,"Donor_2714","Organization"
2715,"Donor_2715","Organization"
2716,"Donor_2716","Organization"
2717,"Donor_2717","Organization"
2718,"Donor_2718","Corporate"
2719,"Donor_2719","Individual"
2720,"Donor_2720","Corporate"
2721,"Donor_2721","Organization"
2722,"Donor_2722","Organization"
2723,"Donor_2723","Organization"
2724,"Donor_2724","Individual"
2725,"Donor_2725","Individual"
2726,"Donor_2726","Corporate"
2727,"Donor_2727","Organization"
2728,"Donor_2728","Individual"
2729,"Donor_2729","Organization"
2730,"Donor_2730","Corporate"
2731,"Donor_2731","Corporate"
2732,"Donor_2732","Individual"
2733,"Donor_2733","Corporate"
2734,"Donor_2734","Individual"
2735,"Donor_2735","Organization"
2736,"Donor_2736","Individual"
2737,"Donor_2737","Corporate"
2738,"Donor_2738","Organization"
2739,"Donor_2739","Corporate"
2740,"Donor_2740","Organization"
2741,"Donor_2741","Organization"
2742,"Donor_2742","Organization"
2743,"Donor_2743","Organization"
2744,"Donor_2744","Corporate"
2745,"Donor_2745","Individual"
2746,"Donor_2746","Organization"
2747,"Donor_2747","Corporate"
2748,"Donor_2748","Corporate"
2749,"Donor_2749","Corporate"
2750,"Donor_2750","Individual"
2751,"Donor_2751","Corporate"
2752,"Donor_2752","Corporate"
2753,"Donor_2753","Individual"
2754,"Donor_2754","Corporate"
2755,"Donor_2755","Corporate"
2756,"Donor_2756","Individual"
2757,"Donor_2757","Individual"
2758,"Donor_2758","Individual"
2759,"Donor_2759","Organization"
2760,"Donor_2760","Individual"
2761,"Donor_2761","Organization"
2762,"Donor_2762","Organization"
2763,"Donor_2763","Individual"
2764,"Donor_2764","Organization"
2765,"Donor_2765","Corporate"
2766,"Donor_2766","Corporate"
2767,"Donor_2767","Individual"
2768,"Donor_2768","Organization"
2769,"Donor_2769","Corporate"
2770,"Donor_2770","Organization"
2771,"Donor_2771","Organization"
2772,"Donor_2772","Corporate"
2773,"Donor_2773","Individual"
2774,"Donor_2774","Organization"
2775,"Donor_2775","Corporate"
2776,"Donor_2776","Individual"
2777,"Donor_2777","Organization"
2778,"Donor_2778","Organization"
2779,"Donor_2779","Organization"
2780,"Donor_2780","Organization"
2781,"Donor_2781","Individual"
2782,"Donor_2782","Organization"
2783,"Donor_2783","Corporate"
2784,"Donor_2784","Corporate"
2785,"Donor_2785","Corporate"
2786,"Donor_2786","Individual"
2787,"Donor_2787","Corporate"
2788,"Donor_2788","Organization"
2789,"Donor_2789","Organization"
2790,"Donor_2790","Corporate"
2791,"Donor_2791","Individual"
2792,"Donor_2792","Individual"
2793,"Donor_2793","Organization"
2794,"Donor_2794","Organization"
2795,"Donor_2795","Corporate"
2796,"Donor_2796","Individual"
2797,"Donor_2797","Corporate"
2798,"Donor_2798","Organization"
2799,"Donor_2799","Organization"
2800,"Donor_2800","Corporate"
2801,"Donor_2801","Individual"
2802,"Donor_2802","Organization"
2803,"Donor_2803","Organization"
2804,"Donor_2804","Individual"
2805,"Donor_2805","Organization"
2806,"Donor_2806","Individual"
2807,"Donor_2807","Individual"
2808,"Donor_2808","Organization"
2809,"Donor_2809","Corporate"
2810,"Donor_2810","Organization"
2811,"Donor_2811","Organization"
2812,"Donor_2812","Organization"
2813,"Donor_2813","Organization"
2814,"Donor_2814","Corporate"
2815,"Donor_2815","Corporate"
2816,"Donor_2816","Corporate"
2817,"Donor_2817","Individual"
2818,"Donor_2818","Corporate"
2819,"Donor_2819","Individual"
2820,"Donor_2820","Organization"
2821,"Donor_2821","Corporate"
2822,"Donor_2822","Corporate"
2823,"Donor_2823","Corporate"
2824,"Donor_2824","Corporate"
2825,"Donor_2825","Corporate"
2826,"Donor_2826","Organization"
2827,"Donor_2827","Corporate"
2828,"Donor_2828","Individual"
2829,"Donor_2829","Individual"
2830,"Donor_2830","Corporate"
2831,"Donor_2831","Individual"
2832,"Donor_2832","Corporate"
2833,"Donor_2833","Organization"
2834,"Donor_2834","Individual"
2835,"Donor_2835","Corporate"
2836,"Donor_2836","Individual"
2837,"Donor_2837","Corporate"
2838,"Donor_2838","Individual"
2839,"Donor_2839","Organization"
2840,"Donor_2840","Individual"
2841,"Donor_2841","Individual"
2842,"Donor_2842","Individual"
2843,"Donor_2843","Individual"
2844,"Donor_2844","Corporate"
2845,"Donor_2845","Organization"
2846,"Donor_2846","Organization"
2847,"Donor_2847","Individual"
2848,"Donor_2848","Individual"
2849,"Donor_2849","Organization"
2850,"Donor_2850","Organization"
2851,"Donor_2851","Organization"
2852,"Donor_2852","Organization"
2853,"Donor_2853","Individual"
2854,"Donor_2854","Organization"
2855,"Donor_2855","Individual"
2856,"Donor_2856","Individual"
2857,"Donor_2857","Organization"
2858,"Donor_2858","Corporate"
2859,"Donor_2859","Individual"
2860,"Donor_2860","Organization"
2861,"Donor_2861","Individual"
2862,"Donor_2862","Corporate"
2863,"Donor_2863","Organization"
2864,"Donor_2864","Individual"
2865,"Donor_2865","Corporate"
2866,"Donor_2866","Corporate"
2867,"Donor_2867","Individual"
2868,"Donor_2868","Organization"
2869,"Donor_2869","Organization"
2870,"Donor_2870","Individual"
2871,"Donor_2871","Corporate"
2872,"Donor_2872","Corporate"
2873,"Donor_2873","Corporate"
2874,"Donor_2874","Corporate"
2875,"Donor_2875","Individual"
2876,"Donor_2876","Corporate"
2877,"Donor_2877","Individual"
2878,"Donor_2878","Organization"
2879,"Donor_2879","Organization"
2880,"Donor_2880","Corporate"
2881,"Donor_2881","Corporate"
2882,"Donor_2882","Corporate"
2883,"Donor_2883","Organization"
2884,"Donor_2884","Individual"
2885,"Donor_2885","Individual"
2886,"Donor_2886","Individual"
2887,"Donor_2887","Corporate"
2888,"Donor_2888","Individual"
2889,"Donor_2889","Corporate"
2890,"Donor_2890","Organization"
2891,"Donor_2891","Individual"
2892,"Donor_2892","Corporate"
2893,"Donor_2893","Individual"
2894,"Donor_2894","Organization"
2895,"Donor_2895","Individual"
2896,"Donor_2896","Individual"
2897,"Donor_2897","Organization"
2898,"Donor_2898","Corporate"
2899,"Donor_2899","Corporate"
2900,"Donor_2900","Corporate"
2901,"Donor_2901","Individual"
2902,"Donor_2902","Individual"
2903,"Donor_2903","Corporate"
2904,"Donor_2904","Corporate"
2905,"Donor_2905","Individual"
2906,"Donor_2906","Corporate"
2907,"Donor_2907","Corporate"
2908,"Donor_2908","Individual"
2909,"Donor_2909","Organization"
2910,"Donor_2910","Individual"
2911,"Donor_2911","Corporate"
2912,"Donor_2912","Corporate"
2913,"Donor_2913","Organization"
2914,"Donor_2914","Organization"
2915,"Donor_2915","Individual"
2916,"Donor_2916","Organization"
2917,"Donor_2917","Corporate"
2918,"Donor_2918","Corporate"
2919,"Donor_2919","Corporate"
2920,"Donor_2920","Corporate"
2921,"Donor_2921","Organization"
2922,"Donor_2922","Corporate"
2923,"Donor_2923","Corporate"
2924,"Donor_2924","Corporate"
2925,"Donor_2925","Individual"
2926,"Donor_2926","Individual"
2927,"Donor_2927","Corporate"
2928,"Donor_2928","Organization"
2929,"Donor_2929","Organization"
2930,"Donor_2930","Individual"
2931,"Donor_2931","Individual"
2932,"Donor_2932","Organization"
2933,"Donor_2933","Individual"
2934,"Donor_2934","Individual"
2935,"Donor_2935","Corporate"
2936,"Donor_2936","Organization"
2937,"Donor_2937","Corporate"
2938,"Donor_2938","Individual"
2939,"Donor_2939","Individual"
2940,"Donor_2940","Individual"
2941,"Donor_2941","Individual"
2942,"Donor_2942","Organization"
2943,"Donor_2943","Organization"
2944,"Donor_2944","Organization"
2945,"Donor_2945","Organization"
2946,"Donor_2946","Corporate"
2947,"Donor_2947","Corporate"
2948,"Donor_2948","Corporate"
2949,"Donor_2949","Individual"
2950,"Donor_2950","Organization"
2951,"Donor_2951","Organization"
2952,"Donor_2952","Organization"
2953,"Donor_2953","Corporate"
2954,"Donor_2954","Individual"
2955,"Donor_2955","Individual"
2956,"Donor_2956","Individual"
2957,"Donor_2957","Corporate"
2958,"Donor_2958","Organization"
2959,"Donor_2959","Corporate"
2960,"Donor_2960","Organization"
2961,"Donor_2961","Individual"
2962,"Donor_2962","Organization"
2963,"Donor_2963","Individual"
2964,"Donor_2964","Individual"
2965,"Donor_2965","Individual"
2966,"Donor_2966","Organization"
2967,"Donor_2967","Corporate"
2968,"Donor_2968","Individual"
2969,"Donor_2969","Organization"
2970,"Donor_2970","Individual"
2971,"Donor_2971","Organization"
2972,"Donor_2972","Corporate"
2973,"Donor_2973","Individual"
2974,"Donor_2974","Individual"
2975,"Donor_2975","Individual"
2976,"Donor_2976","Corporate"
2977,"Donor_2977","Organization"
2978,"Donor_2978","Individual"
2979,"Donor_2979","Individual"
2980,"Donor_2980","Corporate"
2981,"Donor_2981","Organization"
2982,"Donor_2982","Corporate"
2983,"Donor_2983","Corporate"
2984,"Donor_2984","Individual"
2985,"Donor_2985","Organization"
2986,"Donor_2986","Individual"
2987,"Donor_2987","Individual"
2988,"Donor_2988","Corporate"
2989,"Donor_2989","Corporate"
2990,"Donor_2990","Individual"
2991,"Donor_2991","Corporate"
2992,"Donor_2992","Corporate"
2993,"Donor_2993","Organization"
2994,"Donor_2994","Individual"
2995,"Donor_2995","Individual"
2996,"Donor_2996","Organization"
2997,"Donor_2997","Corporate"
2998,"Donor_2998","Organization"
2999,"Donor_2999","Organization"
3000,"Donor_3000","Organization"
3001,"Donor_3001","Corporate"
3002,"Donor_3002","Organization"
3003,"Donor_3003","Individual"
3004,"Donor_3004","Corporate"
3005,"Donor_3005","Organization"
3006,"Donor_3006","Organization"
3007,"Donor_3007","Organization"
3008,"Donor_3008","Organization"
3009,"Donor_3009","Organization"
3010,"Donor_3010","Organization"
3011,"Donor_3011","Individual"
3012,"Donor_3012","Corporate"
3013,"Donor_3013","Individual"
3014,"Donor_3014","Organization"
3015,"Donor_3015","Organization"
3016,"Donor_3016","Organization"
3017,"Donor_3017","Individual"
3018,"Donor_3018","Organization"
3019,"Donor_3019","Individual"
3020,"Donor_3020","Corporate"
3021,"Donor_3021","Individual"
3022,"Donor_3022","Individual"
3023,"Donor_3023","Corporate"
3024,"Donor_3024","Organization"
3025,"Donor_3025","Individual"
3026,"Donor_3026","Corporate"
3027,"Donor_3027","Individual"
3028,"Donor_3028","Individual"
3029,"Donor_3029","Corporate"
3030,"Donor_3030","Individual"
3031,"Donor_3031","Corporate"
3032,"Donor_3032","Individual"
3033,"Donor_3033","Organization"
3034,"Donor_3034","Corporate"
3035,"Donor_3035","Organization"
3036,"Donor_3036","Individual"
3037,"Donor_3037","Organization"
3038,"Donor_3038","Corporate"
3039,"Donor_3039","Individual"
3040,"Donor_3040","Corporate"
3041,"Donor_3041","Individual"
3042,"Donor_3042","Organization"
3043,"Donor_3043","Organization"
3044,"Donor_3044","Corporate"
3045,"Donor_3045","Corporate"
3046,"Donor_3046","Individual"
3047,"Donor_3047","Corporate"
3048,"Donor_3048","Corporate"
3049,"Donor_3049","Organization"
3050,"Donor_3050","Corporate"
3051,"Donor_3051","Corporate"
3052,"Donor_3052","Individual"
3053,"Donor_3053","Organization"
3054,"Donor_3054","Organization"
3055,"Donor_3055","Individual"
3056,"Donor_3056","Organization"
3057,"Donor_3057","Individual"
3058,"Donor_3058","Individual"
3059,"Donor_3059","Corporate"
3060,"Donor_3060","Corporate"
3061,"Donor_3061","Individual"
3062,"Donor_3062","Corporate"
3063,"Donor_3063","Corporate"
3064,"Donor_3064","Organization"
3065,"Donor_3065","Organization"
3066,"Donor_3066","Corporate"
3067,"Donor_3067","Individual"
3068,"Donor_3068","Individual"
3069,"Donor_3069","Corporate"
3070,"Donor_3070","Corporate"
3071,"Donor_3071","Individual"
3072,"Donor_3072","Organization"
3073,"Donor_3073","Organization"
3074,"Donor_3074","Individual"
3075,"Donor_3075","Corporate"
3076,"Donor_3076","Organization"
3077,"Donor_3077","Individual"
3078,"Donor_3078","Corporate"
3079,"Donor_3079","Corporate"
3080,"Donor_3080","Organization"
3081,"Donor_3081","Corporate"
3082,"Donor_3082","Individual"
3083,"Donor_3083","Individual"
3084,"Donor_3084","Individual"
3085,"Donor_3085","Individual"
3086,"Donor_3086","Corporate"
3087,"Donor_3087","Individual"
3088,"Donor_3088","Organization"
3089,"Donor_3089","Corporate"
3090,"Donor_3090","Corporate"
3091,"Donor_3091","Corporate"
3092,"Donor_3092","Individual"
3093,"Donor_3093","Corporate"
3094,"Donor_3094","Individual"
3095,"Donor_3095","Individual"
3096,"Donor_3096","Corporate"
3097,"Donor_3097","Corporate"
3098,"Donor_3098","Individual"
3099,"Donor_3099","Corporate"
3100,"Donor_3100","Corporate"
3101,"Donor_3101","Individual"
3102,"Donor_3102","Individual"
3103,"Donor_3103","Corporate"
3104,"Donor_3104","Individual"
3105,"Donor_3105","Individual"
3106,"Donor_3106","Organization"
3107,"Donor_3107","Corporate"
3108,"Donor_3108","Corporate"
3109,"Donor_3109","Corporate"
3110,"Donor_3110","Corporate"
3111,"Donor_3111","Corporate"
3112,"Donor_3112","Individual"
3113,"Donor_3113","Corporate"
3114,"Donor_3114","Corporate"
3115,"Donor_3115","Organization"
3116,"Donor_3116","Individual"
3117,"Donor_3117","Corporate"
3118,"Donor_3118","Corporate"
3119,"Donor_3119","Corporate"
3120,"Donor_3120","Corporate"
3121,"Donor_3121","Individual"
3122,"Donor_3122","Organization"
3123,"Donor_3123","Organization"
3124,"Donor_3124","Corporate"
3125,"Donor_3125","Organization"
3126,"Donor_3126","Organization"
3127,"Donor_3127","Organization"
3128,"Donor_3128","Organization"
3129,"Donor_3129","Organization"
3130,"Donor_3130","Individual"
3131,"Donor_3131","Individual"
3132,"Donor_3132","Individual"
3133,"Donor_3133","Organization"
3134,"Donor_3134","Individual"
3135,"Donor_3135","Organization"
3136,"Donor_3136","Organization"
3137,"Donor_3137","Individual"
3138,"Donor_3138","Corporate"
3139,"Donor_3139","Organization"
3140,"Donor_3140","Organization"
3141,"Donor_3141","Individual"
3142,"Donor_3142","Organization"
3143,"Donor_3143","Organization"
3144,"Donor_3144","Organization"
3145,"Donor_3145","Individual"
3146,"Donor_3146","Corporate"
3147,"Donor_3147","Corporate"
3148,"Donor_3148","Individual"
3149,"Donor_3149","Organization"
3150,"Donor_3150","Corporate"
3151,"Donor_3151","Individual"
3152,"Donor_3152","Individual"
3153,"Donor_3153","Organization"
3154,"Donor_3154","Organization"
3155,"Donor_3155","Individual"
3156,"Donor_3156","Individual"
3157,"Donor_3157","Individual"
3158,"Donor_3158","Corporate"
3159,"Donor_3159","Organization"
3160,"Donor_3160","Individual"
3161,"Donor_3161","Organization"
3162,"Donor_3162","Corporate"
3163,"Donor_3163","Individual"
3164,"Donor_3164","Organization"
3165,"Donor_3165","Corporate"
3166,"Donor_3166","Individual"
3167,"Donor_3167","Organization"
3168,"Donor_3168","Individual"
3169,"Donor_3169","Organization"
3170,"Donor_3170","Organization"
3171,"Donor_3171","Corporate"
3172,"Donor_3172","Corporate"
3173,"Donor_3173","Corporate"
3174,"Donor_3174","Corporate"
3175,"Donor_3175","Corporate"
3176,"Donor_3176","Organization"
3177,"Donor_3177","Corporate"
3178,"Donor_3178","Organization"
3179,"Donor_3179","Organization"
3180,"Donor_3180","Individual"
3181,"Donor_3181","Organization"
3182,"Donor_3182","Organization"
3183,"Donor_3183","Corporate"
3184,"Donor_3184","Organization"
3185,"Donor_3185","Corporate"
3186,"Donor_3186","Organization"
3187,"Donor_3187","Organization"
3188,"Donor_3188","Corporate"
3189,"Donor_3189","Individual"
3190,"Donor_3190","Organization"
3191,"Donor_3191","Organization"
3192,"Donor_3192","Corporate"
3193,"Donor_3193","Corporate"
3194,"Donor_3194","Individual"
3195,"Donor_3195","Individual"
3196,"Donor_3196","Individual"
3197,"Donor_3197","Organization"
3198,"Donor_3198","Organization"
3199,"Donor_3199","Corporate"
3200,"Donor_3200","Corporate"
3201,"Donor_3201","Corporate"
3202,"Donor_3202","Individual"
3203,"Donor_3203","Individual"
3204,"Donor_3204","Individual"
3205,"Donor_3205","Organization"
3206,"Donor_3206","Organization"
3207,"Donor_3207","Corporate"
3208,"Donor_3208","Individual"
3209,"Donor_3209","Organization"
3210,"Donor_3210","Individual"
3211,"Donor_3211","Organization"
3212,"Donor_3212","Individual"
3213,"Donor_3213","Organization"
3214,"Donor_3214","Organization"
3215,"Donor_3215","Organization"
3216,"Donor_3216","Organization"
3217,"Donor_3217","Corporate"
3218,"Donor_3218","Individual"
3219,"Donor_3219","Organization"
3220,"Donor_3220","Organization"
3221,"Donor_3221","Individual"
3222,"Donor_3222","Organization"
3223,"Donor_3223","Organization"
3224,"Donor_3224","Individual"
3225,"Donor_3225","Corporate"
3226,"Donor_3226","Corporate"
3227,"Donor_3227","Organization"
3228,"Donor_3228","Corporate"
3229,"Donor_3229","Corporate"
3230,"Donor_3230","Organization"
3231,"Donor_3231","Organization"
3232,"Donor_3232","Corporate"
3233,"Donor_3233","Organization"
3234,"Donor_3234","Organization"
3235,"Donor_3235","Corporate"
3236,"Donor_3236","Individual"
3237,"Donor_3237","Corporate"
3238,"Donor_3238","Corporate"
3239,"Donor_3239","Corporate"
3240,"Donor_3240","Organization"
3241,"Donor_3241","Corporate"
3242,"Donor_3242","Organization"
3243,"Donor_3243","Individual"
3244,"Donor_3244","Corporate"
3245,"Donor_3245","Individual"
3246,"Donor_3246","Corporate"
3247,"Donor_3247","Organization"
3248,"Donor_3248","Individual"
3249,"Donor_3249","Corporate"
3250,"Donor_3250","Individual"
3251,"Donor_3251","Organization"
3252,"Donor_3252","Organization"
3253,"Donor_3253","Corporate"
3254,"Donor_3254","Corporate"
3255,"Donor_3255","Individual"
3256,"Donor_3256","Organization"
3257,"Donor_3257","Organization"
3258,"Donor_3258","Corporate"
3259,"Donor_3259","Organization"
3260,"Donor_3260","Organization"
3261,"Donor_3261","Organization"
3262,"Donor_3262","Individual"
3263,"Donor_3263","Individual"
3264,"Donor_3264","Individual"
3265,"Donor_3265","Organization"
3266,"Donor_3266","Corporate"
3267,"Donor_3267","Corporate"
3268,"Donor_3268","Corporate"
3269,"Donor_3269","Individual"
3270,"Donor_3270","Organization"
3271,"Donor_3271","Individual"
3272,"Donor_3272","Individual"
3273,"Donor_3273","Corporate"
3274,"Donor_3274","Corporate"
3275,"Donor_3275","Organization"
3276,"Donor_3276","Individual"
3277,"Donor_3277","Organization"
3278,"Donor_3278","Individual"
3279,"Donor_3279","Organization"
3280,"Donor_3280","Individual"
3281,"Donor_3281","Organization"
3282,"Donor_3282","Individual"
3283,"Donor_3283","Individual"
3284,"Donor_3284","Corporate"
3285,"Donor_3285","Individual"
3286,"Donor_3286","Corporate"
3287,"Donor_3287","Organization"
3288,"Donor_3288","Corporate"
3289,"Donor_3289","Individual"
3290,"Donor_3290","Corporate"
3291,"Donor_3291","Corporate"
3292,"Donor_3292","Organization"
3293,"Donor_3293","Corporate"
3294,"Donor_3294","Organization"
3295,"Donor_3295","Organization"
3296,"Donor_3296","Corporate"
3297,"Donor_3297","Individual"
3298,"Donor_3298","Organization"
3299,"Donor_3299","Corporate"
3300,"Donor_3300","Organization"
3301,"Donor_3301","Corporate"
3302,"Donor_3302","Corporate"
3303,"Donor_3303","Individual"
3304,"Donor_3304","Corporate"
3305,"Donor_3305","Organization"
3306,"Donor_3306","Organization"
3307,"Donor_3307","Individual"
3308,"Donor_3308","Organization"
3309,"Donor_3309","Individual"
3310,"Donor_3310","Corporate"
3311,"Donor_3311","Corporate"
3312,"Donor_3312","Corporate"
3313,"Donor_3313","Individual"
3314,"Donor_3314","Organization"
3315,"Donor_3315","Organization"
3316,"Donor_3316","Corporate"
3317,"Donor_3317","Organization"
3318,"Donor_3318","Individual"
3319,"Donor_3319","Individual"
3320,"Donor_3320","Individual"
3321,"Donor_3321","Individual"
3322,"Donor_3322","Organization"
3323,"Donor_3323","Individual"
3324,"Donor_3324","Organization"
3325,"Donor_3325","Corporate"
3326,"Donor_3326","Organization"
3327,"Donor_3327","Individual"
3328,"Donor_3328","Organization"
3329,"Donor_3329","Corporate"
3330,"Donor_3330","Corporate"
3331,"Donor_3331","Corporate"
3332,"Donor_3332","Organization"
3333,"Donor_3333","Individual"
3334,"Donor_3334","Individual"
3335,"Donor_3335","Organization"
3336,"Donor_3336","Individual"
3337,"Donor_3337","Individual"
3338,"Donor_3338","Organization"
3339,"Donor_3339","Corporate"
3340,"Donor_3340","Individual"
3341,"Donor_3341","Corporate"
3342,"Donor_3342","Individual"
3343,"Donor_3343","Corporate"
3344,"Donor_3344","Corporate"
3345,"Donor_3345","Individual"
3346,"Donor_3346","Individual"
3347,"Donor_3347","Organization"
3348,"Donor_3348","Individual"
3349,"Donor_3349","Individual"
3350,"Donor_3350","Organization"
3351,"Donor_3351","Corporate"
3352,"Donor_3352","Organization"
3353,"Donor_3353","Corporate"
3354,"Donor_3354","Organization"
3355,"Donor_3355","Individual"
3356,"Donor_3356","Individual"
3357,"Donor_3357","Corporate"
3358,"Donor_3358","Individual"
3359,"Donor_3359","Corporate"
3360,"Donor_3360","Organization"
3361,"Donor_3361","Individual"
3362,"Donor_3362","Corporate"
3363,"Donor_3363","Organization"
3364,"Donor_3364","Individual"
3365,"Donor_3365","Individual"
3366,"Donor_3366","Corporate"
3367,"Donor_3367","Individual"
3368,"Donor_3368","Corporate"
3369,"Donor_3369","Individual"
3370,"Donor_3370","Organization"
3371,"Donor_3371","Individual"
3372,"Donor_3372","Corporate"
3373,"Donor_3373","Corporate"
3374,"Donor_3374","Corporate"
3375,"Donor_3375","Organization"
3376,"Donor_3376","Individual"
3377,"Donor_3377","Individual"
3378,"Donor_3378","Individual"
3379,"Donor_3379","Corporate"
3380,"Donor_3380","Corporate"
3381,"Donor_3381","Individual"
3382,"Donor_3382","Corporate"
3383,"Donor_3383","Individual"
3384,"Donor_3384","Individual"
3385,"Donor_3385","Corporate"
3386,"Donor_3386","Individual"
3387,"Donor_3387","Corporate"
3388,"Donor_3388","Individual"
3389,"Donor_3389","Corporate"
3390,"Donor_3390","Corporate"
3391,"Donor_3391","Corporate"
3392,"Donor_3392","Individual"
3393,"Donor_3393","Individual"
3394,"Donor_3394","Organization"
3395,"Donor_3395","Individual"
3396,"Donor_3396","Individual"
3397,"Donor_3397","Individual"
3398,"Donor_3398","Organization"
3399,"Donor_3399","Organization"
3400,"Donor_3400","Individual"
3401,"Donor_3401","Individual"
3402,"Donor_3402","Corporate"
3403,"Donor_3403","Individual"
3404,"Donor_3404","Corporate"
3405,"Donor_3405","Individual"
3406,"Donor_3406","Corporate"
3407,"Donor_3407","Organization"
3408,"Donor_3408","Organization"
3409,"Donor_3409","Individual"
3410,"Donor_3410","Organization"
3411,"Donor_3411","Organization"
3412,"Donor_3412","Corporate"
3413,"Donor_3413","Organization"
3414,"Donor_3414","Individual"
3415,"Donor_3415","Individual"
3416,"Donor_3416","Organization"
3417,"Donor_3417","Individual"
3418,"Donor_3418","Organization"
3419,"Donor_3419","Individual"
3420,"Donor_3420","Corporate"
3421,"Donor_3421","Organization"
3422,"Donor_3422","Individual"
3423,"Donor_3423","Corporate"
3424,"Donor_3424","Organization"
3425,"Donor_3425","Individual"
3426,"Donor_3426","Organization"
3427,"Donor_3427","Corporate"
3428,"Donor_3428","Organization"
3429,"Donor_3429","Corporate"
3430,"Donor_3430","Corporate"
3431,"Donor_3431","Individual"
3432,"Donor_3432","Corporate"
3433,"Donor_3433","Corporate"
3434,"Donor_3434","Individual"
3435,"Donor_3435","Corporate"
3436,"Donor_3436","Individual"
3437,"Donor_3437","Individual"
3438,"Donor_3438","Corporate"
3439,"Donor_3439","Organization"
3440,"Donor_3440","Corporate"
3441,"Donor_3441","Organization"
3442,"Donor_3442","Corporate"
3443,"Donor_3443","Individual"
3444,"Donor_3444","Corporate"
3445,"Donor_3445","Individual"
3446,"Donor_3446","Organization"
3447,"Donor_3447","Corporate"
3448,"Donor_3448","Organization"
3449,"Donor_3449","Corporate"
3450,"Donor_3450","Individual"
3451,"Donor_3451","Individual"
3452,"Donor_3452","Corporate"
3453,"Donor_3453","Organization"
3454,"Donor_3454","Corporate"
3455,"Donor_3455","Corporate"
3456,"Donor_3456","Corporate"
3457,"Donor_3457","Organization"
3458,"Donor_3458","Corporate"
3459,"Donor_3459","Individual"
3460,"Donor_3460","Corporate"
3461,"Donor_3461","Corporate"
3462,"Donor_3462","Individual"
3463,"Donor_3463","Corporate"
3464,"Donor_3464","Organization"
3465,"Donor_3465","Corporate"
3466,"Donor_3466","Organization"
3467,"Donor_3467","Corporate"
3468,"Donor_3468","Corporate"
3469,"Donor_3469","Corporate"
3470,"Donor_3470","Organization"
3471,"Donor_3471","Individual"
3472,"Donor_3472","Corporate"
3473,"Donor_3473","Corporate"
3474,"Donor_3474","Corporate"
3475,"Donor_3475","Individual"
3476,"Donor_3476","Corporate"
3477,"Donor_3477","Organization"
3478,"Donor_3478","Individual"
3479,"Donor_3479","Organization"
3480,"Donor_3480","Organization"
3481,"Donor_3481","Individual"
3482,"Donor_3482","Individual"
3483,"Donor_3483","Corporate"
3484,"Donor_3484","Individual"
3485,"Donor_3485","Organization"
3486,"Donor_3486","Corporate"
3487,"Donor_3487","Individual"
3488,"Donor_3488","Organization"
3489,"Donor_3489","Individual"
3490,"Donor_3490","Corporate"
3491,"Donor_3491","Organization"
3492,"Donor_3492","Individual"
3493,"Donor_3493","Corporate"
3494,"Donor_3494","Individual"
3495,"Donor_3495","Corporate"
3496,"Donor_3496","Organization"
3497,"Donor_3497","Organization"
3498,"Donor_3498","Individual"
3499,"Donor_3499","Organization"
3500,"Donor_3500","Individual"
3501,"Donor_3501","Individual"
3502,"Donor_3502","Organization"
3503,"Donor_3503","Individual"
3504,"Donor_3504","Individual"
3505,"Donor_3505","Organization"
3506,"Donor_3506","Corporate"
3507,"Donor_3507","Individual"
3508,"Donor_3508","Individual"
3509,"Donor_3509","Individual"
3510,"Donor_3510","Organization"
3511,"Donor_3511","Corporate"
3512,"Donor_3512","Organization"
3513,"Donor_3513","Organization"
3514,"Donor_3514","Organization"
3515,"Donor_3515","Corporate"
3516,"Donor_3516","Organization"
3517,"Donor_3517","Organization"
3518,"Donor_3518","Organization"
3519,"Donor_3519","Corporate"
3520,"Donor_3520","Corporate"
3521,"Donor_3521","Corporate"
3522,"Donor_3522","Corporate"
3523,"Donor_3523","Organization"
3524,"Donor_3524","Corporate"
3525,"Donor_3525","Individual"
3526,"Donor_3526","Organization"
3527,"Donor_3527","Individual"
3528,"Donor_3528","Corporate"
3529,"Donor_3529","Individual"
3530,"Donor_3530","Organization"
3531,"Donor_3531","Organization"
3532,"Donor_3532","Organization"
3533,"Donor_3533","Individual"
3534,"Donor_3534","Organization"
3535,"Donor_3535","Organization"
3536,"Donor_3536","Individual"
3537,"Donor_3537","Corporate"
3538,"Donor_3538","Organization"
3539,"Donor_3539","Corporate"
3540,"Donor_3540","Corporate"
3541,"Donor_3541","Organization"
3542,"Donor_3542","Individual"
3543,"Donor_3543","Corporate"
3544,"Donor_3544","Individual"
