year,country_id,gdp,population,nobel_prize_winners
2010-01-01,146,4.79321E+11,38042794,
2010-01-01,147,2.38303E+11,10573100,
2010-01-01,148,98381268000,3721525,
2010-01-01,149,1.25122E+11,1779676,
2010-01-01,150,,,
2010-01-01,151,1.66658E+11,20246871,
2010-01-01,152,1.52492E+12,142849449,
2010-01-01,153,5773084568,10246842,
2010-01-01,154,705015370.4,51445,
2010-01-01,155,1381968259,172580,
2010-01-01,156,681225963,109315,
2010-01-01,157,643046733.4,186205,
2010-01-01,158,2139072848,31110,
2010-01-01,159,197454053.1,174776,
2010-01-01,160,5.28207E+11,27425676,
2010-01-01,161,12948906289,12916229,
2010-01-01,162,39460357731,7291436,
2010-01-01,163,969936525.3,89770,
2010-01-01,164,2578026297,6458720,
2010-01-01,165,2.36422E+11,5076732,
2010-01-01,166,89501012916,5391428,
2010-01-01,167,48013606745,2048583,
2010-01-01,168,681151190,527790,
2010-01-01,169,,12053223,
2010-01-01,170,3.75298E+11,51584663,
2010-01-01,171,1.0945E+12,49554112,
2010-01-01,172,,10067192,
2010-01-01,173,1.43162E+12,46576897,
2010-01-01,174,56728002830,20198353,
2010-01-01,175,65634109237,34385963,
2010-01-01,176,4368398048,526103,
2010-01-01,177,4438778424,1202843,
2010-01-01,178,4.88378E+11,9378126,
2010-01-01,179,5.83783E+11,7824909,
2010-01-01,180,,21018834,
2010-01-01,181,5642178580,7641630,
2010-01-01,182,31407908612,46098591,
2010-01-01,183,3.41105E+11,67208808,
2010-01-01,184,3998696649,1109591,
2010-01-01,185,3172945645,6502952,
2010-01-01,186,369485198.8,104137,
2010-01-01,187,22157948396,1328100,
2010-01-01,188,44050929160,10639931,
2010-01-01,189,7.71902E+11,72326914,
2010-01-01,190,22583157895,5087210,
2010-01-01,191,31823518.62,10531,
2010-01-01,192,20186496527,33915133,
2010-01-01,193,1.36013E+11,45870700,
2010-01-01,194,2.89787E+11,8270684,
2010-01-01,195,1.49644E+13,309338421,4
2010-01-01,196,4339000000,108358,
2010-01-01,197,40284481652,3374415,
2010-01-01,198,39332770929,28562400,
2010-01-01,199,3.93192E+11,29028033,
2010-01-01,200,1.15932E+11,88472512,
2010-01-01,201,30906748941,23606779,
2010-01-01,202,20265556274,13850033,
2010-01-01,203,10141859700,14086317,
2011-01-01,1,17930239400,29708599,
2011-01-01,2,12890867539,2905195,
2011-01-01,3,2.00019E+11,36819558,
2011-01-01,4,574000000,55320,
2011-01-01,5,3442062830,83751,
2011-01-01,6,1.04116E+11,24218565,
2011-01-01,7,1142042926,95719,
2011-01-01,8,5.30163E+11,41656879,
2011-01-01,9,10142111334,2875581,
2011-01-01,10,2584463687,102053,
2011-01-01,11,1.39428E+12,22340024,1
2011-01-01,12,4.3112E+11,8391643,
2011-01-01,13,65951627200,9173082,
2011-01-01,14,10070450000,366568,
2011-01-01,15,28776595745,1278269,
2011-01-01,16,1.28638E+11,153911916,
2011-01-01,17,4660900000,280601,
2011-01-01,18,61757788945,9473172,
2011-01-01,19,5.27008E+11,11047744,
2011-01-01,20,1487005600,329192,
2011-01-01,21,7814081156,9460802,
2011-01-01,22,5550771000,64564,
2011-01-01,23,23963033444,10078343,
2011-01-01,24,18644723861,3688865,
2011-01-01,25,15682926896,2051339,
2011-01-01,26,2.6162E+12,198686688,
2011-01-01,27,,27901,
2011-01-01,28,18525319978,394013,
2011-01-01,29,57418414504,7348328,
2011-01-01,30,10724063458,16081904,
2011-01-01,31,2355652126,9043508,
2011-01-01,32,12829541141,14537886,
2011-01-01,33,29337006833,20520447,
2011-01-01,34,1.78865E+12,34342780,
2011-01-01,35,1864824081,508067,
2011-01-01,36,,56579,
2011-01-01,37,2195599557,4476153,
2011-01-01,38,12156380425,12288651,
2011-01-01,39,2.52252E+11,17153357,
2011-01-01,40,7.57255E+12,1344130000,
2011-01-01,41,,,
2011-01-01,42,3.35415E+11,46406646,
2011-01-01,43,586281766.8,706569,
2011-01-01,44,14425607180,4512730,
2011-01-01,45,25839749199,66713597,
2011-01-01,46,,,
2011-01-01,47,42262697840,4600474,
2011-01-01,48,25381616734,20895311,
2011-01-01,49,62375044443,4280622,
2011-01-01,50,68990000000,11354651,
2011-01-01,51,27427161523,1124835,
2011-01-01,52,2.27948E+11,10496088,
2011-01-01,53,3.44003E+11,5570572,
2011-01-01,54,1239144502,865937,
2011-01-01,55,501025296.3,71718,
2011-01-01,56,57811180659,10027095,
2011-01-01,57,79276664000,15177355,
2011-01-01,58,2.36002E+11,85897561,
2011-01-01,59,20283783700,6192560,
2011-01-01,60,21329395901,994290,
2011-01-01,61,2607739837,4474690,
2011-01-01,62,23170239901,1327439,
2011-01-01,63,31952763089,90046756,
2011-01-01,64,310502100,103468,
2011-01-01,65,3774530616,867086,
2011-01-01,66,2.73674E+11,5388272,
2011-01-01,67,2.86141E+12,65342775,1
2011-01-01,68,18186515200,1697101,
2011-01-01,69,898290989.9,1746363,
2011-01-01,70,14434619982,3875000,
2011-01-01,71,3.7577E+12,80274983,
2011-01-01,72,39566292433,25121796,
2011-01-01,73,2.6197E+12,63258918,
2011-01-01,74,2.87798E+11,11104899,
2011-01-01,75,778648666.7,105075,
2011-01-01,76,4928000000,159678,
2011-01-01,77,47654841113,14948919,
2011-01-01,78,6511123904,11035170,
2011-01-01,79,1099385895,1596154,
2011-01-01,80,2576024116,749100,
2011-01-01,81,7516834160,10145054,
2011-01-01,82,17710315006,8351600,
2011-01-01,83,2.48514E+11,7071600,
2011-01-01,84,1.40782E+11,9971727,
2011-01-01,85,14732689535,319014,
2011-01-01,86,1.82305E+12,1247236029,
2011-01-01,87,,,
2011-01-01,88,8.92969E+11,245707511,
2011-01-01,89,5.835E+11,75491582,
2011-01-01,90,2.39019E+11,4580084,
2011-01-01,91,2.61629E+11,7765800,1
2011-01-01,92,2.27629E+12,59379449,
2011-01-01,93,14439910353,2829493,
2011-01-01,94,6.15746E+12,127833000,
2011-01-01,95,28840263380,7574943,
2011-01-01,96,1.92627E+11,16557201,
2011-01-01,97,41954942417,42486839,
2011-01-01,98,177142135.1,104656,
2011-01-01,99,6686683347,1791000,
2011-01-01,100,6197766119,5514600,
2011-01-01,101,8749241114,6333487,
2011-01-01,102,28223552825,2059709,
2011-01-01,103,40075674163,4588368,
2011-01-01,104,2788022889,2064166,
2011-01-01,105,1545400000,4070167,
2011-01-01,106,34699395524,6193501,
2011-01-01,107,5739977477,36264,
2011-01-01,108,43476873413,3028115,
2011-01-01,109,60004630234,518347,
2011-01-01,110,10494632699,2072383,
2011-01-01,111,9892702358,21743949,
2011-01-01,112,8003300198,15627618,
2011-01-01,113,2.97952E+11,28635128,
2011-01-01,114,2774351760,375131,
2011-01-01,115,12978107561,15540989,
2011-01-01,116,9507645260,416268,
2011-01-01,117,173260300,52542,
2011-01-01,118,5179690136,3717672,
2011-01-01,119,11518393367,1252404,
2011-01-01,120,1.18049E+12,119090017,
2011-01-01,121,7015206498,3559986,
2011-01-01,122,6074884389,37497,
2011-01-01,123,10409797649,2761516,
2011-01-01,124,4538198499,620079,
2011-01-01,125,1.0137E+11,32858823,
2011-01-01,126,13131168012,24939005,
2011-01-01,127,59977326086,50553031,
2011-01-01,128,12409629836,2215621,
2011-01-01,129,18913574371,27327147,
2011-01-01,130,8.93757E+11,16693074,
2011-01-01,131,1.68462E+11,4384000,
2011-01-01,132,9774316692,5807820,
2011-01-01,133,6409169890,17064636,
2011-01-01,134,4.11744E+11,162877076,
2011-01-01,135,,24722298,
2011-01-01,136,4.98832E+11,4953088,
2011-01-01,137,67937581274,3237268,
2011-01-01,138,2.13587E+11,174184265,
2011-01-01,139,193208100,20599,
2011-01-01,140,,,
2011-01-01,141,34686224300,3707782,
2011-01-01,142,17984816533,7269348,
2011-01-01,143,25099681461,6293783,
2011-01-01,144,1.71762E+11,29759989,
2011-01-01,145,2.24143E+11,95277940,
2011-01-01,146,5.28832E+11,38063255,
2011-01-01,147,2.44895E+11,10557560,
2011-01-01,148,1.00352E+11,3678732,
2011-01-01,149,1.67775E+11,1952054,
2011-01-01,150,,,
2011-01-01,151,1.84367E+11,20147528,
2011-01-01,152,2.05166E+12,142960868,
2011-01-01,153,6563320570,10516071,
2011-01-01,154,753225963,52006,
2011-01-01,155,1437684815,173832,
2011-01-01,156,676129407.4,109341,
2011-01-01,157,739785121.9,187665,
2011-01-01,158,2054489853,31504,
2011-01-01,159,233213522.6,178800,
2011-01-01,160,6.71239E+11,28238020,
2011-01-01,161,14390776644,13300910,
2011-01-01,162,46466728667,7234099,
2011-01-01,163,1065826670,87441,
2011-01-01,164,2942546781,6611692,
2011-01-01,165,2.75967E+11,5183688,
2011-01-01,166,98181259740,5398384,
2011-01-01,167,51290792018,2052843,
2011-01-01,168,932725578.8,539614,
2011-01-01,169,,12404725,
2011-01-01,170,4.16878E+11,52263516,
2011-01-01,171,1.20246E+12,49936638,
2011-01-01,172,17273335564,10448857,
2011-01-01,173,1.48807E+12,46742697,
2011-01-01,174,65289915890,20315017,
2011-01-01,175,67327289320,35167314,
2011-01-01,176,4422276622,531589,
2011-01-01,177,4820499924,1225258,
2011-01-01,178,5.6311E+11,9449213,
2011-01-01,179,6.9958E+11,7912398,
2011-01-01,180,,20863993,
2011-01-01,181,6522732203,7815949,
2011-01-01,182,33878631649,47570902,
2011-01-01,183,3.70819E+11,67530130,
2011-01-01,184,5681940845,1131523,
2011-01-01,185,3756023160,6679282,
2011-01-01,186,423011844.3,104577,
2011-01-01,187,25433011405,1334788,
2011-01-01,188,45810626509,10761467,
2011-01-01,189,8.32524E+11,73409455,
2011-01-01,190,29233333333,5174061,
2011-01-01,191,38711827.75,10628,
2011-01-01,192,20176025418,35093648,
2011-01-01,193,1.6316E+11,45706100,
2011-01-01,194,3.50666E+11,8672475,
2011-01-01,195,1.55179E+13,311644280,9
2011-01-01,196,4239000000,108292,
2011-01-01,197,47962439304,3385624,
2011-01-01,198,45915191189,29339400,
2011-01-01,199,3.16482E+11,29463291,
2011-01-01,200,1.35539E+11,89436644,
2011-01-01,201,32726417212,24252206,
2011-01-01,202,23460098340,14264756,
2011-01-01,203,12098450700,14386649,
2012-01-01,1,20536542737,30696958,
2012-01-01,2,12319784787,2900401,
2012-01-01,3,2.09059E+11,37565847,
2012-01-01,4,644000000,55230,
2012-01-01,5,3164615187,82431,
2012-01-01,6,1.13923E+11,25096150,
2012-01-01,7,1211411704,96777,
2012-01-01,8,5.45982E+11,42096739,
2012-01-01,9,10619320049,2881922,
2012-01-01,10,,102577,
2012-01-01,11,1.54341E+12,22742475,
2012-01-01,12,4.09425E+11,8429991,
2012-01-01,13,69683935845,9295784,
2012-01-01,14,10720500000,372039,
2012-01-01,15,30749308511,1300217,
2012-01-01,16,1.33356E+11,155727053,
2012-01-01,17,4656350000,281585,
2012-01-01,18,65685102555,9464495,
2012-01-01,19,4.97884E+11,11128246,
2012-01-01,20,1573670250,336701,
2012-01-01,21,8152554487,9729160,
2012-01-01,22,5537537000,64798,
2012-01-01,23,27084497540,10239004,
2012-01-01,24,17226849297,3648200,
2012-01-01,25,14686278707,2089315,
2012-01-01,26,2.46519E+12,200560983,
2012-01-01,27,,28509,
2012-01-01,28,19048495519,399748,
2012-01-01,29,53903022339,7305888,
2012-01-01,30,11166063467,16571216,
2012-01-01,31,2472384907,9319710,
2012-01-01,32,14054443213,14776866,
2012-01-01,33,29104437355,21082383,
2012-01-01,34,1.82429E+12,34750545,
2012-01-01,35,1751888562,513979,
2012-01-01,36,,57523,
2012-01-01,37,2169706564,4490416,
2012-01-01,38,12368071039,12705135,
2012-01-01,39,2.67122E+11,17309746,
2012-01-01,40,8.56055E+12,1350695000,
2012-01-01,41,,,
2012-01-01,42,3.6966E+11,46881475,
2012-01-01,43,570865941.2,723868,
2012-01-01,44,13677930124,4633363,
2012-01-01,45,29306223081,68978682,
2012-01-01,46,,,
2012-01-01,47,46473128286,4654122,
2012-01-01,48,27040562587,21418603,
2012-01-01,49,56565475275,4267558,
2012-01-01,50,73141000000,11382146,
2012-01-01,51,25041372222,1135062,
2012-01-01,52,2.07376E+11,10510785,
2012-01-01,53,3.27149E+11,5591572,
2012-01-01,54,1353632942,881185,
2012-01-01,55,485998000,72044,
2012-01-01,56,60657780261,10154950,
2012-01-01,57,87924544000,15419666,
2012-01-01,58,2.79373E+11,87813257,
2012-01-01,59,21386153000,6221246,
2012-01-01,60,22389627294,1038593,
2012-01-01,61,,,
2012-01-01,62,23043864510,1322696,
2012-01-01,63,43310721414,92444183,
2012-01-01,64,326128700,103503,
2012-01-01,65,3972012571,873596,
2012-01-01,66,2.56706E+11,5413971,
2012-01-01,67,2.68383E+12,65659789,2
2012-01-01,68,17171468469,1756817,
2012-01-01,69,910026155.7,1802125,
2012-01-01,70,15846474596,3825000,
2012-01-01,71,3.54398E+12,80425823,
2012-01-01,72,41939728979,25733049,
2012-01-01,73,2.66209E+12,63700300,1
2012-01-01,74,2.45671E+11,11045011,
2012-01-01,75,799882148.1,105481,
2012-01-01,76,5199000000,159973,
2012-01-01,77,50388454861,15271056,
2012-01-01,78,7504778989,11281469,
2012-01-01,79,989875559.1,1638139,
2012-01-01,80,2861562266,753091,
2012-01-01,81,7890216508,10289210,
2012-01-01,82,18528601901,8505646,
2012-01-01,83,2.62629E+11,7150100,
2012-01-01,84,1.27857E+11,9920362,
2012-01-01,85,14292008745,320716,
2012-01-01,86,1.82764E+12,1263065852,
2012-01-01,87,,,
2012-01-01,88,9.1787E+11,248883232,
2012-01-01,89,5.98853E+11,76453574,
2012-01-01,90,2.25572E+11,4599533,
2012-01-01,91,2.57297E+11,7910500,
2012-01-01,92,2.07282E+12,59539717,
2012-01-01,93,14800165407,2840992,
2012-01-01,94,6.20321E+12,127629000,1
2012-01-01,95,30937277606,7992573,
2012-01-01,96,2.07999E+11,16792089,
2012-01-01,97,50334699324,43646629,
2012-01-01,98,188045661.6,106613,
2012-01-01,99,6500192728,1805200,
2012-01-01,100,6605139933,5607200,
2012-01-01,101,10191350120,6415169,
2012-01-01,102,28119996053,2034319,
2012-01-01,103,43868565282,4916404,
2012-01-01,104,2678494689,2089928,
2012-01-01,105,1735500000,4181563,
2012-01-01,106,81873662519,6198258,
2012-01-01,107,5456009385,36545,
2012-01-01,108,42848195256,2987773,
2012-01-01,109,56677961787,530946,
2012-01-01,110,9745251126,2074036,
2012-01-01,111,9919780071,22346573,
2012-01-01,112,6028470989,16097305,
2012-01-01,113,3.14443E+11,29170456,
2012-01-01,114,2886170572,386203,
2012-01-01,115,12442747897,16006670,
2012-01-01,116,9209559296,420028,
2012-01-01,117,185210500,52663,
2012-01-01,118,5225533500,3830239,
2012-01-01,119,11668685524,1255882,
2012-01-01,120,1.20109E+12,120828307,
2012-01-01,121,7284686576,3559519,
2012-01-01,122,,37783,
2012-01-01,123,12292770631,2814226,
2012-01-01,124,4087724528,620601,
2012-01-01,125,98266306615,33333789,
2012-01-01,126,14534278446,25676606,
2012-01-01,127,59937797559,50986514,
2012-01-01,128,13016272899,2263934,
2012-01-01,129,18851513891,27649925,
2012-01-01,130,8.28947E+11,16754962,
2012-01-01,131,1.76193E+11,4408100,
2012-01-01,132,10532001130,5877108,
2012-01-01,133,6942209336,17731634,
2012-01-01,134,4.60954E+11,167297284,
2012-01-01,135,,24854034,
2012-01-01,136,5.10229E+11,5018573,
2012-01-01,137,76689206762,3464644,
2012-01-01,138,2.24384E+11,177911533,
2012-01-01,139,214597500,20758,
2012-01-01,140,,,
2012-01-01,141,40429734400,3772938,
2012-01-01,142,21295834133,7430836,
2012-01-01,143,24595319574,6379219,
2012-01-01,144,1.92649E+11,30158966,
2012-01-01,145,2.50092E+11,96866642,
2012-01-01,146,5.00361E+11,38063164,
2012-01-01,147,2.16368E+11,10514844,
2012-01-01,148,1.01565E+11,3634488,
2012-01-01,149,1.86834E+11,2109568,
2012-01-01,150,,,
2012-01-01,151,1.71665E+11,20058035,
2012-01-01,152,2.21026E+12,143201676,
2012-01-01,153,7334917697,10788853,
2012-01-01,154,734462666.7,52591,
2012-01-01,155,1436803333,174835,
2012-01-01,156,692933740.7,109328,
2012-01-01,157,801168622.3,189194,
2012-01-01,158,1800077091,31914,
2012-01-01,159,252560557.1,182889,
2012-01-01,160,7.35975E+11,29086357,
2012-01-01,161,14225310519,13703513,
2012-01-01,162,40742313861,7199077,
2012-01-01,163,1059498884,88303,
2012-01-01,164,3801862611,6766103,
2012-01-01,165,2.90674E+11,5312437,
2012-01-01,166,93413992956,5407579,
2012-01-01,167,46352802766,2057159,
2012-01-01,168,1063879451,551531,
2012-01-01,169,,12763776,
2012-01-01,170,3.96333E+11,52998213,
2012-01-01,171,1.22281E+12,50199853,
2012-01-01,172,11266779661,10818258,
2012-01-01,173,1.33602E+12,46773055,
2012-01-01,174,68436230408,20425000,
2012-01-01,175,68125631150,35990192,
2012-01-01,176,4980000000,537077,
2012-01-01,177,4823831657,1248158,
2012-01-01,178,5.43881E+11,9519374,
2012-01-01,179,6.68044E+11,7996861,
2012-01-01,180,,20420701,
2012-01-01,181,7633049792,7995062,
2012-01-01,182,39087748240,49082997,
2012-01-01,183,3.97558E+11,67843979,
2012-01-01,184,6671047974,1156760,
2012-01-01,185,3866618282,6859482,
2012-01-01,186,472358251.2,104951,
2012-01-01,187,25622915889,1341588,
2012-01-01,188,45044112939,10886668,
2012-01-01,189,8.73982E+11,74569867,
2012-01-01,190,35164210526,5267839,
2012-01-01,191,37671734.83,10725,
2012-01-01,192,23114293019,36306796,
2012-01-01,193,1.75781E+11,45593300,
2012-01-01,194,3.74591E+11,8900453,
2012-01-01,195,1.61553E+13,313993272,8
2012-01-01,196,4095000000,108191,
2012-01-01,197,51264390116,3396777,
2012-01-01,198,51821573338,29774500,
2012-01-01,199,3.81286E+11,29893080,
2012-01-01,200,1.5582E+11,90451881,
2012-01-01,201,35401325144,24909969,
2012-01-01,202,25503370699,14699937,
2012-01-01,203,14242490300,14710826,
2013-01-01,1,20264253974,31731688,
2013-01-01,2,12776277515,2895092,
2013-01-01,3,2.09755E+11,38338562,
2013-01-01,4,641000000,55307,
2013-01-01,5,3281585236,80788,
2013-01-01,6,1.24913E+11,25998340,
2013-01-01,7,1192925407,97824,
2013-01-01,8,5.52025E+11,42539925,
2013-01-01,9,11121465767,2893509,
2013-01-01,10,,103187,
2013-01-01,11,1.5737E+12,23145901,
2013-01-01,12,4.30069E+11,8479823,
2013-01-01,13,74164435946,9416801,
2013-01-01,14,10627600000,377240,
2013-01-01,15,32539547872,1315411,
2013-01-01,16,1.4999E+11,157571292,
2013-01-01,17,4612500000,282509,
2013-01-01,18,75527984234,9465997,
2013-01-01,19,5.20925E+11,11182817,1
2013-01-01,20,1612573850,344181,
2013-01-01,21,9157355680,10004451,
2013-01-01,22,5573710000,65001,
2013-01-01,23,30659338929,10400264,
2013-01-01,24,18178503835,3604999,
2013-01-01,25,14915780539,2128507,
2013-01-01,26,2.47281E+12,202408632,
2013-01-01,27,,29056,
2013-01-01,28,18093829923,405716,
2013-01-01,29,55758754072,7265115,
2013-01-01,30,11947176342,17072723,
2013-01-01,31,2714505635,9600186,
2013-01-01,32,15227991395,15022692,
2013-01-01,33,32348149947,21655715,
2013-01-01,34,1.84263E+12,35152370,
2013-01-01,35,1850951315,520106,
2013-01-01,36,,58371,
2013-01-01,37,1518565298,4499653,
2013-01-01,38,12949854263,13133589,
2013-01-01,39,2.78384E+11,17462982,
2013-01-01,40,9.60722E+12,1357380000,
2013-01-01,41,,,
2013-01-01,42,3.80192E+11,47342981,
2013-01-01,43,618663921.9,741500,
2013-01-01,44,14085851348,4751393,
2013-01-01,45,32671683662,71316033,
2013-01-01,46,,,
2013-01-01,47,49745088112,4706401,
2013-01-01,48,31273049200,21966312,
2013-01-01,49,58085856019,4255689,
2013-01-01,50,77148000000,11412167,
2013-01-01,51,24084572491,1143896,
2013-01-01,52,2.09402E+11,10514272,
2013-01-01,53,3.43584E+11,5614932,
2013-01-01,54,1324733712,896688,
2013-01-01,55,501979259.3,72400,
2013-01-01,56,62661773592,10281296,
2013-01-01,57,95129659000,15661547,
2013-01-01,58,2.88586E+11,89807433,
2013-01-01,59,21977401900,6250777,
2013-01-01,60,21942597765,1083746,
2013-01-01,61,,,
2013-01-01,62,25137153149,1317997,
2013-01-01,63,47648211133,94887724,
2013-01-01,64,316040600,103702,
2013-01-01,65,4190143206,879715,
2013-01-01,66,2.6998E+11,5438972,
2013-01-01,67,2.81108E+12,65998660,1
2013-01-01,68,17590680917,1817271,
2013-01-01,69,898947649.5,1859324,
2013-01-01,70,16140047012,3776000,
2013-01-01,71,3.75251E+12,80645605,
2013-01-01,72,47805069495,26346251,
2013-01-01,73,2.73982E+12,64128226,1
2013-01-01,74,2.39862E+11,10965211,
2013-01-01,75,842620111.1,105909,
2013-01-01,76,5337000000,160375,
2013-01-01,77,53851058955,15596214,
2013-01-01,78,8263033525,11536615,
2013-01-01,79,1045790133,1681495,
2013-01-01,80,2990006534,758081,
2013-01-01,81,8452509316,10431776,
2013-01-01,82,18499710128,8657785,
2013-01-01,83,2.75697E+11,7178900,
2013-01-01,84,1.35216E+11,9893082,
2013-01-01,85,15548321544,323764,
2013-01-01,86,1.85672E+12,1278562207,
2013-01-01,87,,,
2013-01-01,88,9.12524E+11,252032263,
2013-01-01,89,4.67415E+11,77435384,
2013-01-01,90,2.39389E+11,4623816,
2013-01-01,91,2.92489E+11,8059500,
2013-01-01,92,2.13049E+12,60233948,
2013-01-01,93,14274983016,2851807,
2013-01-01,94,5.15572E+12,127445000,
2013-01-01,95,33593843662,8413464,
2013-01-01,96,2.36635E+11,17035550,
2013-01-01,97,55096730083,44826849,
2013-01-01,98,187153601.1,108535,
2013-01-01,99,7073420074,1824100,
2013-01-01,100,7335027592,5719600,
2013-01-01,101,11942230508,6494557,
2013-01-01,102,30254677297,2012647,
2013-01-01,103,46014226808,5276102,
2013-01-01,104,2526020566,2117361,
2013-01-01,105,1946500000,4286291,
2013-01-01,106,65502870174,6195970,
2013-01-01,107,6391735894,36834,
2013-01-01,108,46417340375,2957689,
2013-01-01,109,61739352212,543360,
2013-01-01,110,10817712139,2075739,
2013-01-01,111,10601690872,22961146,
2013-01-01,112,5518901971,16577147,
2013-01-01,113,3.23277E+11,29706724,
2013-01-01,114,3295011382,397397,
2013-01-01,115,13246412031,16477818,
2013-01-01,116,10145114180,425967,
2013-01-01,117,190800800,52793,
2013-01-01,118,5724227185,3946170,
2013-01-01,119,12129642296,1258653,
2013-01-01,120,1.27444E+12,122535969,
2013-01-01,121,7985349731,3558566,
2013-01-01,122,,37971,
2013-01-01,123,12582122604,2869107,
2013-01-01,124,4464261816,621207,
2013-01-01,125,1.06826E+11,33824769,
2013-01-01,126,16018848991,26434372,
2013-01-01,127,60269734045,51448196,
2013-01-01,128,12717790505,2316520,
2013-01-01,129,19271168018,27985310,
2013-01-01,130,8.6668E+11,16804432,
2013-01-01,131,1.90785E+11,4442100,
2013-01-01,132,10982972256,5945747,
2013-01-01,133,7667949382,18426372,
2013-01-01,134,5.14966E+11,171829303,
2013-01-01,135,,24985976,
2013-01-01,136,5.23502E+11,5079623,
2013-01-01,137,78938881664,3711481,
2013-01-01,138,2.31219E+11,181712595,
2013-01-01,139,225269300,20920,
2013-01-01,140,,,
2013-01-01,141,45599994000,3838462,
2013-01-01,142,21261305413,7592865,
2013-01-01,143,28965906502,6465740,
2013-01-01,144,2.01218E+11,30565716,
2013-01-01,145,2.71836E+11,98481032,
2013-01-01,146,5.24234E+11,38040196,
2013-01-01,147,2.26073E+11,10457295,
2013-01-01,148,1.0245E+11,3593077,
2013-01-01,149,1.98728E+11,2250473,
2013-01-01,150,,,
2013-01-01,151,1.91549E+11,19983693,
2013-01-01,152,2.29713E+12,143506911,
2013-01-01,153,7621923308,11065151,
2013-01-01,154,788163888.9,53169,
2013-01-01,155,1489928889,175660,
2013-01-01,156,721207148.1,109320,
2013-01-01,157,804808525.5,190757,
2013-01-01,158,1865374403,32303,
2013-01-01,159,302925489.7,187045,
2013-01-01,160,7.46647E+11,29944476,
2013-01-01,161,14851057085,14120320,
2013-01-01,162,45519650911,7164132,
2013-01-01,163,1328091524,89949,
2013-01-01,164,4920343195,6922079,
2013-01-01,165,3.04454E+11,5399162,
2013-01-01,166,98478349315,5413393,
2013-01-01,167,48116256926,2059953,
2013-01-01,168,1129787202,563513,
2013-01-01,169,6486974549,13132349,
2013-01-01,170,3.66829E+11,53767396,
2013-01-01,171,1.3056E+12,50428893,
2013-01-01,172,14940338983,11177490,
2013-01-01,173,1.36185E+12,46620045,
2013-01-01,174,74294206491,20585000,
2013-01-01,175,72065940086,36849918,
2013-01-01,176,5145757576,542540,
2013-01-01,177,4560713074,1271456,
2013-01-01,178,5.78742E+11,9600379,
2013-01-01,179,6.88504E+11,8089346,
2013-01-01,180,,19809141,
2013-01-01,181,8506674783,8177809,
2013-01-01,182,44413616116,50636595,
2013-01-01,183,4.20333E+11,68143065,
2013-01-01,184,5649813361,1184366,
2013-01-01,185,4080929201,7042948,
2013-01-01,186,450686353.7,105328,
2013-01-01,187,26578524198,1348248,
2013-01-01,188,46251061734,11014558,
2013-01-01,189,9.50579E+11,75787333,
2013-01-01,190,39197543860,5366277,
2013-01-01,191,37509122.07,10819,
2013-01-01,192,24599550742,37553726,
2013-01-01,193,1.8331E+11,45489600,
2013-01-01,194,3.90108E+11,9006263,
2013-01-01,195,1.66915E+13,316234505,9
2013-01-01,196,3764000000,108044,
2013-01-01,197,57531233351,3408005,
2013-01-01,198,57690453461,30243200,
2013-01-01,199,3.71005E+11,30317848,
2013-01-01,200,1.71222E+11,91497725,
2013-01-01,201,40415235702,25576322,
2013-01-01,202,28045460442,15153210,
2013-01-01,203,15451768700,15054506,
2014-01-01,1,20616104298,32758020,
2014-01-01,2,13228244357,2889104,
2014-01-01,3,2.1381E+11,39113313,
2014-01-01,4,643000000,55437,
2014-01-01,5,3350736367,79223,
2014-01-01,6,1.2673E+11,26920466,
2014-01-01,7,1280133333,98875,
2014-01-01,8,5.2632E+11,42981515,
2014-01-01,9,11609512940,2906220,
2014-01-01,10,,103795,
2014-01-01,11,1.46496E+12,23504138,
2014-01-01,12,4.41885E+11,8546356,
2014-01-01,13,75244294275,9535079,
2014-01-01,14,10957300000,382169,
2014-01-01,15,33387712766,1336397,
2014-01-01,16,1.72885E+11,159405279,
2014-01-01,17,4608350000,283385,
2014-01-01,18,78813839984,9474511,
2014-01-01,19,5.30771E+11,11209057,
2014-01-01,20,1703951050,351694,
2014-01-01,21,9707432016,10286712,
2014-01-01,22,,65139,
2014-01-01,23,32996187988,10562159,
2014-01-01,24,18558343508,3566002,
2014-01-01,25,16250774267,2168573,
2014-01-01,26,2.45599E+12,204213133,
2014-01-01,27,,29588,
2014-01-01,28,17098342541,411704,
2014-01-01,29,56731990232,7223938,
2014-01-01,30,12377391463,17585977,
2014-01-01,31,3093647227,9891790,
2014-01-01,32,16702610842,15270790,
2014-01-01,33,34942948737,22239904,
2014-01-01,34,1.79927E+12,35535348,
2014-01-01,35,1858121723,526437,
2014-01-01,36,,59172,
2014-01-01,37,1702899386,4515392,
2014-01-01,38,13922223234,13569438,
2014-01-01,39,2.60584E+11,17613798,
2014-01-01,40,1.04824E+13,1364270000,
2014-01-01,41,,,
2014-01-01,42,3.78196E+11,47791911,
2014-01-01,43,647720707.1,759385,
2014-01-01,44,14177437982,4871101,
2014-01-01,45,35917650630,73722860,
2014-01-01,46,,,
2014-01-01,47,50577769838,4757575,
2014-01-01,48,35372603446,22531350,
2014-01-01,49,57629518806,4238389,
2014-01-01,50,80656100000,11439767,
2014-01-01,51,23359294149,1152309,
2014-01-01,52,2.07818E+11,10525347,
2014-01-01,53,3.52994E+11,5643475,
