generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead
411.0,0.0,0.0,3459.0,1314.0,335.0,0.0,0.0,0.0,3073.0,1083.0,5459.0,0.0,5049.0,90.0,58.0,16.0,127.0,0.0,10652.0,4.0,10544.0,25373.0,24789.0,12.4
222.0,0.0,0.0,4073.0,1482.0,230.0,0.0,0.0,0.0,2904.0,1626.0,3635.0,0.0,5047.0,14.0,82.0,18.0,331.0,0.0,6233.0,12.0,5222.0,21587.0,21464.0,33.4
376.0,377.0,0.0,5120.0,2893.0,321.0,0.0,0.0,0.0,0.0,1238.0,3009.0,0.0,7108.0,58.0,103.0,43.0,282.0,0.0,4844.0,84.0,4817.0,29741.0,29649.0,50.02
458.0,0.0,0.0,3133.0,1193.0,371.0,0.0,0.0,0.0,880.0,1265.0,4715.0,0.0,4932.0,89.0,64.0,12.0,141.0,0.0,16022.0,2.0,15969.0,31075.0,31684.0,23.3
462.0,177.0,0.0,3908.0,2467.0,232.0,0.0,0.0,0.0,1906.0,1343.0,3438.0,0.0,6941.0,85.0,55.0,68.0,144.0,0.0,4110.0,37.0,3823.0,21065.0,21345.0,27.83
467.0,272.0,0.0,4033.0,4976.0,322.0,0.0,0.0,0.0,1022.0,1196.0,3979.0,0.0,7104.0,92.0,75.0,60.0,195.0,0.0,1333.0,11.0,1396.0,24824.0,24501.0,36.36
307.0,0.0,0.0,4183.0,1724.0,332.0,0.0,0.0,0.0,133.0,1766.0,6454.0,0.0,6078.0,65.0,101.0,1754.0,316.0,0.0,12931.0,1961.0,12500.0,34667.0,35444.0,46.49
376.0,662.0,0.0,5740.0,4752.0,251.0,0.0,0.0,0.0,0.0,1124.0,4064.0,0.0,6010.0,67.0,93.0,1024.0,292.0,0.0,1759.0,1090.0,1721.0,31070.0,31341.0,65.9
367.0,894.0,0.0,4177.0,5580.0,219.0,0.0,0.0,0.0,0.0,972.0,3939.0,0.0,5064.0,59.0,87.0,53.0,298.0,0.0,5528.0,9.0,5541.0,30632.0,31283.0,61.86
367.0,242.0,0.0,6539.0,3184.0,311.0,0.0,0.0,0.0,0.0,1624.0,6651.0,0.0,5036.0,51.0,106.0,4176.0,270.0,0.0,2671.0,4164.0,2900.0,34131.0,34373.0,61.74
406.0,415.0,0.0,6683.0,4479.0,317.0,0.0,0.0,0.0,195.0,453.0,472.0,0.0,6860.0,54.0,84.0,57.0,312.0,0.0,1552.0,30.0,1786.0,23850.0,23536.0,47.07
369.0,449.0,0.0,3444.0,2834.0,333.0,0.0,0.0,0.0,1739.0,804.0,677.0,0.0,5817.0,69.0,86.0,3550.0,288.0,0.0,15536.0,3486.0,15398.0,34387.0,33289.0,41.61
401.0,873.0,0.0,4719.0,3655.0,249.0,0.0,0.0,0.0,119.0,1156.0,1533.0,0.0,7105.0,59.0,103.0,30.0,313.0,0.0,2946.0,16.0,3024.0,25357.0,25140.0,53.71
353.0,909.0,0.0,6999.0,6176.0,314.0,0.0,0.0,0.0,0.0,1463.0,5785.0,0.0,7107.0,58.0,98.0,215.0,290.0,0.0,2355.0,321.0,2329.0,35029.0,34881.0,69.62
515.0,520.0,0.0,3893.0,5325.0,274.0,0.0,0.0,0.0,2608.0,740.0,584.0,0.0,7102.0,83.0,63.0,32.0,271.0,0.0,6966.0,3.0,6814.0,23903.0,23876.0,39.2
271.0,0.0,0.0,3479.0,693.0,223.0,0.0,0.0,0.0,1955.0,1784.0,5867.0,0.0,5098.0,11.0,66.0,18.0,190.0,0.0,6866.0,28.0,6852.0,21279.0,21228.0,8.6
354.0,262.0,0.0,4084.0,4020.0,223.0,0.0,0.0,0.0,329.0,537.0,1228.0,0.0,6990.0,55.0,82.0,876.0,311.0,0.0,4303.0,1055.0,4438.0,24129.0,24292.0,40.95
475.0,0.0,0.0,4253.0,2817.0,257.0,0.0,0.0,0.0,1284.0,1379.0,4290.0,0.0,6875.0,84.0,67.0,103.0,159.0,0.0,2672.0,74.0,2610.0,22751.0,22263.0,34.75
513.0,780.0,0.0,4433.0,4909.0,332.0,0.0,0.0,0.0,0.0,1649.0,5162.0,0.0,7088.0,83.0,68.0,5198.0,148.0,0.0,2132.0,5491.0,2095.0,32464.0,32156.0,48.02
547.0,960.0,0.0,10920.0,6986.0,424.0,0.0,0.0,0.0,0.0,730.0,2573.0,0.0,6095.0,86.0,79.0,27.0,215.0,0.0,2283.0,0.0,2254.0,32525.0,32246.0,66.83
326.0,329.0,0.0,6764.0,4771.0,330.0,0.0,0.0,0.0,5.0,1036.0,3892.0,0.0,7068.0,48.0,81.0,136.0,288.0,0.0,10112.0,295.0,10360.0,35897.0,35659.0,68.04
383.0,264.0,0.0,4976.0,4189.0,229.0,0.0,0.0,0.0,584.0,741.0,781.0,0.0,6917.0,55.0,74.0,4169.0,314.0,0.0,7096.0,4277.0,6967.0,30963.0,30604.0,35.52
334.0,628.0,0.0,8874.0,4108.0,320.0,0.0,0.0,0.0,0.0,573.0,1650.0,0.0,6838.0,66.0,83.0,4960.0,338.0,0.0,2966.0,4915.0,3010.0,35567.0,35164.0,53.11
395.0,438.0,0.0,5177.0,3966.0,299.0,0.0,0.0,0.0,718.0,551.0,388.0,0.0,5937.0,8.0,86.0,386.0,341.0,0.0,7360.0,369.0,7206.0,25734.0,25705.0,41.09
285.0,670.0,0.0,7747.0,7186.0,322.0,0.0,0.0,0.0,0.0,725.0,791.0,0.0,6012.0,52.0,92.0,126.0,321.0,0.0,3212.0,186.0,3127.0,28158.0,28309.0,48.69
293.0,0.0,0.0,4929.0,2160.0,276.0,0.0,0.0,0.0,1231.0,412.0,368.0,0.0,6890.0,54.0,88.0,115.0,307.0,0.0,5954.0,127.0,5928.0,23681.0,23798.0,37.07
369.0,294.0,0.0,3936.0,3245.0,302.0,0.0,0.0,0.0,778.0,1360.0,2703.0,0.0,4019.0,84.0,66.0,28.0,138.0,0.0,9442.0,2.0,9860.0,24139.0,24767.0,37.7
509.0,876.0,0.0,4586.0,6504.0,328.0,0.0,0.0,0.0,19.0,586.0,2987.0,0.0,6917.0,86.0,61.0,3120.0,272.0,0.0,2245.0,2916.0,2301.0,29398.0,30329.0,54.25
286.0,0.0,0.0,3249.0,654.0,200.0,0.0,0.0,0.0,2886.0,1526.0,1473.0,0.0,6058.0,12.0,61.0,2594.0,246.0,0.0,8248.0,2472.0,8273.0,22974.0,22736.0,9.05
340.0,968.0,0.0,10988.0,5279.0,326.0,0.0,0.0,0.0,0.0,441.0,2333.0,0.0,5969.0,62.0,91.0,1732.0,285.0,0.0,2291.0,1887.0,2305.0,31945.0,31745.0,56.03
334.0,368.0,0.0,5143.0,2190.0,239.0,0.0,0.0,0.0,1480.0,323.0,403.0,0.0,5223.0,54.0,91.0,69.0,280.0,0.0,7303.0,95.0,7250.0,21421.0,21331.0,42.3
348.0,626.0,0.0,6457.0,5076.0,216.0,0.0,0.0,0.0,575.0,901.0,1038.0,0.0,5058.0,55.0,101.0,6.0,264.0,0.0,3807.0,4.0,3442.0,23102.0,23045.0,51.87
583.0,617.0,0.0,6063.0,7093.0,410.0,0.0,0.0,0.0,1.0,882.0,4513.0,0.0,5035.0,52.0,76.0,116.0,287.0,0.0,3245.0,50.0,3110.0,30859.0,31076.0,61.19
322.0,231.0,0.0,4576.0,2669.0,260.0,0.0,0.0,0.0,3.0,689.0,1357.0,0.0,7012.0,58.0,104.0,1408.0,334.0,0.0,9690.0,1861.0,8487.0,28556.0,28600.0,65.61
346.0,0.0,0.0,6078.0,4191.0,320.0,0.0,0.0,0.0,0.0,889.0,1944.0,0.0,7011.0,55.0,82.0,1113.0,300.0,0.0,8781.0,1114.0,8791.0,32972.0,32091.0,40.17
394.0,842.0,0.0,4225.0,4391.0,324.0,0.0,0.0,0.0,0.0,1352.0,2031.0,0.0,7105.0,69.0,94.0,1809.0,312.0,0.0,12812.0,1859.0,11657.0,37840.0,38034.0,50.81
354.0,658.0,0.0,6539.0,4752.0,325.0,0.0,0.0,0.0,0.0,1481.0,5892.0,0.0,6008.0,64.0,94.0,4222.0,305.0,0.0,596.0,3818.0,979.0,33722.0,34577.0,62.96
354.0,537.0,0.0,5517.0,4923.0,304.0,0.0,0.0,0.0,0.0,643.0,1481.0,0.0,7019.0,51.0,91.0,4997.0,306.0,0.0,3111.0,5001.0,3075.0,32484.0,31683.0,46.1
561.0,0.0,0.0,3716.0,4822.0,242.0,0.0,0.0,0.0,115.0,742.0,1267.0,0.0,5040.0,83.0,73.0,1833.0,268.0,0.0,6767.0,1728.0,6675.0,27103.0,27357.0,51.01
561.0,950.0,0.0,4789.0,5271.0,316.0,0.0,0.0,0.0,296.0,722.0,2106.0,0.0,5039.0,85.0,69.0,1029.0,206.0,0.0,1740.0,1244.0,1925.0,23760.0,24050.0,51.49
479.0,0.0,0.0,3481.0,1600.0,252.0,0.0,0.0,0.0,634.0,712.0,1864.0,0.0,4963.0,84.0,72.0,1597.0,192.0,0.0,8890.0,1584.0,8800.0,23687.0,23160.0,28.29
306.0,293.0,0.0,6103.0,5873.0,318.0,0.0,0.0,0.0,0.0,904.0,2608.0,0.0,5987.0,60.0,97.0,3047.0,286.0,0.0,4099.0,3060.0,4229.0,32876.0,32792.0,52.34
362.0,688.0,0.0,4566.0,5333.0,290.0,0.0,0.0,0.0,208.0,634.0,1486.0,0.0,7012.0,59.0,107.0,76.0,297.0,0.0,2284.0,54.0,2213.0,23971.0,24079.0,74.0
334.0,665.0,0.0,3683.0,2278.0,213.0,0.0,0.0,0.0,2650.0,646.0,501.0,0.0,6038.0,57.0,77.0,24.0,289.0,0.0,7525.0,10.0,7447.0,20878.0,20632.0,38.43
495.0,887.0,0.0,4852.0,6792.0,290.0,0.0,0.0,0.0,271.0,537.0,1046.0,0.0,6798.0,84.0,64.0,53.0,188.0,0.0,3548.0,0.0,3589.0,25252.0,25216.0,61.01
358.0,418.0,0.0,7041.0,3869.0,306.0,0.0,0.0,0.0,194.0,1684.0,2580.0,0.0,5049.0,43.0,101.0,94.0,259.0,0.0,1243.0,98.0,1875.0,24615.0,24596.0,60.09
344.0,924.0,0.0,11513.0,5230.0,310.0,0.0,0.0,0.0,0.0,585.0,2836.0,0.0,7021.0,57.0,80.0,68.0,287.0,0.0,4003.0,79.0,3979.0,31745.0,31521.0,63.48
327.0,629.0,0.0,6821.0,5980.0,302.0,0.0,0.0,0.0,0.0,885.0,3247.0,0.0,6981.0,55.0,65.0,5299.0,318.0,0.0,4457.0,5362.0,4426.0,35939.0,35415.0,44.69
502.0,556.0,0.0,3574.0,4966.0,277.0,0.0,0.0,0.0,3112.0,993.0,594.0,0.0,6882.0,83.0,74.0,70.0,223.0,0.0,10312.0,1.0,10223.0,25154.0,25540.0,33.33
339.0,885.0,0.0,7261.0,5115.0,291.0,0.0,0.0,0.0,486.0,737.0,312.0,0.0,5028.0,58.0,85.0,3880.0,300.0,0.0,9568.0,3824.0,9475.0,31571.0,31678.0,57.57
369.0,0.0,0.0,5066.0,4293.0,292.0,0.0,0.0,0.0,0.0,917.0,3825.0,0.0,6937.0,56.0,93.0,4843.0,301.0,0.0,4026.0,4849.0,4401.0,32853.0,33110.0,68.01
373.0,736.0,0.0,7599.0,5970.0,333.0,0.0,0.0,0.0,55.0,710.0,3349.0,0.0,6984.0,64.0,111.0,4872.0,292.0,0.0,1222.0,4683.0,1624.0,35258.0,35338.0,74.73
403.0,763.0,0.0,7847.0,5203.0,327.0,0.0,0.0,0.0,0.0,844.0,1914.0,0.0,6980.0,57.0,113.0,421.0,325.0,0.0,5465.0,412.0,5843.0,32373.0,32294.0,71.68
482.0,316.0,0.0,9199.0,5855.0,383.0,0.0,0.0,0.0,0.0,1482.0,6268.0,0.0,7102.0,99.0,79.0,268.0,211.0,0.0,7151.0,92.0,7247.0,39324.0,39344.0,56.1
343.0,0.0,0.0,3955.0,2093.0,254.0,0.0,0.0,0.0,1.0,1591.0,3453.0,0.0,6081.0,49.0,106.0,24.0,318.0,0.0,9401.0,3.0,9296.0,28469.0,28416.0,50.48
362.0,593.0,0.0,4734.0,2693.0,232.0,0.0,0.0,0.0,1074.0,1339.0,2565.0,0.0,5998.0,55.0,98.0,1617.0,312.0,0.0,4925.0,1451.0,4151.0,27097.0,27009.0,55.75
314.0,0.0,0.0,4383.0,1799.0,243.0,0.0,0.0,0.0,1083.0,1153.0,1345.0,0.0,7022.0,58.0,84.0,744.0,263.0,0.0,3442.0,606.0,3484.0,21414.0,21301.0,39.69
342.0,599.0,0.0,4839.0,3528.0,327.0,0.0,0.0,0.0,0.0,820.0,1871.0,0.0,5944.0,72.0,90.0,3069.0,314.0,0.0,5434.0,2858.0,5565.0,31071.0,30621.0,49.89
247.0,0.0,0.0,2736.0,1093.0,170.0,0.0,0.0,0.0,3847.0,834.0,819.0,0.0,7046.0,13.0,80.0,2012.0,285.0,0.0,10887.0,2087.0,10836.0,23627.0,23631.0,2.3
353.0,594.0,0.0,6299.0,6088.0,267.0,0.0,0.0,0.0,484.0,512.0,1866.0,0.0,7101.0,62.0,104.0,566.0,326.0,0.0,3488.0,514.0,3515.0,22962.0,24629.0,66.21
552.0,526.0,0.0,3632.0,5986.0,302.0,0.0,0.0,0.0,1441.0,599.0,665.0,0.0,6664.0,88.0,69.0,645.0,236.0,0.0,4678.0,580.0,4755.0,22939.0,22658.0,43.15
569.0,0.0,0.0,5022.0,4677.0,236.0,0.0,0.0,0.0,0.0,519.0,2442.0,0.0,4970.0,83.0,64.0,23.0,231.0,0.0,3335.0,15.0,3368.0,24311.0,24387.0,56.57
376.0,891.0,0.0,6353.0,4282.0,316.0,0.0,0.0,0.0,0.0,1154.0,3507.0,0.0,7073.0,65.0,88.0,47.0,269.0,0.0,6143.0,98.0,5882.0,35163.0,35344.0,60.77
387.0,921.0,0.0,8565.0,4829.0,322.0,0.0,0.0,0.0,0.0,1165.0,3013.0,0.0,7107.0,79.0,88.0,3185.0,294.0,0.0,2448.0,3659.0,2551.0,36429.0,35695.0,56.37
315.0,743.0,0.0,4288.0,3397.0,290.0,0.0,0.0,0.0,0.0,559.0,2047.0,0.0,7018.0,58.0,90.0,2622.0,291.0,0.0,5706.0,2299.0,5771.0,25800.0,26283.0,66.14
540.0,587.0,0.0,4020.0,5093.0,323.0,0.0,0.0,0.0,108.0,1606.0,4472.0,0.0,7070.0,83.0,68.0,4709.0,138.0,0.0,2413.0,4463.0,2481.0,29929.0,30021.0,43.0
339.0,595.0,0.0,5687.0,5632.0,306.0,0.0,0.0,0.0,112.0,504.0,1129.0,0.0,6989.0,55.0,83.0,585.0,322.0,0.0,6890.0,481.0,6665.0,29483.0,29595.0,43.5
344.0,0.0,0.0,3753.0,2079.0,335.0,0.0,0.0,0.0,1.0,1065.0,1125.0,0.0,7093.0,55.0,96.0,1179.0,289.0,0.0,12972.0,1209.0,13084.0,32619.0,32908.0,52.23
336.0,0.0,0.0,3686.0,1261.0,254.0,0.0,0.0,0.0,0.0,1572.0,7037.0,0.0,5085.0,17.0,82.0,3393.0,246.0,0.0,6356.0,3051.0,6434.0,30972.0,30654.0,27.9
365.0,644.0,0.0,5145.0,3261.0,249.0,0.0,0.0,0.0,0.0,1190.0,3378.0,0.0,5997.0,56.0,99.0,5173.0,313.0,0.0,2137.0,5233.0,2546.0,31176.0,31047.0,61.12
258.0,0.0,0.0,3965.0,1285.0,284.0,0.0,0.0,0.0,270.0,1772.0,4196.0,0.0,6035.0,12.0,100.0,264.0,317.0,0.0,4278.0,51.0,4612.0,23560.0,23244.0,47.55
223.0,0.0,0.0,4212.0,1136.0,221.0,0.0,0.0,0.0,266.0,1850.0,6748.0,0.0,7092.0,53.0,85.0,35.0,257.0,0.0,4992.0,37.0,5209.0,28895.0,29120.0,30.55
504.0,463.0,0.0,5804.0,5599.0,402.0,0.0,0.0,0.0,534.0,1402.0,5932.0,0.0,7111.0,92.0,72.0,4277.0,240.0,0.0,3237.0,4484.0,3212.0,36137.0,34635.0,58.01
545.0,923.0,0.0,6040.0,7620.0,392.0,0.0,0.0,0.0,69.0,592.0,834.0,0.0,6829.0,88.0,71.0,717.0,266.0,0.0,8358.0,768.0,8310.0,33948.0,33041.0,60.5
381.0,938.0,0.0,10462.0,6140.0,301.0,0.0,0.0,0.0,0.0,668.0,1620.0,0.0,6701.0,27.0,87.0,4831.0,309.0,0.0,2104.0,4850.0,1954.0,36716.0,36723.0,53.95
544.0,980.0,0.0,4842.0,6973.0,368.0,0.0,0.0,0.0,0.0,852.0,4119.0,0.0,4942.0,83.0,64.0,3018.0,262.0,0.0,682.0,3077.0,759.0,29463.0,29708.0,60.5
530.0,829.0,0.0,4393.0,5207.0,266.0,0.0,0.0,0.0,1000.0,728.0,1862.0,0.0,4830.0,86.0,63.0,616.0,204.0,0.0,3398.0,466.0,3514.0,21566.0,21546.0,44.04
325.0,0.0,0.0,4356.0,2309.0,305.0,0.0,0.0,0.0,0.0,1552.0,4878.0,0.0,6077.0,14.0,93.0,5178.0,251.0,0.0,3774.0,5122.0,3838.0,31535.0,31385.0,38.89
365.0,227.0,0.0,3067.0,1788.0,172.0,0.0,0.0,0.0,4018.0,1024.0,621.0,0.0,7100.0,54.0,74.0,17.0,308.0,0.0,11911.0,6.0,11625.0,21885.0,21555.0,40.76
533.0,919.0,0.0,4804.0,6776.0,343.0,0.0,0.0,0.0,248.0,548.0,571.0,0.0,6703.0,85.0,68.0,21.0,266.0,0.0,2964.0,82.0,2900.0,23732.0,23592.0,49.0
397.0,0.0,0.0,3940.0,2454.0,294.0,0.0,0.0,0.0,3030.0,703.0,305.0,0.0,7085.0,49.0,77.0,21.0,112.0,0.0,6390.0,3.0,6385.0,19465.0,19445.0,25.5
362.0,612.0,0.0,7437.0,5168.0,332.0,0.0,0.0,0.0,0.0,642.0,2492.0,0.0,7018.0,59.0,112.0,584.0,322.0,0.0,3682.0,454.0,3810.0,31309.0,31121.0,76.89
269.0,288.0,0.0,4648.0,4504.0,301.0,0.0,0.0,0.0,0.0,997.0,2453.0,0.0,6033.0,58.0,102.0,2762.0,304.0,0.0,3706.0,2875.0,3738.0,29428.0,29112.0,50.54
377.0,0.0,0.0,6278.0,2364.0,282.0,0.0,0.0,0.0,0.0,1780.0,5803.0,0.0,5045.0,62.0,106.0,605.0,290.0,0.0,1968.0,831.0,2304.0,30416.0,30081.0,59.64
438.0,0.0,0.0,3024.0,1108.0,244.0,0.0,0.0,0.0,1336.0,1609.0,2574.0,0.0,5564.0,88.0,52.0,583.0,213.0,0.0,9725.0,337.0,9712.0,23422.0,24108.0,12.88
323.0,906.0,0.0,7923.0,3847.0,317.0,0.0,0.0,0.0,0.0,366.0,675.0,0.0,5902.0,53.0,91.0,198.0,292.0,0.0,3060.0,127.0,2948.0,26110.0,26435.0,61.4
551.0,787.0,0.0,4126.0,6299.0,285.0,0.0,0.0,0.0,331.0,547.0,1111.0,0.0,5135.0,84.0,75.0,3563.0,259.0,0.0,1928.0,3293.0,1979.0,25247.0,25359.0,50.0
547.0,0.0,0.0,4988.0,6418.0,282.0,0.0,0.0,0.0,411.0,558.0,814.0,0.0,6911.0,87.0,70.0,1546.0,228.0,0.0,3951.0,1403.0,3851.0,25609.0,25978.0,47.13
361.0,590.0,0.0,6367.0,5489.0,291.0,0.0,0.0,0.0,0.0,1154.0,3687.0,0.0,7101.0,66.0,90.0,1935.0,281.0,0.0,2862.0,2821.0,2923.0,34347.0,34466.0,57.69
365.0,891.0,0.0,11943.0,6209.0,329.0,0.0,0.0,0.0,0.0,465.0,1140.0,0.0,5968.0,54.0,102.0,791.0,332.0,0.0,2415.0,977.0,2494.0,31211.0,30969.0,68.32
390.0,306.0,0.0,5997.0,5122.0,309.0,0.0,0.0,0.0,0.0,739.0,2345.0,0.0,6936.0,56.0,80.0,2912.0,309.0,0.0,4120.0,2865.0,4202.0,31216.0,31737.0,41.0
550.0,927.0,0.0,6015.0,7350.0,336.0,0.0,0.0,0.0,0.0,618.0,1888.0,0.0,6735.0,87.0,69.0,5356.0,253.0,0.0,2492.0,5380.0,2517.0,32266.0,31855.0,64.0
363.0,686.0,0.0,4634.0,5241.0,289.0,0.0,0.0,0.0,208.0,619.0,1182.0,0.0,7013.0,59.0,107.0,71.0,300.0,0.0,2092.0,57.0,2088.0,23859.0,23967.0,73.64
366.0,698.0,0.0,10191.0,5118.0,283.0,0.0,0.0,0.0,1.0,1227.0,4436.0,0.0,6050.0,69.0,98.0,91.0,270.0,0.0,2978.0,70.0,2970.0,35557.0,35527.0,68.53
388.0,586.0,0.0,4533.0,5044.0,279.0,0.0,0.0,0.0,0.0,998.0,1876.0,0.0,5060.0,52.0,109.0,156.0,308.0,0.0,3499.0,150.0,3545.0,23474.0,23446.0,52.79
419.0,0.0,0.0,3613.0,1951.0,304.0,0.0,0.0,0.0,1675.0,1670.0,4564.0,0.0,6526.0,86.0,66.0,3905.0,207.0,0.0,12509.0,3168.0,12517.0,31394.0,31013.0,28.41
526.0,736.0,0.0,4760.0,6977.0,384.0,0.0,0.0,0.0,76.0,572.0,500.0,0.0,6435.0,86.0,70.0,26.0,241.0,0.0,7500.0,2.0,7353.0,29258.0,29866.0,47.13
354.0,878.0,0.0,8319.0,6657.0,302.0,0.0,0.0,0.0,169.0,741.0,536.0,0.0,5879.0,50.0,98.0,552.0,265.0,0.0,2340.0,495.0,2353.0,27567.0,27596.0,51.57
508.0,973.0,0.0,9237.0,7922.0,362.0,0.0,0.0,0.0,0.0,969.0,4037.0,0.0,7101.0,81.0,74.0,1300.0,221.0,0.0,1985.0,1183.0,2012.0,35217.0,34636.0,67.73
274.0,0.0,0.0,4209.0,1363.0,277.0,0.0,0.0,0.0,992.0,1525.0,1393.0,0.0,5937.0,58.0,100.0,349.0,186.0,0.0,7043.0,330.0,6758.0,22447.0,22631.0,36.6
330.0,977.0,0.0,13942.0,6152.0,319.0,0.0,0.0,0.0,0.0,686.0,4983.0,0.0,5055.0,59.0,96.0,43.0,296.0,0.0,4193.0,13.0,4254.0,36853.0,36804.0,73.01
239.0,0.0,0.0,3751.0,1696.0,216.0,0.0,0.0,0.0,396.0,1696.0,5817.0,0.0,7088.0,46.0,78.0,265.0,253.0,0.0,3522.0,213.0,3520.0,25148.0,25064.0,31.31
377.0,0.0,0.0,3185.0,2717.0,213.0,0.0,0.0,0.0,11.0,671.0,1008.0,0.0,7035.0,55.0,91.0,3307.0,319.0,0.0,6258.0,2852.0,6271.0,26702.0,27314.0,41.0
293.0,598.0,0.0,7688.0,5651.0,301.0,0.0,0.0,0.0,0.0,353.0,1208.0,0.0,5923.0,55.0,87.0,82.0,301.0,0.0,5920.0,14.0,5797.0,28965.0,28913.0,65.04
493.0,898.0,0.0,6978.0,7165.0,276.0,0.0,0.0,0.0,34.0,957.0,3048.0,0.0,7095.0,43.0,60.0,34.0,214.0,0.0,915.0,11.0,786.0,29313.0,29412.0,66.49
381.0,737.0,0.0,6766.0,5636.0,331.0,0.0,0.0,0.0,0.0,722.0,1748.0,0.0,6909.0,58.0,105.0,15.0,312.0,0.0,3102.0,126.0,3060.0,28417.0,27955.0,74.42
339.0,0.0,0.0,4447.0,1590.0,249.0,0.0,0.0,0.0,79.0,1084.0,1875.0,0.0,6965.0,58.0,80.0,1041.0,238.0,0.0,9400.0,1176.0,9481.0,27462.0,28349.0,37.0
534.0,539.0,0.0,3387.0,4756.0,322.0,0.0,0.0,0.0,1710.0,512.0,582.0,0.0,6585.0,83.0,68.0,25.0,255.0,0.0,7532.0,1.0,7593.0,23741.0,23931.0,46.48
407.0,0.0,0.0,2183.0,1024.0,201.0,0.0,0.0,0.0,136.0,1326.0,3980.0,0.0,7102.0,43.0,65.0,1850.0,185.0,0.0,14414.0,2170.0,14260.0,31382.0,32130.0,34.3
400.0,664.0,0.0,6826.0,2961.0,276.0,0.0,0.0,0.0,5.0,1033.0,3946.0,0.0,5556.0,55.0,106.0,5356.0,298.0,0.0,1676.0,5272.0,1500.0,31491.0,31586.0,64.71
460.0,259.0,0.0,4984.0,5479.0,325.0,0.0,0.0,0.0,0.0,1302.0,7395.0,0.0,7095.0,84.0,65.0,652.0,161.0,0.0,5199.0,1332.0,5309.0,34354.0,34964.0,52.61
388.0,402.0,0.0,4778.0,4341.0,235.0,0.0,0.0,0.0,0.0,1025.0,1990.0,0.0,5054.0,53.0,107.0,330.0,334.0,0.0,6050.0,283.0,5992.0,26071.0,26021.0,50.38
367.0,550.0,0.0,5133.0,4193.0,282.0,0.0,0.0,0.0,470.0,1030.0,821.0,0.0,7104.0,56.0,97.0,27.0,320.0,0.0,4309.0,11.0,4336.0,24692.0,24775.0,47.76
358.0,197.0,0.0,3951.0,3141.0,322.0,0.0,0.0,0.0,1204.0,1156.0,1438.0,0.0,6057.0,53.0,96.0,53.0,322.0,0.0,7923.0,21.0,7903.0,24958.0,24955.0,42.8
353.0,867.0,0.0,10551.0,5881.0,289.0,0.0,0.0,0.0,67.0,720.0,973.0,0.0,5044.0,56.0,82.0,3922.0,291.0,0.0,5408.0,3935.0,5426.0,32060.0,32074.0,61.2
507.0,944.0,0.0,8465.0,7602.0,361.0,0.0,0.0,0.0,0.0,602.0,3377.0,0.0,6808.0,92.0,62.0,811.0,230.0,0.0,2290.0,1203.0,2431.0,32250.0,32395.0,70.26
366.0,663.0,0.0,6757.0,4641.0,294.0,0.0,0.0,0.0,0.0,1124.0,3242.0,0.0,5706.0,68.0,104.0,1982.0,312.0,0.0,5235.0,2001.0,4685.0,33421.0,33506.0,64.67
378.0,57.0,0.0,4078.0,1672.0,257.0,0.0,0.0,0.0,1020.0,916.0,764.0,0.0,7109.0,56.0,86.0,13.0,322.0,0.0,4876.0,10.0,4931.0,22988.0,22779.0,45.09
381.0,92.0,0.0,5147.0,2832.0,229.0,0.0,0.0,0.0,1.0,687.0,1609.0,0.0,6955.0,56.0,69.0,38.0,322.0,0.0,3052.0,47.0,3165.0,22214.0,22244.0,45.69
291.0,611.0,0.0,10786.0,6436.0,339.0,0.0,0.0,0.0,0.0,1258.0,4922.0,0.0,6080.0,51.0,76.0,1914.0,340.0,0.0,1068.0,1839.0,1021.0,38430.0,37613.0,69.48
367.0,421.0,0.0,3758.0,3119.0,328.0,0.0,0.0,0.0,0.0,837.0,1098.0,0.0,5735.0,67.0,88.0,800.0,301.0,0.0,10690.0,1019.0,10522.0,31389.0,31071.0,50.0
297.0,0.0,0.0,6171.0,2745.0,212.0,0.0,0.0,0.0,17.0,1041.0,1843.0,0.0,6070.0,59.0,95.0,3906.0,285.0,0.0,2352.0,3987.0,2153.0,28517.0,28636.0,65.22
347.0,2.0,0.0,4687.0,2549.0,232.0,0.0,0.0,0.0,1031.0,1023.0,724.0,0.0,6045.0,57.0,81.0,23.0,272.0,0.0,5689.0,9.0,6060.0,21792.0,21937.0,51.2
364.0,918.0,0.0,4700.0,6419.0,229.0,0.0,0.0,0.0,0.0,784.0,2987.0,0.0,7096.0,54.0,100.0,397.0,277.0,0.0,8464.0,466.0,8264.0,32283.0,31858.0,78.55
472.0,0.0,0.0,3528.0,1341.0,255.0,0.0,0.0,0.0,3151.0,638.0,554.0,0.0,6087.0,82.0,60.0,35.0,256.0,0.0,8932.0,2.0,9037.0,20700.0,20360.0,24.08
358.0,905.0,0.0,9907.0,6786.0,311.0,0.0,0.0,0.0,3.0,681.0,4814.0,0.0,7102.0,60.0,105.0,79.0,319.0,0.0,4304.0,3.0,4333.0,36367.0,35991.0,74.29
