,Unnamed: 0,id,name,description,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold
5627,5627,127584401,"CHAI XỊT TẨY TRẮNG GIÀY DÉP,TÚI XÁCH","       LỌ TẨY TRẮNG GIÀY PLAC   ️Chai xịt tẩy trắng giày dép túi xách Plac Chai xịt tẩy trắng giày dép túi xách Plac mang đến cho bạn giải pháp đánh sạch vết bẩn , làm trắng lại đai giày hay chiế...",19000,19000,dropship,OEM,0,0.0,0,False,KEN SHOPP,706,2,0,False,Root,0
1555,1555,42163312,Giày Nam Đẹp - S62-Xam,Phong cách trẻ trung năng độngForm chuẩn chân người Việt NamSize từ 39-43Hướng dẫn chọn size giàyB1: Đặt một tờ giấy lên sàn nhà với một đầu chạm cạnh tường. Đứ...,149000,149000,dropship,OEM,0,0.0,0,True,Giày Nam Gic Shop,1390,1,0,False,Root,1
5741,5741,129422993,Khăn Giấy Lau Giày Shoes Hộp 30 Tờ Siêu Sạch - Hàng Chất Lượng,"      Gói SHOES 30 tờ khăn lau giày thể thao, giày da, giày trắng, đế giày.   Khăn lau giày giúp bạn luôn giữ cho giày luôn sạch sẽ mà ko lo bị xỉn màu hay khô da   Khăn lau giày Làm sạch mà ...",34000,34000,dropship,OEM,0,0.0,0,False,AT HOME,700,5,0,False,Vệ sinh giày,0
3190,3190,116819359,Sandal đồng nai dép sandal nữ ( đế đen quai đỏ ) size từ 35 nữ đến 42 nữ size khác ib chọn thêm,     ...,82500,82500,dropship,OEM,0,0.0,0,False,Dép Sandanl đồng nai,767,7,0,False,Root,0
4566,4566,208198049,"Giày thể thao nam, giày nam cao cổ vân caro Kem - E15","CHÀO MỪNG BẠN GHÉ THĂM ShopCác chương trình khuyến mại bất ngờ cực kỳ hấp dẫn sẽ có tại Shop mời bạn ấn theo dõi để biết.THÔNG TIN SẢN PHẨM Giày thể thao nam, giày nam cao cổ vân caro Kem - E15 Đến v...",220000,220000,dropship,OEM,0,0.0,0,True,Giày thể thao nam Tomstore,279,2,0,True,Giày thể thao nam cổ cao,0
5389,5389,150339814,Chai Xịt Tạo Bọt Vệ Sinh Giày Sneaker Cao Cấp 300ml,"       Vệ sinh, làm sạch cho giày luôn là điều khó khăn với mọi người. Bởi vậy, thương hiệu XIMO đem đến cho mọi người Chai Xịt Tạo Bọt Vệ Sinh Giày XIMO Cao Cấp. Khác với những chất tẩy rửa phổ b...",34999,34999,dropship,OEM,0,0.0,0,False,ThuyDungShop2002,634,8,943,False,Root,10
3594,3594,193930474,Giày nhựa đi mưa đan chéo nam iDÉP- Dép sục bít mũi siêu bền - GL019,"       GIÀY NHỰA ĐI MƯA ĐAN CHÉO NAM SIÊU BỀN   Thích ngầu ngầu không đụng hàng thì về với team em nè. Em Đen, Rêu, Tím ngầu lòi đã trình làng rồi đây   Chất liệu nhựa mềm dẻo PVC siêu bền, mềm ...",109000,109000,dropship,OEM,1,4.0,0,True,IDÉP Giày Dép Nam Nữ,396,7,0,False,Root,5
1920,1920,133235261,"Dép nam Xỏ ngón, Dép kẹp Nam Thái Lan Kito AA64M","Dép nam Xỏ ngón, Dép kẹp Nam Thái Lan Kito AA64MTHÔNG TIN SẢN PHẨM- Chất liệu: Simili + Xốp- Thương hiệu: Kito- Xuất xứ: Thái Lan- Màu sắc: nhiều màu- Size: 40 -> 43HƯỚNG DẪN CHỌN SIZE- Siz...",282000,230000,dropship,Kito,0,0.0,0,True,Đồ lót Thanh Thanh store,683,9,6157,False,Dép nam xỏ ngón,8
513,513,93165563,GIÀY LƯỜI NAM KIỂU MỚI,                     SẢN PHẨM QUÝ KHÁCH HÀNG TIN DÙNG ĐƯỢC CUNG CẤP BỞI XƯỞNG GIÀY/DÉP NAM                                                                                         CHI TIẾT SẢN PHẨM DÉ...,250000,129000,dropship,OEM,1,1.0,0,True,Shop Tường Ngọc,870,6,0,False,Giày lười da nam,7
4177,4177,100770326,"Giày Da Nam VNXK Màu Đen Kiểu Dây Buộc, Mũi Tròn Da Thật Bảo Hành 12 Tháng","       Giày da nam BH03 với chất liệu da bò chuẩn chỉ, riêng đế cao su được nhập khẩu, đế đúc mềm và êm.   ★★★ Mẫu giày nam này dễ kết hợp đồ: cả quần jean, quần âu hay kaki.   + Phom GIÀY TÂY N...",900000,450000,dropship,OEM,0,0.0,0,True,Giày nam bảo hân,840,6,0,False,Root,1
1308,1308,135848076,Giày Tây Nam Phong Cách Hàn Lịch Lãm,       KHÁCH LƯU Ý: HÀNG SHOP ĐẶT NHIỀU XƯỞNG NÊN CÓ ĐỢT LÓT GIÀY NÂU VÀ ĐEN CƠ BẢN GIÀY VẪN VẬY CHỈ KHÁC MÀU LÓT   FOM GIÀY TÂY TO HƠN GIÀY BÌNH THƯỜNG NÊN CHÂN BẠN NÀO ỐM LÙI LẠI 1 SIZE MANG ĐẸ...,199000,199000,dropship,OEM,0,0.0,0,True,Chất Store 247,681,1,0,False,Root,0
914,914,125158639,Giày lười giày tây nam da bóng sang trọng đai bính đen,"       Trẻ trung, năng động, nam tính và sành điệu cùng Giày lười nam da bóng   . Tông đen sang trọng, đẳng cấp cùng chất liệu da PU cao cấp, mềm mại, không mang đến cảm giác đau chân khi phải di...",198000,198000,dropship,OEM,0,0.0,0,True,Giày Chất Store,719,6,0,False,Root,0
3452,3452,249193963,dép quai kẹp nam nữ sandal đồng nai đế trắng quai kẹp bố màu bò size từ 35 nữ đến 43 nam,     ...,89999,89999,dropship,OEM,0,0.0,0,False,LYNA Sandal,166,2,2409,False,Root,0
3695,3695,157660559,Giày Sandal Chaco Nam Dép Xăng Đan Chaco Dép Chaco Nam Mã D150,"       Dép chaco nam cỡ 38-43 đế ko nhăn ko lún.   Hàng loại 1 chất lượng hoàn toàn khác hàng gia công giá rẻ trôi nổi trên thị thường   - Dây dép ko dính cố định mà thông nhau bên trong đế, có ...",162000,162000,dropship,OEM,1,5.0,0,True,Giày Thái Lan,608,5,0,False,Root,7
4242,4242,87833663,Giày Da Nam Buộc Dây Da Trơn S92 - Màu Nâu,"        Kiểu dáng lịch lãm, sang trọng    Chất liệu da tổng hợp không bong tróc trong quá trình sử dụng    Đế được khâu chỉ dù chắc chắc, yên tâm vì khoản bong đế    Dây buộc chắc chắn giữ dáng...",299000,299000,dropship,OEM,0,0.0,0,True,Giày Nam Gic Shop,894,6,0,False,Root,0
3156,3156,161401314,Sandals nữ ( đế trắng quai hậu trắng ) size từ 35 nữ đến 40 nữ,     ...,84999,84999,dropship,OEM,0,0.0,0,False,Dép Sandanl đồng nai,548,5,0,False,Giày sandals nam quai chéo,0
2198,2198,156215967,DÉP KẸP NAM DA BÒ KHÂU VIỀN BAO CHẮC CHẮN,"       SẢN PHẨM QUÝ KHÁCH HÀNG TIN DÙNG ĐƯỢC CUNG CẤP BỞI NTB shop   Da Bò mềm mại, đi rất êm chân   Đế Khâu Cẩn Thận Chắc Chắn - kiểu dáng đơn giản để bạn dễ dàng mang vào chân và tháo ra, thật...",289000,289000,dropship,OEM,0,0.0,0,True,Shop NTB,612,7,0,False,Dép nam xỏ ngón,0
774,774,186875097,Sục nam DA Pu Cao Cấp BTAHOME LX 280-1,"       GIÀY SỤC NAM MULES LOAFER BTAHOME   Thông tin sản phẩm:   - Mã SP: LX 280-1   - Kiểu giày: Sục nam, Slipper, Mules   - Màu sắc: Đen   - Chất liệu mũ giày: Da Pu   - Chất liệu lót: Da ...",160000,160000,dropship,OEM,0,0.0,0,True,Giày da thật 24H,448,7,0,False,Root,0
4425,4425,167147652,Giay Converse Run Star Hike - 172362V,"Một bước ngoặt lớn trong việc nâng cao tinh thần bảo vệ môi trường , Run Star Hike Crater chắc chắn sẽ là đôi giày bạn yêu thích ,được thiết kế hướng tới một tương lai không chất thải và không carbon....",2500000,1750000,dropship,Converse,0,0.0,0,True,Sneaker Buzz,556,8,0,False,Giày thể thao nam cổ cao,1
943,943,207379506,Giày Trung Tuổi Giày C.A Giày Nam Da MỀM Trung Niên Bền Bỉ Sang Trọng Lịch Lãm,       Chất liệu :   - Đế Cao Su   - Da PU da Pu 100%   - Gu thời trang cổ điển cực chất   - Tăng chiều cao 3 cm   ____________________________________   Giày loafer nam hay còn gọi là giày ...,160000,160000,dropship,OEM,0,0.0,0,True,Giày da thật 24H,288,7,0,False,Root,0
822,822,186907626,Giày sục nam da bóng kết hơp da lộn kèm phụ kiện khuyên vàng ,"       ️ Bảo hành 1 năm. Đổi hàng 7 ngày (không tính thời gian vận chuyển)   ️ Size: 38,39,40,41,42,43   ️ Fullbox. Tặng kèm tất & đón gót   ️ Phù hợp để sử dụng tại công sở, tham gia sự ki...",160000,160000,dropship,OEM,0,0.0,0,True,Giày da VN24H,448,3,0,False,Root,1
4277,4277,15474246,Giày Tây Nam Da Bò Không Dây Buộc Thời Trang Màu Đen - TC03636,Giày Tây Nam Da Bò 100%- Sản phẩm: Giày tây nam da bò- Kiểu dáng: Giày như hình- Chất liệu: Da bò- Chất liệu đế: Cao su- Màu sắc: Như hình- Kích thước: 38-39-40-41-42-43- Xuất xứ: Việt NamMẫu ...,900000,900000,dropship,OEM,0,0.0,0,True,giày thể thao nam,1582,4,0,False,Thời Trang,0
164,164,48565043,Dép Sục Nam Đen Phối Đỏ Kèm 6Jibbitz/Sticker,"Lớp đế có hình răng cá sấu nhìn rất ngầu, bám đường, không trơn trượt khi dạo phố ngày mưa. Phần thân có nhiều lỗ thoáng bên trên và xung quanh sườn, tạo sự thông thoáng .Công nghệ mật độ kép để tạo ...",78000,78000,dropship,OEM,44,4.5,0,False,HƯƠNG GIÀY,1307,4,2117,False,Thời Trang,150
4547,4547,95882181,Giày Palladium Pampa Hi X Smiley Be Kind Vegan 77079-736-M,"Pampa Hi X Smiley thiết kế Với sứ mệnh biến nụ cười trở thành xu hướng chủ đạo trong nhiều thập kỷ mang đến một khởi đầu tràn ngập niềm vui, là phiên bản hợp tác đặc biệt đầu tiên kỷ niệm 70 năm Palla...",2300000,1200000,dropship,Palladium,0,0.0,0,True,Sneaker Buzz,855,5,0,False,Giày thể thao nam cổ cao,0
3983,3983,96648928,Giày tây nam công sở da bò nappa cao cấp derby,"MANG ĐẬM CHẤT VINTAGERSiêu phẩm  cổ điển, đơn giản với bề mặt da bò  2.5 li, chất da đanh lì, độ bóng mờ nhẹ, wash màu thủ công Patina. Kết hợp quần Tây, kaki, jean.Size : 38 | 39 | 40 | 41 | 42 ...",950000,650000,dropship,OEM,4,4.3,0,True,Dust Store,853,7,0,False,Giày tây nam có dây,6
2538,2538,217146584,Giày vải bảo hộ lao động thấp cổ đế cao su,"       Giày vải bảo hộ lao động thấp cổ đế cao su   Thông Tin Sản Phẩm :   -Sản phẩm của Cty Cổ Phần 26   -Chất liệu: Cao su lưu hóa, vải bố   -Màu sắc: xanh lá   -Size: 37-43   Thông tin nổ...",90000,90000,dropship,OEM,0,0.0,0,False,Đại lý X26 Lục Quân,217,9,0,False,Root,0
5482,5482,78032197,Bàn chải đánh bóng giày da ENITO Grand Brush,"Bàn chải đánh bóng Enito Grand Brush được làm bằng lông ngựa tự nhiên. Cán cầm bằng gỗ Bubinga màu nâu đỏ dài 18cm.Dùng đánh bóng da trơn, chải bụi da lộn và da nubuck. Sử dụng đánh bóng sau kh...",300000,300000,dropship,Enito,2,5.0,0,True,Enito,929,4,0,False,Vệ sinh giày,10
1311,1311,115841768,Giầy tây nam hàn quốc đen đai kim loại bóng,     ...,199000,199000,dropship,OEM,0,0.0,0,True,Giày da VN24H,774,9,0,False,Root,0
5218,5218,96846714,"Lót giày tăng chiều cao, độn giày nửa bàn êm chân","       Thông tin sản phẩm   - Chất liệu: mút xốp   - Loại: Nửa bàn   - Cao: 2,5cm   - Lót giày tăng chiều cao mút xốp Thích hợp với mọi loại giày.   - Lót giày tăng chiều cao mút xốp chất liệ...",15000,15000,dropship,OEM,0,0.0,0,False,THỊNH PHÁT SHOP,853,6,0,False,Root,10
5623,5623,162978060,Gói Khăn Giấy Lau Giày Thần Thánh SNEAKER Hộp 30 Tờ,"       Gói 30 khăn giấy ướt lau giày thể thao, giày da, giày trắng, đế giày.   - khăn giấy ướt lau giày Làm sạch diệt khuẩn mà không có bất kỳ hóa chất khắc nghiệt có thể gây hại cho vải hoặc da...",34000,34000,dropship,OEM,0,0.0,0,False,AT HOME,570,8,0,False,Root,0
5332,5332,125876512,Xi Đánh Giày Sáp Shoe Polish XIMO Chính Hãng XI08,"Xi Đánh Giày Sáp Shoe Polish XIMO Đen, Không Màu, Nâu Đủ Màu Chính HãngĐa số cánh đàn ông chúng ta thường thích giày luôn sáng bóng, đôi giày của đàn ông nó không chỉ đơn thuần là một phụ kiện, nó cò...",29000,29000,tiki_delivery,Ximo,1,5.0,0,False,TAVANA,713,9,0,False,Vệ sinh giày,39
3300,3300,161399341,Dép kẹp nam ( đế trắng quai kẹp dù trắng đen ) size từ 37 nam đến 44 nam đủ size đủ màu ib chọn,     ...,83999,83999,dropship,OEM,0,0.0,0,False,Dép Sandanl đồng nai,550,4,0,False,Giày sandals nam quai chéo,0
3310,3310,157652924,Dép Xăng Đan Chaco Nam Mã D158 Dép Chaco Nam Dép Sandal Nam,"       Dép chaco nam cỡ 38-43 đế ko nhăn ko lún.   Shop sẽ gửi hàng theo thông tin đơn hàng của khách đặt, Quý khách vui lòng không đặt 1 đằng ghi chú 1 nẻo hoặc đặt mẫu này nhắn tin yêu cầu đổi ...",180000,180000,dropship,OEM,1,5.0,0,True,Giày Thái Lan,608,6,0,False,Root,4
327,327,84723203,"Dép nam quai ngang da bò thật 100%, khâu đế bao đi mưa","       SẢN PHẨM QUÝ KHÁCH HÀNG TIN DÙNG ĐƯỢC CUNG CẤP BỞI THƯƠNG HIỆU DONAVY   Dép nam quai ngang da bò thật 100%, khâu đế bao đi mưa   Da mềm mại sẽ hạn chế tối đa tình trạng trầy xước và gãy d...",200000,149000,dropship,OEM,11,4.5,0,True,Shop Tường Ngọc,898,5,0,False,Dép nam quai ngang,28
2490,2490,70121385,Giay boots nam da bò siêu bền siêu êm gd-011,...,339000,339000,dropship,OEM,1,5.0,0,True,Thế giới giầy dép 84,1065,6,0,False,Thời Trang,2
5384,5384,101656266,Xi Đánh Bóng Giầy Sáp Đánh Bóng Đồ Da Sans901 Sans Shop,"        Chỉ 30s - 60s là Quý Khách đã có thể hoàn thành việc đánh giày, cực nhanh bởi sự tiện dụng tích hợp ""All in One"" của lọ xi cao cấp này:   1. Thân dưới đựng lớp xi có thể dùng từ 100 đến v...",50000,50000,dropship,OEM,4,5.0,0,False,Sans Shop Fashion,837,5,0,True,Vệ sinh giày,33
4408,4408,214992777,Giày Converse Run Star Motion Canvas Platform Seasonal Color 171546C,"Phản ánh năng lượng của đường phố, các đường nét vui tươi, độc đáo của Converse Run Star Motion Canvas Platform được xây dựng cho những chuyển động trong tương lai.  Phần thân giày được gi...",2600000,2600000,dropship,Converse,0,0.0,0,True,Sneaker Buzz,243,10,0,False,Giày thể thao nam cổ cao,0
832,832,186910030,Giày Sục Nam Da Pu + Da Phủ Nhung Trẻ Trung Cao Cấp Mã M638,     ...,160000,160000,dropship,OEM,0,0.0,0,True,Chất Store 247,448,8,0,False,Root,0
3079,3079,141011740,( XẢ RẺ) Giay lười vải nhung lì chất liệu đế kếp 2 mầu rẻ-đẹp-chất lượng hd205,"HƯỚNG DẪN CHỌN SIZE GIÀYChiều dài bàn chân ---> Size số : - 22.5cm đến 23cm ---> size 36 - 23cm đến 23.5cm ---> size 37- 23.5cm đến 24cm ---> size 38- 24cm đến 24.5cm ---> size 39- 24,5...",69000,69000,dropship,OEM,4,4.3,0,False,Shop Giày Song Ngọc,663,4,1847,False,Giày lười vải nam,11
3462,3462,249189342,dép quai hậu nam nữ A 87 đen sandal đồng nai size từ 35 nữ đến 42 nam,     ...,89900,89900,dropship,OEM,0,0.0,0,False,LYNA Sandal,166,5,2406,False,Root,0
5032,5032,107801879,Cây giữ form giày gỗ đa năng tiện lợi XIMO cho cả nam và nữ (XCGFG06),"Cây giữ form giày gỗ đa năng tiện lợi XIMO cho cả nam và nữ (XCGFG06) THÔNG TIN SẢN PHẨM Chất liệu: lò xo thép không gỉ, gỗ Gụ rắn chắc bền bỉ.Sản phẩm có tính năng hỗ trợ, định hình giày không bị biế...",150000,75000,dropship,Ximo,9,4.7,0,False,PHỤ KIỆN GIÀY XIMO,811,7,0,False,Phụ kiện cho giày nam,58
54,54,78956469,Dép lê nam đúc quai ngang trâu vàng hot 2021,"Dép lê nam đúc quai ngang trâu vàng 2021 mới hotMàu Sắc : Đỏ - Trắng- Đen Vàng - Vàng ĐenKiểu Dáng trẻ trung, kiểu dáng thời trang phong cáchForm Dép thời trang năng động, kiểu dáng thời trang cao ...",75500,75500,dropship,OEM,1,5.0,0,False,Shop Giày Song Ngọc,925,4,2049,False,Dép nam quai ngang,12
4064,4064,124328848,Giày nam thời trang huy hoàng màu đen HJ7160,"Tất cả các dòng sản phẩm chính của công ty như ví da, thắt lưng, túi xách, giày dép,… đều được sản xuất bởi những thợ thủ công chuyên nghiệp, có tay nghề cao.- Giày dép nam Huy Hoàng được làm từ chất...",909000,545400,dropship,Huy Hoàng,0,0.0,0,True,Giày Huy Hoàng,724,7,0,False,Giày tây nam có dây,0
3451,3451,249195443,sandal nữ đế trắng quai bạc ( A 21 bạc ) size có từ 34 nữ đến 42 nữ có đủ màu đủ size nhắn tin chọn thêm,     ...,89999,89999,dropship,OEM,0,0.0,0,False,LYNA Sandal,166,4,2409,False,Root,0
1901,1901,190537589,Dép quai kẹp xốp Bitis nam,"  Dép kẹp nam được làm từ chất liệu xốp, bên cạnh đó, với đường may tinh tế, phần mặt đế cao su thiết kế dạng rãnh chống trơn trượt, tạo cảm giác êm chân và chắc chắn khi bạn mang vào. Vừa tạo được ...",190000,190000,dropship,Biti's,0,0.0,0,True,ShopDucThang,429,5,0,False,Dép nam xỏ ngón,3
1481,1481,196147363,"Giày Thể Thao Sneaker Nam Vải Thiết Kế Bắt Mắt , Mẫu Mới Nhất G188","Thông tin sản phẩm :Chất liệu bề mặt: VảiChất liệu đế: Cao SuKiểu dáng: Thể thao, dây buộc, Sneaker namMàu sắc: Trắng, ĐenSize: 39, 40, 41, 42, 43Giày dễ phối đồ thích hợp cho các hoạt động đi l...",100000,59000,dropship,OEM,0,0.0,0,False,Plaza Luxury,381,7,0,False,Giày thể thao nam cổ thấp,1
4150,4150,125270599,Giầy tây buộc dây cao cấp đế phuýp,"^^ Kính chào quý khách ^^Sản phẩm giầy tây với da bò cao cấp, đế phuýp đẳng cấp. Đôi giầy xuất hiện trên các Shop thời trang với giá tiền triệu. Hiện sản phẩm chất lượng này mình đang bán với giá chỉ...",680000,680000,dropship,OEM,0,0.0,0,True,Tomshoes,719,1,0,False,Root,0
3335,3335,102576236, | CL02 | Giày Sandal Nam Nữ," SANDAL  CAM KẾT1. Chất lượng giống như hình 100%2. Được đóng hộp cẩn thận trước khi giaoTHÔNG TIN SẢN PHẨM️ Quai dù và da hạn chế thấm nước tối đa, giúp nhanh khô và thoáng khí️ Đế dưới siêu...",186000,186000,dropship,OEM,0,0.0,0,True,Buenasshop,832,2,0,False,Giày sandals nam quai chéo,0
946,946,108457307,GIÀY DA NAM DẬP VÂN CÁ SẤU ĐẾ KHÂU CHẮC CHẮN CAO 3CM - MÃ L180 - HÀNG VIỆT NAM,       GIÀY LƯỜI NAM TỰ SẢN XUẤT - MIỄN TRUNG GIAN - GIÁ TẠI XƯỞNG   xƯỞNG CAM KẾT:   + ẢNH THẬT 100% ( tự chụp)   + BẢO HÀNH 3 THÁNG   +Da mềm đế khâu chắc chắn.   --------------------------...,198000,198000,dropship,OEM,0,0.0,0,True,Giày Chất Store,809,5,0,False,Root,0
3293,3293,249192789,Sandaldongnai dép sandal nam và nữ đế đen quai đen quai hậu gài,     ...,89999,89999,dropship,OEM,0,0.0,0,False,LYNA Sandal,166,4,2409,False,Root,0
2161,2161,197853898,Dép quai kẹp nam da mềm,"Dép nam tạo sự thoải mái.Nhẹ nhàng khi sử dụng vì sản phẩm được sử dụng chất liệu mềm dẻo.Phần đế đàn hồi chống trơn trượt. Phần quai thiết kế đơn giản, nam tính.Mang lại sự tiện dụng cao ch...",340000,340000,dropship,OEM,0,0.0,0,True,ShopDucThang,359,6,0,False,Dép nam xỏ ngón,0
4862,4862,102797718," - Giày Sneaker Nam, Giày Nam Cao Cấp Đế Đệm Khí New 2021","       [Hot Trends 2021] - Giày Sneaker Nam, Giày Nam Cao Cấp Đế Đệm Khí New 2021   ️ Đế A.I.R đệm khí tạo điểm nhấn độc đáo, lạ mắt mang đến phong cách sành điệu, sang trọng, lịch sự, tạo phong ...",252000,252000,dropship,OEM,0,0.0,0,True,solomonshoes,831,8,0,False,Root,0
3057,3057,143644274,Ảnh thật -Giày sục lỗ nam siêu mềm siêu êm hàng việt nam thoáng mát đi 4 mùa,"       Chất liệu: nhựa PV siêu dẻo, mềm, xốp siêu nhẹ đi êm chân, rất bền, không bị ngấm nước.   Màu sắc : màu xanh than và màu ghi.   Thiết kế: dạng giày đi ôm chân rất chắc chắn với lỗ Đan xen...",60000,60000,dropship,OEM,0,0.0,0,False,Baby Minh Tú,655,2,0,False,Root,3
768,768,167931136,"GIày lười nam giá rẻ, da dập vân cá xấu mã G004","       GIày da nam giá rẻ, giày văn phòng hà nội mã G004   Giới thiệu về mẫu giày da nam   *Về chất kiệu da: giày được làm từ da pu cao cấp, phần lưỡi giày được làm từ da lộn tạo vẻ phá cách   ...",160000,160000,dropship,OEM,0,0.0,0,True,Giày da thật 24H,552,8,0,False,Root,0
5402,5402,73389715,"Cao lau đa năng, sáp lau đa năng tinh dầu,Sáp lau túi xách , làm trắng giày dép 206740","Sáp lau sạch đa năng làm sạch như ghế da, nhựa taplo, cánh cửa sử dụng để làm sạch các vật dụng trong nhà, như giày da, giày thể thao, cặp, túi, víSáp làm sạch bề mặt đa năng cho xe đa năng như ghế d...",34000,34000,dropship,OEM,0,0.0,0,False,Thời trang Nam Hoàng Minh,1018,6,0,True,Vệ sinh giày,0
3495,3495,249183670,Sandal dongnai dép quai hậu nữ A24 dù xanh lá size từ 34 đến 42,     ...,89999,89999,dropship,OEM,0,0.0,0,False,LYNA Sandal,166,7,2409,False,Root,0
285,285,129401192,Dép nam quai ngang thời trang siêu bền Tizinis 4 sọc,"Thông tin sản phẩmKiểu dáng đơn giản thiết kế thời trangMẫu mã đa dạng form đẹpSản phẩm đang được yêu thích nhất của năm, đa dạng về màu sắcSản phẩm đang là hót trendSản phẩm có đủ size và màuSi...",44000,44000,dropship,TIZINIS,9,4.8,0,False,Tizinis,700,4,0,False,Dép nam quai ngang,19
5671,5671,173153658,"Bộ vệ sinh giày, vệ sinh sneaker cao cấp - The Mix - The Mix Shoes Spa thương hiệu chăm sóc giày số 1 Việt Nam","       Bộ vệ sinh giày cao cấp The Mix, làm sạch & tẩy trắng cho giày thể thao, giày sneaker, làm sạch giày da, giày nam   ️ CAM KẾT HÀNG CHÍNH HÃNG   ️ BẢO HÀNH 1 ĐỔI 1 TRONG 7 NGÀY   1. T...",250000,250000,dropship,The Mix,0,0.0,0,True,Chăm Sóc Giày The Mix,521,9,0,False,Vệ sinh giày,0
4524,4524,203875562,Giày Vans SK8 Hi x One Piece VN0007NS448,Giày Vans SK8 Hi x One Piece VN0007NS448 ...,3400000,2380000,dropship,Vans,0,0.0,0,True,Sneaker Buzz,314,8,0,False,Giày thể thao nam cổ cao,0
5107,5107,122224526,"Dây Giày dẹt cao cấp, nhiều màu sắc cho cả nam nữ","        Thông tin sản phẩm   - Tên sản phẩm: Dây giày dẹt nhiều màu có hộp   - Kích thước: 120cm (1 bộ có 2 dây)   - Chất liệu: sợi polyester cao cấp, không bị xù lông( trơn mịn)   - Bền đẹp, ...",13500,13500,dropship,OEM,5,4.2,0,False,tontestore,731,3,0,False,Phụ kiện cho giày nam,19
2332,2332,71896029,Giày cao cổ nam G277,"Giày cao cổ nam_G277Màu: đenChất liệu: da pu mềm mại, đế cao su bền bỉ, êm ái đi thoải mái.Size: 39, 40, 41, 42, 43 (inbox để đc tư vấn size các b nhé )Giày boot nam chính là biểu tượng cho sự mạn...",250000,250000,dropship,OEM,7,3.6,0,True,Shop Giày 360,1035,7,0,False,Giày - Dép nam,25
2717,2717,177164354,Giày Lười Unisex NATIVE Ad Jefferson,"Native Jefferson được sản xuất bằng chất liệu nhựa EVA êm ái, trọng lượng siêu nhẹ, không thấm nước và có thể vệ sinh một cách dễ dàng.Bề mặt với thiết kế đục lỗ đặc trưng thương hiệu mang đến sự tho...",1400000,1400000,dropship,Native,2,5.0,0,True,SHOOZ,500,7,0,False,Giày lười nhựa nam,2
2079,2079,114638807,"Dép Nam Da Bò Cao Cấp, Kiểu Dáng Thời Trang, Giá Tốt, Gia Công Tại Xưởng Siêu Nhẹ, Bền đẹp","Mẫu Dép Nam với chất liệu Da Bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp chúng ta luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Kiểu dáng rất đẹp, phong ...",137000,137000,dropship,OEM,0,0.0,0,True,SONGNGỌC241,782,7,3667,False,Dép nam xỏ ngón,0
3389,3389,249182447,dép sandal nữ sandal đồng nai ( đế đen quai trong suốt ) size từ 35 nữ đến 39 nữ size ib chọn thêm,     ...,89900,89900,dropship,OEM,0,0.0,0,False,LYNA Sandal,166,5,2406,False,Root,0
722,722,108141193,"GIÀY LƯỜI NAM DẬP VÂN CÁ SẤU, GẮN CHUÔNG - MÃ X091-2 MÀU ĐEN HÀNG VIỆT NAM","       Giày SẢN XUẤT và thiết kế tại xưởng , sang trọng với đường chỉ khâu + keo đế chắc chắn   - Được làm từ chất liệu da mềm, lớp da dày, đi êm chân.   - Bảo hành 6 tháng keo đế   - Cam kết ả...",198000,198000,dropship,OEM,0,0.0,0,True,Giày Chất Store,810,5,0,False,Root,0
951,951,115841909,Giày tây nam da bóng đai chuông vàng lịch lãm,"       Trẻ trung, năng động, nam tính và sành điệu cùng Giày lười nam da bóng   . Tông đen sang trọng, đẳng cấp cùng chất liệu da PU cao cấp, mềm mại, không mang đến cảm giác đau chân khi phải di...",199000,199000,dropship,OEM,0,0.0,0,True,Giày da VN24H,774,5,0,False,Root,0
5001,5001,49077109,"Bộ dụng cụ đánh giày, bộ xi đánh giày 7 món tiện lợi","Bộ dụng cụ đánh giày siêu hot hòn họt 7 món tiện lợiMùa đông giày hay bám bụi, đánh giày không còn là nỗi lo hay là việc mất thời gian với bộ dụng cụ siêu hot này ah!!!!Gồm đủ bộ si, cọ, nước lau g...",114000,114000,tiki_delivery,OEM,37,4.6,0,True,Smart Trading,1297,7,3052,False,Thời Trang,208
2262,2262,195333897,"Giày boot lính cổ cao Delta, giày lính Mỹ cổ cao ARM-910","Giày lính cổ cao  ARM-910 được làm từ chất liệu da lộn kết hợp với vải nylon codura chuyên dụng chống mài mòn, đế cao su chống trơn giảm chấn 3 tầng, chất liệu lót giày thoáng khíKiểu giày boot lính ...",680000,680000,dropship,OEM,0,0.0,0,True,Gentlemen,390,5,0,False,Giày boots nam cổ cao,0
989,989,178954344,Giày Lười Nam giày tây nam hàn quốc lịch lãm logo VS vàng 2021,"       Thông tin cơ bản của sản phẩm:   Phong cách thời trang lịch lãm, thời thượng   - Với chất da tổng hợp bóng   - Đế su nhẹ nhàng, êm chân, đã may sẵng   - Thích hợp mang đi chơi, đi làm, ...",200000,200000,dropship,OEM,0,0.0,0,True,Chất Store 247,491,3,0,False,Root,0
