"country_name","country_code","indicator_name","indicator_code","debt"
"Philippines","PHL","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",903941000
"Philippines","PHL","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",767514405.8999999
"Philippines","PHL","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",215119588.1
"Philippines","PHL","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",162804936.2
"Philippines","PHL","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",16718030.9
"Philippines","PHL","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",739056427.2999998
"Philippines","PHL","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",851399752.3999999
"Philippines","PHL","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",254559486.9
"Philippines","PHL","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",1409531845.2
"Philippines","PHL","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",1395548280.2
"Philippines","PHL","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",358797479.8
"Philippines","PHL","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",50941024.5
"Philippines","PHL","""PPG, other private creditors (DIS, current US$)""","DT.DIS.PROP.CD",41023369.9
"Philippines","PHL","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",1691327.7
"Philippines","PHL","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",1170001612.6
"Philippines","PHL","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",203828306.1
"Philippines","PHL","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",785923764.5
"Philippines","PHL","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",6479170917.7
"Philippines","PHL","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",3899637459.9
"Romania","ROU","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",1381014186.3
"Romania","ROU","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",2906875294.6
"Romania","ROU","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",1790450000
"Romania","ROU","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",46961486.3
"Romania","ROU","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",115066917.8
"Romania","ROU","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",8014478.4
"Romania","ROU","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",1798950000
"Romania","ROU","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",917027107.3
"Romania","ROU","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",68977772.6
"Romania","ROU","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",1001655.4
"Romania","ROU","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",7130421.7
"Romania","ROU","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",1798305095.8
"Romania","ROU","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",1264945613.1
"Romania","ROU","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",184253287.2
"Romania","ROU","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",1845266582.1
"Romania","ROU","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",1380012530.9
"Romania","ROU","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",192267765.6
"Romania","ROU","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",1867927772.6
"Romania","ROU","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",1001655.4
"Romania","ROU","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",924157529
"Romania","ROU","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",14013783350.4
"Romania","ROU","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",10300588995.7
"Russian Federation","RUS","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",33043274.4
"Russian Federation","RUS","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",13929825315.6
"Russian Federation","RUS","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",7568679036.399999
"Russian Federation","RUS","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",69924222.2
"Russian Federation","RUS","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",11030000
"Russian Federation","RUS","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",1500000000
"Russian Federation","RUS","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",2113157602.7
"Russian Federation","RUS","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",22077398848.1
"Russian Federation","RUS","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",4228747124.8
"Russian Federation","RUS","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",141669500
"Russian Federation","RUS","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",33043274.4
"Russian Federation","RUS","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",8201415.9
"Russian Federation","RUS","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",211593722.2
"Russian Federation","RUS","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",33043274.4
"Russian Federation","RUS","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",19231415.9
"Russian Federation","RUS","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",614288.3
"Russian Federation","RUS","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",10135.8
"Russian Federation","RUS","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",23578013136.4
"Russian Federation","RUS","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",6341914863.3
"Russian Federation","RUS","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",66589761833.5
"Russian Federation","RUS","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",42800154974.9
"Rwanda","RWA","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",327248280.2
"Rwanda","RWA","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",54069081.6
"Rwanda","RWA","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",8604526
"Rwanda","RWA","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",69086251.9
"Rwanda","RWA","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",7310975.7
"Rwanda","RWA","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",0
"Rwanda","RWA","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",26500000
"Rwanda","RWA","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",31090382.5
"Rwanda","RWA","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",258162028.3
"Rwanda","RWA","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",20258105.9
"Rwanda","RWA","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",39694908.5
"Rwanda","RWA","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",327248280.2
"Rwanda","RWA","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",27569081.6
"Rwanda","RWA","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",0
"Rwanda","RWA","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",26500000
"Rwanda","RWA","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",39694908.5
"Samoa","WSM","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",10815581.1
"Samoa","WSM","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",5117819
"Samoa","WSM","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",11727921.8
"Samoa","WSM","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",3362614.4
"Samoa","WSM","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",2965245
"Samoa","WSM","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",9987486.6
"Samoa","WSM","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",7452966.7
"Samoa","WSM","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",2152574
"Samoa","WSM","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",21715408.4
"Samoa","WSM","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",10815581.1
"Samoa","WSM","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",5117819
"Samoa","WSM","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",21715408.4
"Sao Tome and Principe","STP","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",10636848.5
"Sao Tome and Principe","STP","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",1354432.7
"Sao Tome and Principe","STP","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",522448.7
"Sao Tome and Principe","STP","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",1918.9
"Sao Tome and Principe","STP","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",802594.2
"Sao Tome and Principe","STP","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",2418947.6
"Sao Tome and Principe","STP","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",10634929.6
"Sao Tome and Principe","STP","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",551838.5
"Sao Tome and Principe","STP","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",2941396.3
"Sao Tome and Principe","STP","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",10636848.5
"Sao Tome and Principe","STP","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",1354432.7
"Sao Tome and Principe","STP","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",2941396.3
"Senegal","SEN","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",1661790101.6
"Senegal","SEN","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",266493300.4
"Senegal","SEN","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",132241030.2
"Senegal","SEN","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",548648509.1
"Senegal","SEN","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",62856549.3
"Senegal","SEN","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",0
"Senegal","SEN","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",140824000
"Senegal","SEN","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",98043761.1
"Senegal","SEN","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",61799481.2
"Senegal","SEN","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",5561154.1
"Senegal","SEN","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",170437929.1
"Senegal","SEN","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",886747852.7
"Senegal","SEN","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",53740046.6
"Senegal","SEN","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",302678959.3
"Senegal","SEN","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",1435396361.8
"Senegal","SEN","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",116596595.9
"Senegal","SEN","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",43999835.6
"Senegal","SEN","""PPG, other private creditors (DIS, current US$)""","DT.DIS.PROP.CD",164594258.6
"Senegal","SEN","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",3511550.4
"Senegal","SEN","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",142043596.7
"Senegal","SEN","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",226393739.8
"Senegal","SEN","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",149896704.5
"Senegal","SEN","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",444722556
"Serbia","SRB","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",1390127107.3
"Serbia","SRB","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",1087126443.3
"Serbia","SRB","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",589206331.6
"Serbia","SRB","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",328727524.6
"Serbia","SRB","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",703434606.4
"Serbia","SRB","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",156469393.1
"Serbia","SRB","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",0
"Serbia","SRB","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",238124000
"Serbia","SRB","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",6515073.8
"Serbia","SRB","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",2967178.9
"Serbia","SRB","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",621929.8
"Serbia","SRB","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",715223963.7
"Serbia","SRB","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",623050701
"Serbia","SRB","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",92872223.3
"Serbia","SRB","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",1043951488.3
"Serbia","SRB","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",1326485307.4
"Serbia","SRB","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",249341616.4
"Serbia","SRB","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",27982786.4
"Serbia","SRB","""PPG, other private creditors (DIS, current US$)""","DT.DIS.PROP.CD",60674621
"Serbia","SRB","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",9832565.5
"Serbia","SRB","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",34497860.2
"Serbia","SRB","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",63641799.9
"Serbia","SRB","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",248578495.3
"Serbia","SRB","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",3409673950
"Serbia","SRB","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",2331224601.5
"Sierra Leone","SLE","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",98339852.8
"Sierra Leone","SLE","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",7862712.9
"Sierra Leone","SLE","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",8755657.7
"Sierra Leone","SLE","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",32566565
"Sierra Leone","SLE","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",2736397.7
"Sierra Leone","SLE","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",24144262.8
"Sierra Leone","SLE","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",65773287.8
"Sierra Leone","SLE","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",5126315.2
"Sierra Leone","SLE","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",32899920.5
"Sierra Leone","SLE","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",98339852.8
"Sierra Leone","SLE","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",7862712.9
"Sierra Leone","SLE","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",32899920.5
"Solomon Islands","SLB","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",8645249.9
"Solomon Islands","SLB","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",5410035.3
"Solomon Islands","SLB","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",3721000
"Solomon Islands","SLB","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",1207375
"Solomon Islands","SLB","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",284000
"Solomon Islands","SLB","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",3952828.9
"Solomon Islands","SLB","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",8645249.9
"Solomon Islands","SLB","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",1405035.3
"Solomon Islands","SLB","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",5160203.9
"Solomon Islands","SLB","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",8645249.9
"Solomon Islands","SLB","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",1689035.3
"Solomon Islands","SLB","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",30749703.9
"Solomon Islands","SLB","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",25589500
"Somalia","SOM","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",2456971.6
"Somalia","SOM","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",4429352.4
"Somalia","SOM","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",8301771.4
"Somalia","SOM","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",925000
"Somalia","SOM","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",24683262.9
"Somalia","SOM","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",2456971.6
"Somalia","SOM","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",3504352.4
"Somalia","SOM","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",32985034.3
"Somalia","SOM","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",2456971.6
"Somalia","SOM","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",4429352.4
"Somalia","SOM","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",32985034.3
"South Africa","ZAF","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",714762584.5
"South Africa","ZAF","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",4872276053.4
"South Africa","ZAF","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",957111168.5
"South Africa","ZAF","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",2000000000
"South Africa","ZAF","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",3766186000
"South Africa","ZAF","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",398510262.9
"South Africa","ZAF","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",44117700
"South Africa","ZAF","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",65728818.1
"South Africa","ZAF","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",346393763.9
"South Africa","ZAF","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",251984484.5
"South Africa","ZAF","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",82716066.79999998
"South Africa","ZAF","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",346393763.9
"South Africa","ZAF","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",251984484.5
"South Africa","ZAF","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",82716066.79999998
"South Africa","ZAF","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",43837666.7
"South Africa","ZAF","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",534000
"South Africa","ZAF","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",2442347929.6
"South Africa","ZAF","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",44117700
"South Africa","ZAF","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",3832448818.1
"South Africa","ZAF","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",9474257551.9
"South Africa","ZAF","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",6685515858.4
"South Asia","SAS","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",29306216064.7
"South Asia","SAS","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",15931560388.1
"South Asia","SAS","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",9813113000
"South Asia","SAS","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",6437804448.1
"South Asia","SAS","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",17269114040.9
"South Asia","SAS","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",2004917449.3
"South Asia","SAS","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",4883333333.3
"South Asia","SAS","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",1515738709.8
"South Asia","SAS","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",5004801917.3
"South Asia","SAS","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",219553713.2
"South Asia","SAS","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",676602285.2
"South Asia","SAS","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",7851739929.5
"South Asia","SAS","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",11722783310.6
"South Asia","SAS","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",1915432943.8
"South Asia","SAS","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",14289544377.6
"South Asia","SAS","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",28991897351.5
"South Asia","SAS","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",3920350393.1
"South Asia","SAS","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",207766207.6
"South Asia","SAS","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",5756000
"South Asia","SAS","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",10095901458.2
"South Asia","SAS","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",219553713.2
"South Asia","SAS","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",2198096995
"South Asia","SAS","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",48756295898.2
"South Asia","SAS","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",24370850062.4
"Sri Lanka","LKA","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",2547120639.9
"Sri Lanka","LKA","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",1304221181.4
"Sri Lanka","LKA","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",268295000
"Sri Lanka","LKA","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",1075437996.6
"Sri Lanka","LKA","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",1729975495.9
"Sri Lanka","LKA","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",270096709.9
"Sri Lanka","LKA","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",1750000000
"Sri Lanka","LKA","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",571993000
"Sri Lanka","LKA","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",529046985.1
"Sri Lanka","LKA","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",77491628.09999998
"Sri Lanka","LKA","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",48689796.2
"Sri Lanka","LKA","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",449771961.1
"Sri Lanka","LKA","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",739653515.8999999
"Sri Lanka","LKA","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",140722675.3
"Sri Lanka","LKA","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",1525209957.7
"Sri Lanka","LKA","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",2469629011.8
"Sri Lanka","LKA","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",410819385.2
"Sri Lanka","LKA","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",151529090.9
"Sri Lanka","LKA","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",4424000
"Sri Lanka","LKA","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",2430576076
"Sri Lanka","LKA","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",77491628.09999998
"Sri Lanka","LKA","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",625106796.2
"Sri Lanka","LKA","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",5761489255.9
"Sri Lanka","LKA","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",1805703222.2
"St. Lucia","LCA","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",37459842.2
"St. Lucia","LCA","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",4891779.5
"St. Lucia","LCA","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",5113457.5
"St. Lucia","LCA","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",5713700.5
"St. Lucia","LCA","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",1375737.7
"St. Lucia","LCA","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",200000
"St. Lucia","LCA","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",85925.9
"St. Lucia","LCA","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",15019216.3
"St. Lucia","LCA","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",31746141.7
