rank,title,name,ticker,url,hq,sector,industry,employees,revenues,revenues_change,profits,profits_change,assets,equity
454,Genesis Healthcare,"Genesis Healthcare, Inc.",GEN,http://www.genesishcc.com,"Kennett Square, PA",Health Care,,82000,5733.0,2.0,-64.0,,5779,-490.0
455,M&T Bank Corp.,M&T Bank Corporation,MTB,http://www.mtb.com,"Buffalo, NY",Financials,Commercial Banks,16487,5722.0,14.5,1315.1,21.8,123449,16487.0
456,Ingredion,Ingredion Incorporated,INGR,http://www.ingredion.com,"Westchester, IL","Food, Beverages & Tobacco",Food Production,11000,5704.0,1.5,484.9,20.6,5782,2565.0
457,UGI,UGI Corporation,UGI,http://www.ugicorp.com,"King of Prussia, PA",Energy,Energy,13105,5686.0,-15.0,364.7,29.8,10847,2851.0
458,Owens Corning,Owens Corning,OC,http://www.owenscorning.com,"Toledo, OH",Materials,"Building Materials, Glass",16000,5677.0,6.1,393.0,19.1,7741,3849.0
459,S&P Global,S&P Global Inc.,SPGI,http://www.spglobal.com,"New York, NY",Business Services,Financial Data Services,20000,5661.0,6.6,2106.0,82.2,8669,650.0
460,Markel,Markel Corporation,MKL,http://www.markelcorp.com,"Glen Allen, VA",Financials,Insurance: Property and Casualty (Stock),10900,5612.0,4.5,455.7,-21.8,25875,8461.0
461,Wyndham Worldwide,Wyndham Worldwide Corporation,WYN,http://www.wyndhamworldwide.com,"Parsippany, NJ","Hotels, Restaurants & Leisure","Hotels, Casinos, Resorts",37800,5599.0,1.1,611.0,-0.2,9819,714.0
462,Arthur J. Gallagher,Arthur J. Gallagher & Co.,AJG,http://www.ajg.com,"Itasca, IL",Financials,Diversified Financials,24790,5595.0,3.8,414.4,16.1,11490,3597.0
463,Burlington Stores,"Burlington Stores, Inc.",BURL,http://www.burlingtonstores.com,"Burlington, NJ",Retailing,Specialty Retailers: Apparel,40000,5591.0,9.0,215.9,43.5,2575,-50.0
464,First American Financial,First American Financial Corporation,FAF,http://www.firstam.com,"Santa Ana, CA",Financials,Insurance: Property and Casualty (Stock),19531,5576.0,7.7,343.0,19.1,8832,3008.0
465,Symantec,Symantec Corporation,SYMC,http://www.symantec.com,"Mountain View, CA",Technology,Computer Software,11000,5568.0,-14.4,2488.0,183.4,11767,3676.0
466,Patterson,"Patterson Companies, Inc.",PDCO,http://www.pattersoncompanies.com,"St. Paul, MN",Wholesalers,Wholesalers: Health Care,7000,5555.0,27.0,187.2,-16.2,3521,1442.0
467,Olin,Olin Corporation,OLN,http://www.olin.com,"Clayton, MO",Chemicals,Chemicals,6400,5551.0,94.5,-3.9,,8763,2273.0
468,NetApp,"NetApp, Inc.",NTAP,http://www.netapp.com,"Sunnyvale, CA",Technology,Computer Peripherals,12030,5546.0,-9.4,229.0,-59.1,10037,2881.0
469,Raymond James Financial,"Raymond James Financial, Inc.",RJF,http://www.raymondjames.com,"St. Petersburg, FL",Financials,Securities,11900,5520.0,4.0,529.4,5.4,31594,4914.0
470,TravelCenters of America,TravelCenters of America LLC,TA,http://www.ta-petrol.com,"Westlake, OH",Retailing,Specialty Retailers: Other,20259,5511.0,-5.8,-2.0,-107.3,1660,552.0
471,Fiserv,"Fiserv, Inc.",FISV,http://www.fiserv.com,"Brookfield, WI",Business Services,Financial Data Services,23000,5505.0,4.8,930.0,30.6,9743,2541.0
472,Host Hotels & Resorts,"Host Hotels & Resorts, Inc.",HST,http://www.hosthotels.com,"Bethesda, MD",Financials,Real Estate,220,5488.0,1.9,762.0,36.6,11408,6994.0
473,Insight Enterprises,"Insight Enterprises, Inc.",NSIT,http://www.insight.com,"Tempe, AZ",Wholesalers,Wholesalers: Electronics and Office Equipment,5930,5486.0,2.1,84.7,11.7,2219,713.0
474,Mattel,"Mattel, Inc.",MAT,http://www.mattel.com,"El Segundo, CA",Household Products,"Toys, Sporting Goods",32000,5457.0,-4.3,318.0,-13.9,6494,2408.0
475,AmTrust Financial Services,"AmTrust Financial Services, Inc.",AFSI,http://www.amtrustgroup.com,"New York, NY",Financials,Insurance: Property and Casualty (Stock),8000,5451.0,18.1,411.0,-8.8,22615,3269.0
476,Cincinnati Financial,Cincinnati Financial Corporation,CINF,http://www.cinfin.com,"Fairfield, OH",Financials,Insurance: Property and Casualty (Stock),4754,5449.0,6.0,590.7,-6.8,20386,7060.0
477,Simon Property Group,"Simon Property Group, Inc.",SPG,http://www.simon.com,"Indianapolis, IN",Financials,Real Estate,4050,5435.0,3.2,1838.9,0.6,31104,4310.0
478,Western Union,The Western Union Company,WU,http://www.westernunion.com,"Englewood, CO",Business Services,Financial Data Services,10700,5423.0,-1.1,253.2,-69.8,9420,902.0
479,KeyCorp,KeyCorp,KEY,http://www.key.com,"Cleveland, OH",Financials,Commercial Banks,15700,5422.0,19.4,791.0,-13.6,136453,15240.0
480,Delek US Holdings,"Delek US Holdings, Inc.",DK,http://www.delekus.com,"Brentwood, TN",Energy,Petroleum Refining,1326,5414.0,-6.0,-153.7,-892.3,2985,992.0
481,Booz Allen Hamilton Holding,Booz Allen Hamilton Holding Corp.,BAH,http://www.boozallen.com,"McLean, VA",Technology,Information Technology Services,22600,5406.0,2.5,294.1,26.5,3010,409.0
482,Chemours,The Chemours Company,CC,http://www.chemours.com,"Wilmington, DE",Chemicals,Chemicals,7000,5400.0,2.5,7.0,,6060,100.0
483,Western & Southern Financial Group,Western & Southern Mutual Holding Company,,http://www.westernsouthern.com,"Cincinnati, OH",Financials,"Insurance: Life, Health (Mutual)",2178,5398.0,0.8,241.2,-47.2,43831,5104.0
484,Celanese,Celanese Corporation,CE,http://www.celanese.com,"Irving, TX",Chemicals,Chemicals,7293,5389.0,-5.0,900.0,196.1,8357,2588.0
485,Windstream Holdings,"Windstream Holdings, Inc.",WIN,http://www.windstream.com,"Little Rock, AR",Telecommunications,Telecommunications,11870,5387.0,-6.6,-383.5,-1499.6,11770,170.0
486,Seaboard,Seaboard Corporation,SEB,http://www.seaboardcorp.com,"Merriam, KS","Food, Beverages & Tobacco",Food Production,11781,5379.0,-3.8,312.0,82.5,4755,3162.0
487,Essendant,Essendant Inc.,ESND,http://www.essendant.com,"Deerfield, IL",Wholesalers,Wholesalers: Electronics and Office Equipment,6600,5369.0,0.1,63.9,,2164,781.0
488,Apache,Apache Corporation,APA,http://www.apachecorp.com,"Houston, TX",Energy,"Mining, Crude-Oil Production",3727,5354.0,-19.5,-1405.0,,22519,6238.0
489,Airgas,"Airgas, Inc.",,http://www.airgas.com,"Radnor, PA",Wholesalers,Wholesalers: Diversified,17000,5314.0,0.2,337.5,-8.3,6135,2045.0
490,Kelly Services,"Kelly Services, Inc.",KELYA,http://www.kellyservices.com,"Troy, MI",Business Services,Temporary Help,7500,5277.0,-4.4,120.8,124.5,2028,1012.0
491,Liberty Media,Liberty Media Corporation,LSXMA,http://www.libertymedia.com,"Englewood, CO",Media,Entertainment,3626,5276.0,10.0,680.0,962.5,31377,11756.0
492,Rockwell Collins,"Rockwell Collins, Inc.",COL,http://www.rockwellcollins.com,"Cedar Rapids, IA",Aerospace & Defense,Aerospace and Defense,19000,5259.0,-0.1,728.0,6.1,7707,2078.0
493,Robert Half International,Robert Half International Inc.,RHI,http://www.roberthalf.com,"Menlo Park, CA",Business Services,Temporary Help,16400,5250.0,3.1,343.4,-4.0,1778,1087.0
494,CH2M Hill,"CH2M HILL Companies, Ltd.",,http://www.ch2m.com,"Englewood, CO",Engineering & Construction,"Engineering, Construction",20000,5236.0,-2.3,15.0,-81.3,2671,547.0
495,Big Lots,"Big Lots, Inc.",BIG,http://www.biglots.com,"Columbus, OH",Retailing,Specialty Retailers: Other,23150,5200.0,0.2,152.8,7.0,1608,651.0
496,Michaels Cos.,"The Michaels Companies, Inc.",MIK,http://www.michaels.com,"Irving, TX",Retailing,Specialty Retailers: Other,31000,5197.0,5.8,378.2,4.2,2148,-1698.0
497,Toll Brothers,"Toll Brothers, Inc.",TOL,http://www.tollbrothers.com,"Horsham, PA",Engineering & Construction,Homebuilders,4200,5170.0,23.9,382.1,5.2,9737,4229.0
498,Yahoo,Yahoo! Inc.,YHOO,http://www.yahoo.com,"Sunnyvale, CA",Technology,Internet Services and Retailing,8500,5169.0,4.0,-214.3,,48083,31049.0
499,Vistra Energy,Vistra Energy Corp.,VST,http://www.vistraenergy.com,"Dallas, TX",Energy,Energy,4431,5164.0,4.0,,,15167,6597.0
500,ABM Industries,ABM Industries Incorporated,ABM,http://www.abm.com,"New York, NY",Business Services,Diversified Outsourcing Services,110000,5145.0,-2.8,57.2,-25.0,2281,974.0
