id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults,id
9312,0,28,841077,841149,343,61,47,39556,77,127,1687,0,1,150,0.0015,0.5187,0.2063,0.0136,0.3771,0.617,1.0,2.5353,1.3617,1.4624,0.7936,-0.2034,0.9747,0,0,0,0,0,0,0,9312
6172,1331,1344,1564451,1564476,125,26,22,14323,111,133,1353,0,1,100,0.0355,0.4658,0.95,0.0148,0.7692,0.7273,0.0,2.0969,1.301,1.2041,-0.05,-0.0651,0.5296,0,0,0,0,0,0,1,6172
3631,205,214,699354,699365,77,13,12,8292,97,124,1356,1,0,70,0.2482,0.4394,0.9167,0.0081,0.8461,0.9167,0.0,1.8865,1.0414,1.0414,-0.0833,-0.1301,0.2432,0,0,0,0,0,1,0,3631
16955,39,195,1469856,1469884,13309,639,382,1567858,33,141,1402,0,1,40,0.0556,0.5488,0.9448,0.1113,0.2403,0.4639,1.0,4.1207,2.1931,2.2041,0.0553,-0.0988,1.0,0,0,1,0,0,0,0,16955
6272,1084,1096,2310852,2310855,83,24,17,10605,112,135,1364,1,0,80,0.4164,0.4483,0.4706,0.0125,0.7083,0.7059,0.0,1.9191,1.2305,0.9031,-0.5294,-0.0701,0.2482,0,0,0,0,0,0,1,6272
392,793,817,2300856,2300856,53,28,7,6652,113,134,1364,0,1,180,0.8331,0.4615,0.7273,0.0206,0.8571,0.4286,0.0,1.7243,1.4472,0.7782,-0.2727,-0.0504,0.1934,0,0,0,0,0,0,1,392
3191,1190,1201,6571361,6571375,133,24,17,14234,108,141,1362,0,1,175,0.239,0.5095,0.9333,0.0083,0.5833,0.8824,1.0,2.1239,1.1461,1.1761,0.0667,-0.0224,0.3509,0,0,0,0,0,1,0,3191
16,41,197,2315017,2315086,11813,626,387,1302540,33,141,1402,0,1,40,0.0556,0.5908,0.8968,0.1127,0.2428,0.4189,0.0,4.0724,2.1847,2.1732,-0.1032,-0.0899,1.0,0,0,1,0,0,0,0,16
18805,1578,1592,11499942,11499957,140,22,17,14838,102,127,1692,1,0,70,0.1596,0.4978,0.8824,0.0106,0.7727,1.0,1.0,2.1461,1.2553,1.2305,0.1177,-0.1157,0.4219,0,0,0,0,0,1,0,18805
17798,16,26,3029617,3029632,109,17,17,10605,67,125,1356,1,0,70,0.0206,0.4416,0.7059,0.0066,0.5882,1.0,1.0,2.0374,0.9542,1.2305,0.2941,-0.2474,0.3419,0,0,0,0,0,1,0,17798
7394,39,218,2187237,2187305,6763,277,151,722716,40,124,1358,0,1,40,0.0574,0.2667,0.3631,0.1303,0.6383,0.4516,0.0,3.83,2.248,1.7993,-0.6369,-0.1924,1.0,0,0,1,0,0,0,0,7394
593,799,805,1733458,1733476,70,8,12,16669,114,158,1690,1,0,150,0.7789,0.4286,0.5,0.0041,0.875,1.0,1.0,1.8451,0.8451,1.0792,0.5,0.14,0.1892,0,0,0,0,0,1,0,593
4719,1245,1258,4309441,430980,168,31,26,18671,96,124,1356,1,0,70,0.2482,0.5644,0.7407,0.0192,0.6923,0.5938,0.0,2.2253,1.415,1.2553,-0.2593,-0.1461,0.5659,0,0,0,0,0,0,1,4719
5827,1327,1332,414919,414931,64,11,17,7881,110,132,1352,0,1,40,0.4129,0.3039,0.3529,0.0036,0.5454,1.0,1.0,1.8062,0.7782,1.0,0.6471,-0.0786,0.1892,1,0,0,0,0,0,0,5827
10749,1259,1273,844907,844932,671,52,69,62357,49,101,1364,1,0,70,0.2057,0.3514,0.25,0.0088,0.2941,0.9194,1.0,2.8802,1.0792,1.8692,0.75,-0.4245,0.9998,0,0,0,0,0,0,1,10749
4798,1643,1656,9831578,9831856,812,34,118,77514,72,118,1687,1,0,80,0.0107,0.4282,0.0662,0.0077,0.3714,0.9915,1.0,2.9355,1.1139,2.0607,0.9338,-0.2824,0.9998,0,0,0,0,0,1,0,4798
10634,621,633,3544454,3544490,78,12,13,8106,82,111,1692,1,0,300,0.8118,0.2868,0.8125,0.0065,0.6667,1.0,1.0,1.8921,1.0414,1.1139,0.1875,-0.2486,0.2083,0,0,0,0,0,0,1,10634
4795,41,209,260349,260396,5390,251,125,588714,49,127,1358,0,1,40,0.0604,0.3855,0.3451,0.1237,0.6693,0.488,0.0,3.7316,2.2253,1.8195,-0.6549,-0.1743,1.0,0,0,0,0,0,0,1,4795
11234,24,32,2058260,2058272,60,24,18,4717,44,95,1356,1,0,70,0.0369,0.4815,0.3333,0.0044,0.375,1.0,1.0,1.7781,0.7782,1.2553,0.6667,-0.4148,0.215,1,0,0,0,0,0,0,11234
8656,101,114,1733458,1733471,112,14,14,11801,75,118,1360,0,1,40,0.1244,0.2718,0.7857,0.0081,0.7857,1.0,1.0,2.0492,1.0414,1.1461,0.2143,-0.2341,0.257,0,0,0,0,0,0,1,8656
163,1551,1576,1115618,1115654,116,28,17,16579,116,141,1664,0,1,40,0.1103,0.2798,0.4118,0.015,0.9643,0.7059,0.0,2.0645,1.3979,1.0,-0.5882,-0.0085,0.2928,0,0,0,0,0,0,1,163
671,414,438,203973,203987,112,18,21,13108,108,132,1692,1,0,143,0.6289,0.2467,0.7857,0.0065,0.6111,1.0,1.0,2.0492,1.0414,1.3222,0.2143,-0.0615,0.2712,0,0,0,0,0,0,1,671
14308,174,202,4387848,4387862,108,36,15,12602,114,135,1358,0,1,40,0.2535,0.624,0.4,0.0184,0.6944,0.4667,0.0,2.0334,1.3979,1.1461,-0.6,-0.0473,0.3359,0,0,1,0,0,0,0,14308
19026,40,56,263623,263639,169,28,24,19591,102,127,1354,1,0,70,0.0576,0.2299,0.4583,0.0096,0.4643,1.0,1.0,2.2279,1.1139,1.3802,0.5417,-0.0809,0.5162,0,0,0,0,0,0,1,19026
16052,1089,1098,179258,179312,59,11,20,6135,89,126,1373,0,1,40,0.5433,0.2361,0.4,0.0052,0.6364,1.0,1.0,1.7708,0.8451,1.301,0.6,-0.1646,0.1954,0,0,1,0,0,0,0,16052
14828,17,26,70457,70478,386,36,45,37703,90,117,1356,1,0,70,0.0663,0.4487,0.3333,0.0066,0.2571,1.0,1.0,2.5821,0.9542,1.6532,0.6667,-0.2063,0.8705,0,1,0,0,0,0,0,14828
5542,39,212,753061,753089,6525,316,173,659881,41,126,1358,0,1,40,0.0575,0.4201,0.4839,0.1259,0.6416,0.4962,0.0,3.8236,2.233,1.8195,-0.5161,-0.1921,1.0,0,0,1,0,0,0,0,5542
7993,619,630,125813,125827,52,8,6,6651,112,132,1358,0,1,50,0.6451,0.5385,0.4286,0.0052,0.5833,1.0,0.0,1.716,0.8451,0.7782,-0.5714,-0.0416,0.133,0,0,0,0,0,0,1,7993
10900,17,33,5851552,5851560,209,35,18,20642,92,134,1354,1,0,70,0.0,0.3599,0.7059,0.0126,0.3771,0.9444,1.0,2.3201,1.2305,1.2305,0.2941,-0.1784,0.4729,0,0,0,0,0,0,1,10900
7758,883,917,4680348,4680372,444,73,60,51661,95,133,1687,1,0,100,0.6995,0.5667,0.8636,0.0142,0.4342,0.88,1.0,2.6464,1.3802,1.7404,0.1364,-0.0862,0.9979,0,0,0,0,0,0,1,7758
4837,1251,1263,2277670,2277688,386,33,32,39648,58,127,1360,0,1,40,0.1313,0.3675,0.3514,0.0095,0.4483,1.0,1.0,2.5866,1.1139,1.5682,0.6486,-0.2706,0.767,1,0,0,0,0,0,0,4837
6548,39,734,684933,685134,16521,926,591,1992604,21,141,1400,0,1,40,0.0557,0.489,0.9408,0.4964,0.7505,0.3401,0.0,4.218,2.842,2.3032,-0.0592,-0.0577,1.0,0,0,1,0,0,0,0,6548
4481,621,632,2039121,2039128,55,10,10,6091,101,134,1360,0,1,40,0.9808,0.33,0.8,0.0047,0.8,1.0,1.0,1.7404,0.9031,1.0,0.2,-0.0747,0.1852,0,0,0,0,1,0,0,4481
3716,205,214,1786108,1786124,129,21,20,15121,101,132,1362,0,1,40,0.3061,0.2667,0.6,0.0095,0.6191,1.0,1.0,2.1106,1.1139,1.301,0.4,-0.0959,0.2914,0,0,0,0,0,1,0,3716
10837,2,11,171196,1712982,17,8,7,2183,105,141,1358,0,1,50,0.9338,0.4286,0.7143,0.0052,0.875,0.8571,0.0,1.2305,0.8451,0.699,-0.2857,-0.0195,0.1441,0,0,0,1,0,0,0,10837
6140,1641,1664,1593586,1593597,201,23,29,18651,76,111,1692,1,0,60,0.0015,0.3281,0.3103,0.0053,0.3913,1.0,1.0,2.3032,0.9542,1.4624,0.6897,-0.3027,0.4317,0,0,0,0,0,1,0,6140
9956,620,631,1974176,1974206,445,56,27,46236,111,126,1364,0,1,100,0.9106,0.4427,0.3438,0.0096,0.1964,1.0,1.0,2.6484,1.1139,1.7076,0.6563,-0.1215,0.9718,0,0,0,0,1,0,0,9956
1549,107,120,1148345,1148364,143,15,14,15646,95,116,1356,1,0,70,0.1513,0.2865,1.0,0.0088,0.8,1.0,0.5,2.1553,1.0792,1.1461,0.0,-0.1776,0.2583,0,1,0,0,0,0,0,1549
14818,1307,1325,929571,929600,170,23,22,19738,105,132,1362,0,1,40,0.0337,0.4111,0.6,0.0147,0.8696,0.9091,1.0,2.2304,1.301,1.301,0.4,-0.0989,0.5951,0,0,0,0,0,0,1,14818
767,681,692,1736811,1736822,196,24,22,18986,84,124,1350,0,1,40,0.9004,0.4336,0.5909,0.0079,0.4583,1.0,1.0,2.2923,1.0414,1.3424,0.4091,-0.2395,0.4729,0,0,0,0,0,0,1,767
5693,1094,1124,1038876,1038891,52,22,10,6479,116,148,1362,1,0,80,0.3436,0.2657,0.1364,0.013,0.8636,0.6,0.0,1.716,1.3424,0.4771,-0.8636,-0.0307,0.1715,0,0,0,0,0,0,1,5693
9700,1569,1583,1679793,1679864,166,20,21,18013,101,127,1698,0,1,90,0.1182,0.3269,0.7692,0.0089,0.7,0.913,1.0,2.2201,1.1761,1.3222,0.2308,-0.1059,0.417,0,0,0,0,0,0,1,9700
19137,138,151,2086004,2086116,140,16,18,16548,104,141,1648,1,0,100,0.2032,0.3,0.5333,0.0089,0.9375,0.9375,1.0,2.1461,1.1761,1.1761,0.4667,-0.1077,0.4366,0,0,0,0,1,0,0,19137
4517,129,142,119036,119036,170,18,33,18123,90,125,1360,0,1,185,0.1948,0.3214,0.1154,0.0037,0.3333,0.9286,1.0,2.2304,0.699,1.5441,0.8846,-0.1407,0.3068,0,0,0,0,0,0,1,4517
12411,41,214,7261606,7261658,4788,261,91,516343,64,127,1358,0,1,40,0.0604,0.3961,0.3512,0.1259,0.6552,0.5824,0.0,3.6802,2.233,1.716,-0.6489,-0.1675,1.0,0,0,1,0,0,0,0,12411
18362,108,120,735612,735624,108,14,12,11169,87,124,1356,1,0,70,0.1578,0.2756,0.9231,0.0096,0.9286,1.0,0.0,2.0334,1.1139,1.0792,-0.0769,-0.2135,0.2739,0,1,0,0,0,0,0,18362
17318,1245,1254,396403,396420,289,30,26,34599,101,127,1356,1,0,70,0.1426,0.4135,0.5769,0.0118,0.5,0.9615,1.0,2.4609,1.2041,1.415,0.4231,-0.1263,0.6015,0,0,0,0,0,0,1,17318
3292,630,649,3116210,3116226,699,59,70,61890,102,127,1364,0,1,100,0.9256,0.2981,0.3659,0.0081,0.1923,1.0,1.0,2.8998,1.0414,1.8129,0.6342,-0.1162,0.9998,0,0,0,0,0,1,0,3292
9011,41,209,2662807,2662735,6298,288,155,654634,47,126,1358,0,1,40,0.0604,0.42,0.35,0.1237,0.6693,0.4545,0.0,3.7646,2.2253,1.7708,-0.65,-0.1797,1.0,0,0,1,0,0,0,0,9011
1403,971,980,899390,899399,52,11,9,5483,91,119,1626,1,0,70,0.7848,0.2778,0.8889,0.0055,0.8182,1.0,0.0,1.716,0.9542,0.9542,-0.1111,-0.1762,0.1773,0,0,0,0,0,1,0,1403
1382,1251,1276,506783,506794,97,26,22,13345,114,133,1364,0,1,40,0.1336,0.5278,0.7,0.0147,0.7692,0.9091,1.0,1.9868,1.301,1.301,0.3,-0.0367,0.463,0,0,0,0,0,0,1,1382
10340,623,632,877413,877428,162,17,20,18656,106,125,1364,0,1,100,0.9003,0.4,0.5,0.0066,0.5294,1.0,1.0,2.2095,0.9542,1.301,0.5,-0.1078,0.3359,0,0,0,0,0,1,0,10340
1638,1198,1208,585861,585888,201,25,24,21545,97,132,1364,0,1,175,0.2293,0.5221,0.3913,0.0081,0.44,0.9583,1.0,2.3032,1.0414,1.3617,0.6087,-0.1269,0.5329,0,0,0,0,0,1,0,1638
14083,15,24,1636571,1636729,205,21,20,21545,92,124,1354,0,1,50,0.0354,0.3222,0.35,0.011,0.6429,1.0,1.0,2.3201,1.1761,1.301,0.65,-0.13,0.463,0,0,0,0,0,1,0,14083
8800,919,930,2052389,2051304,108,18,18,8246,129,151,1350,0,1,200,0.5521,0.2727,1.0,0.0066,0.9444,0.9474,0.5,2.0334,1.0414,1.2553,0.0,0.3307,0.2583,0,0,0,0,0,0,1,8800
6406,83,92,769086,769100,106,21,15,11973,95,118,1362,1,0,120,0.0898,0.4133,0.5333,0.0088,0.5714,1.0,1.0,2.0253,1.0792,1.1761,0.4667,-0.1677,0.2288,0,0,0,0,0,1,0,6406
9074,39,226,2109173,2109236,18896,578,343,246531,29,143,1400,0,1,40,0.0557,0.7612,0.9578,0.1321,0.2398,0.3844,0.0,4.2601,2.2718,2.2175,-0.0422,-0.093,1.0,0,0,1,0,0,0,0,9074
5448,39,195,2460355,2460408,2108,181,50,260241,37,127,1404,0,1,40,0.2293,0.4954,0.3589,0.1086,0.5475,0.4516,0.0,3.4221,2.1818,1.6902,-0.6411,-0.1602,1.0,0,0,1,0,0,0,0,5448
12168,39,191,1611713,1611861,13057,621,387,1507625,33,143,1400,0,1,40,0.0557,0.4563,0.9367,0.1086,0.2459,0.4389,1.0,4.1158,2.1818,2.1703,0.0633,-0.1854,1.0,0,0,1,0,0,0,0,12168
5078,1049,1059,2632520,2632529,67,18,10,7105,84,117,1652,1,0,80,0.7694,0.2714,0.9231,0.0077,0.7222,1.0,0.0,1.8261,1.1139,1.0,-0.0769,-0.2415,0.2739,0,0,0,0,0,1,0,5078
13564,1034,1047,518261,518272,170,15,21,16601,84,124,1690,1,0,60,0.7618,0.3214,0.7143,0.0071,0.8,1.0,1.0,2.2304,1.0792,1.3222,0.2857,-0.2359,0.5212,0,0,0,0,0,1,0,13564
17073,1324,1338,2375780,2375805,1283,116,128,160146,115,132,1687,0,1,50,0.0,0.4953,0.1476,0.0143,0.1923,0.9394,1.0,3.1082,1.3617,2.0969,0.8524,-0.0101,1.0,0,0,0,0,0,0,1,17073
3850,1051,1064,4848223,484926,83,15,12,11887,107,127,1320,0,1,40,0.4823,0.2955,1.0,0.0051,0.4667,1.0,0.5,1.9395,0.8451,1.0792,0.0,-0.1015,0.2432,0,0,0,0,1,0,0,3850
6488,1589,1610,2058260,2058272,184,33,31,18656,99,133,1696,1,0,60,0.1272,0.3659,0.2778,0.0071,0.3077,0.9861,1.0,2.2648,1.0792,1.4914,0.7222,-0.1261,0.5822,0,0,0,0,0,1,0,6488
10145,888,896,1636571,1636600,122,27,17,13836,95,125,1694,1,0,60,0.734,0.6111,0.4,0.0065,0.5909,1.0,1.0,2.0864,1.0414,1.2305,0.6,-0.1325,0.4089,1,0,0,0,0,0,0,10145
13828,563,572,1314894,1314902,64,20,13,6616,113,141,1360,0,1,50,0.7393,0.3333,0.6667,0.01,0.8,0.6154,0.0,1.8062,1.3802,0.9031,-0.3333,-0.0019,0.2018,0,0,0,1,0,0,0,13828
7154,1155,1163,456228,456249,108,46,20,100112,117,141,1364,0,1,100,0.0826,0.6458,0.7647,0.0192,0.6842,0.65,0.0,2.0334,1.415,1.2305,-0.2353,-0.0128,0.556,0,0,0,0,0,0,1,7154
17687,41,214,1711225,1711281,5744,275,134,627913,43,124,1356,0,1,40,0.0604,0.4352,0.4286,0.1291,0.6622,0.5354,0.0,3.7563,2.243,1.8389,-0.5714,-0.1837,1.0,0,0,1,0,0,0,0,17687
6610,0,13,4032298,4032320,155,27,20,19118,82,116,1356,1,0,200,0.0,0.5278,0.8333,0.0132,0.6667,0.95,1.0,2.1903,1.2553,1.301,0.1667,-0.2623,0.4465,0,0,0,0,0,0,1,6610
5179,0,9,1003575,1003594,140,19,20,12615,91,118,1356,1,0,70,0.0,0.3864,0.55,0.0081,0.5789,1.0,1.0,2.1461,1.0414,1.301,0.45,-0.1928,0.3663,0,1,0,0,0,0,0,5179
12330,1065,1084,908862,908986,226,28,29,25491,89,132,1364,0,1,40,0.4106,0.7479,0.9524,0.0139,0.6786,0.9259,1.0,2.3541,1.2787,1.3222,0.0476,-0.1261,0.6868,0,0,0,0,0,0,1,12330
18656,1073,1084,3889348,3889402,81,14,10,9136,86,133,1366,1,0,100,0.4397,0.2444,1.0,0.0088,0.7143,1.0,0.5,1.9085,1.0792,1.0,0.0,-0.1453,0.2583,1,0,0,0,0,0,0,18656
2494,1087,1103,838654,838663,115,17,11,11562,67,125,1362,1,0,80,0.3658,0.3155,0.8571,0.0103,0.8235,1.0,1.0,2.0607,1.1461,1.0414,0.1429,-0.2145,0.2901,0,0,0,0,0,1,0,2494
845,1063,1082,340224,340244,162,27,17,19565,107,127,1354,1,0,70,0.4177,0.5318,0.7059,0.0132,0.8235,0.9231,0.0,2.2068,1.2553,1.0792,-0.2941,-0.0985,0.4366,0,1,0,0,0,0,0,845
8734,1031,1056,464503,464538,107,29,13,11562,86,127,1362,1,0,80,0.4498,0.6389,0.5454,0.0161,0.6207,0.9231,0.0,2.0294,1.3424,1.0792,-0.4545,-0.2359,0.4366,0,0,0,0,0,0,1,8734
11916,1317,1327,1003575,1003594,130,17,23,12413,84,116,1360,0,1,40,0.3913,0.6539,0.95,0.0118,0.5294,0.8261,1.0,2.1139,1.2041,1.2787,0.05,-0.2317,0.5951,0,0,0,0,0,0,1,11916
11871,126,151,595201,595245,171,59,25,20658,105,132,1360,0,1,100,0.1621,0.624,0.5,0.0243,0.5593,0.56,0.0,2.233,1.5185,1.1461,-0.5,-0.0521,0.6453,0,1,0,0,0,0,0,11871
12415,1122,1134,2451285,2451296,98,16,12,11674,112,134,1362,1,0,120,0.6386,0.3818,0.9091,0.0073,0.5,1.0,1.0,1.9912,1.0,1.0414,0.0909,-0.0547,0.2173,0,0,0,0,0,1,0,12415
7967,119,127,1099506,1099516,163,30,26,17836,111,135,1353,0,1,100,0.1779,0.3846,0.4815,0.0096,0.4667,0.9474,1.0,2.2122,1.1139,1.3802,0.5185,-0.0615,0.5162,0,0,0,0,0,1,0,7967
7340,39,214,1846237,1846251,6472,286,159,658914,40,124,1356,0,1,40,0.0575,0.4121,0.3701,0.1289,0.6295,0.5,0.0,3.7906,2.243,1.8129,-0.6299,-0.1871,1.0,0,0,1,0,0,0,0,7340
13891,1094,1108,822292,822313,103,25,30,10500,106,127,1364,0,1,175,0.4632,0.4309,0.2759,0.0059,0.32,0.9667,1.0,2.0128,0.9031,1.4624,0.7241,-0.1099,0.385,0,0,0,0,0,0,1,13891
18286,1611,1629,1772722,1772736,231,53,58,22191,71,94,1688,1,0,70,0.0495,0.5512,0.4837,0.0115,0.3962,0.9861,1.0,2.3636,1.1761,1.5441,0.5163,-0.3683,0.6868,0,0,0,0,0,1,0,18286
17526,25,33,2636449,2636459,106,12,12,12235,94,124,1692,1,0,70,0.0302,0.2619,0.6667,0.0047,0.6667,1.0,1.0,2.0253,0.9031,1.0792,0.3333,-0.0983,0.2018,1,0,0,0,0,0,0,17526
7137,50,61,1802170,1802178,68,20,21,7836,108,134,1356,1,0,70,0.0736,0.3571,0.4286,0.0074,0.5,1.0,1.0,1.8325,1.0,1.3222,0.5714,-0.0998,0.2195,0,1,0,0,0,0,0,7137
2964,873,891,2533145,2533173,212,50,42,24034,87,116,1687,0,1,200,0.9284,0.2361,0.4,0.0089,0.48,1.0,1.0,2.3263,1.0792,1.6021,0.6,-0.2063,0.6574,0,0,0,0,0,0,1,2964
15751,41,218,1970779,1970846,7003,238,131,786124,42,125,1356,0,1,40,0.0604,0.4569,0.3771,0.1291,0.7107,0.5294,0.0,3.8122,2.243,1.8389,-0.6229,-0.1861,1.0,0,0,1,0,0,0,0,15751
15476,1206,1216,1219062,1219077,59,9,8,8140,129,142,1358,1,0,175,0.2445,0.4259,0.6667,0.0044,1.0,1.0,0.0,1.7708,0.7782,0.9031,-0.3333,0.0729,0.2018,0,0,0,0,1,0,0,15476
5772,144,153,2071944,2071945,63,17,7,7114,104,119,1356,1,0,70,0.0856,0.4727,1.0,0.0081,0.6471,0.8571,0.5,1.7993,1.0414,0.7782,0.0,-0.1229,0.23,0,1,0,0,0,0,0,5772
2530,1087,1103,982032,982049,838,67,80,85442,77,133,1688,1,0,70,0.4913,0.4816,0.3433,0.0142,0.2687,0.95,1.0,2.9207,1.3802,1.8808,0.6567,-0.1485,0.9998,0,0,0,0,0,0,1,2530
11138,1064,1079,497537,497549,110,23,15,12173,107,126,1376,0,1,40,0.4144,0.3155,0.6842,0.0096,0.6191,1.0,1.0,2.0414,1.1139,1.1761,0.3158,-0.0616,0.4089,0,0,1,0,0,0,0,11138
19218,1505,1525,1733458,1733471,182,24,33,22785,98,143,1688,1,0,70,0.1684,0.3316,0.4737,0.0083,0.625,1.0,1.0,2.2601,1.1461,1.5051,0.5263,-0.112,0.6619,0,0,0,0,0,1,0,19218
14716,41,212,2811847,2811861,6686,238,138,677593,42,124,1356,0,1,40,0.0604,0.4556,0.3931,0.1276,0.6364,0.4118,1.0,3.8128,2.238,1.8261,0.6069,-0.1874,1.0,0,0,1,0,0,0,0,14716
8429,858,868,12987661,12987692,56,13,15,6116,92,127,1360,0,1,50,0.9231,0.2143,0.3333,0.0074,0.7692,1.0,1.0,1.7482,1.0,1.1761,0.6667,-0.1278,0.2018,0,0,0,1,0,0,0,8429
4917,1365,1371,968156,968164,21,7,7,2034,88,119,1690,1,0,70,0.4158,0.25,0.8889,0.0052,1.0,1.0,0.0,1.3222,0.8451,0.7782,-0.1111,-0.2097,0.1773,0,0,0,0,0,0,1,4917
5901,1005,1025,4441757,4441811,105,28,18,12602,107,127,1630,0,1,140,0.7332,0.4571,0.5333,0.0088,0.5714,1.0,1.0,2.0212,1.1761,1.1761,0.4667,-0.1098,0.4465,0,0,0,0,0,0,1,5901
8286,39,198,1214727,1214748,12052,500,331,1507763,25,141,1356,0,1,40,0.0585,0.4018,0.9591,0.1156,0.2548,0.3856,0.0,4.091,2.1959,2.1703,-0.0409,-0.097,1.0,0,0,1,0,0,0,0,8286
17854,41,194,4419228,4419287,6277,242,131,647595,40,124,1358,0,1,40,0.0604,0.3855,0.3886,0.1158,0.7012,0.5385,0.0,3.7989,2.1959,1.7482,-0.6114,-0.1925,1.0,0,0,1,0,0,0,0,17854
5656,0,12,1137747,1137757,131,16,20,16308,108,127,1360,0,1,175,0.1711,0.35,0.5,0.0059,0.5,1.0,1.0,2.1173,0.9031,1.301,0.5,-0.081,0.3241,0,0,0,0,0,0,1,5656
16127,1031,1045,662867,662880,115,14,13,10747,61,127,1356,1,0,300,0.7628,0.3214,0.8571,0.0103,0.9286,0.9231,0.0,2.0607,1.1461,1.0792,-0.1429,-0.2673,0.2901,0,0,0,0,0,1,0,16127
5907,39,72,1264388,1264403,282,32,29,28955,84,125,1356,0,1,40,0.0545,0.5145,0.5,0.0103,0.5,0.9796,1.0,2.4502,1.1461,1.4624,0.5,-0.1705,0.7161,0,0,0,0,0,0,1,5907
7373,1087,1103,2410724,2410794,617,68,63,68349,119,142,1358,0,1,40,0.6224,0.5322,0.8333,0.0166,0.3836,0.8639,1.0,2.7903,1.4472,1.6435,0.1667,0.0063,0.9997,0,0,0,0,0,0,1,7373
6721,39,212,2776296,2776362,6172,299,156,648030,38,124,1358,0,1,40,0.0574,0.4285,0.3815,0.1274,0.5767,0.4416,0.0,3.7904,2.238,1.8195,-0.6185,-0.1933,1.0,0,0,1,0,0,0,0,6721
18545,1043,1061,1846237,1846251,252,33,31,28061,96,133,1360,0,1,175,0.4368,0.4697,0.5454,0.0088,0.3636,0.9394,1.0,2.4014,1.0792,1.4914,0.4545,-0.1215,0.6129,0,0,0,0,0,0,1,18545
12686,39,58,1410869,1410896,129,43,35,16308,111,135,1362,0,1,40,0.5347,0.6245,0.6207,0.0161,0.6047,0.5143,0.0,2.1106,1.3424,1.2553,-0.3793,-0.0473,0.5822,0,0,1,0,0,0,0,12686
8264,1258,1270,1971777,1971784,52,19,14,6554,113,141,1652,1,0,100,0.1456,0.4952,0.4667,0.0091,0.7895,0.5714,0.0,1.716,1.1761,0.9031,-0.5333,-0.0339,0.2116,0,0,0,0,0,0,1,8264
7693,1229,1248,51714,51732,170,29,15,19116,96,127,1356,1,0,70,0.1021,0.3151,0.8636,0.0111,0.7368,0.9333,0.0,2.2304,1.2553,1.1461,-0.1364,-0.1251,0.43,0,0,0,0,0,0,1,7693
8325,1069,1092,4349724,4349745,890,77,98,90154,78,127,1360,0,1,175,0.4346,0.4457,0.1177,0.0096,0.2963,0.9861,1.0,2.9499,1.1139,1.9912,0.8824,-0.2395,0.9999,0,0,0,0,1,0,0,8325
19154,1019,1040,745890,745905,82,32,10,10694,116,150,1364,1,0,80,0.6638,0.5368,0.3571,0.0176,0.7188,0.6,0.0,1.9138,1.3802,0.9031,-0.6429,-0.0997,0.2359,0,0,0,0,0,1,0,19154
12265,1673,1682,2378116,2378129,64,13,12,6887,71,94,1692,1,0,70,0.0047,0.3889,0.8333,0.006,0.7692,1.0,1.0,1.8062,1.0,1.0792,0.1667,-0.3754,0.2288,0,0,0,0,0,0,1,12265
11421,1053,1066,74495,74519,714,33,48,67663,80,134,1687,0,1,150,0.7094,0.3247,0.3333,0.0077,0.2973,1.0,1.0,2.896,1.1139,1.6812,0.6667,-0.2424,0.9998,0,0,0,0,0,0,1,11421
1826,93,172,157419,157529,6102,188,212,66987,96,126,1353,0,1,70,0.137,0.5896,0.2837,0.0484,0.3704,0.8703,1.0,3.7855,1.8195,2.0086,0.7163,-0.1415,1.0,0,0,0,0,0,0,0,1826
12329,39,216,1527208,1527274,6515,255,129,683149,44,124,1358,0,1,40,0.0574,0.4403,0.3846,0.1289,0.6944,0.5116,0.0,3.8205,2.243,1.8129,-0.6154,-0.1861,1.0,0,0,1,0,0,0,0,12329
560,1574,1582,261732,261735,87,15,11,8344,74,122,1623,1,0,70,0.1355,0.3636,0.8182,0.0065,0.8333,1.0,0.0,1.9494,1.0414,1.0414,-0.1818,-0.2256,0.2051,0,0,0,0,0,1,0,560
4107,41,191,1786108,1786124,12260,588,360,1383987,33,141,1402,0,1,40,0.0585,0.4818,0.4167,0.107,0.2519,0.5294,0.0,4.0885,2.1761,2.2041,-0.5833,-0.0976,1.0,0,0,1,0,0,0,0,4107
5435,834,884,310621,310797,903,73,48,99671,113,132,1360,0,1,40,0.6405,0.7341,0.5946,0.0368,0.6042,0.5417,0.0,2.9557,1.699,1.6628,-0.4054,-0.0292,1.0,0,0,0,0,0,1,0,5435
4437,621,637,589740,589752,1939,99,94,26321,104,127,1362,1,0,70,0.9846,0.4954,0.9,0.0556,0.2985,0.9925,1.0,3.2865,1.9031,2.017,0.0,-0.0942,1.0,0,1,0,0,0,0,0,4437
