"garage_id","user_id","user_type","start_plugin","start_plugin_hour","end_plugout","end_plugout_hour","el_kwh","duration_hours","month_plugin","weekdays_plugin"
"AsO4","AsO4-1","Private","2019-12-17T15:51:00.000",15,"2019-12-18T07:25:00.000",7,6.63,15.56194444,"Dec","Tuesday"
"NR1","NR1-1","Private","2019-12-17T15:58:00.000",15,"2019-12-17T17:37:00.000",17,5.76,1.643055556,"Dec","Tuesday"
"SR2","SR2-3","Private","2019-12-17T16:25:00.000",16,"2019-12-18T07:55:00.000",7,17.86,15.49694444,"Dec","Tuesday"
"Bl2","Share-28","Shared","2019-12-17T16:47:00.000",16,"2019-12-17T17:09:00.000",17,2.53,0.376388889,"Dec","Tuesday"
"Bl2","Bl2-5","Private","2019-12-17T16:50:00.000",16,null,null,2.6,null,"Dec","Tuesday"
"MS22","AsO4-2","Private","2019-12-17T17:06:00.000",17,"2019-12-17T18:01:00.000",18,2.81,0.921111111,"Dec","Tuesday"
"UT7","UT7-5","Private","2019-12-17T17:28:00.000",17,"2019-12-17T20:30:00.000",20,1.9,3.023055556,"Dec","Tuesday"
"Bl2","Bl2-8","Private","2019-12-17T17:45:00.000",17,null,null,1.96,null,"Dec","Tuesday"
"Bl2","Bl2-1","Private","2019-12-17T17:50:00.000",17,null,null,0.72,null,"Dec","Tuesday"
"UT7","UT7-2","Private","2019-12-17T19:18:00.000",19,"2019-12-18T07:41:00.000",7,11.53,12.37722222,"Dec","Tuesday"
"Bl2","Bl2-6","Private","2019-12-17T19:26:00.000",19,"2019-12-19T08:34:00.000",8,10.71,37.12972222,"Dec","Tuesday"
"MS1","MS1-1","Private","2019-12-17T19:26:00.000",19,"2019-12-18T06:51:00.000",6,4.13,11.42166667,"Dec","Tuesday"
"NR1","NR1-3","Private","2019-12-17T19:31:00.000",19,"2019-12-18T08:22:00.000",8,22.16,12.84277778,"Dec","Tuesday"
"NR1","NR1-1","Private","2019-12-17T19:38:00.000",19,"2019-12-18T07:36:00.000",7,7.66,11.97611111,"Dec","Tuesday"
"MS22","AsO4-2","Private","2019-12-17T19:40:00.000",19,"2019-12-18T06:24:00.000",6,4.99,10.73,"Dec","Tuesday"
"Bl2","Share-25","Shared","2019-12-17T19:56:00.000",19,"2019-12-18T06:39:00.000",6,45.05,10.71916667,"Dec","Tuesday"
"Bl2","Share-28","Shared","2019-12-17T20:48:00.000",20,"2019-12-18T06:41:00.000",6,20.84,9.88,"Dec","Tuesday"
"Bl2","Bl2-5","Private","2019-12-17T20:53:00.000",20,"2019-12-18T07:51:00.000",7,9.76,10.97694444,"Dec","Tuesday"
"Bl2","Bl2-8","Private","2019-12-17T20:54:00.000",20,"2019-12-18T07:21:00.000",7,18.16,10.43805556,"Dec","Tuesday"
"UT9","Share-36","Shared","2019-12-17T21:12:00.000",21,"2019-12-18T01:16:00.000",1,8.94,4.069444444,"Dec","Tuesday"
"MS1","MS1-2","Private","2019-12-17T21:20:00.000",21,"2019-12-18T08:09:00.000",8,15.32,10.80777778,"Dec","Tuesday"
"AsO10","AsO10-1","Private","2019-12-17T21:36:00.000",21,"2019-12-18T08:34:00.000",8,7.8,10.96416667,"Dec","Tuesday"
"UT15","UT15-2","Private","2019-12-17T21:49:00.000",21,"2019-12-18T08:02:00.000",8,17.11,10.21222222,"Dec","Tuesday"
"UT7","UT7-1","Private","2019-12-17T21:53:00.000",21,"2019-12-18T07:26:00.000",7,24.52,9.555555556,"Dec","Tuesday"
"Bl2","Bl2-7","Private","2019-12-17T22:23:00.000",22,"2019-12-18T12:13:00.000",12,4.58,13.82027778,"Dec","Tuesday"
"AsO2","Share-20","Shared","2019-12-17T22:26:00.000",22,"2019-12-18T10:26:00.000",10,9.55,11.98972222,"Dec","Tuesday"
"AdO1","AdO1-3","Private","2019-12-17T22:40:00.000",22,"2019-12-18T07:26:00.000",7,51.19,8.773611111,"Dec","Tuesday"
"Bl2","Bl2-1","Private","2019-12-18T08:15:00.000",8,"2019-12-18T15:55:00.000",15,20.24,7.663333333,"Dec","Wednesday"
"UT1","UT1-1","Private","2019-12-18T10:20:00.000",10,"2019-12-18T13:53:00.000",13,11.95,3.556944444,"Dec","Wednesday"
"AsO6","AsO6-1","Private","2019-12-18T10:36:00.000",10,"2019-12-18T13:46:00.000",13,4.54,3.167777778,"Dec","Wednesday"
"AdO1","AdO1-2","Private","2019-12-18T10:45:00.000",10,"2019-12-18T12:28:00.000",12,5,1.721111111,"Dec","Wednesday"
"AdO3","AdO3-3","Private","2019-12-18T11:09:00.000",11,"2019-12-19T07:31:00.000",7,20.21,20.37444444,"Dec","Wednesday"
"Bl2","Bl2-3","Private","2019-12-18T13:33:00.000",13,"2019-12-19T07:59:00.000",7,15.15,18.435,"Dec","Wednesday"
"Bl2","Share-29","Shared","2019-12-18T13:39:00.000",13,"2019-12-18T17:06:00.000",17,12.36,3.461111111,"Dec","Wednesday"
"MS1","Share-31","Shared","2019-12-18T14:21:00.000",14,"2019-12-18T18:24:00.000",18,7.52,4.061111111,"Dec","Wednesday"
"AdA6","AdA6-1","Private","2019-12-18T15:01:00.000",15,"2019-12-18T16:52:00.000",16,1.12,1.842222222,"Dec","Wednesday"
"NR1","NR1-1","Private","2019-12-18T15:22:00.000",15,"2019-12-18T17:36:00.000",17,7.86,2.224444444,"Dec","Wednesday"
"MS1","MS1-2","Private","2019-12-18T15:23:00.000",15,"2019-12-18T17:02:00.000",17,5.9,1.653333333,"Dec","Wednesday"
"MS22","MS22-1","Private","2019-12-18T15:41:00.000",15,"2019-12-19T06:59:00.000",6,50.57,15.3025,"Dec","Wednesday"
"UT7","UT7-2","Private","2019-12-18T15:47:00.000",15,"2019-12-19T07:33:00.000",7,7.86,15.76916667,"Dec","Wednesday"
"Bl2","Bl2-7","Private","2019-12-18T15:53:00.000",15,"2019-12-19T12:07:00.000",12,14.69,20.23,"Dec","Wednesday"
"AsO2","Share-5","Shared","2019-12-18T15:56:00.000",15,"2019-12-18T21:04:00.000",21,38.47,5.125,"Dec","Wednesday"
"AsO10","AsO10-1","Private","2019-12-18T16:06:00.000",16,"2019-12-18T17:09:00.000",17,3.82,1.057777778,"Dec","Wednesday"
"UT15","UT15-2","Private","2019-12-18T16:14:00.000",16,"2019-12-19T08:01:00.000",8,17.59,15.79583333,"Dec","Wednesday"
"MS22","AsO4-2","Private","2019-12-18T16:29:00.000",16,"2019-12-18T18:22:00.000",18,4.11,1.896111111,"Dec","Wednesday"
"UT7","UT7-5","Private","2019-12-18T16:33:00.000",16,"2019-12-18T17:16:00.000",17,2.6,0.711388889,"Dec","Wednesday"
"AsO4","AsO4-1","Private","2019-12-18T16:35:00.000",16,"2019-12-18T17:18:00.000",17,2.64,0.7175,"Dec","Wednesday"
"AdA1","AdA1-1","Private","2019-12-18T16:39:00.000",16,"2019-12-19T06:44:00.000",6,4.24,14.07972222,"Dec","Wednesday"
"Bl2","Bl2-8","Private","2019-12-18T17:09:00.000",17,"2019-12-18T20:34:00.000",20,9.46,3.419722222,"Dec","Wednesday"
"Bl2","Bl2-5","Private","2019-12-18T17:15:00.000",17,"2019-12-19T08:00:00.000",8,9.03,14.75944444,"Dec","Wednesday"
"AdO1","AdO1-2","Private","2019-12-18T17:39:00.000",17,"2019-12-19T11:10:00.000",11,10.06,17.52916667,"Dec","Wednesday"
"NR1","NR1-1","Private","2019-12-18T18:21:00.000",18,"2019-12-19T07:00:00.000",7,5.44,12.64722222,"Dec","Wednesday"
"AsO2","AsO2-1","Private","2019-12-18T18:24:00.000",18,"2019-12-19T07:32:00.000",7,15.64,13.13027778,"Dec","Wednesday"
"Bl2","Share-8","Shared","2019-12-18T18:40:00.000",18,"2019-12-18T23:56:00.000",23,19.65,5.260833333,"Dec","Wednesday"
"MS1","MS1-2","Private","2019-12-18T18:53:00.000",18,"2019-12-19T07:24:00.000",7,5.46,12.51888889,"Dec","Wednesday"
"AdA6","AdA6-1","Private","2019-12-18T19:14:00.000",19,"2019-12-19T07:59:00.000",7,8.57,12.75722222,"Dec","Wednesday"
"UT9","Share-12","Shared","2019-12-18T19:30:00.000",19,null,null,17.76,null,"Dec","Wednesday"
"UT7","UT7-5","Private","2019-12-18T19:36:00.000",19,"2019-12-19T08:00:00.000",8,9.23,12.39,"Dec","Wednesday"
"SR14","SR14-2","Private","2019-12-18T19:45:00.000",19,"2019-12-19T07:34:00.000",7,58.3,11.81555556,"Dec","Wednesday"
"NR1","NR1-2","Private","2019-12-18T19:47:00.000",19,"2019-12-19T06:51:00.000",6,9.44,11.07333333,"Dec","Wednesday"
"AsO6","AsO6-1","Private","2019-12-18T19:48:00.000",19,"2019-12-19T07:16:00.000",7,7.03,11.46555556,"Dec","Wednesday"
"AsO4","AsO4-1","Private","2019-12-18T19:49:00.000",19,"2019-12-19T07:30:00.000",7,11.61,11.68194444,"Dec","Wednesday"
"MS1","MS1-1","Private","2019-12-18T20:29:00.000",20,"2019-12-19T16:11:00.000",16,3.28,19.71111111,"Dec","Wednesday"
"AsO10","AsO10-1","Private","2019-12-18T20:42:00.000",20,"2019-12-19T07:11:00.000",7,6.35,10.48027778,"Dec","Wednesday"
"MS22","AsO4-2","Private","2019-12-18T21:07:00.000",21,"2019-12-19T06:26:00.000",6,4.54,9.323333333,"Dec","Wednesday"
"UT1","UT1-1","Private","2019-12-18T21:17:00.000",21,"2019-12-19T12:48:00.000",12,8.3,15.51611111,"Dec","Wednesday"
"AdO1","AdO1-3","Private","2019-12-18T21:21:00.000",21,"2019-12-19T09:16:00.000",9,25.22,11.92305556,"Dec","Wednesday"
"AdO1","AdO1-1","Private","2019-12-18T21:29:00.000",21,"2019-12-19T06:33:00.000",6,19.19,9.074166667,"Dec","Wednesday"
"Bl2","Bl2-4","Private","2019-12-18T22:17:00.000",22,"2019-12-19T12:29:00.000",12,27.08,14.20638889,"Dec","Wednesday"
"Bl2","Bl2-2","Private","2019-12-18T22:58:00.000",22,"2019-12-19T08:42:00.000",8,17.8,9.733611111,"Dec","Wednesday"
"Bl2","Bl2-8","Private","2019-12-18T23:38:00.000",23,"2019-12-19T06:37:00.000",6,3.6,6.991388889,"Dec","Wednesday"
"AsO8","AsO8-3","Private","2019-12-19T08:28:00.000",8,"2019-12-19T15:40:00.000",15,17.34,7.193055556,"Dec","Thursday"
"AsO8","AsO8-4","Private","2019-12-19T10:42:00.000",10,"2019-12-19T12:52:00.000",12,6.61,2.154166667,"Dec","Thursday"
"NR1","NR1-1","Private","2019-12-19T12:53:00.000",12,"2019-12-19T18:22:00.000",18,6.49,5.4775,"Dec","Thursday"
"Bl2","Bl2-7","Private","2019-12-19T14:15:00.000",14,"2019-12-20T09:05:00.000",9,2.52,18.8325,"Dec","Thursday"
"MS1","Share-31","Shared","2019-12-19T14:38:00.000",14,"2019-12-19T17:53:00.000",17,5.98,3.237777778,"Dec","Thursday"
"AsO8","AsO8-4","Private","2019-12-19T15:23:00.000",15,"2019-12-19T19:19:00.000",19,5.81,3.940555556,"Dec","Thursday"
"AdA1","AdA1-1","Private","2019-12-19T15:30:00.000",15,"2019-12-19T22:16:00.000",22,22.06,6.773888889,"Dec","Thursday"
"AsO10","AsO10-1","Private","2019-12-19T15:45:00.000",15,"2019-12-19T19:13:00.000",19,4.36,3.465277778,"Dec","Thursday"
"AdA6","AdA6-1","Private","2019-12-19T15:50:00.000",15,null,null,5.62,null,"Dec","Thursday"
"UT7","UT7-2","Private","2019-12-19T15:54:00.000",15,"2019-12-19T17:18:00.000",17,6.83,1.388333333,"Dec","Thursday"
"MS22","AsO4-2","Private","2019-12-19T15:56:00.000",15,"2019-12-19T17:14:00.000",17,3.67,1.308333333,"Dec","Thursday"
"UT7","UT7-1","Private","2019-12-19T16:08:00.000",16,null,null,4.91,null,"Dec","Thursday"
"Bl2","Bl2-3","Private","2019-12-19T16:14:00.000",16,"2019-12-19T21:50:00.000",21,14.57,5.593055556,"Dec","Thursday"
"Bl2","Bl2-5","Private","2019-12-19T16:19:00.000",16,"2019-12-19T17:41:00.000",17,4.84,1.356666667,"Dec","Thursday"
"SR2","SR2-3","Private","2019-12-19T16:23:00.000",16,null,null,24.36,null,"Dec","Thursday"
"AsO4","AsO4-1","Private","2019-12-19T16:37:00.000",16,"2019-12-19T19:30:00.000",19,9.03,2.879722222,"Dec","Thursday"
"Ris","Ris-2","Private","2019-12-19T16:50:00.000",16,"2019-12-19T17:24:00.000",17,1.74,0.571666667,"Dec","Thursday"
"AsO2","AsO2-1","Private","2019-12-19T16:52:00.000",16,"2019-12-20T07:18:00.000",7,13.53,14.43972222,"Dec","Thursday"
"Ris","Ris-2","Private","2019-12-19T17:26:00.000",17,"2019-12-19T17:51:00.000",17,1.27,0.420277778,"Dec","Thursday"
"NR1","NR1-2","Private","2019-12-19T17:29:00.000",17,"2019-12-20T06:44:00.000",6,2.76,13.24833333,"Dec","Thursday"
"MS1","MS1-1","Private","2019-12-19T17:58:00.000",17,"2019-12-20T12:42:00.000",12,2.96,18.72527778,"Dec","Thursday"
"MS1","MS1-2","Private","2019-12-19T18:17:00.000",18,"2019-12-19T19:30:00.000",19,4.4,1.208055556,"Dec","Thursday"
"AsO6","AsO6-1","Private","2019-12-19T18:41:00.000",18,"2019-12-20T13:55:00.000",13,6.98,19.235,"Dec","Thursday"
"SR2","SR2-2","Private","2019-12-19T18:46:00.000",18,"2019-12-20T10:16:00.000",10,6.08,15.4925,"Dec","Thursday"
"Bl2","Bl2-5","Private","2019-12-19T18:50:00.000",18,"2019-12-19T22:10:00.000",22,11.95,3.339444444,"Dec","Thursday"
"Bl2","Bl2-8","Private","2019-12-19T18:51:00.000",18,"2019-12-20T07:14:00.000",7,19.6,12.38305556,"Dec","Thursday"
"Ris","Ris-2","Private","2019-12-19T19:02:00.000",19,"2019-12-20T06:53:00.000",6,37.97,11.85638889,"Dec","Thursday"
"Bl2","Share-25","Shared","2019-12-19T19:13:00.000",19,"2019-12-20T06:31:00.000",6,41.56,11.29305556,"Dec","Thursday"
"UT15","UT15-2","Private","2019-12-19T19:29:00.000",19,null,null,12.36,null,"Dec","Thursday"
"UT7","UT7-2","Private","2019-12-19T19:39:00.000",19,null,null,10.74,null,"Dec","Thursday"
"AsO2","Share-22","Shared","2019-12-19T19:41:00.000",19,"2019-12-19T21:34:00.000",21,9.24,1.890277778,"Dec","Thursday"
"MS22","AsO4-2","Private","2019-12-19T19:56:00.000",19,"2019-12-20T06:31:00.000",6,11.49,10.57944444,"Dec","Thursday"
"NR1","NR1-1","Private","2019-12-19T20:09:00.000",20,null,null,6.23,null,"Dec","Thursday"
"UT9","Share-36","Shared","2019-12-19T20:40:00.000",20,"2019-12-20T00:31:00.000",0,8.24,3.838611111,"Dec","Thursday"
"AsO8","AsO8-4","Private","2019-12-19T20:50:00.000",20,"2019-12-20T09:43:00.000",9,5.23,12.88055556,"Dec","Thursday"
"MS22","MS22-1","Private","2019-12-19T20:55:00.000",20,"2019-12-20T06:59:00.000",6,52.14,10.05833333,"Dec","Thursday"
"AsO4","AsO4-1","Private","2019-12-19T20:56:00.000",20,"2019-12-20T08:31:00.000",8,5.28,11.58666667,"Dec","Thursday"
"AsO10","AsO10-1","Private","2019-12-19T21:01:00.000",21,"2019-12-20T12:24:00.000",12,5.84,15.39527778,"Dec","Thursday"
"AsO10","AsO10-4","Private","2019-12-19T21:50:00.000",21,"2019-12-20T07:20:00.000",7,15.7,9.4875,"Dec","Thursday"
"SR2","SR2-1","Private","2019-12-19T21:51:00.000",21,"2019-12-21T07:19:00.000",7,9.51,33.45444444,"Dec","Thursday"
"UT1","UT1-1","Private","2019-12-19T21:56:00.000",21,null,null,6.88,null,"Dec","Thursday"
"UT9","Share-15","Shared","2019-12-19T21:58:00.000",21,null,null,47.8,null,"Dec","Thursday"
"AdO3","Share-16","Shared","2019-12-19T22:06:00.000",22,"2019-12-20T11:18:00.000",11,53.45,13.1975,"Dec","Thursday"
"Bl2","Bl2-5","Private","2019-12-19T22:26:00.000",22,"2019-12-20T08:59:00.000",8,5.57,10.55472222,"Dec","Thursday"
"Bl2","Bl2-3","Private","2019-12-19T23:16:00.000",23,"2019-12-20T08:10:00.000",8,14.88,8.904722222,"Dec","Thursday"
"UT15","UT15-2","Private","2019-12-20T08:37:00.000",8,"2019-12-20T15:27:00.000",15,4.19,6.818333333,"Dec","Friday"
"Bl2","Bl2-5","Private","2019-12-20T09:11:00.000",9,"2019-12-20T16:56:00.000",16,1.84,7.747222222,"Dec","Friday"
"UT1","UT1-2","Private","2019-12-20T09:58:00.000",9,"2019-12-20T15:19:00.000",15,34.57,5.361666667,"Dec","Friday"
"Ris","Ris-1","Private","2019-12-20T11:14:00.000",11,"2019-12-20T11:15:00.000",11,0.02,0.010833333,"Dec","Friday"
"Bl2","Bl2-1","Private","2019-12-20T11:27:00.000",11,"2019-12-20T14:34:00.000",14,10.6,3.115277778,"Dec","Friday"
"Ris","Ris-1","Private","2019-12-20T11:29:00.000",11,"2019-12-20T13:01:00.000",13,5.33,1.533888889,"Dec","Friday"
"UT7","UT7-3","Private","2019-12-20T11:32:00.000",11,"2019-12-20T17:12:00.000",17,11.72,5.675277778,"Dec","Friday"
"AsO8","AsO8-4","Private","2019-12-20T11:46:00.000",11,"2019-12-21T10:24:00.000",10,6.05,22.62361111,"Dec","Friday"
"UT1","UT1-1","Private","2019-12-20T12:37:00.000",12,"2019-12-20T12:54:00.000",12,1.06,0.290277778,"Dec","Friday"
"AdO1","AdO1-4","Private","2019-12-20T12:44:00.000",12,"2019-12-20T19:24:00.000",19,6.59,6.658888889,"Dec","Friday"
"AsO4","AsO4-1","Private","2019-12-20T12:54:00.000",12,"2019-12-20T14:53:00.000",14,7.26,1.970833333,"Dec","Friday"
"UT9","Share-12","Shared","2019-12-20T13:41:00.000",13,"2019-12-20T18:37:00.000",18,26.01,4.923611111,"Dec","Friday"
"AsO6","AsO6-1","Private","2019-12-20T14:04:00.000",14,"2019-12-21T07:10:00.000",7,1.34,17.09416667,"Dec","Friday"
"AdO3","AdO3-4","Private","2019-12-20T14:21:00.000",14,"2019-12-22T10:47:00.000",10,29.28,44.42972222,"Dec","Friday"
"Bl2","Bl2-8","Private","2019-12-20T14:22:00.000",14,"2019-12-21T10:14:00.000",10,18.62,19.85166667,"Dec","Friday"
"Ris","Ris-2","Private","2019-12-20T14:35:00.000",14,"2019-12-21T12:44:00.000",12,6.42,22.13916667,"Dec","Friday"
"Bl2","Share-29","Shared","2019-12-20T14:45:00.000",14,"2019-12-20T18:13:00.000",18,11.79,3.461666667,"Dec","Friday"
"MS1","MS1-2","Private","2019-12-20T14:46:00.000",14,"2019-12-20T15:53:00.000",15,4.06,1.112777778,"Dec","Friday"
"NR1","NR1-1","Private","2019-12-20T15:02:00.000",15,"2019-12-21T13:49:00.000",13,6.92,22.77166667,"Dec","Friday"
"MS22","AsO4-2","Private","2019-12-20T15:05:00.000",15,"2019-12-20T16:50:00.000",16,4.63,1.764444444,"Dec","Friday"
"Bl2","Bl2-2","Private","2019-12-20T15:20:00.000",15,"2019-12-20T19:40:00.000",19,14.49,4.333888889,"Dec","Friday"
"AdA6","AdA6-1","Private","2019-12-20T15:26:00.000",15,"2019-12-21T14:08:00.000",14,6.17,22.705,"Dec","Friday"
"Ris","Ris-1","Private","2019-12-20T15:30:00.000",15,"2019-12-20T15:32:00.000",15,0.24,0.038333333,"Dec","Friday"
"Ris","Ris-1","Private","2019-12-20T15:33:00.000",15,"2019-12-20T15:37:00.000",15,0.46,0.069722222,"Dec","Friday"
"Ris","Ris-1","Private","2019-12-20T15:41:00.000",15,"2019-12-20T15:43:00.000",15,0.15,0.024444444,"Dec","Friday"
"Ris","Ris-1","Private","2019-12-20T15:43:00.000",15,"2019-12-20T18:58:00.000",18,9.15,3.237222222,"Dec","Friday"
"UT7","UT7-2","Private","2019-12-20T15:58:00.000",15,"2019-12-21T11:43:00.000",11,4.18,19.75111111,"Dec","Friday"
"Bl2","Bl2-3","Private","2019-12-20T16:24:00.000",16,"2019-12-21T16:24:00.000",16,12.05,24,"Dec","Friday"
"UT7","UT7-1","Private","2019-12-20T16:24:00.000",16,"2019-12-20T19:42:00.000",19,21.98,3.284444444,"Dec","Friday"
"UT7","UT7-5","Private","2019-12-20T16:32:00.000",16,"2019-12-21T12:09:00.000",12,9.59,19.625,"Dec","Friday"
"AsO8","AsO8-3","Private","2019-12-20T16:43:00.000",16,"2019-12-22T10:31:00.000",10,17.04,41.80916667,"Dec","Friday"
"AsO2","Share-22","Shared","2019-12-20T16:46:00.000",16,"2019-12-20T20:10:00.000",20,16.11,3.394166667,"Dec","Friday"
"AdO1","AdO1-2","Private","2019-12-20T16:49:00.000",16,"2019-12-21T14:53:00.000",14,5.82,22.07722222,"Dec","Friday"
"NR1","NR1-2","Private","2019-12-20T16:53:00.000",16,"2019-12-21T08:38:00.000",8,6.29,15.74222222,"Dec","Friday"
"UT1","UT1-1","Private","2019-12-20T16:57:00.000",16,"2019-12-20T17:03:00.000",17,0.32,0.088888889,"Dec","Friday"
"AdA1","AdA1-1","Private","2019-12-20T17:13:00.000",17,"2019-12-21T17:53:00.000",17,5.65,24.66222222,"Dec","Friday"
"AsO2","Share-5","Shared","2019-12-20T17:31:00.000",17,"2019-12-20T18:19:00.000",18,2.96,0.785833333,"Dec","Friday"
"UT15","UT15-2","Private","2019-12-20T17:48:00.000",17,"2019-12-21T13:48:00.000",13,5.74,20.01138889,"Dec","Friday"
"UT1","UT1-1","Private","2019-12-20T17:56:00.000",17,"2019-12-20T19:03:00.000",19,4.09,1.118055556,"Dec","Friday"
"AsO10","AsO10-5","Private","2019-12-20T18:02:00.000",18,"2019-12-21T11:38:00.000",11,53.96,17.60416667,"Dec","Friday"
"AsO2","Share-5","Shared","2019-12-20T18:19:00.000",18,"2019-12-20T22:43:00.000",22,25.99,4.403333333,"Dec","Friday"
"Bl2","Bl2-4","Private","2019-12-20T18:37:00.000",18,"2019-12-21T12:28:00.000",12,20.32,17.85416667,"Dec","Friday"
"AsO2","AsO2-1","Private","2019-12-20T18:48:00.000",18,"2019-12-22T16:25:00.000",16,13.71,45.61055556,"Dec","Friday"
"Bl2","Share-28","Shared","2019-12-20T18:57:00.000",18,"2019-12-20T22:32:00.000",22,14.51,3.569444444,"Dec","Friday"
"Ris","Ris-1","Private","2019-12-20T18:59:00.000",18,"2019-12-21T11:53:00.000",11,6.64,16.8975,"Dec","Friday"
"SR14","SR14-2","Private","2019-12-20T19:03:00.000",19,"2019-12-21T11:21:00.000",11,43.57,16.31305556,"Dec","Friday"
"UT1","UT1-1","Private","2019-12-20T19:18:00.000",19,"2019-12-20T20:19:00.000",20,3.68,1.0075,"Dec","Friday"
"Bl2","Bl2-6","Private","2019-12-20T19:27:00.000",19,"2019-12-28T12:20:00.000",12,7.63,184.8791667,"Dec","Friday"
"UT7","UT7-3","Private","2019-12-20T19:34:00.000",19,"2019-12-21T10:59:00.000",10,7.96,15.40833333,"Dec","Friday"
"Bl2","Share-7","Shared","2019-12-20T20:19:00.000",20,"2019-12-20T23:51:00.000",23,23.41,3.531666667,"Dec","Friday"
"AdO3","AdO3-1","Shared","2019-12-20T20:22:00.000",20,"2019-12-21T12:15:00.000",12,9.28,15.88083333,"Dec","Friday"
"MS1","MS1-2","Private","2019-12-20T20:44:00.000",20,"2019-12-20T21:04:00.000",21,1.23,0.336666667,"Dec","Friday"
"AdO3","AdO3-3","Private","2019-12-20T21:02:00.000",21,"2019-12-21T09:59:00.000",9,13.87,12.9375,"Dec","Friday"
"AsO2","AsO6-1","Shared","2019-12-20T21:10:00.000",21,"2019-12-21T12:28:00.000",12,69.33,15.30666667,"Dec","Friday"
"AdO1","AdO1-4","Private","2019-12-20T21:28:00.000",21,"2019-12-21T10:46:00.000",10,7.13,13.30166667,"Dec","Friday"
"AdA1","Share-6","Shared","2019-12-20T22:01:00.000",22,"2019-12-21T06:31:00.000",6,15.69,8.508888889,"Dec","Friday"
"AsO10","AsO10-1","Private","2019-12-20T22:24:00.000",22,"2019-12-21T08:09:00.000",8,4.66,9.752222222,"Dec","Friday"
"Bl2","Bl2-1","Private","2019-12-20T22:36:00.000",22,"2019-12-21T09:44:00.000",9,9.26,11.13777778,"Dec","Friday"
"MS1","MS1-2","Private","2019-12-21T00:30:00.000",0,"2019-12-21T15:34:00.000",15,14.85,15.06666667,"Dec","Saturday"
"MS1","Share-31","Shared","2019-12-21T11:04:00.000",11,"2019-12-21T12:17:00.000",12,2.22,1.213055556,"Dec","Saturday"
"NR1","NR1-2","Private","2019-12-21T11:33:00.000",11,"2019-12-22T12:32:00.000",12,6.52,24.98666667,"Dec","Saturday"
"Bl2","Bl2-8","Private","2019-12-21T11:49:00.000",11,"2019-12-21T17:13:00.000",17,2.1,5.4025,"Dec","Saturday"
"Ris","Ris-1","Private","2019-12-21T11:53:00.000",11,"2019-12-21T11:54:00.000",11,0.01,0.008611111,"Dec","Saturday"
"UT1","UT1-1","Private","2019-12-21T12:05:00.000",12,"2019-12-21T13:02:00.000",13,3.5,0.958611111,"Dec","Saturday"
"UT7","UT7-3","Private","2019-12-21T12:15:00.000",12,"2019-12-21T20:01:00.000",20,10.8,7.751944444,"Dec","Saturday"
"AdO1","AdO1-1","Private","2019-12-21T13:21:00.000",13,"2019-12-22T16:52:00.000",16,22.43,27.51416667,"Dec","Saturday"
"Ris","Ris-2","Private","2019-12-21T13:26:00.000",13,"2019-12-23T13:00:00.000",13,2.52,47.55361111,"Dec","Saturday"
"AsO8","AsO8-4","Private","2019-12-21T13:28:00.000",13,"2019-12-22T09:23:00.000",9,7.54,19.90916667,"Dec","Saturday"
"NR1","NR1-1","Private","2019-12-21T14:39:00.000",14,"2019-12-22T16:43:00.000",16,5.41,26.07527778,"Dec","Saturday"
"UT1","UT1-1","Private","2019-12-21T14:39:00.000",14,"2019-12-21T14:47:00.000",14,0.45,0.124166667,"Dec","Saturday"
"Ris","Ris-1","Private","2019-12-21T14:53:00.000",14,"2019-12-21T15:29:00.000",15,4.36,0.594444444,"Dec","Saturday"
"UT15","UT15-1","Private","2019-12-21T15:02:00.000",15,"2019-12-22T14:46:00.000",14,7.96,23.72333333,"Dec","Saturday"
"UT1","UT1-1","Private","2019-12-21T15:13:00.000",15,"2019-12-21T16:16:00.000",16,3.85,1.055,"Dec","Saturday"
"Bl2","Bl2-5","Private","2019-12-21T15:13:00.000",15,"2019-12-21T18:18:00.000",18,8.49,3.076666667,"Dec","Saturday"
"AsO6","AsO6-1","Private","2019-12-21T15:37:00.000",15,"2019-12-22T10:57:00.000",10,5.16,19.33027778,"Dec","Saturday"
"AdO3","AdO3-3","Private","2019-12-21T15:37:00.000",15,"2019-12-22T13:01:00.000",13,15.31,21.40027778,"Dec","Saturday"
"AdA6","AdA6-1","Private","2019-12-21T15:42:00.000",15,"2019-12-23T12:18:00.000",12,7.97,44.60388889,"Dec","Saturday"
"Ris","Ris-1","Private","2019-12-21T15:44:00.000",15,null,null,7.38,null,"Dec","Saturday"
"Bl2","Bl2-2","Private","2019-12-21T16:10:00.000",16,"2019-12-21T21:55:00.000",21,15.16,5.751111111,"Dec","Saturday"
"UT7","UT7-5","Private","2019-12-21T16:15:00.000",16,"2019-12-22T13:49:00.000",13,6.99,21.56027778,"Dec","Saturday"
"Bl2","Bl2-1","Private","2019-12-21T16:39:00.000",16,"2019-12-21T18:57:00.000",18,6.63,2.300555556,"Dec","Saturday"
"UT1","UT1-1","Private","2019-12-21T16:47:00.000",16,"2019-12-21T17:33:00.000",17,2.82,0.772777778,"Dec","Saturday"
"AdO3","AdO3-2","Private","2019-12-21T16:52:00.000",16,"2019-12-22T16:45:00.000",16,11.44,23.89805556,"Dec","Saturday"
