ride_id,rideable_type,started_at,ended_at,start_station_id,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_length
5157,standard_bike,2016-01-17 20:04:22,2016-01-17 20:28:51,3211,3203,40.72152515,-74.046304543,40.727595966,-74.044247311,Subscriber,1468
5158,standard_bike,2016-01-17 20:13:32,2016-01-17 20:15:54,3214,3183,40.7127742,-74.0364857,40.7162469,-74.0334588,Subscriber,141
5159,standard_bike,2016-01-17 20:31:07,2016-01-17 20:51:45,3203,3203,40.727595966,-74.044247311,40.727595966,-74.044247311,Subscriber,1238
5160,standard_bike,2016-01-17 20:56:35,2016-01-17 21:13:30,3203,3211,40.727595966,-74.044247311,40.72152515,-74.046304543,Subscriber,1014
5161,standard_bike,2016-01-17 20:56:49,2016-01-17 21:28:24,3196,3183,40.7443187,-74.0439909,40.7162469,-74.0334588,Subscriber,1895
5162,standard_bike,2016-01-17 20:58:09,2016-01-17 21:27:59,3196,3183,40.7443187,-74.0439909,40.7162469,-74.0334588,Subscriber,1789
5163,standard_bike,2016-01-17 21:56:23,2016-01-17 22:02:36,3195,3193,40.73074262530658,-74.06378388404846,40.7246050998869,-74.07840594649315,Subscriber,373
5164,standard_bike,2016-01-17 22:03:10,2016-01-17 22:07:30,3203,3186,40.727595966,-74.044247311,40.71958611647166,-74.04311746358871,Subscriber,260
5165,standard_bike,2016-01-17 22:25:33,2016-01-17 22:33:23,3193,3195,40.7246050998869,-74.07840594649315,40.73074262530658,-74.06378388404846,Subscriber,470
5166,standard_bike,2016-01-17 22:33:14,2016-01-17 22:40:12,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,418
5167,standard_bike,2016-01-17 22:47:11,2016-01-17 22:54:17,3187,3199,40.7211236,-74.03805095,40.7287448,-74.0321082,Subscriber,426
5168,standard_bike,2016-01-17 23:08:10,2016-01-17 23:10:22,3209,3211,40.7241765,-74.0506564,40.72152515,-74.046304543,Subscriber,131
5169,standard_bike,2016-01-17 23:17:45,2016-01-17 23:20:07,3211,3209,40.72152515,-74.046304543,40.7241765,-74.0506564,Subscriber,141
5170,standard_bike,2016-01-17 23:29:53,2016-01-17 23:33:50,3186,3183,40.71958611647166,-74.04311746358871,40.7162469,-74.0334588,Subscriber,236
5171,standard_bike,2016-01-17 23:30:10,2016-01-17 23:32:41,3186,3213,40.71958611647166,-74.04311746358871,40.71848892,-74.047726625,Subscriber,150
5172,standard_bike,2016-01-17 23:56:32,2016-01-18 00:08:06,3202,3203,40.7272235,-74.0337589,40.727595966,-74.044247311,Subscriber,693
5173,standard_bike,2016-01-17 23:58:03,2016-01-18 00:03:05,3186,3214,40.71958611647166,-74.04311746358871,40.7127742,-74.0364857,Subscriber,302
5174,standard_bike,2016-01-18 00:05:40,2016-01-18 00:16:30,3195,3193,40.73074262530658,-74.06378388404846,40.7246050998869,-74.07840594649315,Subscriber,649
5175,standard_bike,2016-01-18 01:06:31,2016-01-18 01:11:16,3186,3203,40.71958611647166,-74.04311746358871,40.727595966,-74.044247311,Subscriber,285
5176,standard_bike,2016-01-18 02:53:41,2016-01-18 02:55:57,3194,3195,40.7253399253558,-74.06762212514877,40.73074262530658,-74.06378388404846,Subscriber,136
5177,standard_bike,2016-01-18 03:21:03,2016-01-18 04:05:14,3195,3194,40.73074262530658,-74.06378388404846,40.7253399253558,-74.06762212514877,Subscriber,2650
5178,standard_bike,2016-01-18 04:38:21,2016-01-18 04:48:51,3186,3190,40.71958611647166,-74.04311746358871,40.7104670233797,-74.07003879547119,Subscriber,629
5179,standard_bike,2016-01-18 06:28:50,2016-01-18 06:32:04,3194,3195,40.7253399253558,-74.06762212514877,40.73074262530658,-74.06378388404846,Subscriber,194
5180,standard_bike,2016-01-18 06:49:43,2016-01-18 06:52:13,3214,3183,40.7127742,-74.0364857,40.7162469,-74.0334588,Subscriber,149
5181,standard_bike,2016-01-18 06:59:27,2016-01-18 07:05:15,3212,3195,40.734785818,-74.050443636,40.73074262530658,-74.06378388404846,Subscriber,347
5182,standard_bike,2016-01-18 07:09:39,2016-01-18 07:12:31,3194,3195,40.7253399253558,-74.06762212514877,40.73074262530658,-74.06378388404846,Subscriber,171
5183,standard_bike,2016-01-18 07:25:26,2016-01-18 07:29:20,3209,3186,40.7241765,-74.0506564,40.71958611647166,-74.04311746358871,Subscriber,233
5184,standard_bike,2016-01-18 08:01:42,2016-01-18 08:08:11,3202,3203,40.7272235,-74.0337589,40.727595966,-74.044247311,Subscriber,389
5185,standard_bike,2016-01-18 08:01:49,2016-01-18 08:05:08,3194,3195,40.7253399253558,-74.06762212514877,40.73074262530658,-74.06378388404846,Subscriber,198
5186,standard_bike,2016-01-18 08:09:47,2016-01-18 08:17:04,3195,3193,40.73074262530658,-74.06378388404846,40.7246050998869,-74.07840594649315,Subscriber,436
5187,standard_bike,2016-01-18 08:19:41,2016-01-18 08:24:20,3209,3186,40.7241765,-74.0506564,40.71958611647166,-74.04311746358871,Subscriber,278
5188,standard_bike,2016-01-18 08:24:58,2016-01-18 08:30:04,3203,3186,40.727595966,-74.044247311,40.71958611647166,-74.04311746358871,Subscriber,306
5189,standard_bike,2016-01-18 08:28:35,2016-01-18 08:33:55,3203,3186,40.727595966,-74.044247311,40.71958611647166,-74.04311746358871,Subscriber,320
5190,standard_bike,2016-01-18 08:29:11,2016-01-18 08:33:38,3205,3186,40.71653978099194,-74.0496379137039,40.71958611647166,-74.04311746358871,Subscriber,267
5191,standard_bike,2016-01-18 08:31:55,2016-01-18 08:36:31,3225,3195,40.7236589,-74.0641943,40.73074262530658,-74.06378388404846,Subscriber,275
5192,standard_bike,2016-01-18 08:35:31,2016-01-18 08:43:25,3203,3205,40.727595966,-74.044247311,40.71653978099194,-74.0496379137039,Subscriber,474
5193,standard_bike,2016-01-18 08:36:36,2016-01-18 08:40:02,3214,3183,40.7127742,-74.0364857,40.7162469,-74.0334588,Subscriber,206
5194,standard_bike,2016-01-18 08:40:00,2016-01-18 08:44:16,3209,3186,40.7241765,-74.0506564,40.71958611647166,-74.04311746358871,Subscriber,256
5195,standard_bike,2016-01-18 08:48:33,2016-01-18 08:55:15,3214,3186,40.7127742,-74.0364857,40.71958611647166,-74.04311746358871,Subscriber,402
5196,standard_bike,2016-01-18 08:48:34,2016-01-18 08:55:09,3214,3186,40.7127742,-74.0364857,40.71958611647166,-74.04311746358871,Subscriber,394
5197,standard_bike,2016-01-18 08:50:28,2016-01-18 08:53:11,3213,3186,40.71848892,-74.047726625,40.71958611647166,-74.04311746358871,Subscriber,162
5198,standard_bike,2016-01-18 08:51:15,2016-01-18 08:56:51,3207,3196,40.7376037,-74.0524783,40.7443187,-74.0439909,Subscriber,335
5199,standard_bike,2016-01-18 08:52:21,2016-01-18 09:01:29,3211,3184,40.72152515,-74.046304543,40.7141454,-74.0335519,Subscriber,548
5200,standard_bike,2016-01-18 08:58:31,2016-01-18 09:02:29,3209,3186,40.7241765,-74.0506564,40.71958611647166,-74.04311746358871,Subscriber,237
5201,standard_bike,2016-01-18 09:03:23,2016-01-18 09:14:10,3186,3214,40.71958611647166,-74.04311746358871,40.7127742,-74.0364857,Subscriber,647
5202,standard_bike,2016-01-18 09:06:18,2016-01-18 09:10:25,3209,3186,40.7241765,-74.0506564,40.71958611647166,-74.04311746358871,Subscriber,246
5203,standard_bike,2016-01-18 09:06:22,2016-01-18 09:10:39,3201,3195,40.737711,-74.066921,40.73074262530658,-74.06378388404846,Subscriber,256
5204,standard_bike,2016-01-18 09:10:50,2016-01-18 09:16:47,3195,3201,40.73074262530658,-74.06378388404846,40.737711,-74.066921,Subscriber,356
5205,standard_bike,2016-01-18 09:18:10,2016-01-18 09:25:17,3214,3186,40.7127742,-74.0364857,40.71958611647166,-74.04311746358871,Subscriber,427
5206,standard_bike,2016-01-18 09:18:10,2016-01-18 09:25:28,3203,3202,40.727595966,-74.044247311,40.7272235,-74.0337589,Subscriber,437
5207,standard_bike,2016-01-18 09:31:07,2016-01-18 09:34:03,3213,3186,40.71848892,-74.047726625,40.71958611647166,-74.04311746358871,Subscriber,175
5208,standard_bike,2016-01-18 09:41:59,2016-01-18 09:45:50,3195,3201,40.73074262530658,-74.06378388404846,40.737711,-74.066921,Subscriber,230
5209,standard_bike,2016-01-18 09:42:22,2016-01-18 09:46:45,3213,3183,40.71848892,-74.047726625,40.7162469,-74.0334588,Subscriber,263
5210,standard_bike,2016-01-18 09:46:56,2016-01-18 09:51:44,3194,3195,40.7253399253558,-74.06762212514877,40.73074262530658,-74.06378388404846,Subscriber,287
5211,standard_bike,2016-01-18 09:22:06,2016-01-18 09:31:51,3190,3186,40.7104670233797,-74.07003879547119,40.71958611647166,-74.04311746358871,Subscriber,585
5212,standard_bike,2016-01-18 10:04:21,2016-01-18 10:05:41,3199,3202,40.7287448,-74.0321082,40.7272235,-74.0337589,Subscriber,80
5213,standard_bike,2016-01-18 10:07:03,2016-01-18 10:12:41,3185,3183,40.7177325,-74.043845,40.7162469,-74.0334588,Subscriber,337
5214,standard_bike,2016-01-18 10:07:48,2016-01-18 10:14:19,3186,3214,40.71958611647166,-74.04311746358871,40.7127742,-74.0364857,Subscriber,390
5215,standard_bike,2016-01-18 10:11:59,2016-01-18 10:19:23,3205,3203,40.71653978099194,-74.0496379137039,40.727595966,-74.044247311,Subscriber,444
5216,standard_bike,2016-01-18 10:14:03,2016-01-18 10:19:02,3203,3186,40.727595966,-74.044247311,40.71958611647166,-74.04311746358871,Subscriber,298
5217,standard_bike,2016-01-18 10:22:33,2016-01-18 10:27:45,3196,3210,40.7443187,-74.0439909,40.742677141,-74.051788633,Subscriber,312
5218,standard_bike,2016-01-18 10:30:16,2016-01-18 10:34:29,3209,3186,40.7241765,-74.0506564,40.71958611647166,-74.04311746358871,Subscriber,253
5219,standard_bike,2016-01-18 10:47:55,2016-01-18 10:54:25,3183,3213,40.7162469,-74.0334588,40.71848892,-74.047726625,Subscriber,390
5220,standard_bike,2016-01-18 10:48:44,2016-01-18 11:01:54,3201,3203,40.737711,-74.066921,40.727595966,-74.044247311,Subscriber,790
5221,standard_bike,2016-01-18 10:53:40,2016-01-18 10:59:02,3213,3213,40.71848892,-74.047726625,40.71848892,-74.047726625,Subscriber,321
5222,standard_bike,2016-01-18 10:56:17,2016-01-18 11:00:33,3209,3186,40.7241765,-74.0506564,40.71958611647166,-74.04311746358871,Subscriber,255
5223,standard_bike,2016-01-18 11:03:03,2016-01-18 11:06:37,3213,3186,40.71848892,-74.047726625,40.71958611647166,-74.04311746358871,Subscriber,214
5224,standard_bike,2016-01-18 11:06:28,2016-01-18 11:14:57,3214,3186,40.7127742,-74.0364857,40.71958611647166,-74.04311746358871,Subscriber,508
5225,standard_bike,2016-01-18 11:07:46,2016-01-18 11:10:16,3183,3214,40.7162469,-74.0334588,40.7127742,-74.0364857,Subscriber,149
5226,standard_bike,2016-01-18 11:12:54,2016-01-18 11:22:33,3225,3211,40.7236589,-74.0641943,40.72152515,-74.046304543,Subscriber,579
5227,standard_bike,2016-01-18 11:26:00,2016-01-18 11:29:22,3214,3183,40.7127742,-74.0364857,40.7162469,-74.0334588,Subscriber,202
5228,standard_bike,2016-01-18 11:27:13,2016-01-18 11:58:46,3193,3193,40.7246050998869,-74.07840594649315,40.7246050998869,-74.07840594649315,Subscriber,1892
5229,standard_bike,2016-01-18 11:41:46,2016-01-18 11:43:52,3199,3202,40.7287448,-74.0321082,40.7272235,-74.0337589,Subscriber,126
5230,standard_bike,2016-01-18 11:43:48,2016-01-18 11:49:23,3183,3185,40.7162469,-74.0334588,40.7177325,-74.043845,Subscriber,334
5231,standard_bike,2016-01-18 11:54:21,2016-01-18 12:02:30,3202,3183,40.7272235,-74.0337589,40.7162469,-74.0334588,Subscriber,488
5232,standard_bike,2016-01-18 11:58:32,2016-01-18 12:07:00,3207,3220,40.7376037,-74.0524783,40.73496102000952,-74.0595030784607,Subscriber,508
5233,standard_bike,2016-01-18 11:59:03,2016-01-18 12:03:16,3206,3211,40.7311689,-74.0575736,40.72152515,-74.046304543,Subscriber,253
5234,standard_bike,2016-01-18 12:00:27,2016-01-18 12:07:57,3184,3186,40.7141454,-74.0335519,40.71958611647166,-74.04311746358871,Subscriber,450
5235,standard_bike,2016-01-18 12:01:00,2016-01-18 12:10:55,3209,3183,40.7241765,-74.0506564,40.7162469,-74.0334588,Subscriber,594
5236,standard_bike,2016-01-18 12:01:50,2016-01-18 12:16:14,3184,3192,40.7141454,-74.0335519,40.7112423,-74.0557013,Subscriber,863
5237,standard_bike,2016-01-18 12:18:44,2016-01-18 12:30:10,3195,3209,40.73074262530658,-74.06378388404846,40.7241765,-74.0506564,Subscriber,685
5238,standard_bike,2016-01-18 12:20:56,2016-01-20 07:41:47,3185,3185,40.7177325,-74.043845,40.7177325,-74.043845,Customer,156051
5239,standard_bike,2016-01-18 12:30:26,2016-01-18 12:33:22,3211,3185,40.72152515,-74.046304543,40.7177325,-74.043845,Subscriber,176
5240,standard_bike,2016-01-18 12:30:31,2016-01-18 12:39:17,3201,3193,40.737711,-74.066921,40.7246050998869,-74.07840594649315,Subscriber,526
5241,standard_bike,2016-01-18 13:01:59,2016-01-18 13:05:55,3209,3203,40.7241765,-74.0506564,40.727595966,-74.044247311,Subscriber,235
5242,standard_bike,2016-01-18 13:03:03,2016-01-18 13:06:30,3194,3195,40.7253399253558,-74.06762212514877,40.73074262530658,-74.06378388404846,Subscriber,207
5243,standard_bike,2016-01-18 13:05:03,2016-01-18 13:09:21,3195,3225,40.73074262530658,-74.06378388404846,40.7236589,-74.0641943,Subscriber,258
5244,standard_bike,2016-01-18 13:14:00,2016-01-18 13:21:12,3213,3183,40.71848892,-74.047726625,40.7162469,-74.0334588,Subscriber,431
5245,standard_bike,2016-01-18 13:20:52,2016-01-18 13:26:11,3186,3203,40.71958611647166,-74.04311746358871,40.727595966,-74.044247311,Subscriber,318
5246,standard_bike,2016-01-18 13:32:40,2016-01-18 13:35:07,3199,3202,40.7287448,-74.0321082,40.7272235,-74.0337589,Subscriber,146
5247,standard_bike,2016-01-18 13:33:35,2016-01-18 13:43:31,3209,3183,40.7241765,-74.0506564,40.7162469,-74.0334588,Subscriber,595
5248,standard_bike,2016-01-18 13:36:57,2016-01-18 13:50:55,3186,3225,40.71958611647166,-74.04311746358871,40.7236589,-74.0641943,Subscriber,838
5249,standard_bike,2016-01-18 13:48:32,2016-01-18 13:53:36,3185,3187,40.7177325,-74.043845,40.7211236,-74.03805095,Subscriber,303
5250,standard_bike,2016-01-18 14:03:12,2016-01-18 14:13:33,3202,3183,40.7272235,-74.0337589,40.7162469,-74.0334588,Subscriber,620
5251,standard_bike,2016-01-18 14:09:47,2016-01-18 14:13:47,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,239
5252,standard_bike,2016-01-18 14:16:44,2016-01-18 14:19:44,3187,3186,40.7211236,-74.03805095,40.71958611647166,-74.04311746358871,Subscriber,180
5253,standard_bike,2016-01-18 14:21:01,2016-01-18 14:45:20,3195,3195,40.73074262530658,-74.06378388404846,40.73074262530658,-74.06378388404846,Subscriber,1459
5254,standard_bike,2016-01-18 14:27:08,2016-01-18 14:30:00,3186,3187,40.71958611647166,-74.04311746358871,40.7211236,-74.03805095,Subscriber,172
5255,standard_bike,2016-01-18 14:30:38,2016-01-18 14:34:14,3202,3202,40.7272235,-74.0337589,40.7272235,-74.0337589,Customer,216
5256,standard_bike,2016-01-18 14:30:50,2016-01-18 14:53:34,3202,3183,40.7272235,-74.0337589,40.7162469,-74.0334588,Customer,1363
5257,standard_bike,2016-01-18 14:34:35,2016-01-18 14:53:34,3202,3183,40.7272235,-74.0337589,40.7162469,-74.0334588,Customer,1138
5258,standard_bike,2016-01-18 14:37:04,2016-01-18 14:57:33,3196,3186,40.7443187,-74.0439909,40.71958611647166,-74.04311746358871,Subscriber,1229
5259,standard_bike,2016-01-18 14:45:43,2016-01-18 14:50:29,3186,3213,40.71958611647166,-74.04311746358871,40.71848892,-74.047726625,Subscriber,286
5260,standard_bike,2016-01-18 14:48:37,2016-01-18 14:55:36,3214,3202,40.7127742,-74.0364857,40.7272235,-74.0337589,Subscriber,419
5261,standard_bike,2016-01-18 14:53:39,2016-01-18 15:06:30,3195,3203,40.73074262530658,-74.06378388404846,40.727595966,-74.044247311,Subscriber,771
5262,standard_bike,2016-01-18 15:06:17,2016-01-18 15:13:19,3209,3185,40.7241765,-74.0506564,40.7177325,-74.043845,Subscriber,422
5263,standard_bike,2016-01-18 15:18:08,2016-01-18 15:42:50,3183,3183,40.7162469,-74.0334588,40.7162469,-74.0334588,Customer,1481
5264,standard_bike,2016-01-18 15:18:22,2016-01-18 15:42:47,3183,3183,40.7162469,-74.0334588,40.7162469,-74.0334588,Customer,1464
5265,standard_bike,2016-01-18 15:19:32,2016-01-18 15:23:07,3183,3214,40.7162469,-74.0334588,40.7127742,-74.0364857,Subscriber,214
5266,standard_bike,2016-01-18 15:27:24,2016-01-18 15:31:17,3211,3213,40.72152515,-74.046304543,40.71848892,-74.047726625,Subscriber,232
5267,standard_bike,2016-01-18 15:28:13,2016-01-18 15:31:27,3211,3213,40.72152515,-74.046304543,40.71848892,-74.047726625,Subscriber,193
5268,standard_bike,2016-01-18 15:43:26,2016-01-18 15:45:43,3202,3199,40.7272235,-74.0337589,40.7287448,-74.0321082,Subscriber,136
5269,standard_bike,2016-01-18 15:49:34,2016-01-18 15:57:16,3184,3202,40.7141454,-74.0335519,40.7272235,-74.0337589,Subscriber,461
5270,standard_bike,2016-01-18 15:49:51,2016-01-18 16:34:06,3203,3195,40.727595966,-74.044247311,40.73074262530658,-74.06378388404846,Subscriber,2655
5271,standard_bike,2016-01-18 15:51:03,2016-01-18 16:21:49,3198,3199,40.74871594538023,-74.04044330120087,40.7287448,-74.0321082,Subscriber,1845
5272,standard_bike,2016-01-18 15:51:48,2016-01-18 16:22:01,3198,3199,40.74871594538023,-74.04044330120087,40.7287448,-74.0321082,Subscriber,1813
5273,standard_bike,2016-01-18 15:52:08,2016-01-18 15:55:08,3202,3187,40.7272235,-74.0337589,40.7211236,-74.03805095,Subscriber,180
5274,standard_bike,2016-01-18 15:59:13,2016-01-18 16:03:59,3214,3187,40.7127742,-74.0364857,40.7211236,-74.03805095,Subscriber,286
5275,standard_bike,2016-01-18 15:59:36,2016-01-18 16:02:48,3202,3199,40.7272235,-74.0337589,40.7287448,-74.0321082,Subscriber,192
5276,standard_bike,2016-01-18 16:01:48,2016-01-18 16:07:09,3203,3202,40.727595966,-74.044247311,40.7272235,-74.0337589,Subscriber,321
5277,standard_bike,2016-01-18 16:08:06,2016-01-18 16:31:04,3183,3199,40.7162469,-74.0334588,40.7287448,-74.0321082,Customer,1377
5278,standard_bike,2016-01-18 16:08:14,2016-01-18 16:30:31,3183,3199,40.7162469,-74.0334588,40.7287448,-74.0321082,Customer,1336
5279,standard_bike,2016-01-18 16:24:14,2016-01-18 17:02:31,3199,3183,40.7287448,-74.0321082,40.7162469,-74.0334588,Subscriber,2297
5280,standard_bike,2016-01-18 16:24:43,2016-01-18 17:02:39,3199,3183,40.7287448,-74.0321082,40.7162469,-74.0334588,Subscriber,2276
5281,standard_bike,2016-01-18 16:25:46,2016-01-18 16:53:59,3203,3203,40.727595966,-74.044247311,40.727595966,-74.044247311,Subscriber,1693
5282,standard_bike,2016-01-18 16:42:26,2016-01-18 16:50:50,3210,3195,40.742677141,-74.051788633,40.73074262530658,-74.06378388404846,Subscriber,503
5283,standard_bike,2016-01-18 16:49:22,2016-01-18 16:51:39,3213,3211,40.71848892,-74.047726625,40.72152515,-74.046304543,Subscriber,137
5284,standard_bike,2016-01-18 16:59:42,2016-01-18 17:17:55,3199,3199,40.7287448,-74.0321082,40.7287448,-74.0321082,Subscriber,1093
5285,standard_bike,2016-01-18 17:05:07,2016-01-18 17:08:26,3211,3213,40.72152515,-74.046304543,40.71848892,-74.047726625,Subscriber,198
5286,standard_bike,2016-01-18 17:05:56,2016-01-18 17:09:44,3183,3214,40.7162469,-74.0334588,40.7127742,-74.0364857,Subscriber,228
5287,standard_bike,2016-01-18 17:15:12,2016-01-18 17:20:02,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,289
5288,standard_bike,2016-01-18 17:18:57,2016-01-18 17:25:48,3185,3183,40.7177325,-74.043845,40.7162469,-74.0334588,Subscriber,411
5289,standard_bike,2016-01-18 17:19:34,2016-01-18 17:21:41,3187,3187,40.7211236,-74.03805095,40.7211236,-74.03805095,Subscriber,127
5290,standard_bike,2016-01-18 17:19:47,2016-01-18 17:21:32,3187,3187,40.7211236,-74.03805095,40.7211236,-74.03805095,Subscriber,105
5291,standard_bike,2016-01-18 17:31:01,2016-01-18 17:38:49,3186,3192,40.71958611647166,-74.04311746358871,40.7112423,-74.0557013,Subscriber,468
5292,standard_bike,2016-01-18 17:49:03,2016-01-18 17:54:03,3213,3183,40.71848892,-74.047726625,40.7162469,-74.0334588,Subscriber,300
5293,standard_bike,2016-01-18 17:51:40,2016-01-18 17:55:56,3195,3194,40.73074262530658,-74.06378388404846,40.7253399253558,-74.06762212514877,Subscriber,256
5294,standard_bike,2016-01-18 17:53:51,2016-01-18 18:01:06,3192,3185,40.7112423,-74.0557013,40.7177325,-74.043845,Subscriber,435
5295,standard_bike,2016-01-18 17:56:13,2016-01-18 18:03:35,3203,3213,40.727595966,-74.044247311,40.71848892,-74.047726625,Subscriber,441
5296,standard_bike,2016-01-18 18:03:34,2016-01-18 18:08:26,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,292
5297,standard_bike,2016-01-18 18:05:48,2016-01-18 18:10:21,3203,3209,40.727595966,-74.044247311,40.7241765,-74.0506564,Subscriber,272
5298,standard_bike,2016-01-18 18:10:36,2016-01-18 18:13:43,3195,3206,40.73074262530658,-74.06378388404846,40.7311689,-74.0575736,Subscriber,186
5299,standard_bike,2016-01-18 18:14:14,2016-01-18 18:20:16,3214,3213,40.7127742,-74.0364857,40.71848892,-74.047726625,Subscriber,361
5300,standard_bike,2016-01-18 18:15:40,2016-01-18 18:22:44,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,424
5301,standard_bike,2016-01-18 18:24:32,2016-01-18 18:45:34,3186,3186,40.71958611647166,-74.04311746358871,40.71958611647166,-74.04311746358871,Subscriber,1261
5302,standard_bike,2016-01-18 18:25:02,2016-01-18 18:28:13,3183,3214,40.7162469,-74.0334588,40.7127742,-74.0364857,Subscriber,191
5303,standard_bike,2016-01-18 18:29:50,2016-01-18 18:46:49,3192,3187,40.7112423,-74.0557013,40.7211236,-74.03805095,Subscriber,1018
5304,standard_bike,2016-01-18 18:43:19,2016-01-18 18:48:03,3186,3203,40.71958611647166,-74.04311746358871,40.727595966,-74.044247311,Subscriber,284
5305,standard_bike,2016-01-18 18:46:15,2016-01-18 18:51:31,3186,3214,40.71958611647166,-74.04311746358871,40.7127742,-74.0364857,Subscriber,316
5306,standard_bike,2016-01-18 18:50:37,2016-01-18 18:55:00,3187,3186,40.7211236,-74.03805095,40.71958611647166,-74.04311746358871,Subscriber,262
5307,standard_bike,2016-01-18 18:53:06,2016-01-18 18:59:11,3195,3194,40.73074262530658,-74.06378388404846,40.7253399253558,-74.06762212514877,Subscriber,364
5308,standard_bike,2016-01-18 19:11:34,2016-01-18 19:17:19,3213,3209,40.71848892,-74.047726625,40.7241765,-74.0506564,Subscriber,345
5309,standard_bike,2016-01-18 19:17:20,2016-01-18 19:20:03,3195,3194,40.73074262530658,-74.06378388404846,40.7253399253558,-74.06762212514877,Subscriber,163
5310,standard_bike,2016-01-18 19:24:23,2016-01-18 19:38:34,3187,3192,40.7211236,-74.03805095,40.7112423,-74.0557013,Subscriber,851
5311,standard_bike,2016-01-18 19:33:07,2016-01-18 19:35:18,3183,3184,40.7162469,-74.0334588,40.7141454,-74.0335519,Subscriber,131
5312,standard_bike,2016-01-18 19:35:00,2016-01-18 19:39:36,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,276
5313,standard_bike,2016-01-18 19:42:27,2016-01-18 19:46:15,3195,3194,40.73074262530658,-74.06378388404846,40.7253399253558,-74.06762212514877,Subscriber,227
5314,standard_bike,2016-01-18 19:42:53,2016-01-18 19:46:38,3195,3194,40.73074262530658,-74.06378388404846,40.7253399253558,-74.06762212514877,Subscriber,225
5315,standard_bike,2016-01-18 19:47:04,2016-01-18 19:55:37,3195,3193,40.73074262530658,-74.06378388404846,40.7246050998869,-74.07840594649315,Subscriber,512
5316,standard_bike,2016-01-18 20:07:55,2016-01-18 20:11:21,3187,3183,40.7211236,-74.03805095,40.7162469,-74.0334588,Subscriber,206
5317,standard_bike,2016-01-18 20:20:06,2016-01-18 20:27:04,3202,3203,40.7272235,-74.0337589,40.727595966,-74.044247311,Subscriber,417
5318,standard_bike,2016-01-18 20:36:27,2016-01-18 20:44:45,3183,3202,40.7162469,-74.0334588,40.7272235,-74.0337589,Subscriber,497
5319,standard_bike,2016-01-18 20:42:04,2016-01-18 20:46:22,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,257
5320,standard_bike,2016-01-18 20:59:39,2016-01-18 21:05:07,3183,3187,40.7162469,-74.0334588,40.7211236,-74.03805095,Subscriber,327
5321,standard_bike,2016-01-18 21:05:38,2016-01-18 21:08:34,3195,3206,40.73074262530658,-74.06378388404846,40.7311689,-74.0575736,Subscriber,175
5322,standard_bike,2016-01-18 21:15:42,2016-01-18 21:23:20,3195,3193,40.73074262530658,-74.06378388404846,40.7246050998869,-74.07840594649315,Subscriber,457
5323,standard_bike,2016-01-18 21:16:08,2016-01-18 21:20:00,3213,3213,40.71848892,-74.047726625,40.71848892,-74.047726625,Subscriber,231
5324,standard_bike,2016-01-18 21:22:37,2016-01-18 21:26:22,3186,3213,40.71958611647166,-74.04311746358871,40.71848892,-74.047726625,Subscriber,224
5325,standard_bike,2016-01-18 21:27:27,2016-01-18 21:34:53,3185,3192,40.7177325,-74.043845,40.7112423,-74.0557013,Subscriber,446
5326,standard_bike,2016-01-18 22:01:45,2016-01-18 22:03:36,3209,3211,40.7241765,-74.0506564,40.72152515,-74.046304543,Subscriber,111
5327,standard_bike,2016-01-18 22:09:10,2016-01-18 22:14:44,3186,3203,40.71958611647166,-74.04311746358871,40.727595966,-74.044247311,Subscriber,333
5328,standard_bike,2016-01-18 22:47:18,2016-01-18 22:49:00,3211,3213,40.72152515,-74.046304543,40.71848892,-74.047726625,Subscriber,102
5329,standard_bike,2016-01-18 22:52:01,2016-01-18 22:53:36,3202,3199,40.7272235,-74.0337589,40.7287448,-74.0321082,Subscriber,94
5330,standard_bike,2016-01-18 23:22:34,2016-01-18 23:25:16,3186,3213,40.71958611647166,-74.04311746358871,40.71848892,-74.047726625,Subscriber,162
5331,standard_bike,2016-01-18 23:24:28,2016-01-18 23:27:35,3203,3211,40.727595966,-74.044247311,40.72152515,-74.046304543,Subscriber,186
5332,standard_bike,2016-01-18 23:41:53,2016-01-18 23:48:32,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,399
5333,standard_bike,2016-01-19 01:18:03,2016-01-19 01:29:35,3195,3210,40.73074262530658,-74.06378388404846,40.742677141,-74.051788633,Subscriber,692
5334,standard_bike,2016-01-19 06:04:07,2016-01-19 06:09:52,3214,3186,40.7127742,-74.0364857,40.71958611647166,-74.04311746358871,Subscriber,345
5335,standard_bike,2016-01-19 06:12:15,2016-01-19 06:27:46,3210,3186,40.742677141,-74.051788633,40.71958611647166,-74.04311746358871,Subscriber,930
