"donation_id","donor_id","amount","donation_date","assignment_id"
3693,3579,131.45,"2020-09-22T00:00:00.000",1903
3694,4594,73.1,"2021-11-29T00:00:00.000",16
3695,426,63.59,"2021-09-13T00:00:00.000",3995
3696,1447,980.27,"2020-01-24T00:00:00.000",2406
3697,3277,735.16,"2020-06-09T00:00:00.000",3379
3698,1223,916.75,"2020-01-08T00:00:00.000",583
3699,368,320.93,"2020-06-15T00:00:00.000",4205
3700,1305,562.22,"2021-05-27T00:00:00.000",1131
3701,3362,534.52,"2020-11-18T00:00:00.000",2768
3702,4294,93.24,"2021-04-30T00:00:00.000",4897
3703,38,198.05,"2022-04-26T00:00:00.000",3197
3704,922,614.88,"2020-06-27T00:00:00.000",3374
3705,1809,617.21,"2022-02-17T00:00:00.000",3669
3706,3451,359.37,"2021-04-12T00:00:00.000",4548
3707,1944,989.88,"2020-05-23T00:00:00.000",3979
3708,1459,578.1,"2020-06-08T00:00:00.000",1478
3709,4730,662.27,"2022-04-26T00:00:00.000",1976
3710,3594,833.58,"2022-08-15T00:00:00.000",3779
3711,1770,429.39,"2021-03-24T00:00:00.000",3766
3712,3048,259.21,"2020-04-04T00:00:00.000",824
3713,631,450.81,"2021-01-16T00:00:00.000",2953
3714,811,447.84,"2020-06-21T00:00:00.000",2556
3715,1804,535.73,"2022-11-28T00:00:00.000",2807
3716,3036,472.65,"2020-09-12T00:00:00.000",3755
3717,1185,720.62,"2021-11-21T00:00:00.000",1586
3718,4734,639.63,"2020-09-14T00:00:00.000",3846
3719,1879,146.33,"2020-09-14T00:00:00.000",2271
3720,1310,228.7,"2021-12-23T00:00:00.000",4303
3721,2081,732.93,"2021-02-04T00:00:00.000",2573
3722,4503,439.05,"2022-12-14T00:00:00.000",4388
3723,1200,522.86,"2020-09-17T00:00:00.000",2762
3724,2288,152.19,"2021-11-14T00:00:00.000",2668
3725,4505,149.73,"2022-12-30T00:00:00.000",236
3726,1012,251.47,"2022-06-05T00:00:00.000",2750
3727,4611,983.99,"2020-02-12T00:00:00.000",1486
3728,2594,719.67,"2022-05-21T00:00:00.000",461
3729,2859,280.67,"2021-08-10T00:00:00.000",2642
3730,1317,648.27,"2020-01-26T00:00:00.000",210
3731,129,691.27,"2020-07-09T00:00:00.000",2149
3732,1075,895.31,"2020-06-05T00:00:00.000",1842
3733,4365,447.15,"2021-04-26T00:00:00.000",2422
3734,4734,269.12,"2020-05-08T00:00:00.000",1291
3735,1296,301.07,"2022-09-06T00:00:00.000",548
3736,27,196.53,"2021-08-15T00:00:00.000",4674
3737,1944,913.74,"2020-11-20T00:00:00.000",3594
3738,2387,653.33,"2021-02-02T00:00:00.000",175
3739,942,874.68,"2021-08-19T00:00:00.000",1736
3740,4343,895.97,"2020-12-22T00:00:00.000",2266
3741,2919,674.37,"2021-12-20T00:00:00.000",4230
3742,4168,833.7,"2022-09-29T00:00:00.000",3656
3743,2106,161.86,"2022-07-12T00:00:00.000",731
3744,1685,537.3,"2022-02-22T00:00:00.000",3565
3745,1497,571.12,"2022-05-19T00:00:00.000",2562
3746,2883,80.44,"2021-07-25T00:00:00.000",4085
3747,523,345.28,"2020-10-16T00:00:00.000",3238
3748,564,947.56,"2021-10-22T00:00:00.000",651
3749,1281,411.86,"2022-09-20T00:00:00.000",4355
3750,2791,176,"2020-01-13T00:00:00.000",4976
3751,1050,133.17,"2022-07-04T00:00:00.000",1325
3752,1116,145.41,"2021-10-15T00:00:00.000",2931
3753,2374,707.77,"2022-07-24T00:00:00.000",4680
3754,3566,157.51,"2020-12-29T00:00:00.000",675
3755,2046,867.4,"2021-03-16T00:00:00.000",3773
3756,2487,536.08,"2021-06-22T00:00:00.000",3082
3757,3353,541.72,"2022-03-08T00:00:00.000",2167
3758,1486,308.93,"2021-05-02T00:00:00.000",4022
3759,3139,820.24,"2022-01-04T00:00:00.000",4542
3760,3577,169.52,"2022-09-03T00:00:00.000",1878
3761,2730,794.94,"2021-12-27T00:00:00.000",916
3762,2690,986.94,"2021-01-28T00:00:00.000",3195
3763,2107,486.56,"2021-06-19T00:00:00.000",3793
3764,4078,477.71,"2021-02-27T00:00:00.000",236
3765,2613,979.9,"2020-09-11T00:00:00.000",2316
3766,3969,182.62,"2020-10-16T00:00:00.000",3208
3767,3514,584.35,"2020-12-11T00:00:00.000",2403
3768,1919,546.23,"2021-12-19T00:00:00.000",179
3769,2575,422.19,"2021-05-17T00:00:00.000",2654
3770,817,232.76,"2022-09-25T00:00:00.000",1207
3771,4170,230.44,"2020-02-06T00:00:00.000",1035
3772,2610,671.37,"2021-08-01T00:00:00.000",78
3773,2565,486.11,"2022-01-06T00:00:00.000",1779
3774,2065,52.24,"2022-08-24T00:00:00.000",1260
3775,3217,412.66,"2022-12-28T00:00:00.000",239
3776,2880,648.87,"2021-03-20T00:00:00.000",3805
3777,1476,722.87,"2022-11-15T00:00:00.000",78
3778,2921,411.49,"2021-01-19T00:00:00.000",751
3779,3255,548.34,"2020-02-02T00:00:00.000",483
3780,3331,446.05,"2020-06-07T00:00:00.000",88
3781,2593,41.1,"2021-12-14T00:00:00.000",920
3782,1351,519.1,"2022-03-15T00:00:00.000",38
3783,669,558.37,"2020-10-10T00:00:00.000",3247
3784,4887,528.5,"2020-11-03T00:00:00.000",1956
3785,1914,868.86,"2021-08-26T00:00:00.000",3756
3786,2226,780.4,"2022-12-23T00:00:00.000",648
3787,3967,398.68,"2022-07-23T00:00:00.000",4896
3788,4869,445.48,"2021-05-30T00:00:00.000",4432
3789,2763,423.08,"2022-05-07T00:00:00.000",100
3790,3541,388.97,"2020-07-25T00:00:00.000",4070
3791,1674,779.73,"2020-02-21T00:00:00.000",2871
3792,2811,893.56,"2022-02-02T00:00:00.000",247
3793,2084,938.03,"2021-10-05T00:00:00.000",2750
3794,3508,484.93,"2021-12-26T00:00:00.000",3244
3795,647,341.1,"2021-11-15T00:00:00.000",2242
3796,511,891.93,"2021-07-25T00:00:00.000",890
3797,4107,830.11,"2020-01-19T00:00:00.000",1347
3798,4785,425.76,"2020-11-02T00:00:00.000",3272
3799,3290,222.87,"2022-05-30T00:00:00.000",4449
3800,4432,450.66,"2020-11-12T00:00:00.000",4197
3801,1563,859.25,"2020-04-15T00:00:00.000",1600
3802,4934,935.51,"2022-01-31T00:00:00.000",4219
3803,4033,622.99,"2020-07-23T00:00:00.000",4679
3804,1062,941.62,"2022-10-21T00:00:00.000",1107
3805,3667,525.26,"2020-05-16T00:00:00.000",240
3806,2126,951.31,"2022-03-17T00:00:00.000",4916
3807,3796,749.17,"2022-12-13T00:00:00.000",3200
3808,167,679.43,"2022-11-09T00:00:00.000",4384
3809,4417,488.96,"2022-05-10T00:00:00.000",1508
3810,906,515.95,"2021-09-21T00:00:00.000",2043
3811,3903,101.59,"2022-08-10T00:00:00.000",3481
3812,1970,506.7,"2021-03-09T00:00:00.000",53
3813,1540,62.46,"2020-11-18T00:00:00.000",3056
3814,1158,392.61,"2020-05-02T00:00:00.000",3518
3815,2898,965.82,"2021-10-26T00:00:00.000",2355
3816,1299,946.9,"2020-02-05T00:00:00.000",79
3817,716,925.22,"2022-04-25T00:00:00.000",3466
3818,577,163.01,"2022-01-11T00:00:00.000",3405
3819,109,519.43,"2021-06-16T00:00:00.000",1122
3820,4487,265.15,"2020-01-05T00:00:00.000",2501
3821,4919,556.23,"2020-11-03T00:00:00.000",2990
3822,2749,136,"2022-08-15T00:00:00.000",4911
3823,2472,599.37,"2021-04-03T00:00:00.000",3113
3824,4481,399.9,"2021-10-12T00:00:00.000",3909
3825,3621,462.08,"2021-11-28T00:00:00.000",2699
3826,136,730.75,"2022-12-29T00:00:00.000",268
3827,1536,822.47,"2022-03-09T00:00:00.000",3468
3828,1735,554.62,"2022-12-25T00:00:00.000",4933
3829,1575,939.3,"2021-03-16T00:00:00.000",2378
3830,4989,261.27,"2020-04-09T00:00:00.000",2927
3831,4905,997.65,"2020-03-01T00:00:00.000",1116
3832,3903,695.99,"2020-05-13T00:00:00.000",4592
3833,3025,102.18,"2021-06-21T00:00:00.000",4399
3834,1699,119.73,"2021-08-11T00:00:00.000",885
3835,4945,179.44,"2022-09-26T00:00:00.000",1812
3836,1017,858.97,"2021-10-02T00:00:00.000",4518
3837,2977,790.4,"2021-08-14T00:00:00.000",3484
3838,4361,578.71,"2022-09-28T00:00:00.000",3895
3839,1433,201.56,"2022-12-16T00:00:00.000",2839
3840,4497,697.18,"2022-09-21T00:00:00.000",3868
3841,3158,843.94,"2020-12-26T00:00:00.000",4995
3842,4363,512.58,"2021-03-15T00:00:00.000",4722
3843,161,698.14,"2022-01-22T00:00:00.000",2339
3844,2534,121.8,"2021-09-14T00:00:00.000",3665
3845,1499,738.18,"2022-05-10T00:00:00.000",2963
3846,3835,986.5,"2020-01-02T00:00:00.000",1959
3847,986,257.36,"2022-09-02T00:00:00.000",1732
3848,1685,738.02,"2021-11-06T00:00:00.000",4002
3849,469,936.4,"2022-09-13T00:00:00.000",4680
3850,2766,256.36,"2021-03-24T00:00:00.000",2707
3851,1585,588,"2022-11-12T00:00:00.000",4852
3852,1999,798.45,"2022-01-23T00:00:00.000",3828
3853,1561,146.97,"2020-08-27T00:00:00.000",1351
3854,706,159.93,"2021-09-11T00:00:00.000",263
3855,616,313.81,"2022-11-13T00:00:00.000",2265
3856,229,611.93,"2021-11-01T00:00:00.000",101
3857,1506,605.21,"2021-09-05T00:00:00.000",4995
3858,1553,317.08,"2022-06-29T00:00:00.000",637
3859,3590,806.95,"2022-07-22T00:00:00.000",829
3860,3042,261.63,"2021-04-14T00:00:00.000",3903
3861,3106,142.24,"2021-12-30T00:00:00.000",1013
3862,2359,401.94,"2022-04-30T00:00:00.000",943
3863,1345,796.04,"2021-07-28T00:00:00.000",3914
3864,2465,591.04,"2021-04-17T00:00:00.000",1601
3865,2528,498.67,"2021-10-12T00:00:00.000",828
3866,4587,616.18,"2022-06-29T00:00:00.000",2689
3867,2204,885.24,"2022-09-30T00:00:00.000",4076
3868,1745,495.8,"2020-09-20T00:00:00.000",2879
3869,88,141.71,"2021-06-22T00:00:00.000",3828
3870,3907,587.86,"2020-02-27T00:00:00.000",3488
3871,968,601.99,"2021-10-21T00:00:00.000",3525
3872,46,292.7,"2021-11-13T00:00:00.000",2377
3873,1685,202.32,"2021-11-15T00:00:00.000",4807
3874,1729,395.37,"2021-04-27T00:00:00.000",629
3875,648,531.12,"2020-04-12T00:00:00.000",1277
3876,4570,598.93,"2022-11-25T00:00:00.000",4759
3877,793,390.31,"2020-12-18T00:00:00.000",4438
3878,194,210.46,"2021-05-29T00:00:00.000",2990
3879,612,870.18,"2020-12-24T00:00:00.000",3223
3880,1343,440.52,"2021-08-08T00:00:00.000",2632
3881,2143,848.52,"2020-02-07T00:00:00.000",1996
3882,2275,846.94,"2022-08-28T00:00:00.000",4812
3883,914,565.27,"2021-06-10T00:00:00.000",3247
3884,3968,779.76,"2020-08-30T00:00:00.000",562
3885,4442,532.71,"2020-10-11T00:00:00.000",3594
3886,2198,848.28,"2022-02-11T00:00:00.000",4065
3887,700,523.56,"2020-04-17T00:00:00.000",3762
3888,647,73.59,"2020-06-03T00:00:00.000",5
3889,1726,514.67,"2020-10-02T00:00:00.000",1073
3890,4820,877.09,"2022-07-27T00:00:00.000",4150
3891,3095,459.87,"2020-02-19T00:00:00.000",20
3892,1085,798.36,"2020-12-21T00:00:00.000",3422
3893,907,16.39,"2022-10-05T00:00:00.000",2678
3894,2767,949.01,"2020-10-05T00:00:00.000",1162
3895,3053,768.71,"2020-01-16T00:00:00.000",3000
3896,3114,126.8,"2022-10-13T00:00:00.000",4792
3897,4980,681.38,"2022-03-19T00:00:00.000",1398
3898,1483,157.99,"2022-11-20T00:00:00.000",3723
3899,2395,809.84,"2021-11-10T00:00:00.000",4687
3900,4507,79.53,"2022-11-14T00:00:00.000",602
3901,3247,201.06,"2021-11-01T00:00:00.000",2855
3902,4725,551.48,"2020-10-05T00:00:00.000",431
3903,3714,387.25,"2021-03-25T00:00:00.000",4101
3904,212,361.93,"2021-09-08T00:00:00.000",3411
3905,2383,355.2,"2021-11-15T00:00:00.000",4199
3906,2880,80.38,"2021-04-28T00:00:00.000",2481
3907,2368,165.86,"2022-04-05T00:00:00.000",1442
3908,3517,408.58,"2020-02-28T00:00:00.000",863
3909,3236,501.5,"2020-09-04T00:00:00.000",646
3910,3428,47.25,"2022-01-13T00:00:00.000",3636
3911,2185,884.43,"2020-09-02T00:00:00.000",2889
3912,1755,501.24,"2020-06-14T00:00:00.000",3496
3913,2420,33.58,"2022-10-23T00:00:00.000",1680
3914,2409,552.43,"2020-06-30T00:00:00.000",672
3915,174,723.72,"2022-01-05T00:00:00.000",3033
3916,2778,302.32,"2021-03-15T00:00:00.000",1573
3917,3569,819.99,"2021-04-19T00:00:00.000",4340
3918,903,781.27,"2021-04-13T00:00:00.000",1864
3919,364,886.77,"2021-08-30T00:00:00.000",1745
3920,743,573.82,"2020-02-20T00:00:00.000",1603
3921,1076,376.44,"2022-06-29T00:00:00.000",1331
3922,4719,343.39,"2021-02-19T00:00:00.000",1349
3923,2845,35.2,"2021-05-30T00:00:00.000",3450
3924,158,20.88,"2021-12-17T00:00:00.000",3810
3925,3296,54.63,"2020-04-15T00:00:00.000",1036
3926,95,291.55,"2020-04-02T00:00:00.000",1566
3927,1289,785.14,"2022-10-08T00:00:00.000",4048
3928,4716,97.23,"2021-04-01T00:00:00.000",1846
3929,2499,372.39,"2020-12-07T00:00:00.000",3470
3930,4537,517.37,"2021-12-07T00:00:00.000",2565
3931,1977,318.5,"2022-09-11T00:00:00.000",3753
3932,3037,269.37,"2021-04-25T00:00:00.000",422
3933,3939,240.89,"2022-05-01T00:00:00.000",713
3934,806,891.53,"2020-11-15T00:00:00.000",1236
3935,1707,289.57,"2021-08-09T00:00:00.000",451
3936,3175,553.59,"2020-04-15T00:00:00.000",3504
3937,2265,184.45,"2021-10-20T00:00:00.000",832
3938,4358,516.77,"2020-03-03T00:00:00.000",2624
3939,1935,828.41,"2020-03-07T00:00:00.000",1790
3940,1937,313.34,"2020-05-22T00:00:00.000",3095
3941,1267,32.58,"2021-07-26T00:00:00.000",747
3942,4685,533,"2020-01-11T00:00:00.000",2321
3943,3004,782.07,"2021-04-02T00:00:00.000",2574
3944,1891,851.49,"2021-04-24T00:00:00.000",529
3945,577,620.73,"2020-03-31T00:00:00.000",2884
3946,633,328.16,"2020-01-02T00:00:00.000",3921
3947,58,733.92,"2020-02-21T00:00:00.000",2487
3948,1681,992.19,"2022-08-28T00:00:00.000",50
3949,645,530.11,"2020-03-07T00:00:00.000",3697
3950,3429,60.95,"2020-08-30T00:00:00.000",3470
3951,735,880.7,"2022-07-11T00:00:00.000",1451
3952,3324,486.53,"2020-09-19T00:00:00.000",1920
3953,3123,53.91,"2021-12-30T00:00:00.000",3506
3954,3243,806.66,"2022-10-05T00:00:00.000",1488
3955,2773,419.2,"2020-05-06T00:00:00.000",2235
3956,814,591.61,"2022-06-28T00:00:00.000",2114
3957,272,171.75,"2020-08-04T00:00:00.000",2464
3958,2278,463.53,"2020-02-01T00:00:00.000",3458
3959,2282,248.18,"2022-05-21T00:00:00.000",3689
3960,1628,304.73,"2020-07-28T00:00:00.000",1109
3961,4280,48.02,"2020-06-06T00:00:00.000",3990
3962,1212,983.47,"2020-04-29T00:00:00.000",1138
3963,3580,447.18,"2020-04-11T00:00:00.000",389
3964,3256,904.85,"2022-08-01T00:00:00.000",3763
3965,2942,325.77,"2022-10-23T00:00:00.000",1432
3966,674,626.81,"2020-06-28T00:00:00.000",4823
3967,2688,511.29,"2020-11-09T00:00:00.000",1763
3968,2851,979.99,"2020-06-04T00:00:00.000",3329
3969,3545,302.06,"2022-01-26T00:00:00.000",1540
3970,1294,912.87,"2021-11-03T00:00:00.000",3390
3971,2415,964.13,"2020-05-04T00:00:00.000",4900
3972,2345,790.53,"2020-06-27T00:00:00.000",4903
3973,1720,433.83,"2022-01-05T00:00:00.000",2431
3974,1259,835.84,"2021-11-23T00:00:00.000",948
3975,2960,261.99,"2022-02-17T00:00:00.000",83
3976,3216,716.24,"2020-09-18T00:00:00.000",1497
3977,1543,735.85,"2022-04-18T00:00:00.000",331
3978,3297,581,"2020-06-07T00:00:00.000",2850
3979,1501,975.44,"2020-08-02T00:00:00.000",2834
3980,4277,326.21,"2021-08-01T00:00:00.000",2096
3981,3719,401.09,"2021-10-17T00:00:00.000",612
3982,2439,173.17,"2022-03-05T00:00:00.000",3891
3983,4642,714.83,"2020-07-20T00:00:00.000",2230
3984,384,676.68,"2020-05-05T00:00:00.000",4064
3985,3259,173.22,"2022-08-31T00:00:00.000",4072
3986,1919,70.09,"2022-02-25T00:00:00.000",104
3987,4736,841.15,"2020-02-24T00:00:00.000",1612
3988,539,787.85,"2022-05-09T00:00:00.000",452
3989,1185,446.35,"2021-01-20T00:00:00.000",3887
3990,1788,763.35,"2020-05-26T00:00:00.000",3618
3991,1839,628.24,"2021-08-10T00:00:00.000",1346
3992,3168,903.46,"2021-07-31T00:00:00.000",2015
3993,4744,81.6,"2022-04-01T00:00:00.000",757
3994,4786,288.82,"2021-05-18T00:00:00.000",3959
3995,808,783.87,"2022-05-22T00:00:00.000",3266
3996,1638,813.8,"2022-12-21T00:00:00.000",189
3997,1959,946.88,"2022-06-07T00:00:00.000",936
3998,1582,929.95,"2022-04-29T00:00:00.000",300
3999,4760,99.19,"2021-09-01T00:00:00.000",4848
4000,4365,592.86,"2021-04-21T00:00:00.000",3331
4001,650,939.56,"2021-01-11T00:00:00.000",41
4002,2206,322.94,"2022-05-29T00:00:00.000",553
4003,2206,464.1,"2022-12-13T00:00:00.000",1168
4004,2062,419.35,"2020-05-22T00:00:00.000",540
4005,600,996.58,"2020-08-24T00:00:00.000",3698
4006,1817,494.57,"2022-07-28T00:00:00.000",1899
4007,650,480.42,"2021-09-21T00:00:00.000",1180
4008,1446,974,"2021-07-19T00:00:00.000",3498
4009,1465,985.05,"2021-03-16T00:00:00.000",2593
4010,4201,49.95,"2021-07-02T00:00:00.000",2939
4011,489,655.31,"2022-02-24T00:00:00.000",4829
4012,1205,891.25,"2021-08-03T00:00:00.000",1225
4013,4662,539.22,"2020-02-02T00:00:00.000",4492
4014,3939,521.91,"2020-01-13T00:00:00.000",4404
4015,482,726.83,"2020-01-02T00:00:00.000",2097
4016,456,826.94,"2020-08-10T00:00:00.000",786
4017,1549,923.47,"2021-02-04T00:00:00.000",985
4018,2479,108.08,"2022-11-24T00:00:00.000",397
4019,286,771,"2022-12-12T00:00:00.000",920
4020,1073,396.99,"2020-11-21T00:00:00.000",150
4021,247,69.97,"2022-10-10T00:00:00.000",3179
4022,3876,706.54,"2020-07-31T00:00:00.000",2144
4023,2083,105.39,"2020-10-16T00:00:00.000",2469
4024,3773,807.07,"2020-06-28T00:00:00.000",2230
4025,3714,213.67,"2022-01-30T00:00:00.000",2371
4026,2706,123.86,"2022-01-21T00:00:00.000",4517
4027,4268,669.81,"2022-11-01T00:00:00.000",2135
4028,1777,874.82,"2020-07-14T00:00:00.000",2473
4029,2488,704.7,"2021-03-04T00:00:00.000",1225
4030,2058,432.67,"2021-02-09T00:00:00.000",2782
4031,2488,670.16,"2020-08-03T00:00:00.000",4701
4032,1022,278.82,"2020-03-04T00:00:00.000",1045
4033,4932,819.47,"2020-09-24T00:00:00.000",2013
4034,816,28.25,"2022-10-16T00:00:00.000",4486
4035,725,637.81,"2021-06-29T00:00:00.000",346
4036,2137,658.21,"2021-05-17T00:00:00.000",4941
4037,4604,931.27,"2020-11-06T00:00:00.000",2774
4038,1851,522.48,"2022-09-10T00:00:00.000",1662
4039,4053,716.72,"2020-05-27T00:00:00.000",3764
4040,3286,863.28,"2022-02-18T00:00:00.000",3204
4041,805,294.46,"2022-02-07T00:00:00.000",3123
4042,4123,659.22,"2020-08-12T00:00:00.000",860
4043,3075,757.14,"2022-09-09T00:00:00.000",3934
4044,3835,206.88,"2021-01-25T00:00:00.000",4002
4045,791,845.16,"2021-05-13T00:00:00.000",1841
4046,1583,578.38,"2020-10-21T00:00:00.000",1820
4047,2067,565.05,"2022-09-13T00:00:00.000",3586
4048,3107,364.17,"2020-06-28T00:00:00.000",1367
4049,3268,104.41,"2022-08-17T00:00:00.000",2075
4050,4097,695.24,"2022-11-08T00:00:00.000",770
4051,2097,377.56,"2022-12-08T00:00:00.000",3100
4052,727,528,"2021-01-12T00:00:00.000",3136
4053,4597,981.6,"2021-07-01T00:00:00.000",1610
4054,12,285.53,"2021-09-12T00:00:00.000",1656
4055,2673,141.04,"2020-06-09T00:00:00.000",1048
4056,1487,148.18,"2021-03-02T00:00:00.000",4163
4057,3061,379.95,"2021-08-25T00:00:00.000",3519
4058,779,919.58,"2022-05-15T00:00:00.000",4579
4059,2414,353.77,"2021-07-08T00:00:00.000",4981
4060,4350,57.42,"2020-02-19T00:00:00.000",781
4061,4361,705.47,"2022-09-17T00:00:00.000",3642
4062,4073,735.73,"2021-05-30T00:00:00.000",4210
4063,3053,801.01,"2020-12-25T00:00:00.000",159
4064,1884,520.34,"2021-09-04T00:00:00.000",2063
4065,2801,578.15,"2020-02-22T00:00:00.000",4638
4066,4539,554.89,"2021-10-16T00:00:00.000",448
4067,246,452.08,"2022-04-14T00:00:00.000",3214
4068,2324,553.46,"2021-02-23T00:00:00.000",3806
4069,2469,617.79,"2020-09-04T00:00:00.000",1586
4070,637,21.53,"2021-02-10T00:00:00.000",1220
4071,659,984.98,"2020-03-13T00:00:00.000",3818
4072,818,435.51,"2021-02-19T00:00:00.000",3813
4073,991,604.3,"2020-05-03T00:00:00.000",2041
4074,2318,194.45,"2021-06-04T00:00:00.000",3098
4075,4532,743.13,"2022-10-04T00:00:00.000",488
4076,2488,408.28,"2021-10-09T00:00:00.000",4769
4077,105,396.51,"2020-01-13T00:00:00.000",1639
4078,1006,635.14,"2022-11-19T00:00:00.000",4881
4079,3134,37.9,"2021-02-18T00:00:00.000",3151
4080,4451,263.29,"2020-12-18T00:00:00.000",3809
4081,2759,889.63,"2022-10-15T00:00:00.000",2057
4082,3609,740.72,"2020-10-05T00:00:00.000",727
4083,3678,675.28,"2021-01-28T00:00:00.000",4161
4084,2627,435.68,"2021-07-27T00:00:00.000",2027
4085,204,290.29,"2022-03-24T00:00:00.000",2318
4086,4265,821.54,"2022-09-11T00:00:00.000",64
4087,1746,695.17,"2020-06-25T00:00:00.000",1636
4088,2560,614.33,"2020-09-22T00:00:00.000",4604
4089,778,19.61,"2022-02-11T00:00:00.000",3765
4090,4460,213.96,"2020-11-05T00:00:00.000",1367
4091,3355,248.11,"2022-05-30T00:00:00.000",3712
4092,789,33.16,"2022-08-05T00:00:00.000",3213
4093,1347,400.28,"2022-07-10T00:00:00.000",4136
4094,1077,772.33,"2020-04-24T00:00:00.000",4244
4095,4948,379.02,"2021-09-25T00:00:00.000",716
4096,1472,515.27,"2021-03-18T00:00:00.000",748
4097,1397,414.48,"2022-12-13T00:00:00.000",4834
4098,2592,199.93,"2022-11-19T00:00:00.000",4256
4099,2872,853.48,"2020-03-07T00:00:00.000",4615
4100,649,949.6,"2021-02-04T00:00:00.000",1819
4101,557,792.7,"2020-01-09T00:00:00.000",4538
4102,2275,389.8,"2020-02-16T00:00:00.000",2526
4103,1997,836.84,"2022-07-31T00:00:00.000",3604
4104,3824,853.87,"2020-09-03T00:00:00.000",782
4105,4777,223.01,"2021-05-26T00:00:00.000",1632
4106,289,279.19,"2020-09-24T00:00:00.000",3087
4107,1473,341.3,"2021-09-20T00:00:00.000",1903
4108,4080,727.15,"2020-12-29T00:00:00.000",3219
4109,4818,257.64,"2022-06-24T00:00:00.000",1205
4110,4214,446.44,"2022-05-02T00:00:00.000",3426
4111,3833,39.79,"2020-11-03T00:00:00.000",3729
4112,4428,456.22,"2020-02-19T00:00:00.000",3632
4113,1588,167.19,"2022-09-25T00:00:00.000",4585
4114,1473,151.5,"2022-04-23T00:00:00.000",2556
4115,1903,269.2,"2020-10-21T00:00:00.000",4189
4116,4829,747.09,"2021-12-06T00:00:00.000",2260
4117,933,434.4,"2022-04-29T00:00:00.000",4216
4118,3603,674.73,"2022-10-19T00:00:00.000",4320
4119,722,912.76,"2021-11-29T00:00:00.000",3570
4120,1931,621.98,"2022-07-10T00:00:00.000",2719
4121,2146,554.3,"2022-08-19T00:00:00.000",706
4122,3159,534.2,"2021-06-04T00:00:00.000",4797
4123,4322,617.53,"2021-06-22T00:00:00.000",804
4124,2415,892.82,"2021-07-21T00:00:00.000",3609
4125,1700,762,"2020-06-30T00:00:00.000",3282
4126,1621,692.2,"2020-01-26T00:00:00.000",88
4127,4998,253.22,"2021-10-12T00:00:00.000",3656
4128,315,439.2,"2021-07-18T00:00:00.000",3320
4129,3504,424.3,"2020-10-16T00:00:00.000",2829
4130,4558,986.59,"2022-01-15T00:00:00.000",3658
4131,2537,21.56,"2020-12-20T00:00:00.000",2581
4132,3176,817.98,"2022-11-23T00:00:00.000",1653
4133,3081,544.3,"2022-09-15T00:00:00.000",4463
4134,2170,925.88,"2022-09-07T00:00:00.000",4114
4135,3177,644.94,"2021-08-21T00:00:00.000",2420
4136,96,278.45,"2022-07-20T00:00:00.000",750
4137,2011,100.69,"2020-01-23T00:00:00.000",3186
4138,563,639.04,"2022-11-02T00:00:00.000",3678
4139,1254,821.25,"2020-10-19T00:00:00.000",443
4140,2488,41.82,"2022-08-12T00:00:00.000",1913
4141,4896,270.67,"2022-02-06T00:00:00.000",356
4142,1991,644.58,"2021-10-04T00:00:00.000",2995
4143,948,902.55,"2021-09-01T00:00:00.000",1304
4144,294,409.26,"2020-09-08T00:00:00.000",2105
4145,2700,129.33,"2020-08-27T00:00:00.000",39
4146,3408,651.98,"2022-11-20T00:00:00.000",2928
4147,133,172.09,"2021-10-28T00:00:00.000",384
4148,4339,902.59,"2021-08-15T00:00:00.000",2857
4149,1938,884.43,"2021-11-21T00:00:00.000",4353
4150,493,82.83,"2022-09-25T00:00:00.000",2750
4151,4634,756.41,"2020-11-29T00:00:00.000",4022
4152,2999,345.63,"2021-01-27T00:00:00.000",4772
4153,3451,12.91,"2020-04-08T00:00:00.000",2801
4154,3661,530.14,"2022-12-25T00:00:00.000",1932
4155,1793,794.02,"2020-09-02T00:00:00.000",974
4156,3937,235.15,"2022-06-02T00:00:00.000",2831
4157,1991,521.18,"2020-01-04T00:00:00.000",932
4158,2409,39.49,"2021-04-12T00:00:00.000",1656
4159,1108,211.06,"2020-10-13T00:00:00.000",3353
4160,2148,267.6,"2020-06-02T00:00:00.000",37
4161,2539,114.5,"2020-08-27T00:00:00.000",4248
4162,728,844.87,"2021-01-23T00:00:00.000",4090
4163,4890,576.53,"2020-09-30T00:00:00.000",4883
4164,1237,796,"2021-09-10T00:00:00.000",1763
4165,429,226.45,"2021-02-02T00:00:00.000",3056
4166,3401,289.25,"2022-03-21T00:00:00.000",2174
4167,1495,719.83,"2022-09-28T00:00:00.000",4141
4168,307,270.8,"2021-10-16T00:00:00.000",3671
4169,3062,716.78,"2021-05-12T00:00:00.000",2574
4170,4752,739.39,"2022-04-16T00:00:00.000",2991
4171,1536,102.53,"2021-10-21T00:00:00.000",1535
4172,3355,744.24,"2022-01-31T00:00:00.000",2241
4173,1100,39.28,"2021-12-21T00:00:00.000",3859
4174,1997,779.89,"2020-07-05T00:00:00.000",2747
4175,2845,99.04,"2021-01-24T00:00:00.000",1831
4176,3969,56.08,"2022-07-29T00:00:00.000",1891
4177,4422,538.65,"2021-05-04T00:00:00.000",1976
4178,4622,485.72,"2021-02-03T00:00:00.000",3178
4179,3863,770.33,"2021-01-27T00:00:00.000",3500
4180,764,239.38,"2021-03-18T00:00:00.000",415
4181,3390,929.58,"2021-08-06T00:00:00.000",106
