Customer ID,TotalPrice,TotalOrders,Recency,Cluster
15951.0,304.95,1,16,0
15953.0,1890.1699999999998,12,4,0
15954.0,190.75,1,224,0
15955.0,4232.8,10,7,0
15956.0,617.6,2,186,0
15957.0,501.21,2,55,0
15958.0,388.64,3,38,0
15959.0,579.49,3,317,0
15960.0,394.0,5,9,0
15961.0,451.28999999999996,1,14,0
15962.0,295.83,1,84,0
15964.0,272.96000000000004,1,298,0
15965.0,2153.7,11,2,0
15966.0,399.58,2,79,0
15967.0,2600.37,11,14,0
15968.0,418.05,1,23,0
15969.0,460.95,2,60,0
15970.0,703.22,1,233,0
15971.0,730.5800000000002,8,20,0
15972.0,1810.27,5,91,0
15973.0,680.62,3,1,0
15976.0,1315.7,4,45,0
15978.0,2173.84,4,58,0
15979.0,329.22,1,237,0
15980.0,4147.42,6,99,0
15981.0,5859.59,19,30,4
15982.0,324.51,1,240,0
15983.0,2483.8,6,0,0
15984.0,5854.15,22,3,4
15985.0,1572.8600000000001,5,71,0
15986.0,186.3,1,16,0
15987.0,230.85,2,3,0
15988.0,612.0600000000001,2,186,0
15989.0,372.51,2,10,0
15990.0,1217.94,5,129,0
15991.0,150.55,1,169,0
15992.0,854.61,2,31,0
15994.0,771.77,4,46,0
15995.0,696.19,1,49,0
15996.0,626.22,2,1,0
15997.0,-23.4,1,252,0
15998.0,5136.22,15,28,0
15999.0,20.4,1,370,0
16001.0,519.06,2,16,0
16002.0,169.21,1,260,0
16003.0,2878.46,5,16,0
16004.0,2146.39,5,109,0
16005.0,1788.38,7,10,0
16006.0,245.77,1,22,0
16007.0,1373.2,3,18,0
16008.0,4905.35,12,17,0
16010.0,1314.61,9,11,0
16011.0,2504.3,15,1,0
16012.0,1574.5,2,36,0
16013.0,19422.67,42,6,4
16014.0,467.89,2,43,0
16016.0,1011.73,6,1,0
16017.0,1341.95,4,52,0
16018.0,289.23,2,31,0
16019.0,13189.91,25,16,4
16021.0,532.25,2,30,0
16024.0,232.96,2,46,0
16027.0,947.72,11,92,0
16028.0,82.2,1,230,0
16029.0,40808.3,52,7,3
16032.0,1970.45,6,91,0
16033.0,1964.78,10,4,0
16034.0,488.07,4,29,0
16035.0,217.73,1,195,0
16036.0,1797.92,2,59,0
16037.0,634.42,4,175,0
16039.0,449.65,3,58,0
16040.0,1070.15,5,65,0
16042.0,1005.63,6,0,0
16043.0,1082.6000000000001,4,14,0
16044.0,340.84000000000003,1,70,0
16045.0,1846.33,5,51,0
16046.0,235.78,1,197,0
16047.0,107.14,1,317,0
16048.0,812.84,5,8,0
16049.0,787.89,3,10,0
16050.0,162.8,2,18,0
16051.0,188.44,1,316,0
16053.0,2094.19,6,48,0
16054.0,1306.78,6,53,0
16057.0,1061.85,7,66,0
16058.0,62.7,1,41,0
16059.0,1757.91,7,2,0
16060.0,541.95,3,35,0
16061.0,74.9,2,55,0
16062.0,1709.83,4,14,0
16064.0,111.0,1,360,0
16065.0,1993.53,10,0,0
16067.0,3026.19,6,197,0
16068.0,122.93,1,228,0
16069.0,457.7,1,52,0
16071.0,750.5600000000001,3,162,0
16072.0,3744.57,3,63,0
16074.0,265.25,1,25,0
16075.0,726.98,3,137,0
16077.0,600.0,2,209,0
16078.0,283.79,1,304,0
16080.0,296.3,3,20,0
16081.0,1653.28,4,1,0
16082.0,106.75,1,305,0
16083.0,1033.8,2,17,0
16085.0,1356.22,8,15,0
16086.0,1743.6,6,2,0
16087.0,1739.92,5,24,0
16088.0,1437.43,2,210,0
16089.0,271.44,2,21,0
16090.0,205.91,1,259,0
16092.0,736.13,5,139,0
16094.0,2557.33,13,10,0
16095.0,447.05,1,91,0
16096.0,1264.3500000000001,3,51,0
16098.0,2442.47,8,8,0
16099.0,836.35,5,52,0
16100.0,582.64,1,97,0
16101.0,1921.46,4,69,0
16103.0,4573.12,21,24,0
16104.0,2213.0,10,53,0
16105.0,2049.23,4,73,0
16108.0,1355.83,6,65,0
16109.0,311.7,2,282,0
16110.0,481.79,1,157,0
16111.0,562.48,1,63,0
16115.0,907.17,4,32,0
16117.0,417.84,3,37,0
16118.0,4255.43,5,28,0
16119.0,1297.45,6,29,0
16120.0,1747.77,2,57,0
16121.0,590.08,4,15,0
16122.0,316.92,3,1,0
16124.0,1522.24,4,53,0
16125.0,4298.3,14,2,0
16126.0,8359.03,11,14,4
16127.0,145.06,1,361,0
16128.0,1868.18,9,15,0
16129.0,1396.05,3,42,0
16130.0,987.48,4,57,0
16131.0,6359.73,9,10,4
16132.0,664.1999999999999,2,179,0
16133.0,7923.22,32,11,4
16134.0,1516.3,4,58,0
16135.0,301.9,1,218,0
16136.0,211.7,2,277,0
16137.0,422.7,1,315,0
16138.0,902.4,4,3,0
16139.0,475.74,2,357,0
16140.0,832.4200000000001,2,6,0
16141.0,335.54,1,52,0
16143.0,2447.04,10,4,0
16145.0,2951.62,11,20,0
16146.0,212.25,1,83,0
16147.0,1992.02,6,35,0
16148.0,294.05,3,71,0
16149.0,141.70000000000002,1,64,0
16150.0,2248.62,11,7,0
16151.0,-4217.59,1,233,0
16153.0,3213.28,8,45,0
16154.0,-10.5,1,317,0
16155.0,781.05,6,16,0
16156.0,2908.9700000000003,13,17,0
16158.0,611.32,10,157,0
16159.0,882.09,4,87,0
16161.0,7095.99,33,3,4
16163.0,1822.03,12,0,0
16165.0,79.9,1,140,0
16166.0,327.48,4,63,0
16167.0,1149.8700000000001,6,49,0
16168.0,6768.48,46,4,4
16170.0,4933.25,18,30,0
16172.0,744.34,3,108,0
16174.0,1237.2,4,126,0
16175.0,798.85,3,106,0
16176.0,1964.04,7,56,0
16177.0,1809.66,11,69,0
16178.0,414.7,1,36,0
16180.0,5952.79,6,113,4
16182.0,3354.0,5,73,0
16183.0,739.1,3,29,0
16185.0,115.31,1,199,0
16186.0,4991.97,18,7,0
16188.0,95.85000000000001,2,42,0
16190.0,2508.4700000000003,7,29,0
16191.0,10248.800000000001,15,10,4
16192.0,351.3,1,370,0
16193.0,315.98,1,45,0
16194.0,308.59999999999997,1,10,0
16195.0,323.25,1,358,0
16196.0,93.3,1,123,0
16197.0,2016.71,9,104,0
16198.0,629.36,1,72,0
16199.0,942.75,7,27,0
16200.0,4549.33,11,17,0
16201.0,248.65,1,50,0
16202.0,2101.77,10,52,0
16203.0,521.64,3,7,0
16204.0,533.53,3,15,0
16205.0,1069.23,3,31,0
16206.0,2060.31,10,22,0
16208.0,2776.19,8,29,0
16209.0,1884.16,4,17,0
16210.0,17217.760000000002,21,3,4
16211.0,543.5699999999999,2,56,0
16212.0,603.37,2,253,0
16214.0,975.5,1,70,0
16218.0,1288.73,12,8,0
16219.0,40.8,1,135,0
16220.0,-10.17,1,363,0
16221.0,1364.15,8,2,0
16222.0,498.5,1,356,0
16223.0,1102.3500000000001,2,9,0
16224.0,321.24,1,22,0
16225.0,1725.5900000000001,13,37,0
16226.0,417.05,2,13,0
16227.0,640.5,4,114,0
16228.0,886.1600000000001,4,9,0
16229.0,1824.76,5,16,0
16231.0,1078.22,4,14,0
16232.0,1708.79,5,55,0
16233.0,1396.58,8,1,0
16234.0,312.78,4,108,0
16235.0,1132.2,5,10,0
16237.0,136.65,1,72,0
16238.0,63.66,1,57,0
16239.0,1078.0,4,17,0
16241.0,1721.44,4,4,0
16242.0,3835.04,10,16,0
16244.0,1056.63,1,7,0
16246.0,827.25,2,94,0
16250.0,401.94,2,8,0
16251.0,128.31,1,147,0
16252.0,2.6645352591003757e-15,2,1,0
16253.0,3611.29,6,55,0
16254.0,985.14,3,13,0
16255.0,2225.09,10,0,0
16256.0,876.9399999999999,2,128,0
16258.0,6630.01,11,22,4
16259.0,361.94,3,45,0
16261.0,312.62,2,21,0
16262.0,709.4300000000001,2,13,0
16263.0,351.01,1,58,0
16264.0,837.53,2,73,0
16265.0,1470.47,4,21,0
16266.0,896.06,7,58,0
16267.0,186.66,1,226,0
16269.0,714.59,2,63,0
16271.0,2033.78,5,92,0
16273.0,336.03999999999996,2,283,0
16274.0,357.95,1,8,0
16275.0,1591.24,2,109,0
16276.0,1818.79,2,114,0
16277.0,188.69,1,368,0
16278.0,518.76,4,112,0
16279.0,4195.5,6,20,0
16280.0,238.05,1,360,0
16281.0,1354.46,3,57,0
16282.0,1139.28,2,122,0
16283.0,2779.86,5,53,0
16284.0,205.8,1,28,0
16285.0,176.9,1,281,0
16286.0,263.65,4,112,0
16287.0,864.48,4,11,0
16288.0,129.85,1,105,0
16289.0,98.81,2,97,0
16290.0,2069.3,4,99,0
16291.0,117.72,1,317,0
16292.0,890.56,7,10,0
16293.0,2395.46,8,2,0
16294.0,126.05000000000001,1,111,0
16296.0,1245.97,6,261,0
16298.0,481.8,6,32,0
16299.0,178.65,2,107,0
16300.0,1392.43,3,65,0
16301.0,107.33,1,371,0
16303.0,2517.89,5,27,0
16304.0,381.66,1,329,0
16306.0,560.55,2,2,0
16307.0,1194.92,3,64,0
16308.0,2560.0,3,41,0
16310.0,460.08,2,49,0
16312.0,171.15,1,67,0
16314.0,1491.4,3,24,0
16315.0,176.34,1,171,0
16316.0,2777.75,7,15,0
16317.0,838.11,3,185,0
16320.0,3390.39,6,88,0
16321.0,34.8,3,261,0
16323.0,146.16,1,212,0
16325.0,2953.3,12,58,0
16326.0,1621.03,11,18,0
16327.0,6861.3,15,4,4
16328.0,310.83,1,198,0
16329.0,1703.07,4,62,0
16330.0,382.42,4,59,0
16331.0,2037.7,6,67,0
16332.0,406.77,5,66,0
16334.0,277.48,1,127,0
16335.0,2747.0,8,186,0
16336.0,3517.69,4,55,0
16340.0,976.99,2,74,0
16341.0,1872.91,4,72,0
16343.0,316.59,1,42,0
16344.0,741.3199999999999,3,144,0
16345.0,623.33,1,118,0
16346.0,224.51,1,20,0
16347.0,2594.36,11,23,0
16348.0,328.77,1,65,0
16350.0,1106.02,8,0,0
16351.0,3125.23,17,46,0
16353.0,3310.2200000000003,19,4,0
16354.0,733.71,3,14,0
16355.0,349.2,2,9,0
16356.0,204.10000000000002,3,11,0
16357.0,209.49,1,16,0
16358.0,892.1500000000001,1,29,0
16359.0,919.03,8,11,0
16362.0,189.67,2,65,0
16365.0,1756.3799999999999,8,2,0
16366.0,1220.83,3,217,0
16367.0,557.91,1,18,0
16368.0,142.78,1,70,0
16369.0,1111.15,4,71,0
16371.0,157.2,1,83,0
16372.0,930.68,4,37,0
16373.0,309.49,2,17,0
16374.0,1298.42,3,37,0
16375.0,104.0,2,105,0
16377.0,632.28,1,252,0
16381.0,258.7,2,30,0
16382.0,353.1,2,43,0
16383.0,2242.48,7,31,0
16384.0,774.4499999999999,2,64,0
16385.0,474.72,3,1,0
16386.0,785.39,1,22,0
16387.0,824.19,4,30,0
16388.0,186.05,1,288,0
16390.0,467.5,3,171,0
16391.0,1103.61,4,35,0
16392.0,541.86,2,48,0
16393.0,2515.45,11,4,0
16395.0,1972.05,12,28,0
16396.0,102.69999999999999,3,108,0
16397.0,127.88,1,263,0
16399.0,233.25,1,24,0
16400.0,2855.5099999999998,8,30,0
16401.0,2567.75,19,14,0
16402.0,211.8,1,4,0
16404.0,-12.75,1,367,0
16406.0,370.91,3,85,0
16407.0,694.72,4,24,0
16408.0,231.93,1,226,0
16409.0,3680.16,7,15,0
16410.0,130.32,1,369,0
16411.0,695.54,3,4,0
16412.0,495.4,4,28,0
16413.0,266.78000000000003,1,10,0
16414.0,433.46000000000004,3,66,0
16415.0,509.09000000000003,2,218,0
16416.0,1921.48,6,25,0
16417.0,35.7,1,127,0
16418.0,426.67,2,43,0
16419.0,515.1899999999999,2,212,0
16420.0,75.0,1,31,0
16421.0,526.27,3,11,0
16422.0,27304.850000000002,72,4,3
16424.0,309.5,1,17,0
16428.0,660.28,3,48,0
16430.0,817.09,6,16,0
16433.0,200.26,1,43,0
16434.0,1204.79,6,81,0
16435.0,1011.5699999999999,3,147,0
16436.0,242.04,4,303,0
16437.0,301.25,2,16,0
16439.0,310.70000000000005,1,357,0
16440.0,216.3,1,128,0
16441.0,642.28,4,52,0
16442.0,282.68,2,239,0
16443.0,162.24,1,155,0
16444.0,2943.61,15,25,0
16445.0,372.22,3,21,0
16446.0,-9.0,1,66,0
16447.0,516.13,2,225,0
16448.0,178.98000000000002,1,106,0
16450.0,1163.81,3,219,0
16451.0,742.4300000000001,3,196,0
16452.0,332.17,2,265,0
16453.0,251.71,2,165,0
16454.0,10.05,5,66,0
16455.0,2465.54,8,6,0
16456.0,4027.04,10,8,0
16458.0,2232.6,12,10,0
16459.0,71.78999999999999,1,364,0
16461.0,1463.8,2,225,0
16465.0,726.34,3,48,0
16466.0,2110.13,9,18,0
16467.0,2862.4,8,143,0
16468.0,712.62,2,105,0
16469.0,178.48000000000002,1,149,0
16470.0,1696.21,7,31,0
16471.0,962.23,5,27,0
16472.0,789.6,2,69,0
16473.0,154.72,1,9,0
16476.0,337.0,3,52,0
16477.0,1825.56,5,6,0
16481.0,428.23,3,294,0
16485.0,1774.03,6,67,0
16486.0,134.36,1,172,0
16487.0,209.4,2,212,0
16489.0,303.7,2,15,0
16490.0,179.16000000000003,2,65,0
16491.0,792.81,2,35,0
16492.0,385.56,1,175,0
16493.0,780.46,3,79,0
16496.0,731.25,3,66,0
16497.0,3729.59,17,48,0
16499.0,2172.64,9,0,0
16500.0,435.09999999999997,4,9,0
16501.0,1237.23,1,18,0
16502.0,266.5,2,255,0
16503.0,2176.46,8,28,0
16507.0,152.76,1,207,0
16508.0,248.8,1,265,0
16510.0,1851.8999999999999,6,7,0
16511.0,868.76,3,32,0
16512.0,-33.9,1,363,0
16514.0,-134.86,1,265,0
16515.0,1589.17,5,14,0
16518.0,457.35,3,56,0
16519.0,341.18,3,0,0
16520.0,1429.3,5,0,0
16521.0,1148.01,3,50,0
16522.0,433.36,2,70,0
16523.0,2464.87,11,24,0
16524.0,308.14,2,81,0
16525.0,11455.17,26,1,4
16526.0,426.85,1,219,0
16527.0,1044.38,1,59,0
16529.0,1556.75,3,112,0
16530.0,48.349999999999994,1,303,0
16531.0,1018.99,5,16,0
16532.0,2007.84,2,66,0
16534.0,635.9,1,277,0
16535.0,407.84,2,20,0
16537.0,23.35,1,276,0
16538.0,399.62,3,176,0
16539.0,2343.2,7,8,0
16540.0,226.70000000000002,1,49,0
16541.0,419.78,2,370,0
16542.0,137.7,1,36,0
16543.0,277.80999999999995,2,218,0
16544.0,110.3,6,154,0
16545.0,350.52,1,10,0
16546.0,3933.29,6,7,0
16547.0,111.71,1,181,0
16548.0,30.15,1,234,0
16549.0,9005.0,27,32,4
16550.0,6903.07,22,3,4
16551.0,1315.0,4,58,0
16552.0,95.29,1,8,0
16553.0,10891.3,23,1,4
16554.0,1765.62,11,15,0
16555.0,5.329070518200751e-15,8,136,0
16556.0,4296.44,17,10,0
16558.0,5461.92,24,1,0
16559.0,185.20000000000002,1,32,0
16560.0,2194.2200000000003,7,32,0
16562.0,223.85999999999999,1,111,0
16563.0,3334.82,6,35,0
16564.0,87.8,1,204,0
16565.0,526.75,4,41,0
16568.0,1020.9000000000001,2,62,0
16569.0,1331.03,4,266,0
16570.0,3218.87,16,14,0
16571.0,2739.83,12,20,0
16574.0,850.34,2,58,0
16575.0,-10.49,1,317,0
16576.0,513.1700000000001,5,44,0
16577.0,380.0,1,301,0
16578.0,156.6,1,261,0
16579.0,264.45,2,0,0
16580.0,-5.0,1,363,0
16583.0,297.95,2,8,0
16584.0,2177.44,4,63,0
16585.0,341.59,2,228,0
16586.0,998.83,2,79,0
16588.0,1361.28,4,21,0
16589.0,153.12,1,85,0
16590.0,563.6,3,16,0
16592.0,3551.18,15,10,0
16593.0,721.21,6,25,0
16595.0,1450.02,4,11,0
16596.0,329.48,3,1,0
16599.0,172.8,1,20,0
16600.0,1280.04,10,9,0
16601.0,439.45,2,25,0
16602.0,216.9,3,20,0
16604.0,326.25,3,183,0
16605.0,60.48,1,359,0
16606.0,357.66,2,39,0
16607.0,2336.5099999999998,13,34,0
16608.0,1288.72,2,88,0
16611.0,1655.64,5,38,0
16612.0,2055.82,6,9,0
16614.0,673.6,2,37,0
16615.0,264.5,2,203,0
16619.0,1712.1200000000001,3,18,0
16620.0,1579.97,4,24,0
16622.0,205.6,2,177,0
16623.0,873.04,4,36,0
16625.0,1318.0,5,57,0
16628.0,130.05,2,42,0
16630.0,104.30000000000001,2,42,0
16631.0,1867.02,8,116,0
16632.0,406.4,2,120,0
16634.0,1145.2,9,7,0
16635.0,473.0,1,41,0
16636.0,3802.04,4,73,0
16638.0,749.8100000000001,6,3,0
16639.0,490.47,1,44,0
16640.0,179.4,1,32,0
16641.0,323.40000000000003,1,336,0
16642.0,371.63,2,23,0
16643.0,428.05,2,52,0
16645.0,160.39,1,370,0
16646.0,675.05,2,78,0
16647.0,327.84,2,77,0
16648.0,382.14,2,90,0
16649.0,306.58000000000004,1,155,0
16650.0,1397.69,6,55,0
16651.0,136.2,1,221,0
16652.0,10658.57,13,39,4
16654.0,1110.2,5,3,0
16655.0,2718.75,8,46,0
16656.0,7739.4800000000005,23,55,4
16658.0,573.48,9,3,0
16660.0,611.9000000000001,3,57,0
16661.0,842.1800000000001,5,175,0
16662.0,163.8,1,29,0
16663.0,165.0,1,364,0
16664.0,109.2,1,204,0
16666.0,106.96000000000001,1,256,0
16668.0,555.7,7,22,0
16669.0,-1144.73,1,261,0
16670.0,3764.2000000000003,16,28,0
16673.0,188.83,1,314,0
16675.0,608.86,2,76,0
16676.0,769.78,2,37,0
16677.0,849.77,3,28,0
16679.0,663.31,3,1,0
16680.0,637.75,2,163,0
16681.0,151.5,1,276,0
16683.0,309.35,2,164,0
16684.0,75610.17,34,14,3
16686.0,2008.09,9,24,0
16687.0,157.63,1,25,0
16690.0,127.45,2,28,0
16691.0,178.83,2,53,0
16692.0,638.6999999999999,2,43,0
16693.0,717.45,3,46,0
16694.0,98.30000000000001,1,358,0
16695.0,193.15,2,196,0
16699.0,964.9,8,15,0
16700.0,4044.06,15,1,0
16701.0,4464.32,16,58,0
16702.0,1100.8799999999999,5,50,0
16703.0,-15.0,1,366,0
16704.0,695.66,2,253,0
16705.0,28707.011,32,23,3
16707.0,551.11,4,35,0
16709.0,6057.59,9,14,4
16710.0,3853.3,14,3,0
16711.0,1100.45,5,14,0
16712.0,621.5600000000001,2,36,0
16713.0,7540.31,22,1,4
16714.0,343.18,3,294,0
16715.0,323.8,1,197,0
16716.0,1248.48,1,265,0
16717.0,3031.6,12,1,0
16718.0,3023.78,5,4,0
16719.0,2054.63,10,3,0
16720.0,438.19,3,11,0
16722.0,4256.62,12,1,0
16723.0,712.48,2,78,0
16724.0,147.35,1,39,0
16725.0,1095.64,9,6,0
16726.0,706.39,2,18,0
16727.0,1164.6,3,27,0
16731.0,174.05,1,283,0
16732.0,3363.04,8,31,0
16733.0,259.68,1,164,0
16735.0,3362.8,15,28,0
16736.0,2904.51,8,140,0
16737.0,417.59999999999997,1,212,0
16739.0,459.68,2,148,0
16740.0,236.81,1,30,0
16741.0,173.06,1,260,0
16742.0,2387.71,13,127,0
16743.0,2015.17,7,91,0
16746.0,11337.54,27,18,4
16748.0,2116.39,10,23,0
16749.0,4387.08,2,226,0
16752.0,207.5,1,7,0
16754.0,54558.18,35,7,3
16755.0,1397.4,5,102,0
16756.0,1048.02,8,39,0
16757.0,163.65,1,44,0
16760.0,228.0,1,65,0
16763.0,352.85,1,373,0
16765.0,420.75,1,17,0
16767.0,2391.2,5,53,0
16768.0,1189.03,9,18,0
16769.0,761.36,3,113,0
16770.0,1155.13,6,7,0
16771.0,1720.79,5,92,0
16772.0,2785.6,5,52,0
16773.0,249.65,2,71,0
16774.0,932.93,4,58,0
16775.0,1279.63,7,2,0
16776.0,231.57,1,50,0
16777.0,1050.66,4,35,0
16779.0,22527.56,35,1,4
16780.0,180.36,1,42,0
16781.0,606.4,3,0,0
16782.0,8106.71,33,0,4
16783.0,391.95,1,71,0
16784.0,788.93,4,11,0
16785.0,533.78,1,44,0
16786.0,51.839999999999996,1,28,0
16787.0,1035.43,4,32,0
16788.0,1352.82,3,39,0
16791.0,2239.84,10,15,0
16792.0,513.08,3,18,0
16794.0,868.1999999999999,5,15,0
16795.0,2050.31,5,0,0
16797.0,1786.77,9,28,0
16798.0,837.56,4,189,0
16799.0,491.03000000000003,3,67,0
16802.0,582.61,2,314,0
16805.0,636.65,3,212,0
16807.0,943.29,5,105,0
16809.0,812.74,4,67,0
16810.0,510.5,2,49,0
16812.0,1737.45,4,13,0
16814.0,5990.61,16,4,4
16815.0,410.97,2,88,0
16817.0,1147.6,7,0,0
16819.0,182.59,2,100,0
16821.0,113.35,1,16,0
16822.0,144.84,3,298,0
16823.0,1894.76,7,22,0
16824.0,225.6,1,28,0
16825.0,1051.71,3,13,0
16827.0,392.13,5,28,0
16829.0,316.1,1,23,0
16830.0,857.7900000000001,4,77,0
16831.0,91.8,1,199,0
16832.0,218.45999999999998,2,63,0
16833.0,1302.51,2,74,0
16834.0,485.5,1,309,0
16835.0,1290.66,9,8,0
16836.0,530.5,2,41,0
16838.0,543.76,3,165,0
16839.0,5610.49,13,4,4
16840.0,126.71000000000001,3,238,0
16841.0,2066.54,7,63,0
16843.0,9344.96,21,57,4
16844.0,614.34,2,197,0
16845.0,253.88,1,253,0
16846.0,628.09,2,212,0
16847.0,421.45000000000005,1,253,0
16848.0,1130.2,3,11,0
16853.0,-67.5,1,366,0
16854.0,1408.96,2,52,0
16856.0,323.09000000000003,2,52,0
16857.0,352.8,1,77,0
16858.0,4085.7400000000002,16,1,0
16859.0,1184.6,5,51,0
16860.0,1593.67,4,87,0
16861.0,750.72,4,3,0
16862.0,662.33,4,182,0
16863.0,495.72,2,1,0
16864.0,409.25,2,69,0
16865.0,130.95,1,36,0
16867.0,76.74000000000001,1,324,0
16868.0,393.39,3,29,0
16870.0,450.15999999999997,1,104,0
16872.0,533.11,3,62,0
16873.0,7480.72,7,64,4
16874.0,217.74,1,14,0
16875.0,2029.73,11,69,0
16876.0,136.01,1,38,0
16879.0,-140.95999999999998,2,55,0
16880.0,321.78,1,128,0
16883.0,2109.91,19,6,0
16884.0,644.08,2,191,0
16885.0,239.23000000000002,1,20,0
16886.0,0.0,2,79,0
16887.0,465.84000000000003,2,35,0
16888.0,437.15,3,35,0
16889.0,952.23,3,32,0
16890.0,285.41,3,111,0
16891.0,1247.1200000000001,7,6,0
16892.0,236.56,2,189,0
16893.0,255.84,2,1,0
16894.0,1282.36,5,137,0
16895.0,902.28,4,73,0
16896.0,103.95,1,190,0
16898.0,443.21,4,0,0
16899.0,439.46000000000004,2,13,0
16901.0,204.26,1,364,0
16903.0,656.74,3,15,0
16904.0,1378.1,7,2,0
16905.0,1919.02,13,6,0
16906.0,869.03,3,63,0
16907.0,726.25,5,0,0
16908.0,153.59,2,357,0
16911.0,251.35,3,262,0
16912.0,1904.93,4,56,0
16913.0,310.46999999999997,2,286,0
16915.0,921.5,5,21,0
16916.0,547.14,3,7,0
16917.0,1457.3600000000001,2,267,0
16918.0,2094.72,12,57,0
16919.0,2457.36,18,3,0
16920.0,355.45,1,46,0
16921.0,276.88,2,77,0
16922.0,611.08,1,207,0
16923.0,6126.55,15,10,4
16925.0,125.65,1,175,0
16926.0,1180.15,6,6,0
16928.0,1212.08,15,8,0
16931.0,629.4,3,4,0
16932.0,278.77,2,58,0
16933.0,2569.52,11,24,0
16934.0,1139.81,5,18,0
16935.0,535.1,3,16,0
16936.0,288.49,1,20,0
16937.0,202.1,1,134,0
16938.0,4306.8,5,16,0
16939.0,449.0,3,123,0
16940.0,3195.5299999999997,8,85,0
16941.0,33.0,1,246,0
16943.0,0.0,4,174,0
16944.0,101.36,1,244,0
16945.0,4185.16,16,28,0
16946.0,1199.54,6,18,0
16947.0,490.25,9,37,0
16948.0,433.75,4,64,0
16950.0,2546.63,10,2,0
16952.0,631.17,3,76,0
16954.0,3952.25,12,14,0
16955.0,767.49,6,3,0
16958.0,809.44,1,70,0
16960.0,1514.93,6,25,0
16961.0,538.84,5,14,0
16962.0,251.04,1,44,0
16964.0,207.85,2,368,0
16970.0,71.4,1,261,0
16972.0,786.25,2,17,0
16973.0,127.0,1,21,0
16974.0,365.5,2,157,0
16975.0,902.4200000000001,5,48,0
16977.0,496.0,4,30,0
16978.0,424.55,2,301,0
16979.0,978.04,4,18,0
16980.0,394.37,1,63,0
16981.0,-4620.86,1,175,0
16983.0,1778.97,5,4,0
16984.0,6207.0,14,34,4
16985.0,5084.14,15,11,0
16986.0,3015.55,9,80,0
16987.0,898.95,5,11,0
16988.0,256.55,1,14,0
16990.0,165.0,1,57,0
16991.0,1041.21,1,56,0
16992.0,3858.2400000000002,9,22,0
16993.0,1688.15,3,98,0
16994.0,-779.32,1,261,0
16995.0,-1.25,1,7,0
16996.0,616.7,4,17,0
16998.0,107.0,1,79,0
17000.0,406.3,2,31,0
17001.0,2651.23,8,11,0
17002.0,1077.82,4,78,0
17003.0,830.16,4,37,0
17004.0,1012.22,2,27,0
17005.0,732.41,3,105,0
17006.0,854.54,4,27,0
17007.0,230.17000000000002,1,72,0
17008.0,81.36,1,64,0
17009.0,242.06,1,186,0
17011.0,265.8,3,282,0
17012.0,384.16,1,360,0
17013.0,-3224.76,2,238,0
17016.0,552.4,1,211,0
17017.0,-486.6999999999997,18,0,0
17018.0,1367.6,4,22,0
17019.0,2678.89,10,3,0
17020.0,935.62,2,177,0
17021.0,1182.22,6,77,0
17022.0,189.0,1,67,0
17023.0,800.18,3,52,0
17025.0,1152.87,4,8,0
17026.0,54.15,2,4,0
17027.0,436.82,3,81,0
17028.0,1593.83,3,216,0
17029.0,1421.3,5,17,0
17031.0,2393.5,4,13,0
17032.0,2150.06,13,76,0
17033.0,302.65000000000003,1,32,0
17034.0,504.75,3,42,0
17035.0,180.06,2,226,0
17036.0,176.9,1,18,0
17038.0,630.77,1,50,0
17039.0,1954.99,1,239,0
17040.0,13.52,1,185,0
17041.0,604.71,3,32,0
17043.0,881.37,4,10,0
17044.0,10970.17,13,9,4
17045.0,488.24,2,11,0
17046.0,1264.05,4,79,0
17047.0,1188.33,3,66,0
17048.0,1127.13,5,72,0
17049.0,3999.0,14,10,0
17050.0,1162.82,6,10,0
17051.0,467.25,3,81,0
17055.0,239.55,1,80,0
17056.0,128.60000000000002,1,373,0
17057.0,294.74,1,231,0
17059.0,2489.79,6,4,0
17062.0,669.85,4,0,0
17063.0,2155.29,12,14,0
17065.0,194.7,2,272,0
17066.0,228.34,1,361,0
17067.0,454.54,3,359,0
17068.0,4595.09,28,3,0
17069.0,3063.18,9,8,0
17070.0,133.18,1,45,0
17071.0,1352.97,6,14,0
17072.0,282.05,1,260,0
17074.0,203.05,1,197,0
17075.0,1407.61,6,64,0
17076.0,401.66999999999996,3,27,0
17077.0,306.0,1,213,0
17080.0,669.91,5,14,0
17081.0,674.23,4,30,0
17082.0,2728.18,4,29,0
17083.0,2629.3,8,37,0
17084.0,2249.97,2,31,0
17085.0,6202.36,26,11,4
17087.0,221.53,1,372,0
17089.0,128.45,1,21,0
17090.0,1014.09,7,9,0
17091.0,3974.69,14,2,0
17092.0,3785.53,10,72,0
17093.0,235.88,1,227,0
17094.0,100.2,1,58,0
17095.0,1224.39,6,59,0
17096.0,2698.15,10,15,0
17097.0,386.03,2,0,0
17098.0,591.0699999999999,3,16,0
17099.0,582.17,1,168,0
17101.0,885.3199999999999,3,29,0
17103.0,424.3,1,357,0
17104.0,474.03,1,58,0
17106.0,491.23,1,24,0
17107.0,5236.39,6,32,0
17108.0,174.95,1,298,0
17109.0,410.42,2,41,0
17110.0,347.4,2,155,0
17111.0,227.97,1,60,0
17112.0,205.17,1,137,0
17113.0,2109.16,8,140,0
17115.0,1809.39,8,157,0
17116.0,389.78,1,283,0
17121.0,314.74,1,37,0
