id,name,gender,age,height,weight
52588,Mohamed Fakhri Ismail,M,25,160,62.0
52592,Mohamed Ismail Ibrahim,M,19,170,63.0
52679,Mai Ito,F,32,156,41.0
52712,Juliet Itoya Ebhomhenye,F,29,169,58.0
52730,Amalie Hammild Iuel,F,22,178,61.0
52747,Andrea Ivanevi,F,21,168,62.0
52775,Aleksey Alekseyevich Ivanov,M,33,173,69.0
52795,Georgi Stoyanov Ivanov,M,31,188,138.0
52810,Ivan Ivanov,M,24,202,144.0
52838,Tihomir Ivaylo Ivanov,M,22,196,76.0
52878,Yuliya Anatolyevna Ivanova,F,28,158,56.0
52935,Amit Ivry,F,26,170,65.0
53007,"Danila Sergeyevich ""Dan"" Izotov",M,24,192,90.0
53085,Abeiku Gyekye Jackson,M,16,160,
53132,Lee Steven Jackson,M,33,172,70.0
53145,Shericka Jackson,F,22,173,61.0
53207,Astrid Uhrenholdt Jacobsen,F,27,175,68.0
53256,Farah Jacques,F,26,174,59.0
53283,Connor Jaeger,M,25,185,77.0
53288,Chelsea Jaensch,F,31,163,56.0
53298,Anna Jagaciak-Michalska,F,26,177,59.0
53305,Evan Reese Jager,M,27,188,65.0
53324,Jaak-Heinrich Jagor,M,26,190,80.0
53361,"Orchatteri Puthiya Veetil ""O. P."" Jaisha",F,33,154,43.0
53373,"Zsuzsanna ""Zsu"" Jakabos",F,27,185,70.0
53420,Martin Jak,M,27,185,74.0
53430,Lucas Jakubczyk,M,31,183,77.0
53446,Bunturabie Effuah Rashida Jalloh,F,18,160,79.0
53450,Mimosa Jallow,F,22,176,63.0
53492,Kirani James,M,23,180,66.0
53526,Segundo Oswaldo Jami Jami,M,30,165,54.0
53543,Adama Jammeh,M,23,160,
53589,Pavel Janeek,M,22,196,85.0
53599,Roberto Janet Durruty,M,29,187,106.0
53603,Luka Janei,M,20,192,80.0
53688,Carlo Janka,M,27,185,86.0
53794,Kjetil Jansrud,M,28,185,83.0
53850,Ieva Janukeviit,F,19,167,58.0
53859,"Michael ""Mike"" Janyk",M,31,181,85.0
53972,Jared Jarvis,M,21,160,75.0
53994,Micha Jasiczek,M,19,183,73.0
54001,Daniel Jasinski,M,26,207,120.0
54012,Sylwia Jakowiec,F,27,160,55.0
54041,Sami Olavi Jauhojrvi,M,32,174,68.0
54078,Renaud Jay,M,22,174,72.0
54101,Mulern Jean,F,23,160,
54135,Ruth Jebet,F,19,162,51.0
54211,Lydia Casey Jele (Mashila-),F,26,172,54.0
54246,Jakub Bogdan Jelonek,M,31,185,67.0
54294,"Michelle ""Shelly"" Jenneke",F,23,172,67.0
54327,Olivier Jenot,M,25,173,63.0
54390,Julie Kepp Jensen,F,16,177,65.0
54499,Jeon Yeong-Eun,F,28,158,43.0
54609,Visiline Jepkesho,F,26,160,43.0
54631,Caridad Jerez Castellanos,F,25,170,58.0
54673,Chris Andr Jespersen,M,30,187,
54678,David Jessen,M,19,175,68.0
54701,Olivera Jevti,F,39,174,51.0
54724,Barbara Jezerek,F,27,158,58.0
54844,Isidora Andrea Jimnez Ibacache,F,22,170,56.0
54938,"Timothy Matthew ""Tim"" Jitloff",M,29,180,91.0
55018,Izzy Shne Joachim,F,16,160,
55039,Anaso Jobodwana,M,24,187,71.0
55052,Charles Jock,M,26,191,75.0
55058,Pl Vitalis Joensen,M,25,180,75.0
55067,Helalia Lukeiko Johannes,F,35,165,46.0
55209,Jennie Caroline Eleonore Johansson,F,28,188,71.0
55281,Britta Johanna Helena Johansson-Norgren,F,30,169,67.0
55285,Therese Johaug,F,25,162,
55289,Alexander John,M,30,185,84.0
55372,Felisha Johnson,F,27,185,127.0
55399,Jinson Johnson,M,25,160,
55416,Kibw Rasheid Johnson,M,35,188,102.0
55487,Katarina Mary Johnson-Thompson,F,23,183,68.0
55572,Ivan Joller,M,30,180,72.0
55581,Damien Joly,M,24,189,72.0
55606,Akela Jones,F,21,186,77.0
55626,Brandon Jones,M,29,199,86.0
55690,LaVerne Janet Jones-Ferrette,F,34,173,68.0
55717,Perianne Jones,F,28,167,55.0
55776,Pap D. Jonga,M,19,160,
55809,Karl Emil Jnsson,M,28,178,79.0
55899,Thomas Jordier,M,21,170,65.0
55932,Ana Lucia Jos Tima,F,26,168,56.0
55950,Fabiano Joseph Naasi,M,30,160,50.0
55969,Stanley Joseph,M,24,181,66.0
56051,Mara del Mar Jover Prez,F,28,167,61.0
56090,Gbor Jzsa,M,32,170,58.0
56094,Joanna Jwik,F,25,169,53.0
56267,Jeffrey Michael Julmis,M,28,185,79.0
56275,Bayan Jumah,F,22,182,76.0
56293,Jung Dong-Hyeon,M,25,180,74.0
56310,Marie-Laurence Jungfleisch,F,25,182,68.0
56353,Pawe Juraszek,M,21,185,68.0
56400,Katarzyna Iwona Jurkowska-Kowalska,F,24,161,50.0
56403,Darja Jurlova,F,21,168,62.0
56409,Radek Juka,M,23,194,84.0
56410,anna Jukne,F,24,157,56.0
56438,Calvyn Justus,M,20,195,70.0
56465,Wirimai Juwawo,M,35,172,63.0
56467,Martti Samuel Jylh,M,26,184,76.0
56487,Brahim Al-Kaazouzi,M,26,179,62.0
56489,Sekou Kaba,M,25,188,88.0
56673,Konomi Kai,F,23,153,51.0
56733,Selma Kajan,F,25,169,52.0
56749,Amina Kajtaz,F,19,173,62.0
56861,Lyudmila Georgiyevna Kalinchik,F,31,164,59.0
56887,Chase Tyler Kalisz,M,22,193,86.0
56898,Marina Charlotte Kalla,F,26,162,60.0
56907,Leontia Kallenou,F,21,180,64.0
56926,Susanna Elisabeth Kallur,F,35,170,62.0
56930,Christine Kalmer,F,30,172,55.0
56943,Uvis Kalni,M,22,192,85.0
56954,Mikhailis Kalomoiris,M,29,181,65.0
56956,Ziv Kalontarov,M,19,185,70.0
57013,Hafsatu Kamara,F,24,163,
57014,Ishmail Dudu Kamara,M,19,160,
57015,Osman Kamara,M,28,160,78.0
57037,Mujinga Elodie Kambundji,F,24,168,65.0
57079,Valentina Valentinovna Kaminskaya,F,26,165,52.0
57080,Victoria Kaminskaya,F,20,164,53.0
57127,Batrice Alice Kamuchanga,F,18,160,
57133,Geoffrey Kipsang Kamworor,M,23,172,58.0
57163,Remigijus Kanys,M,29,173,62.0
57194,Masaki Kaneko,M,24,181,75.0
57200,Yuzo Kanemaru,M,28,178,75.0
57212,Rie Kaneto,F,27,175,64.0
57280,Gerd Kanter,M,37,196,125.0
57292,Barbara Kantorov,F,21,169,63.0
57315,Boglrka Kaps,F,23,168,54.0
57326,Kitson Kapiriel,M,22,153,70.0
57472,Nezir Karap,M,22,179,74.0
57504,Bekir Karayel,M,34,170,62.0
57508,Denise Karbon,F,33,160,58.0
57554,Muhammad Karim,M,18,163,64.0
57570,Tanja Kariik,F,22,168,55.0
57665,Philip Enrique Perseus Karlstrm,M,26,184,73.0
57668,Dipa Karmakar,F,22,151,47.0
57692,Algo Krp,M,28,192,81.0
57833,Yannick Kser,M,24,186,81.0
57837,Rima Kashafutdinova,F,21,160,48.0
57863,Inna Oleksandrivna Kashyna,F,24,162,48.0
57864,Oleksiy Serhiyovych Kasianov,M,30,191,88.0
57892,Nolan Kasper,M,24,173,79.0
57911,Reem Mohamed Hussein El-Sayed Kassem,F,20,175,75.0
57913,Denika Kassim,F,18,157,45.0
57955,Shivani Kataria,F,18,163,60.0
57996,Nobuya Kato,M,21,185,67.0
57997,Ryohei Kato,M,22,162,54.0
58019,Khristos Katrantzis,M,24,188,78.0
58053,Mynhardt Mbeumuna Kauanivi,M,32,178,59.0
58078,Marianne Kaufmann-Abderhalden,F,27,177,77.0
58080,Tomas Kauknas,M,23,177,66.0
58090,Jarkko Kauppinen,M,31,179,74.0
58094,Khushbir Kaur,F,23,160,
58097,Manpreet Kaur,F,26,170,89.0
58177,Sho Kawamoto,M,23,175,68.0
58220,Radosaw Kawcki,M,24,189,76.0
58227,Ali (Stanley Kiprotich-) Kaya (Mukche-),M,22,175,54.0
58228,Aras (Amos-) Kaya (Kibitok-),M,22,181,60.0
58230,Kvlcm Kaya Salman,F,24,166,85.0
58232,zlem Kaya,F,26,165,47.0
58285,Matej Kazr,M,30,187,75.0
58300,Kai Kazmirek,M,25,190,88.0
58359,Salim Keddar,M,22,176,65.0
58405,"Mebrahtom R. ""Meb"" Keflezighi",M,41,166,56.0
58440,Makoura Keita,F,21,175,71.0
58452,Tracy Keith-Matchitt,F,26,167,60.0
58560,Ashley Kelly,F,25,173,75.0
58614,Ezekiel Kemboi Cheboi,M,34,167,52.0
58671,Miroslav Kenanov,M,25,182,69.0
58684,Tams Kenderesi,M,19,186,74.0
58688,Sam Kendricks,M,23,185,80.0
58691,Dias Yerikulovich Keneshev,M,28,172,65.0
58765,Santino Kenyi,M,22,180,75.0
58869,Devon Kershaw,M,31,178,72.0
58894,Ajna Evelin Ksely,F,14,165,54.0
59050,Ali Ahmed Mahmoud Ali Khalafalla,M,20,182,78.0
59107,Sitora Khamidova,F,27,164,50.0
59113,Ali Khamis Abbas Ali Khamis,M,21,182,70.0
59191,Daviti Kharazishvili,M,24,171,68.0
59268,Irina Viktorovna Khazova (Artyomova-),F,29,170,61.0
59307,Yuliya Petrovna Khitraya,F,26,180,66.0
59321,Marina Khmelevskaya,F,26,165,60.0
59343,Sukhrob Khodzhayev,M,23,185,120.0
59361,Tatyana Vladimirovna Kholodovich,F,25,181,83.0
59365,Ilya Andreyevich Khomenko,M,20,181,75.0
59376,Bachana Khorava,M,23,171,67.0
59384,Aleksandr Viktorovich Khoroshilov,M,29,182,80.0
59430,Apostolos Khristou,M,19,198,88.0
59471,Yelena Vladimirovna Khrustalyova,F,33,162,53.0
59483,Martin Iosifovich Khuber,M,22,180,85.0
59484,Diana Khubeseryan,F,22,170,60.0
59492,Vitaly Khudyakov,M,21,186,83.0
59529,Valentina Kibalnikova,F,25,174,56.0
59539,Raymond Kibet,M,20,185,64.0
59542,Faith Chepngetich Kibiegon,F,22,157,43.0
59563,Yumi Kida,F,31,160,55.0
59648,Anna Katarzyna Kiebasiska,F,26,170,59.0
59655,Aron Kifle,M,18,160,
59656,Goitom Kifle,M,22,160,
59675,Didier Kiki,M,20,185,84.0
59708,Aleksander Aamodt Kilde,M,21,181,90.0
59740,Graeme Killick,M,24,178,70.0
59755,Richard Kilty,M,26,184,79.0
59830,Kim Deok-Hyeon,M,30,180,71.0
59938,Kim Han-Sol,M,20,165,60.0
59964,Kim Hye-Gyong,F,23,153,42.0
59967,Kim Hye-Song,F,23,153,42.0
59981,Kim Hyeon-Seop,M,31,175,53.0
60112,Kim Kuk-Young,M,25,176,73.0
60113,Kim Kum-Ok,F,27,161,48.0
60211,Kim Seo-Yeong,F,22,163,51.0
60249,Kim So-Hui,F,17,165,65.0
60393,Lucia Mwahiki Kimani-Mareti,F,36,166,48.0
60444,Yonas Kinde,M,36,172,57.0
60462,Jri Kindschi,M,27,180,79.0
60477,"Dominick Steven ""Dom"" King",M,33,178,69.0
60494,Lilly King,F,19,175,70.0
60543,Jarkko Juhani Kinnunen,M,32,188,69.0
60561,Erika Anna Kristina Kinsey (Wiklund-),F,28,185,68.0
60588,Shadrack Kipchirchir,M,27,173,54.0
60589,Eliud Kipchoge,M,31,167,57.0
60593,Alfred Kipketer,M,19,167,60.0
60597,Benjamin Kiplagat,M,27,186,65.0
60600,Evans Chebet Kiplagat Barkowet,M,28,170,60.0
60604,Jacob Kiplimo,M,15,160,
60610,Asbel Kipruto Kiprop,M,27,190,63.0
60612,Helah Kiprop Jelagat,F,31,160,50.0
60613,Jackson Kiprop,M,29,160,
60618,Stephen Kiprotich,M,27,172,56.0
60623,Brimin Kiprop (Firmin-) Kipruto,M,31,175,55.0
60624,Conseslus Kipruto,M,21,167,58.0
60633,Phillip Kipyeko,M,21,160,
60668,Michaela Kirchgasser,F,28,169,62.0
60698,Boris Kirillov,M,23,181,75.0
60742,Mariya Kirkova,F,28,165,59.0
60751,Karl Oskar Kirmes,M,20,170,62.0
60777,Magnus Kirt,M,26,192,90.0
60784,Eunice Jepkirui Kirwa,F,32,155,49.0
60790,Yoshihide Kiryu,M,20,175,68.0
60794,Gerg Kis,M,28,184,81.0
60823,Alphas Leken Kishoyian,M,21,167,59.0
60826,Yuri Kisil,M,20,198,84.0
60831,Rachid Kisri,M,41,179,60.0
60887,Takamasa Kitagawa,M,19,177,67.0
60892,Hisanori Kitajima,M,31,171,55.0
60962,Kaur Kivistik,M,25,192,76.0
60964,Mohammad Kiyadarbandsari,M,24,179,78.0
60965,Hyvin Kiyeng Jepkemoi,F,24,162,42.0
61014,Kathrin Klaas,F,32,168,72.0
61094,Mikhail Klecherov,M,31,161,51.0
61223,Kacper Fabian Klich,M,21,182,78.0
61279,Anja Klinar,F,28,170,62.0
61284,Kajsa Britta Kling,F,25,172,73.0
61312,Darya Igorevna Klishina,F,25,180,57.0
61314,Pawe Klisz,M,21,176,72.0
61326,Tom Klobunk,M,26,185,88.0
61359,Konstanze Klosterhalfen,F,19,174,48.0
61368,Elika Kluinov,F,28,178,70.0
61394,Aleksandra Klu-Zamiedzowy,F,27,165,65.0
61399,Iryna Volodymyrivna Klymets,F,21,168,78.0
61474,Andrea Kneppers,F,23,175,67.0
61485,Kellion Knibb,F,22,183,86.0
61517,Sven Knipphals,M,30,189,88.0
61631,Hanna Knyazyeva-Minenko,F,26,179,62.0
61645,Marthe Koala,F,22,177,69.0
61652,Kenji Kobase,M,29,180,80.0
61667,Miki Kobayashi,F,26,152,51.0
61711,Dmitry Koblov,M,23,183,82.0
61715,Yuki Kobori,M,22,183,77.0
61717,Kristel Arianne Kbrich Schmipl,F,30,170,60.0
61775,Marco Koch,M,26,185,83.0
61791,Zina Kocher,F,31,170,60.0
61812,Madison Taylor Kocian,F,19,157,46.0
61871,Aron Kipchumba Koech,M,26,190,76.0
61875,Isiah Kiplangat Koech,M,22,172,65.0
61876,John Kibet Koech,M,20,168,53.0
61913,Hua Wilfried Serge Koffi,M,28,186,88.0
61923,Junya Koga,M,29,181,80.0
61983,Sarah Khler,F,22,179,67.0
61995,Fabienne Kohlmann,F,26,170,57.0
62028,Kauri Kiv,M,30,187,80.0
62068,Dienov Andrs Koka,M,20,173,68.0
62116,Sara Kolak,F,21,170,74.0
62125,Marija Kolaroska,F,16,164,50.0
62130,Asmir Kolainac,M,31,187,140.0
62136,Hanna Kolb,F,22,173,61.0
62168,Olena Dmytrivna Kolesnichenko,F,23,172,57.0
62265,Yelena Vladimirovna Kolomina,F,33,158,50.0
62267,Sergey Viktorovich Kolomoyets,M,26,192,115.0
62358,Andrea Komi,F,17,172,65.0
62436,"Man Yi ""Yvette"" Kong",F,23,176,60.0
62520,Klaudia Konopko,F,24,170,57.0
62638,Torin Christian Koos,M,33,188,85.0
62710,Malwina Kopron,F,21,167,73.0
62715,Yevgeny Nikolayevich Koptelov,M,22,190,72.0
62721,Salom Kora,F,22,173,66.0
62788,Isaac Korir,M,25,188,59.0
62791,Leonard Essau Korir,M,29,170,59.0
62792,Wesley Kipchumba Korir,M,33,177,54.0
62837,Anna Mykolavna Kornuta,F,27,170,55.0
62842,Mariya Korobitskaya,F,26,155,55.0
62853,Yuliya Vladimirovna Korol,F,25,162,57.0
62931,Pawe Jzef Korzeniowski,M,31,192,82.0
62933,Tatyana Aleksandrovna Korzh,F,23,175,75.0
62958,Birgit Koschischek,F,29,169,60.0
62968,Yasuhiro Koseki,M,24,188,80.0
62995,Dmitry Aleksandrovich Koshkin,M,27,180,80.0
62996,Klemen Kosi,M,22,188,84.0
63020,Matias Koski,M,22,195,93.0
63039,Anton Kosma,M,39,183,66.0
63092,Ivica Kosteli,M,34,182,88.0
63105,Maureen Koster,F,24,176,57.0
63163,Dmytro Volodymyrovych Kosynskiy,M,27,198,105.0
63222,Olha Yevstafivna Kotovska,F,32,167,50.0
63231,Daniela Kotschov,F,28,174,60.0
63265,Sanaa Koubaa,F,31,170,56.0
63272,"Mikhail Alexandrovich ""Misha"" Koudinov",M,25,160,59.0
63287,Dimitrios Koulouris,M,25,183,79.0
63346,Ivana Kovaevi,F,19,169,61.0
63373,Barbara Kovcs,F,23,167,52.0
63392,"Joseph Mathias ""Joe"" Kovacs",M,27,183,134.0
63419,Zsfia Kovcs,F,16,157,48.0
63428,Zoltn Kvg,M,37,204,132.0
63443,Nazar Viktorovych Kovalenko,M,29,177,68.0
63502,Yoann Kowal,M,29,172,58.0
63507,Justyna Kowalczyk,F,31,173,59.0
63516,Katarzyna Kowalska,F,31,178,55.0
63581,Duan Koek,M,30,185,76.0
63600,Dominik Kozma,M,25,193,90.0
63627,Artur Kozowski,M,31,169,54.0
63635,Karolina Koeczek,F,23,168,53.0
63641,Emric Kpegba,M,17,160,
63643,Adzo Rebecca Kpossi,F,17,158,53.0
63742,an Kranjec,M,21,176,77.0
63749,Anastasiya Sergeyevna Krapivina,F,21,170,56.0
63758,Mikhail Krasilov,M,26,183,70.0
63778,Aleksandr Vladimirovich Krasnykh,M,21,188,80.0
63780,Oleksiy Krasovskiy,M,19,177,67.0
63795,Franciela das Graas Krasucki,F,28,168,63.0
63846,Gesa Felicitas Krause,F,24,167,51.0
63900,ukasz Krawczuk,M,27,184,75.0
63915,Michal Krm,M,23,176,69.0
63929,Maciej Kreczmer,M,32,177,71.0
63939,Christian Kreienbhl,M,35,186,68.0
64008,Lena Kreundl,F,18,174,69.0
64062,Ganapathi Krishnan,M,27,160,
64088,Einar Kristinn Kristgeirsson,M,20,185,94.0
64126,Henrik Kristoffersen,M,19,179,
64182,Klra Kov,F,24,178,70.0
64184,Xnia Krizsn,F,23,172,63.0
64238,Klaus Krll,M,33,186,95.0
64242,Mariam Kromah,F,22,160,
64249,Ranomi Kromowidjojo,F,25,180,72.0
64291,Dmitry Kroyter,M,23,189,73.0
64363,Marcin Krukowski,M,24,185,96.0
64384,Tom Krupk,M,26,186,71.0
64422,Vijona Kryeziu,F,18,167,51.0
64443,Nikita Valeryevich Kryukov,M,28,184,74.0
64452,Krytof Krzl,M,27,183,84.0
64466,Jakub Krzewina,M,26,182,79.0
64482,Adam Kszczot,M,26,178,68.0
64544,Satomi Kubokura,F,34,160,52.0
64566,Martin Kuera,M,26,193,74.0
64609,Anton Kumn,M,32,180,64.0
64634,Anastasiya Valeryevna Kudinova,F,28,176,60.0
64638,Jan Kudlika,M,28,184,82.0
64740,Susan Kuijken (-Krumins),F,30,172,54.0
64787,Nikolay Yulyevich Kuksenkov,M,27,172,65.0
64856,Leonie Kullmann,F,16,175,62.0
64900,Sandeep Kumar,M,30,160,
64930,Peeter Kmmel,M,31,190,82.0
64979,Patrick Kng,M,30,181,84.0
65033,Claudia Knzel-Nystad,F,36,168,58.0
65070,Martin Kupper,M,27,198,119.0
65097,Olim Kurbanov,M,18,186,69.0
65098,Ruslan Kurbanov,M,23,183,65.0
65147,Cameron Roland Kurle,M,19,186,66.0
65170,Moses Martin Kurong,M,22,160,
65376,Anastasia Vladimirovna Kuzmina (Shipulina-),F,29,180,67.0
65423,Olga Valeryevna Kuzyukova,F,28,170,62.0
65488,Ronald Chebolei Kwemoi,M,20,172,58.0
65538,Tanja Kylliinen,F,23,155,57.0
65539,Anne Maria Kyllnen,F,26,173,61.0
65541,Maryna V'iacheslavivna Kylypko,F,20,164,58.0
65542,"Erik Kynard, Jr.",M,25,194,89.0
65573,Anhelina Anatolivna Kysla,F,25,158,49.0
65602,Stefano La Rosa,M,30,166,55.0
65619,El-Hadi Laameche,M,26,165,60.0
65621,Tanel Laanme,M,26,183,95.0
65626,Liina Laasma,F,24,174,67.0
65658,Lissa Mary Audrey Labiche,F,23,172,55.0
65694,Yevgeny Labutov,M,31,194,120.0
65706,Genevieve LaCaze,F,26,164,53.0
65758,Camille Lacourt,M,31,200,85.0
65762,Audrey Lacroix,F,32,163,53.0
65770,Jessie Khing Lacuna,M,22,170,70.0
65831,Thea LaFond,F,22,173,65.0
65854,Bernard Kipchirchir Lagat,M,41,173,58.0
65856,Viola Cheptoo Lagat,F,27,165,
65938,Abdelmalik Lahoulou,M,24,177,72.0
65942,Driss Lahrichi,M,18,190,83.0
65946,Krista Lhteenmki (-Prmkoski),F,23,160,57.0
65953,Sarah Lahti,F,21,177,57.0
65987,Igor Laikert,M,22,186,87.0
66006,Alexus Lucienne Laird,F,23,172,61.0
66037,Morgan Alexandra Lake,F,19,180,68.0
66086,Jade Louise Lally,F,29,182,88.0
66088,Genevive Lalonde,F,24,170,58.0
66092,Ivet Miroslavova Lalova-Collio,F,32,168,56.0
66130,Hayat Lambarki,F,28,172,57.0
66175,Regan Lamble,F,24,174,55.0
66206,Adam Lamhamedi,M,18,170,76.0
66226,Rnelle Lamote,F,22,165,59.0
66290,Narcisa Marisol Landzuri Bentez,F,25,165,52.0
66305,Dominik Landertinger,M,26,188,75.0
66322,Jitka Landov,F,23,170,57.0
66546,Talisa Lanoe,F,22,167,50.0
66612,Fabrice Lapierre,M,32,179,69.0
66690,Manrique Larduet Bicet,M,20,160,63.0
66726,"Mitchell James ""Mitch"" Larkin",M,23,187,72.0
66877,Emma Maud Valborg Larsson,F,17,147,40.0
66907,Lars Markus Larsson,M,35,183,83.0
66936,Emiliano Lasa Snchez,M,26,180,75.0
66981,Riitta-Liisa Lassila-Roponen,F,35,161,54.0
67017,Gunta Latieva-udare,F,21,178,68.0
67051,"Yin Yan ""Claudia"" Lau",F,23,160,56.0
67098,Jenna Laukkanen,F,21,182,80.0
67100,Mari Laukkanen,F,26,171,58.0
67124,Greta Laurent,F,21,168,60.0
67155,Germn Lujn Lauro,M,32,186,127.0
67233,Renaud Lavillenie,M,29,177,71.0
67275,Katarina Lavtar,F,25,163,63.0
67312,"Brijesh Sharmari ""BJ"" Lawrence",M,26,180,93.0
67332,Shadae Lawrence,F,20,173,84.0
67357,Jarrion Lawson,M,22,188,78.0
67448,Aleksandr Aleksandrovich Lazutkin,M,30,176,74.0
67496,Chad Guy Bertrand le Clos,M,24,190,83.0
67515,Jean-Philippe Le Guellec,M,28,171,64.0
67623,Marina Petrovna Lebedeva,F,28,165,54.0
67685,Orane Maria Lechenault,F,15,144,37.0
67714,Fanny Lecluyse,F,24,177,64.0
67746,"Kathleen Genevieve ""Katie"" Ledecky",F,19,183,73.0
67798,Lee Chae-Won,F,32,154,49.0
67816,Lee Chih-Kai,M,20,170,65.0
67829,Lee Da-Seul,F,19,159,47.0
67862,Lee Eun-Ju,F,17,148,
67936,Lee Hsuan-Yen,M,23,173,63.0
67967,Lee In-Bok,M,29,172,60.0
67989,Lee Jeong-Eun,F,21,153,40.0
68051,"Elizabeth ""Lizzie"" Lee",F,36,165,51.0
68109,Lee Sang-Wook,M,30,170,59.0
68324,Aleksandr Gennadyevich Legkov,M,30,177,65.0
68354,Mosito Lehata,M,27,177,69.0
68399,Nataliya Serhivna Lehonkova,F,33,161,48.0
68423,Kadri Lehtla,F,28,156,51.0
68439,Lari Lehtonen,M,26,176,72.0
68527,Romrio Martins Leito,M,19,175,56.0
68535,Hermenegildo Leite,M,16,171,63.0
68610,Christophe Alexandre Christian Lematre,M,26,190,74.0
68632,Liubomyr Arturovych Lemeshko,M,24,186,86.0
68665,Carlos Andrs Lemos Romaa,M,28,183,76.0
68668,Sandra Milena Lemos-Rivas,F,27,170,100.0
68695,Deon Christopher Lendore,M,23,179,75.0
68739,Akira Lenting,M,23,182,70.0
68790,Luca Leonardi,M,25,186,78.0
68827,Yuliya Sergeyevna Leontyuk,F,32,180,80.0
68831,Tlotliso Gift Leotlela,M,18,178,74.0
68845,Rafa Lepel,M,23,173,65.0
68935,Randy Jos Ler Bell,M,20,173,72.0
68941,Fantine Lesaffre,F,21,180,57.0
68951,Yoandys Alberto Lescay Prado,M,22,181,77.0
69006,Erik Lesser,M,25,170,70.0
69009,Roland Lessing,M,35,183,79.0
69033,Evita Elisabeth Leter,F,21,160,
69036,Vladimir Letnicov,M,34,178,70.0
69116,Yuliya Andrivna Levchenko,F,18,179,59.0
69154,Nigel Levine,M,27,176,72.0
69169,Daina Levy,F,23,165,98.0
69179,Iwona Lewandowska,F,31,161,43.0
69183,Marcin Lewandowski,M,29,179,64.0
69268,Yvette Lewis,F,31,175,75.0
69285,Danell Johan Leyva Gonzalez,M,24,170,68.0
69352,Li Guangyuan,M,19,187,81.0
69380,Li Hongxue,F,29,160,52.0
69439,Li Ling,F,27,185,63.0
69441,Li Lingwei,F,27,174,72.0
69518,Li Xiang,M,23,191,85.0
69521,Li Xiaohong,F,21,162,48.0
69594,Li Zhuhao,M,17,183,73.0
69602,Olha Oleksandrivna Liakhova,F,24,174,60.0
69625,Liang Xiaojing,F,19,156,48.0
69642,Valentina Liashenko (Khomitska-),F,35,176,63.0
69691,Kamila Liwinko (Stepaniuk-),F,30,184,66.0
69717,Anders Lie Nielsen,M,25,186,74.0
69768,Arvis Liepi,M,23,187,77.0
69787,Brave Lifa,M,20,175,70.0
69796,"Theodore Sharp ""Ted"" Ligety",M,29,180,86.0
69806,Amanda Mary Lightfoot,F,27,172,60.0
69842,Andrey Sergeyevich Likhovitsky,M,30,172,66.0
69854,Feyisa Lilesa,M,26,175,67.0
69955,Lin Chaopan,M,20,163,60.0
69986,Lin Pei-Wun,F,16,174,61.0
70009,Lin Yongqing,M,23,190,85.0
70098,Ida Lindborg,F,22,167,60.0
70099,Sara Maria Lindborg,F,30,172,64.0
70113,Jessica Monika Lindell Vikarby,F,29,169,69.0
70172,Lovisa Tora Yvonne Lindh,F,25,169,57.0
70204,Georg Lindner,M,31,175,87.0
70274,Fredrik Wilhelm Lindstrm,M,24,180,76.0
70320,Marco Lingua,M,38,177,116.0
70332,Christopher Linke,M,27,191,66.0
70335,Joanna Linkiewicz,F,26,168,55.0
70457,Piotr Lisek,M,23,194,92.0
70490,Katarna Listopadov,F,23,169,60.0
70496,Max Robert Litchfield,M,21,168,78.0
70498,Jay Litherland,M,20,183,80.0
70537,Irina Andreyevna Litvinenko-Ektova,F,29,173,61.0
70582,Liu Hong,F,29,160,50.0
70637,Liu Shiying,F,22,179,76.0
70644,Liu Tingting,F,26,178,77.0
70654,Liu Xiang,F,19,180,66.0
70677,Liu Yang,M,21,162,61.0
70679,Liu Yaxin,F,17,178,69.0
70712,Ari-Pekka Liukkonen,M,27,208,92.0
70730,Toni Livers,M,30,182,73.0
70763,Julien Lizeroux,M,34,173,80.0
70854,Ieuan David Lloyd,M,23,194,91.0
70900,Diana Lobaevsk (Maciusonyt-),F,35,174,57.0
70922,Nikita Konstantinovich Lobintsev,M,27,193,85.0
70933,Victor Lobo Escolar,M,34,170,65.0
70965,Ryan Steven Lochte,M,32,188,88.0
71051,Aleksandr Viktorovich Loginov,M,22,177,70.0
71067,Anjelina Nadai Lohalith,F,23,163,50.0
71088,Alina Viktorivna Lohvynenko,F,26,180,67.0
71113,Rose Nathike Lokonyen,F,21,157,50.0
71167,Marcel Lomnick,M,29,177,106.0
71183,Maria Natalia Londa,F,25,163,57.0
71216,Omar Jos Longart Rondn,M,25,172,69.0
71224,Jhonatan Longhi,M,26,178,85.0
71299,Cisiane Dutra Lopes,F,33,159,49.0
71307,Lidiane Lopes,F,21,178,70.0
71382,Jessica Brizeida Lpez Arocha,F,30,155,47.0
71405,Kevin Lpez Yerga,M,26,171,56.0
71412,Lus Alfonso Lpez Menjivar,M,22,162,54.0
71419,Luis Fernando Lpez Erazo,M,37,166,60.0
71436,Miguel ngel Lpez Nicolas,M,28,181,70.0
71471,Yaniuvis Lpez Sago,F,30,180,71.0
71758,Eddie Jermoni Lovett,M,24,180,73.0
71777,Nataliya Vladimirovna Lovtsova,F,28,177,70.0
71874,Mona With Lseth,F,22,172,62.0
71875,Nina With Lseth,F,24,172,
71879,Ingeborg Lvnes,F,23,165,52.0
71909,Lu Huihui,F,27,171,70.0
71922,Lu Xiuzhi,F,22,160,45.0
